,County FIPS,Poverty Percent All Ages,Median Household Income
1170,22075,15.1,49781
1171,22077,17.6,41277
1172,22079,19.6,39693
1173,22081,23.3,32711
1174,22083,25.4,32646
1175,22085,21.9,36604
1176,22087,17.8,38700
1177,22089,12.7,54553
1178,22091,23.9,32936
1179,22093,16.3,45829
1180,22095,18.6,45987
1181,22097,26.4,33466
1182,22099,21.8,39444
1183,22101,20.6,40193
1184,22103,9.2,59389
1185,22105,21.7,37454
1186,22107,33.3,26976
1187,22109,18.3,47847
1188,22111,21,36863
1189,22113,17.5,43498
1190,22115,13.5,43752
1191,22117,26.8,30950
1192,22119,22.6,35861
1193,22121,15,46783
1194,22123,22.6,32143
1195,22125,20.9,48917
1196,22127,23.9,33447
1197,23000,13.1,45882
1198,23001,14.6,41831
1199,23003,14,36344
1200,23005,10.3,57424
1201,23007,15.6,39034
1202,23009,14,41106
1203,23011,11.7,44725
1204,23013,13.7,42593
1205,23015,12.7,45520
1206,23017,15,38789
1207,23019,16,42602
1208,23021,16.6,34420
1209,23023,10.5,52071
1210,23025,18.6,36249
1211,23027,15.6,37986
1212,23029,19.4,32847
1213,23031,10.3,54076
1214,24000,9.9,68933
1215,24001,17.1,37083
1216,24003,6.6,80908
1217,24005,8.2,62300
1218,24009,6.2,86536
1219,24011,13,55480
1220,24013,5.4,80291
1221,24015,10.5,61506
1222,24017,6.2,83078
1223,24019,16.2,39630
1224,24021,5.6,80216
1225,24023,15.1,43637
1226,24025,6.9,71848
1227,24027,5.2,100992
1228,24029,14.2,49017
1229,24031,7.5,88559
1230,24033,9.4,69524
1231,24035,7.3,78503
1232,24037,7.5,81559
1233,24039,19.3,38134
1234,24041,9.7,56806
1235,24043,11.4,51610
1236,24045,16.6,47702
1237,24047,10.6,55492
1238,24510,24.7,38186
1239,25000,11.4,62133
1240,25001,10.9,54871
1241,25003,12.4,44792
1242,25005,12.8,51361
1243,25007,8.3,56320
1244,25009,10.4,61604
1245,25011,11.7,49361
1246,25013,17.1,46356
1247,25015,12.5,57558
1248,25017,8.2,75364
1249,25019,8.1,67969
1250,25021,6.3,79899
1251,25023,8.3,71555
1252,25025,22.6,49584
1253,25027,10.9,61079
1254,26000,16.7,45354
1255,26001,16.5,33853
1256,26003,14.7,36749
1257,26005,14.8,45879
1258,26007,16.8,36289
1259,26009,15.2,42083
1260,26011,18.4,34116
1261,26013,14.1,38819
1262,26015,11,50062
1263,26017,15.9,43845
1264,26019,12.6,43136
1265,26021,17.5,40540
1266,26023,19.6,37629
1267,26025,17,42665
1268,26027,15.6,42420
1269,26029,14,43530
1270,26031,17,36508
1271,26033,19.6,36253
1272,26035,27.9,31882
1273,26037,10.6,58790
1274,26039,16.5,38661
1275,26041,15,39085
1276,26043,13.1,41657
1277,26045,11,52300
1278,26047,12.1,45875
1279,26049,21,39271
1280,26051,19.5,36064
1281,26053,21,31998
1282,26055,12,47442
1283,26057,18.3,40227
1284,26059,17.4,41360
1285,26061,19.7,34828
1286,26063,15.8,38274
1287,26065,20.2,43414
1288,26067,16.2,42719
1289,26069,19.9,33985
1290,26071,15.2,34911
1291,26073,32.5,35644
1292,26075,19.2,43465
1293,26077,20,43957
1294,26079,17.9,38810
1295,26081,16.3,47897
1296,26083,13.7,38768
1297,26085,25.2,28526
1298,26087,12.7,49759
1299,26089,9.3,55149
1300,26091,14.2,45887
1301,26093,7.2,65729
1302,26095,19.5,35813
1303,26097,15.3,37072
1304,26099,12.7,49348
1305,26101,17,37479
1306,26103,14.2,44239
1307,26105,15.8,38776
1308,26107,21.8,36193
1309,26109,13.8,40253
1310,26111,11.1,50430
1311,26113,15.9,36931
1312,26115,12.1,50777
1313,26117,20.4,36701
1314,26119,19.5,33294
1315,26121,21,39075
1316,26123,19.8,38846
1317,26125,10.3,60392
1318,26127,22,37629
1319,26129,19.4,34595
1320,26131,16.1,36566
1321,26133,20.2,37840
1322,26135,21,31303
1323,26137,12.8,43601
1324,26139,11.4,53454
1325,26141,14.9,36376
1326,26143,22.2,32401
1327,26145,17.8,41714
1328,26147,15.4,44706
1329,26149,16.7,41535
1330,26151,17.2,39646
1331,26153,15.9,37180
1332,26155,15,45444
1333,26157,16.3,40808
1334,26159,15.6,43659
1335,26161,13,56177
1336,26163,23.9,39421
1337,26165,17,36316
1338,27000,11.5,55422
1339,27001,13.1,38646
1340,27003,7.4,65732
1341,27005,14.6,43970
1342,27007,20.8,40308
1343,27009,10.5,49736
1344,27011,11.3,40829
1345,27013,16.9,46835
1346,27015,9.3,43924
1347,27017,10.8,48959
1348,27019,4.9,81935
1349,27021,16.4,40580
1350,27023,10,44717
1351,27025,7.4,63237
1352,27027,12.8,48395
1353,27029,15.7,41913
1354,27031,9.6,43694
1355,27033,11,44219
1356,27035,12.3,45068
1357,27037,7,69688
1358,27039,6.9,60398
1359,27041,9.6,48434
1360,27043,10.8,44645
1361,27045,12.4,45476
1362,27047,12.3,42250
1363,27049,8.3,55687
1364,27051,10.8,44039
1365,27053,13.7,59252
1366,27055,9.3,50732
1367,27057,12.8,42021
1368,27059,8.9,55431
1369,27061,12.2,45813
1370,27063,9.7,50251
1371,27065,13.6,42737
1372,27067,14.6,44926
1373,27069,10,43980
1374,27071,14.6,41695
1375,27073,9.8,44852
1376,27075,11.2,47499
1377,27077,11.7,39391
1378,27079,9.2,55946
1379,27081,10,43358
1380,27083,11.4,49218
1381,27085,8.5,53426
1382,27087,22.1,35978
1383,27089,8.2,47504
1384,27091,11.6,47910
1385,27093,8.9,49784
1386,27095,13.1,41944
1387,27097,13.4,42898
1388,27099,12.3,43122
1389,27101,8.9,50262
1390,27103,9,58065
1391,27105,13.8,44777
1392,27107,11.3,41375
1393,27109,8.5,61362
1394,27111,13.4,44096
1395,27113,11.5,43256
1396,27115,15.2,42035
1397,27117,10.5,44880
1398,27119,11.7,46500
1399,27121,10.5,45149
1400,27123,17.2,50224
1401,27125,11,44964
1402,27127,9.6,46906
1403,27129,11.3,49896
1404,27131,10.3,55905
1405,27133,10.8,44751
1406,27135,9.4,47212
1407,27137,17.4,42087
1408,27139,5.1,78307
1409,27141,7.2,69699
1410,27143,10,47048
1411,27145,12.1,50195
1412,27147,10.4,51069
1413,27149,11.4,48885
1414,27151,9.9,43357
1415,27153,16.9,40183
1416,27155,13.2,41666
1417,27157,7.5,51702
1418,27159,16.8,36412
1419,27161,10.7,50149
1420,27163,5.8,77591
1421,27165,11.4,43699
1422,27167,9.5,48611
1423,27169,15.4,42113
1424,27171,5.8,66714
1425,27173,12.7,46595
1426,28000,22.4,36992
1427,28001,30.8,28587
1428,28003,22.5,33299
1429,28005,22.5,31799
1430,28007,24.3,29317
1431,28009,25.9,27586
1432,28011,33.9,28984
1433,28013,22.3,30281
1434,28015,18.8,34436
1435,28017,24.8,31702
1436,28019,23.4,31632
1437,28021,34.9,22750
1438,28023,25.4,31999
1439,28025,28.4,30777
1440,28027,38.7,25719
1441,28029,23.4,31275
1442,28031,21.7,32900
1443,28033,10.4,58979
1444,28035,29,32555
1445,28037,20.8,32375
1446,28039,17.2,43487
1447,28041,23.9,37348
1448,28043,21.5,32715
1449,28045,18.9,42255
1450,28047,19.7,41522
1451,28049,22.9,37265
1452,28051,41.2,22536
1453,28053,42.2,24205
1454,28055,43.3,27124
1455,28057,17.2,37134
1456,28059,16.6,45766
1457,28061,19.6,32501
1458,28063,37.9,24671
1459,28065,25,27988
1460,28067,23.4,35696
1461,28069,26.6,27711
1462,28071,20.9,38725
1463,28073,16.2,49742
1464,28075,24.4,34199
1465,28077,18.2,36844
1466,28079,27.1,31672
1467,28081,20.5,41026
1468,28083,37.2,26037
1469,28085,17.8,35523
1470,28087,25.8,35774
1471,28089,12.8,57089
1472,28091,24.7,31026
1473,28093,25.3,35443
1474,28095,24.1,34468
1475,28097,23.5,30197
1476,28099,22.4,34698
1477,28101,21.6,34123
1478,28103,32.6,24699
1479,28105,26.5,33008
1480,28107,27.9,32377
1481,28109,21.5,39424
1482,28111,21.7,34470
1483,28113,27.1,29601
1484,28115,16,37493
1485,28117,21.8,33940
1486,28119,36.9,25507
1487,28121,13.8,51007
1488,28123,21,32711
1489,28125,37.9,24987
1490,28127,21.9,34843
1491,28129,20.8,36912
1492,28131,19.3,37975
1493,28133,39.2,26921
1494,28135,34.8,27352
1495,28137,18.2,41465
1496,28139,20.7,33223
1497,28141,17.7,33775
1498,28143,28.1,29808
1499,28145,20,37403
1500,28147,24.5,30278
1501,28149,23.3,37578
1502,28151,42.2,25559
1503,28153,24.8,32355
1504,28155,23.4,32798
1505,28157,33.3,27622
1506,28159,29.7,31021
1507,28161,23.9,31644
1508,28163,39,28474
1509,29000,15.3,44306
1510,29001,22.2,32015
1511,29003,10.1,53150
1512,29005,11.6,43587
1513,29007,18.4,40899
1514,29009,18.9,34838
1515,29011,17.6,36851
1516,29013,15.7,39265
1517,29015,20.6,30920
1518,29017,19.5,36972
1519,29019,18.8,42202
1520,29021,15.9,41210
1521,29023,19.3,32919
1522,29025,13.9,39216
1523,29027,13.8,47098
1524,29029,14.6,42955
1525,29031,15.2,44569
1526,29033,15.7,39071
1527,29035,24.5,28524
1528,29037,8.5,57368
1529,29039,20.1,31542
1530,29041,14,39800
1531,29043,11.1,48041
1532,29045,16.3,36809
1533,29047,9.5,55835
1534,29049,11.1,51846
1535,29051,11.2,52835
1536,29053,16.7,41925
1537,29055,19.3,34555
1538,29057,21.7,33452
1539,29059,19.5,37589
1540,29061,17.2,38279
1541,29063,16.5,41804
1542,29065,19.1,34327
1543,29067,23.3,29830
1544,29069,27.3,29372
1545,29071,14.1,47530
1546,29073,12.7,39688
1547,29075,14.5,35755
1548,29077,19.1,38059
1549,29079,17.5,35017
1550,29081,17.1,34324
1551,29083,17.2,37016
1552,29085,22.6,27957
1553,29087,14.2,39141
1554,29089,15.5,39383
1555,29091,21.3,33211
1556,29093,21,33059
1557,29095,16.8,44620
1558,29097,17.6,37565
1559,29099,12.1,52841
1560,29101,17.8,43327
1561,29103,21,33076
1562,29105,18.2,35688
1563,29107,11.9,45621
1564,29109,16.7,38800
1565,29111,16.4,36501
1566,29113,11.2,50307
1567,29115,15.9,35323
1568,29117,16.7,39821
1569,29119,19.7,33352
1570,29121,15.1,37130
1571,29123,19.1,33841
1572,29125,15.2,38877
1573,29127,16.4,39975
1574,29129,14.8,35184
1575,29131,21.3,34266
1576,29133,27.5,30252
1577,29135,14.4,44475
1578,29137,15.3,36950
1579,29139,16.8,38145
1580,29141,20.6,34374
1581,29143,24.5,32921
1582,29145,15.5,40955
1583,29147,17,39823
1584,29149,25,27646
1585,29151,10.8,49058
1586,29153,24.5,28709
1587,29155,31.3,28152
1588,29157,13.6,43200
1589,29159,17.9,36882
1590,29161,18,39765
1591,29163,17.8,37169
1592,29165,7.3,67791
1593,29167,21,34837
1594,29169,15.1,48374
1595,29171,19.5,32643
1596,29173,11,43763
1597,29175,17.7,37537
1598,29177,11.1,50278
1599,29179,24,29819
1600,29181,26.6,29213
1601,29183,6.1,65281
1602,29185,21.2,30998
1603,29186,11.2,48031
1604,29187,18.9,35630
1605,29189,10.5,55290
1606,29195,21,37537
1607,29197,20.7,31978
1608,29199,16.6,36272
1609,29201,18.5,37457
1610,29203,25.6,26600
1611,29205,14.9,37829
1612,29207,18.2,35994
1613,29209,16.3,37788
1614,29211,17.6,33932
1615,29213,20,34281
1616,29215,23.8,32076
1617,29217,19,34985
1618,29219,12.7,49157
1619,29221,24,32823
1620,29223,23.4,28626
1621,29225,17.2,42966
1622,29227,15.8,34246
1623,29229,23.9,29608
1624,29510,27.7,32767
1625,30000,15.2,42303
1626,30001,18.1,35952
1627,30003,25.9,34507
1628,30005,28.3,31724
1629,30007,11.8,40730
1630,30009,13.1,42256
1631,30011,18.6,34240
1632,30013,13.5,41827
1633,30015,16.6,38434
1634,30017,14.9,39469
1635,30019,11.1,39453
1636,30021,12.4,44548
1637,30023,18.7,36135
1638,30025,9.5,48347
1639,30027,13.6,37669
1640,30029,14.8,42278
1641,30031,12.9,49354
1642,30033,19.1,36638
1643,30035,28.8,32460
1644,30037,21.1,33265
1645,30039,14.8,36448
1646,30041,18.5,39678
1647,30043,10,58241
1648,30045,16,35631
1649,30047,21.5,35558
1650,30049,11.4,50889
1651,30051,21.9,31851
1652,30053,18.7,33908
1653,30055,16.2,39062
1654,30057,11.6,42174
1655,30059,19.5,29026
1656,30061,17.9,33333
1657,30063,15,44084
1658,30065,17.7,36188
1659,30067,13.9,37835
1660,30069,20.6,29656
1661,30071,16.5,36144
1662,30073,19.4,35091
1663,30075,14.5,36550
1664,30077,20.5,36872
1665,30079,15.6,32963
1666,30081,17.5,39409
1667,30083,11.4,49444
1668,30085,27.3,35141
1669,30087,18.8,44683
1670,30089,19.4,30710
1671,30091,11.7,40974
1672,30093,17.7,37851
1673,30095,10.2,51830
1674,30097,11.4,41211
1675,30099,15.5,39076
1676,30101,15.9,44175
1677,30103,11.4,39931
1678,30105,13.4,40522
1679,30107,17.2,29187
1680,30109,12.9,37508
1681,30111,12.9,48059
1682,31000,12.6,48415
1683,31001,12.5,45149
1684,31003,13.7,40652
1685,31005,11.9,34804
1686,31007,13.2,37151
1687,31009,20.3,31119
1688,31011,9.7,42265
1689,31013,13.1,47640
1690,31015,13.9,34564
1691,31017,13.9,34659
1692,31019,12.4,45307
1693,31021,12.1,44360
1694,31023,9.1,47490
1695,31025,7.2,59392
1696,31027,11.1,43923
1697,31029,11.7,43271
1698,31031,13.7,38977
1699,31033,10.7,49417
1700,31035,11,46199
1701,31037,10.9,45039
1702,31039,10.3,45234
1703,31041,14,39801
1704,31043,13.2,43351
1705,31045,17.6,36333
1706,31047,11.7,43899
1707,31049,12.7,40325
1708,31051,9.7,43505
1709,31053,12.7,41435
1710,31055,14.7,50270
1711,31057,13.5,37071
1712,31059,9,47551
1713,31061,14.3,39516
1714,31063,14.1,40359
1715,31065,13.4,39234
1716,31067,12.5,45169
1717,31069,15.9,32677
1718,31071,14.6,34998
1719,31073,9.5,49286
1720,31075,12.1,40151
1721,31077,13.7,34968
1722,31079,13.1,46807
1723,31081,8.5,55535
1724,31083,10.9,45732
1725,31085,17.1,40125
1726,31087,15.2,36329
1727,31089,13.7,44835
1728,31091,9.7,34687
1729,31093,10.5,45091
1730,31095,12.6,41131
1731,31097,12.3,42038
1732,31099,9,53293
1733,31101,12,41493
1734,31103,22.6,31764
1735,31105,13,40455
1736,31107,14.7,36806
1737,31109,14.8,50197
1738,31111,12.3,46616
1739,31113,12.5,42257
1740,31115,17.3,34805
1741,31117,18.9,33950
1742,31119,13.1,43491
1743,31121,11.8,43244
1744,31123,15.6,40465
1745,31125,12.7,41950
1746,31127,13.2,45292
1747,31129,12.4,36985
1748,31131,10.6,48980
1749,31133,14.1,34294
1750,31135,10.6,45820
1751,31137,10,49532
1752,31139,9.6,45521
1753,31141,8.4,52031
1754,31143,8.6,48665
1755,31145,13.3,40830
1756,31147,12.7,37980
1757,31149,16.1,34679
1758,31151,10.6,43489
1759,31153,5.8,69501
1760,31155,8.4,55070
1761,31157,15.8,40088
1762,31159,7.8,55507
1763,31161,17.2,36228
1764,31163,12.9,37852
1765,31165,16.8,40362
1766,31167,8.9,50352
1767,31169,11.5,41488
1768,31171,15.7,35901
1769,31173,26.1,36343
1770,31175,14.2,38036
1771,31177,6.6,65554
1772,31179,14.2,43061
1773,31181,12,37647
1774,31183,19.9,34357
1775,31185,9.8,46247
1776,32000,14.8,50987
1777,32001,11.6,48235
1778,32003,15,51427
1779,32005,9.3,57176
1780,32007,8.3,66210
1781,32009,14.4,40929
1782,32011,10.1,58391
1783,32013,9.9,59960
1784,32015,10,70176
1785,32017,13.4,42637
1786,32019,11.4,47108
1787,32021,15.4,39940
1788,32023,18.7,41054
1789,32027,18.5,44684
1790,32029,8.7,57763
1791,32031,15.3,50839
1792,32033,12.6,49376
1793,32510,15.1,49386
1794,33000,8.6,60917
1795,33001,9.5,53851
1796,33003,10.3,48236
1797,33005,11.3,49126
1798,33007,14.3,37708
1799,33009,11.6,50834
1800,33011,7.6,67650
1801,33013,9.5,60932
1802,33015,5.7,73402
1803,33017,11.1,52527
1804,33019,11.2,50549
1805,34000,10.2,67719
1806,34001,13.6,51457
1807,34003,6.9,77059
1808,34005,5.7,73788
1809,34007,12.3,56939
1810,34009,11.4,51585
1811,34011,17,49964
1812,34013,16.4,52288
1813,34015,6.8,70012
1814,34017,16.5,53547
1815,34019,4,97532
1816,34021,11.7,70228
1817,34023,7.7,75890
1818,34025,6.8,80462
1819,34027,5.7,91403
1820,34029,11,56924
1821,34031,15.6,53363
1822,34033,11.2,55274
1823,34035,5.2,93777
1824,34037,5.7,81330
1825,34039,10.9,65937
1826,34041,7.4,69658
1827,35000,19.8,42186
1828,35001,16.4,47405
1829,35003,23.1,28427
1830,35005,22.8,34681
1831,35006,27.6,33782
1832,35007,17.9,36468
1833,35009,19.8,36085
1834,35011,18.6,31442
1835,35013,25.4,35584
1836,35015,16.6,43240
1837,35017,18.9,36756
1838,35019,23.7,28402
1839,35021,13.5,30941
1840,35023,25.2,30280
1841,35025,18,43171
1842,35027,18.3,38623
1843,35028,3.2,105987
1844,35029,30.7,27257
1845,35031,32.6,29473
1846,35033,21.8,29321
1847,35035,21.8,36628
1848,35037,24.6,27856
1849,35039,21,36570
1850,35041,24.5,33068
1851,35043,13.8,52778
1852,35045,23.9,44155
1853,35047,25.7,31762
1854,35049,16.5,48507
1855,35051,21.2,26240
1856,35053,27.4,31254
1857,35055,18.6,32940
1858,35057,23.8,36588
1859,35059,18.9,33195
1860,35061,22.5,40552
1861,36000,15,54047
1862,36001,13.2,53783
1863,36003,17.2,41384
1864,36005,30,32674
1865,36007,16.5,43920
1866,36009,15,41266
1867,36011,12.6,48453
1868,36013,17.3,39981
1869,36015,15.6,46130
1870,36017,16,41418
1871,36019,15.7,44193
1872,36021,9.5,50620
1873,36023,14.8,41903
1874,36025,12.3,40252
1875,36027,8.2,68831
1876,36029,14.3,46773
1877,36031,13,42053
1878,36033,16.1,41062
1879,36035,15.6,39939
1880,36037,12.1,47387
1881,36039,17.2,45070
1882,36041,10.6,45474
1883,36043,15.6,42876
1884,36045,14.3,43448
1885,36047,22.9,42047
1886,36049,15,41093
1887,36051,13.5,50094
1888,36053,11.5,50270
1889,36055,15.1,49564
1890,36057,17.1,40035
1891,36059,6.2,90294
1892,36061,16.6,63188
1893,36063,14.1,44006
1894,36065,15.1,46409
1895,36067,14.1,50298
1896,36069,10.1,53137
1897,36071,11.4,65512
1898,36073,14,44783
1899,36075,16.9,44371
1900,36077,15.7,42837
1901,36079,6.2,82585
1902,36081,15.1,52486
1903,36083,13.5,51720
1904,36085,12.1,69163
1905,36087,11.6,79798
1906,36089,17.4,40008
1907,36091,7,65508
1908,36093,12,52062
1909,36095,13.3,47350
1910,36097,13.1,46870
1911,36099,14,45961
1912,36101,14.4,45231
1913,36103,6.6,81235
1914,36105,19.1,43882
1915,36107,9.8,50043
1916,36109,19.6,50156
1917,36111,12.5,51194
1918,36113,10.4,50269
1919,36115,12,46629
1920,36117,10.6,50213
1921,36119,9,76993
1922,36121,10.8,46846
1923,36123,17,43820
1924,37000,17.4,43417
1925,37001,18.5,41519
1926,37003,16.9,40441
1927,37005,23,32210
1928,37007,22.6,32268
1929,37009,20,31965
1930,37011,23.5,35568
1931,37013,20.7,38194
1932,37015,27,30586
1933,37017,22.3,31637
1934,37019,16.5,44186
1935,37021,17.1,42846
1936,37023,18.7,38541
1937,37025,12.5,49355
1938,37027,18.4,36860
1939,37029,9.7,59522
1940,37031,14.1,43356
1941,37033,20.8,37115
1942,37035,14.5,41782
1943,37037,14.2,53958
1944,37039,18.1,32963
1945,37041,21.1,36176
1946,37043,18.8,35314
1947,37045,20.9,38392
1948,37047,26.9,32518
1949,37049,17.5,41791
1950,37051,18.2,43356
1951,37053,11.1,53939
1952,37055,12.3,50203
1953,37057,17.3,40618
1954,37059,14,46957
1955,37061,23.7,34672
1956,37063,18.4,48023
1957,37065,24.5,33146
1958,37067,16.7,44443
1959,37069,16,45592
1960,37071,19.9,40332
1961,37073,17.5,43010
1962,37075,22.5,31863
1963,37077,15.5,45828
1964,37079,23.7,38428
1965,37081,17.9,42415
1966,37083,26.2,30861
1967,37085,16.7,40956
1968,37087,14.6,39987
1969,37089,15.8,43589
1970,37091,26.1,32410
1971,37093,19,43679
1972,37095,21.9,35206
1973,37097,13.3,46576
1974,37099,19.3,36741
1975,37101,16.1,46922
1976,37103,18.4,38578
1977,37105,18.6,41999
1978,37107,23.2,36455
1979,37109,15,45332
1980,37111,19.9,34383
1981,37113,19.3,36229
1982,37115,19.7,36158
1983,37117,23.4,34814
1984,37119,15.6,52363
1985,37121,18.5,35032
1986,37123,24.6,34608
1987,37125,16.6,47705
1988,37127,15.6,42315
1989,37129,18.1,46129
1990,37131,22.5,32168
1991,37133,15.8,41969
1992,37135,17.4,51434
1993,37137,15.2,41442
1994,37139,22.9,39381
1995,37141,16.7,43573
1996,37143,16.4,40772
1997,37145,16.4,42621
1998,37147,21.6,39519
1999,37149,14.4,44756
2000,37151,18.1,39648
2001,37153,28.1,31568
2002,37155,31.5,30627
2003,37157,18.5,38063
2004,37159,20.1,38658
2005,37161,25,35057
2006,37163,21.4,37047
2007,37165,27.2,31805
2008,37167,15.4,42854
2009,37169,14.3,43178
2010,37171,19.3,36622
2011,37173,18.5,36109
2012,37175,15.9,40652
2013,37177,28.7,31732
2014,37179,9.2,64486
2015,37181,24.3,34000
2016,37183,12,61594
2017,37185,27.1,32574
2018,37187,22.4,33293
2019,37189,24.8,38923
2020,37191,19.7,40274
2021,37193,19.9,34886
2022,37195,22.9,36645
2023,37197,15.1,41095
2024,37199,20.3,36934
2025,38000,12.5,48878
2026,38001,10.4,40082
2027,38003,11.5,45884
2028,38005,34.9,32884
2029,38007,12,50921
2030,38009,11.8,48504
2031,38011,8.1,49656
2032,38013,9.9,49575
2033,38015,9.3,55565
2034,38017,12,50932
2035,38019,9.7,47456
2036,38021,11.9,42517
2037,38023,10.5,48992
2038,38025,12.3,49682
2039,38027,12.2,39557
2040,38029,16,36823
2041,38031,8.8,46599
2042,38033,13.2,38425
2043,38035,15.8,45258
2044,38037,18.7,33842
2045,38039,9.9,42126
2046,38041,12.1,42943
2047,38043,16.7,34978
2048,38045,10.5,50019
2049,38047,14.4,38380
2050,38049,12.6,40157
2051,38051,15.2,34285
2052,38053,13.2,51641
2053,38055,10.5,52457
2054,38057,8.2,63921
2055,38059,10.6,49798
2056,38061,13.6,49694
2057,38063,10.2,41291
2058,38065,11.7,55742
2059,38067,9.9,48378
2060,38069,13.2,38030
2061,38071,13.7,44795
2062,38073,9.5,48302
2063,38075,8.3,56123
2064,38077,11.4,48821
2065,38079,27.9,31725
2066,38081,8.7,49830
2067,38083,17.4,35771
2068,38085,41.3,28338
2069,38087,12.5,47210
2070,38089,10.6,49736
2071,38091,7.2,52558
2072,38093,12,46466
2073,38095,10.6,47502
2074,38097,8.7,50061
2075,38099,11.3,46938
2076,38101,12.6,46952
2077,38103,12.4,42540
2078,38105,8.6,56689
2079,39000,15.8,45151
2080,39001,22.8,33549
2081,39003,18.7,41196
2082,39005,15.6,41734
2083,39007,16.1,38762
2084,39009,24.8,35557
2085,39011,9.4,50103
2086,39013,16.3,37913
2087,39015,13,41892
2088,39017,13.5,54359
2089,39019,16.6,39414
2090,39021,13.1,46577
2091,39023,20,40524
2092,39025,9.6,56628
2093,39027,15.7,44324
2094,39029,17.7,36985
2095,39031,20.4,37227
2096,39033,16.5,39467
2097,39035,18.2,41407
2098,39037,12.1,42023
2099,39039,11.5,45792
2100,39041,5.8,85628
2101,39043,14.9,43935
2102,39045,11.2,55805
2103,39047,16.2,40250
2104,39049,18.8,47621
2105,39051,10.9,49909
2106,39053,18.2,37923
2107,39055,7.8,63172
2108,39057,13.1,52056
2109,39059,19.1,35654
2110,39061,18.5,46359
2111,39063,11.9,49918
2112,39065,17.2,40710
2113,39067,17.8,36074
2114,39069,12.9,46136
2115,39071,18.6,38643
2116,39073,16.2,40017
2117,39075,16.5,39917
2118,39077,14,44632
2119,39079,22.5,36791
2120,39081,18.6,36800
2121,39083,16.5,46937
2122,39085,9.6,52854
2123,39087,21.4,36551
2124,39089,12.4,51247
2125,39091,16.9,44436
2126,39093,14.3,50092
2127,39095,19.8,39200
2128,39097,15,48295
2129,39099,17.1,38205
2130,39101,19.3,41314
2131,39103,7.6,63582
2132,39105,23.5,33194
2133,39107,9.6,48521
2134,39109,11.9,49195
2135,39111,17.4,38015
2136,39113,18,40885
2137,39115,19.6,35634
2138,39117,13.7,47080
2139,39119,17.8,40485
2140,39121,17.3,38013
2141,39123,10.2,50707
2142,39125,13.5,43791
2143,39127,19.1,39387
2144,39129,12.7,49926
2145,39131,26.3,35051
2146,39133,15.1,49287
2147,39135,12.1,47615
2148,39137,9,53920
2149,39139,14.7,41462
2150,39141,19.3,41318
2151,39143,12.3,44346
2152,39145,22.2,35860
2153,39147,14.6,42642
2154,39149,12.2,46062
2155,39151,14.6,42805
2156,39153,15.4,45768
2157,39155,18.2,40389
2158,39157,14.7,39580
2159,39159,8.2,63233
2160,39161,12.5,44338
2161,39163,21.8,34977
2162,39165,5.9,67172
2163,39167,15.7,41231
2164,39169,12.6,46157
2165,39171,12.2,41791
2166,39173,12.8,49344
2167,39175,9.4,43753
2168,40000,16.8,42076
2169,40001,26.5,30190
2170,40003,17.6,35615
2171,40005,22.7,33304
2172,40007,11.6,48158
2173,40009,17.7,41277
2174,40011,19.9,44558
2175,40013,17.1,36925
2176,40015,21.6,36077
2177,40017,9.3,57018
2178,40019,18.4,37316
2179,40021,22,33393
2180,40023,25.5,29476
2181,40025,17.7,36183
2182,40027,13.5,51468
2183,40029,21.7,33472
2184,40031,17.4,43394
2185,40033,15.6,39941
2186,40035,15.9,36407
2187,40037,15.6,41331
2188,40039,17.5,40741
2189,40041,22.8,32878
2190,40043,14.1,39731
2191,40045,13.9,40851
2192,40047,15.7,38827
2193,40049,16.3,37689
2194,40051,16.4,44036
2195,40053,12.8,37938
2196,40055,21.9,33199
2197,40057,26.9,28914
2198,40059,11.5,41437
2199,40061,17.5,32551
2200,40063,25.9,30699
2201,40065,16.9,39565
2202,40067,21.6,29992
2203,40069,22.1,32247
2204,40071,17.5,38775
2205,40073,11.9,48255
2206,40075,23.7,31850
2207,40077,17.8,35306
2208,40079,22.3,33624
2209,40081,14.2,40076
2210,40083,14.3,49006
2211,40085,15.6,41784
2212,40087,11.3,51767
2213,40089,23.9,30708
2214,40091,20,33771
2215,40093,12.4,44736
2216,40095,17.9,34924
2217,40097,18.1,40253
2218,40099,15.1,39629
2219,40101,20.6,38528
2220,40103,14.3,41580
2221,40105,15.6,38040
2222,40107,27.3,31423
2223,40109,17.6,42758
2224,40111,21.4,36119
2225,40113,16.5,41589
2226,40115,20.5,34998
2227,40117,16.5,38550
2228,40119,21.7,36874
2229,40121,18.8,38154
2230,40123,18,38514
2231,40125,18.5,38259
2232,40127,23.9,30070
2233,40129,13.2,44595
2234,40131,9.8,56107
2235,40133,24.1,33080
2236,40135,19.7,35250
2237,40137,15.5,40996
2238,40139,12.1,44313
2239,40141,25.9,30364
2240,40143,15.8,44231
2241,40145,11.5,56216
2242,40147,13.7,45957
2243,40149,15.3,40523
2244,40151,16.2,37981
2245,40153,15.1,48584
2246,41000,15.8,46536
2247,41001,20,37868
2248,41003,19.1,49156
2249,41005,10.4,57960
2250,41007,14.8,44234
2251,41009,13.4,50707
2252,41011,19.1,36216
2253,41013,17.4,39867
2254,41015,16,36994
2255,41017,14.8,46631
2256,41019,19.5,36991
2257,41021,11.4,45827
2258,41023,16.5,36792
2259,41025,19.1,36441
2260,41027,13,49490
