,County FIPS,Poverty Percent All Ages,Median Household Income
300,08097,7.5,69229
301,08099,21,36563
302,08101,19,40764
303,08103,10.1,60022
304,08105,18.5,37472
305,08107,8.7,64998
306,08109,29.7,30746
307,08111,18,36547
308,08113,11.1,57578
309,08115,13.8,37511
310,08117,10.5,60397
311,08119,9.3,60313
312,08121,12.6,43433
313,08123,14.4,51773
314,08125,13.6,46246
315,09000,10.8,65822
316,09001,9.4,77065
317,09003,12.4,60947
318,09005,7.8,68658
319,09007,6.7,75714
320,09009,12.9,58985
321,09011,9,63561
322,09013,8,77124
323,09015,10.6,54911
324,10000,12.6,58159
325,10001,14.9,51045
326,10003,12,63087
327,10005,12.4,51060
328,11000,19.1,62087
329,11001,19.1,62087
330,12000,17,44250
331,12001,23.5,39825
332,12003,18.6,42564
333,12005,14.4,44204
334,12007,23.1,39271
335,12009,14.2,46494
336,12011,14.9,48478
337,12013,25.9,32395
338,12015,13.2,41346
339,12017,17.3,35041
340,12019,10.9,54867
341,12021,16.2,51039
342,12023,21.7,36452
343,12027,31,32753
344,12029,25.2,30801
345,12031,17.7,45995
346,12033,18.5,41072
347,12035,14.7,47095
348,12037,22.3,35288
349,12039,25.2,34154
350,12041,19.5,38046
351,12043,22.2,38825
352,12045,23.2,37373
353,12047,31.9,29482
354,12049,31.8,33058
355,12051,29.6,35247
356,12053,16.6,40411
357,12055,18.8,33692
358,12057,17.6,46592
359,12059,26.1,33211
360,12061,13.9,42053
361,12063,20.5,35193
362,12065,18.7,40252
363,12067,23.8,40407
364,12069,13.9,44965
365,12071,15.3,45515
366,12073,22.7,44857
367,12075,22,33544
368,12077,23.5,37446
369,12079,25.9,31578
370,12081,15.9,43494
371,12083,17.6,36425
372,12085,12.7,50417
373,12086,20.9,40476
374,12087,13.8,51152
375,12089,11.4,54706
376,12091,13.7,49643
377,12093,26.1,33806
378,12095,18.5,44635
379,12097,16,40933
380,12099,15.8,48973
381,12101,15.7,40859
382,12103,15,42761
383,12105,19.2,40258
384,12107,27.9,31150
385,12109,9.4,63299
386,12111,20.3,41384
387,12113,11.3,53155
388,12115,11.7,47457
389,12117,11.5,54449
390,12119,14.5,44595
391,12121,24.7,34947
392,12123,22.7,33863
393,12125,25.3,40743
394,12127,17.4,38477
395,12129,14.6,50716
396,12131,14.3,44763
397,12133,24.3,35004
398,13000,19.2,45886
399,13001,21.1,35164
400,13003,31.4,28693
401,13005,24.5,31301
402,13007,28.4,33347
403,13009,29.2,34304
404,13011,19,42673
405,13013,15.6,50996
406,13015,19.1,45072
407,13017,29.4,29425
408,13019,24,33417
409,13021,25.4,35125
410,13023,21.7,39461
411,13025,22.3,36300
412,13027,29.8,29282
413,13029,12.2,63092
414,13031,31,33192
415,13033,31,31188
416,13035,20.2,40330
417,13037,40.5,27860
418,13039,14.7,50207
419,13043,27.3,28263
420,13045,19.5,43237
421,13047,14.4,47111
422,13049,32.6,31582
423,13051,22.5,42383
424,13053,20.2,41476
425,13055,22.5,33350
426,13057,9.6,65769
427,13059,39.2,30880
428,13061,36.3,26420
429,13063,25.2,37706
430,13065,26.8,30237
431,13067,13.2,57995
432,13069,27.9,32351
433,13071,28.9,30669
434,13073,8.2,62717
435,13075,27.8,32812
436,13077,13.9,56878
437,13079,19.5,41855
438,13081,32.5,29134
439,13083,17.5,41233
440,13085,12.2,53339
441,13087,31.9,31054
442,13089,19.8,48293
443,13091,27.4,31696
444,13093,32.4,29970
445,13095,31,30186
446,13097,16.2,50501
447,13099,28.2,31345
448,13101,26,32543
449,13103,12.3,59502
450,13105,23.3,33068
451,13107,28.8,30459
452,13109,28.4,30858
453,13111,21.5,34775
454,13113,8.7,74476
455,13115,20.6,40159
456,13117,8,85137
457,13119,22.5,31042
458,13121,20,54893
459,13123,26.3,36359
460,13125,18.8,35247
461,13127,19.6,44238
462,13129,18.6,42253
463,13131,28.4,33368
464,13133,25,39209
465,13135,15.7,56944
466,13137,18.8,39879
467,13139,17.8,49324
468,13141,34.4,26107
469,13143,20.4,37495
470,13145,10.6,64048
471,13147,21.3,36327
472,13149,28,35765
473,13151,13,58130
474,13153,14.3,51851
475,13155,24.6,33602
476,13157,15.6,49400
477,13159,20.4,43618
478,13161,25,32248
479,13163,30.7,27703
480,13165,35.8,25807
481,13167,31.4,28585
482,13169,16.2,48792
483,13171,19.6,40769
484,13173,24.8,33929
485,13175,24.9,34865
486,13177,12.7,60652
487,13179,16.8,40659
488,13181,24.1,35183
489,13183,24.7,35244
490,13185,27.1,34252
491,13187,18,44422
492,13189,23.1,36907
493,13191,21.7,34787
494,13193,28.5,27934
495,13195,20,40123
496,13197,24.1,34189
497,13199,21.6,34589
498,13201,25.2,33063
499,13205,30.6,31088
500,13207,14.7,51747
501,13209,25.7,34379
502,13211,16.5,46176
503,13213,24.8,36230
504,13215,19.8,37564
505,13217,18.5,44089
506,13219,8.8,71707
507,13221,17.4,44066
508,13223,11.8,59185
509,13225,25.8,39838
510,13227,14.6,50282
511,13229,21.2,38290
512,13231,14,54457
513,13233,23.9,36326
514,13235,22.8,34820
515,13237,18.7,40168
516,13239,27.5,28621
517,13241,20.5,34394
518,13243,30.8,27950
519,13245,25.2,37352
520,13247,15.5,51106
521,13249,19.7,37669
522,13251,27.1,32990
523,13253,28.6,30489
524,13255,23.4,38914
525,13257,22.7,37536
526,13259,39.1,26010
527,13261,28.9,31937
528,13263,24.3,31290
529,13265,29.8,25807
530,13267,35.3,31531
531,13269,26.9,30308
532,13271,36.4,27831
533,13273,36.3,30552
534,13275,26.3,34611
535,13277,26.4,33669
536,13279,26.1,32915
537,13281,19.4,36858
538,13283,28,30131
539,13285,22.4,39370
540,13287,28.2,25480
541,13289,23.1,34528
542,13291,18.4,39206
543,13293,22,33483
544,13295,18.6,37813
545,13297,15.3,52747
546,13299,27.2,31529
547,13301,27,30946
548,13303,26.1,34117
549,13305,23.9,37082
550,13307,23.1,32842
551,13309,42.2,29780
552,13311,15.8,39753
553,13313,17.8,38452
554,13315,32.8,30500
555,13317,23.3,30720
556,13319,18.3,38570
557,13321,26.7,35308
558,15000,12.1,62071
559,15001,20.4,46186
560,15003,10.3,65489
561,15005,.,.
562,15007,12.9,56937
563,15009,12.8,57789
564,16000,16.5,43345
565,16001,13.4,50701
566,16003,17.1,32752
567,16005,18.7,41749
568,16007,14,42327
569,16009,16.3,39327
570,16011,15.5,45354
571,16013,10.4,60448
572,16015,15.7,48657
573,16017,17.2,41255
574,16019,13.9,49748
575,16021,18.5,33655
576,16023,16.2,41026
577,16025,12.4,45439
578,16027,20.1,39132
579,16029,12.2,49665
580,16031,16.7,41393
581,16033,18.1,40581
582,16035,17,38086
583,16037,13.8,44234
584,16039,12.9,43120
585,16041,11.1,46348
586,16043,16.8,41411
587,16045,17.7,40541
588,16047,18.5,39670
589,16049,16.9,39184
590,16051,14.3,47827
591,16053,18,39454
592,16055,16.1,47026
593,16057,18.7,42350
594,16059,18.9,36319
595,16061,20.2,40149
596,16063,16.1,40460
597,16065,38.5,33343
598,16067,17.4,40779
599,16069,12.9,43662
600,16071,14.7,43519
601,16073,25.1,33518
602,16075,19.2,39031
603,16077,17.2,39288
604,16079,19.7,36811
605,16081,12.5,51561
606,16083,17.7,41942
607,16085,12,46210
608,16087,18.8,35232
609,17000,14.9,53271
610,17001,15.9,43293
611,17003,31.3,28499
612,17005,14.3,44945
613,17007,10.3,57708
614,17009,15.3,46160
615,17011,10.7,48474
616,17013,12.5,47218
617,17015,15,42996
618,17017,14.8,40065
619,17019,23.4,42847
620,17021,13.4,46401
621,17023,12.4,48940
622,17025,14.9,38445
623,17027,9.1,59711
624,17029,21.8,40623
625,17031,17.8,50806
626,17033,15.1,46307
627,17035,12.4,47145
628,17037,15.9,52091
629,17039,11.6,56147
630,17041,10,48671
631,17043,7.8,74122
632,17045,14.4,43596
633,17047,12,41239
634,17049,10.7,48632
635,17051,18.7,40247
636,17053,11.1,49206
637,17055,18.6,36610
638,17057,13.1,46539
639,17059,18.3,36722
640,17061,14.9,42534
641,17063,7.1,63685
642,17065,15.5,41446
643,17067,12.1,43850
644,17069,20.4,35596
645,17071,12,45217
646,17073,10.2,50445
647,17075,13.3,48577
648,17077,33.7,32868
649,17079,10.7,46257
650,17081,17.6,42601
651,17083,9.9,55416
652,17085,9.7,51293
653,17087,15.4,42357
654,17089,12.6,66133
655,17091,16.4,46046
656,17093,5.1,82934
657,17095,20.2,39803
658,17097,11.1,74306
659,17099,11.7,48945
660,17101,14.4,38934
661,17103,11.3,48388
662,17105,12,53249
663,17107,13.6,46863
664,17109,20.3,38916
665,17111,8,70682
666,17113,15.1,58791
667,17115,14.8,44725
668,17117,12.5,46525
669,17119,14,50462
670,17121,17.1,40056
671,17123,10.7,50571
672,17125,13.8,43515
673,17127,18.8,39308
674,17129,9.2,58900
675,17131,9.3,52351
676,17133,5.2,71766
677,17135,14.5,49430
678,17137,14.3,43210
679,17139,11.4,49994
680,17141,10.4,55009
681,17143,18.3,49022
682,17145,18.5,40167
683,17147,7.3,61339
684,17149,16.1,38743
685,17151,19.5,37757
686,17153,22.4,31742
687,17155,8.3,51518
688,17157,17,44708
689,17159,14.7,42369
690,17161,14.1,44487
691,17163,19.1,49634
692,17165,20.8,35999
693,17167,16,51537
694,17169,12.3,43744
695,17171,11.3,48361
696,17173,10.8,45964
697,17175,10.4,46913
698,17177,14.5,42661
699,17179,11.3,50106
700,17181,19.8,39099
701,17183,19.8,40742
702,17185,13.5,48154
703,17187,14.2,44818
704,17189,9.5,50465
705,17191,12.6,40178
706,17193,16.8,41706
707,17195,13.2,45930
708,17197,8.4,72053
709,17199,16,41079
710,17201,19.1,44353
711,17203,7,65998
712,18000,15.8,46410
713,18001,15,47265
714,18003,17.2,47411
715,18005,12.7,52669
716,18007,13,45644
717,18009,16.1,38346
718,18011,8.1,63717
719,18013,13,53376
720,18015,11.6,49216
721,18017,14.7,41271
722,18019,13,49778
723,18021,13.7,44574
724,18023,16.2,45712
725,18025,19.5,37674
726,18027,15,43800
727,18029,8.9,56344
728,18031,14.5,44574
729,18033,13.1,46262
730,18035,23,37208
731,18037,8.3,51936
732,18039,18.3,44354
733,18041,21.5,37292
734,18043,12.8,51210
735,18045,11.4,44508
736,18047,11.3,51106
737,18049,14.6,42417
738,18051,11.5,46570
739,18053,17.4,38745
740,18055,14.3,42877
741,18057,4.6,84939
742,18059,7.5,61540
743,18061,12.6,49551
744,18063,5.6,64239
745,18065,18.4,36572
746,18067,17.3,40997
747,18069,11.7,47326
748,18071,14.1,44921
749,18073,10.6,52559
750,18075,15.9,38572
751,18077,14.3,40386
752,18079,14.5,42577
753,18081,9.3,61477
754,18083,19.7,38653
755,18085,11.3,50823
756,18087,12.9,42119
757,18089,19.3,48143
758,18091,17.3,47201
759,18093,15.4,43471
760,18095,18.9,41766
761,18097,21.3,39957
762,18099,13.3,46301
763,18101,14,44715
764,18103,14.7,43287
765,18105,24.7,40262
766,18107,14.8,43176
767,18109,11.1,53690
768,18111,15,44418
769,18113,13.1,46690
770,18115,11.1,48788
771,18117,17.1,37910
772,18119,15.3,41004
773,18121,17.8,40790
774,18123,13.5,45234
775,18125,11.7,42482
776,18127,10.8,62178
777,18129,12.4,55488
778,18131,13.3,43971
779,18133,13.8,46961
780,18135,17,39611
781,18137,11.7,47900
782,18139,14,44416
783,18141,19.5,43813
784,18143,21.3,38826
785,18145,12.7,49437
786,18147,10.7,53464
787,18149,16.9,42088
788,18151,13,45957
789,18153,18,42608
790,18155,17.6,42285
791,18157,21.4,43339
792,18159,9.6,53300
793,18161,14.6,43540
794,18163,15.5,43570
795,18165,13.1,45089
796,18167,19.2,39173
797,18169,16,42032
798,18171,9.7,49095
799,18173,8.7,63543
800,18175,15.2,39085
801,18177,21.1,36559
802,18179,10.2,49234
803,18181,11.9,45748
804,18183,9.3,48192
805,19000,12.7,49545
806,19001,11.2,44701
807,19003,13.4,42062
808,19005,15.1,39670
809,19007,16.3,36693
810,19009,9.8,45310
811,19011,9,54222
812,19013,16.4,43037
813,19015,9.9,50758
814,19017,7.6,57646
815,19019,10.8,52930
816,19021,10.9,46356
817,19023,9.8,51560
818,19025,12.1,46171
819,19027,9.5,49251
820,19029,13.4,41329
821,19031,8.1,57890
822,19033,13.5,43120
823,19035,10.2,47570
824,19037,9.9,47311
825,19039,12.9,42670
826,19041,10.7,50289
827,19043,12.9,44370
828,19045,13.6,45600
829,19047,13.3,44197
830,19049,6.3,72146
831,19051,16.8,40673
832,19053,21.4,33803
833,19055,10.5,50231
834,19057,15.4,43721
835,19059,7.9,52821
836,19061,10.2,52084
837,19063,11.8,44556
838,19065,12.3,41547
839,19067,12.1,44478
840,19069,12.2,47396
841,19071,11.8,51410
842,19073,14.4,44271
843,19075,6.4,54645
844,19077,10.4,47762
845,19079,10.4,45331
846,19081,8.4,50935
847,19083,12,46708
848,19085,10.2,49921
849,19087,13.8,45330
850,19089,12.3,45450
851,19091,9.7,48954
852,19093,12,48480
853,19095,7.3,53984
854,19097,11.2,44840
855,19099,10.8,50469
856,19101,17.4,39743
857,19103,17.5,53570
858,19105,10.4,50929
859,19107,12.1,42766
860,19109,10.7,46294
861,19111,15.5,43110
862,19113,10.6,55772
863,19115,12.3,48372
864,19117,17.5,38422
865,19119,9,53398
866,19121,8.7,56258
867,19123,13.6,47598
868,19125,10,51996
869,19127,13.4,47535
870,19129,9.8,57331
871,19131,10.3,45430
872,19133,11.8,41458
873,19135,11.8,42961
874,19137,14.4,41437
875,19139,13.4,47966
876,19141,8.8,46233
877,19143,9.7,47890
878,19145,15.9,42449
879,19147,11.4,43557
880,19149,7.4,55047
881,19151,12.5,43766
882,19153,12.5,56091
883,19155,14.5,48589
884,19157,11.5,49853
885,19159,14,38547
886,19161,9.5,49480
887,19163,13.8,50007
888,19165,9.5,48572
889,19167,9,57027
890,19169,21.3,48121
891,19171,10.9,50034
892,19173,13.4,43155
893,19175,14.5,39922
894,19177,16.3,39719
895,19179,18.9,39999
896,19181,6.5,62688
897,19183,11.4,50559
898,19185,17.2,37662
899,19187,15.4,42178
900,19189,10.5,47692
901,19191,10.7,49148
902,19193,16.7,43362
903,19195,11,48718
904,19197,11.8,43647
905,20000,13.8,48844
906,20001,18.7,37353
907,20003,14.5,42185
908,20005,17.1,42131
909,20007,10.7,44118
910,20009,15.7,42183
911,20011,20.4,35805
912,20013,16.6,40424
913,20015,10.8,53217
914,20017,13.8,41217
915,20019,19.3,35952
916,20021,17.6,39696
917,20023,12.3,36835
918,20025,12.4,42171
919,20027,12.2,47692
920,20029,13.7,39763
921,20031,10.5,54644
922,20033,10.6,39975
923,20035,18.4,40248
924,20037,22.3,34080
925,20039,13.5,37986
926,20041,11.1,46894
927,20043,14,43092
928,20045,16.6,47930
929,20047,12.2,43874
930,20049,17.5,34174
931,20051,17.2,41774
932,20053,11.3,46927
933,20055,16.9,44888
934,20057,13.8,47542
935,20059,14.1,46553
936,20061,15.8,40224
937,20063,11.2,44351
938,20065,12,40903
939,20067,11.8,54230
940,20069,9.3,59278
941,20071,10.2,48606
942,20073,16.5,35765
943,20075,13.5,43679
944,20077,15.5,39104
945,20079,13.4,50958
946,20081,10.7,54340
947,20083,10.3,45992
948,20085,11.1,50342
949,20087,9.1,57046
950,20089,13.2,38865
951,20091,6.7,70665
952,20093,12,51413
953,20095,11.8,47684
954,20097,14.6,39796
955,20099,20.6,37879
956,20101,9.2,47900
957,20103,11.4,61567
958,20105,13.1,39317
959,20107,14.7,44615
960,20109,10.7,43315
961,20111,20.3,39346
962,20113,9.9,48130
963,20115,12.8,43749
964,20117,11.8,42619
965,20119,9.6,49141
966,20121,9.3,57580
967,20123,11.6,43511
968,20125,17.6,36670
969,20127,11.1,44227
970,20129,12.7,47006
971,20131,10.2,47971
972,20133,17.4,40651
973,20135,11.3,44774
974,20137,14.4,41396
975,20139,11.7,47318
976,20141,13.7,37949
977,20143,10.5,48998
978,20145,14.8,41623
979,20147,12.6,40746
980,20149,9.1,53339
981,20151,12.6,44964
982,20153,12.2,40908
983,20155,12.8,41892
984,20157,12.9,38132
985,20159,14.5,45420
986,20161,20.6,45558
987,20163,12.7,39326
988,20165,13.2,37693
989,20167,14.6,37140
990,20169,14.4,45359
991,20171,8.7,49066
992,20173,15.2,49526
993,20175,15.4,47855
994,20177,14.6,44816
995,20179,12.6,48498
996,20181,15.8,39660
997,20183,14.2,38090
998,20185,13.2,44133
999,20187,12.6,49115
1000,20189,10.9,58901
1001,20191,13.5,47460
1002,20193,11.1,47892
1003,20195,10.7,45683
1004,20197,7.9,51666
1005,20199,12,47573
1006,20201,12,39962
1007,20203,13.2,46929
1008,20205,17,37002
1009,20207,17.3,33221
1010,20209,26,38016
1011,21000,19.1,41141
1012,21001,23.1,30147
1013,21003,20.5,35614
1014,21005,10.8,51817
1015,21007,16.5,40790
1016,21009,21.7,36298
1017,21011,25.6,29857
1018,21013,41.6,24940
1019,21015,8.7,64055
1020,21017,18.2,40350
1021,21019,20.5,38783
1022,21021,17.6,39663
1023,21023,14.8,41974
1024,21025,35.7,26829
1025,21027,19.3,38028
1026,21029,10.8,52033
1027,21031,20.5,32483
1028,21033,19.1,36650
1029,21035,17.2,39599
1030,21037,13.1,53501
1031,21039,16.7,38075
1032,21041,21.2,40685
1033,21043,20.7,35471
1034,21045,27.6,28034
1035,21047,23.7,35779
1036,21049,17.4,44494
1037,21051,42.4,22289
1038,21053,27.2,27095
1039,21055,20.6,33570
1040,21057,27.4,27570
1041,21059,16,44379
1042,21061,19.1,36321
1043,21063,31.4,29339
1044,21065,28.6,28961
1045,21067,17.7,47211
1046,21069,21.3,34736
1047,21071,27.2,28459
1048,21073,15.2,44241
1049,21075,28.9,28340
1050,21077,18,41084
1051,21079,21.9,40292
1052,21081,15.7,44158
1053,21083,19.7,35690
1054,21085,26,32793
1055,21087,24.6,31189
1056,21089,17.4,41676
1057,21091,12.9,52049
1058,21093,14.6,47423
1059,21095,31.5,28721
1060,21097,19,39160
1061,21099,26.3,31677
1062,21101,16.7,41244
1063,21103,18.7,42614
1064,21105,18.6,38446
1065,21107,19.7,39733
1066,21109,31.2,26344
1067,21111,17.3,45407
1068,21113,17.2,47280
1069,21115,25.2,35068
1070,21117,16,50150
1071,21119,30.5,29791
1072,21121,34,25536
1073,21123,18.3,39174
1074,21125,22.7,35147
1075,21127,26.3,32275
1076,21129,35.7,24770
1077,21131,24.5,29645
1078,21133,24.3,31146
1079,21135,34.2,28740
1080,21137,25.6,35530
1081,21139,15.5,38724
1082,21141,20.1,39304
1083,21143,17,40006
1084,21145,17.2,44115
1085,21147,36.6,24640
1086,21149,19.5,38984
1087,21151,20.8,40034
1088,21153,30.6,28004
1089,21155,21.7,36168
1090,21157,13.3,45163
1091,21159,38.6,28880
1092,21161,19.2,39837
1093,21163,15.4,48485
1094,21165,30,28773
1095,21167,16.2,40502
1096,21169,24.9,29852
1097,21171,25.2,27480
1098,21173,21.3,40267
1099,21175,31.9,29078
1100,21177,21.1,35316
1101,21179,15.5,42271
1102,21181,18.9,34886
1103,21183,22.6,37545
1104,21185,6.4,80872
1105,21187,17.9,40909
1106,21189,39,21865
1107,21191,16.2,44853
1108,21193,25,31623
1109,21195,22.5,33881
1110,21197,29.3,31129
1111,21199,24.4,34695
1112,21201,23.1,35504
1113,21203,28,30323
1114,21205,26.4,34920
1115,21207,21.9,30691
1116,21209,12.2,58164
1117,21211,12.7,51021
1118,21213,16.4,40583
1119,21215,8.4,62347
1120,21217,18.8,33348
1121,21219,22,37325
1122,21221,16.4,41699
1123,21223,15.1,43677
1124,21225,21.4,42059
1125,21227,18.9,40026
1126,21229,17.1,39023
1127,21231,31.7,27637
1128,21233,17.6,40454
1129,21235,24.8,29870
1130,21237,35.2,25950
1131,21239,11,54930
1132,22000,20.5,41804
1133,22001,22.4,34960
1134,22003,23.2,34586
1135,22005,11.5,63305
1136,22007,18.4,44770
1137,22009,25.5,31733
1138,22011,16.9,43673
1139,22013,26.4,30750
1140,22015,14.1,50577
1141,22017,21.6,39948
1142,22019,18.9,41065
1143,22021,19.9,36415
1144,22023,13,54318
1145,22025,27.3,31678
1146,22027,28.7,34084
1147,22029,27.6,29373
1148,22031,19,40507
1149,22033,20.2,45924
1150,22035,44,25163
1151,22037,20.7,38478
1152,22039,26.4,32099
1153,22041,27.8,29025
1154,22043,20.9,39539
1155,22045,21.4,40626
1156,22047,23,37832
1157,22049,21,36032
1158,22051,18.1,43700
1159,22053,21.6,38723
1160,22055,17.5,47138
1161,22057,17.1,48180
1162,22059,18.7,42576
1163,22061,29.5,34497
1164,22063,13.2,53700
1165,22065,41.4,23240
1166,22067,28.7,26778
