,County FIPS,Poverty Percent All Ages,Median Household Income
464,13133,18.2,47194
465,13135,11.3,67197
466,13137,15.6,46828
467,13139,13.7,55308
468,13141,33.5,30616
469,13143,18.5,43196
470,13145,8.7,70724
471,13147,17.3,41247
472,13149,19.7,41994
473,13151,9.6,67150
474,13153,14.9,61795
475,13155,23.6,35866
476,13157,12.7,55426
477,13159,16.9,48473
478,13161,23.9,35538
479,13163,25.2,33680
480,13165,34.2,30611
481,13167,29.4,32201
482,13169,12.3,54155
483,13171,18.2,44575
484,13173,22.8,35690
485,13175,25.6,39037
486,13177,11.2,62972
487,13179,15.3,44154
488,13181,19.1,41494
489,13183,18.6,44542
490,13185,22.1,41331
491,13187,16.2,47287
492,13189,22.8,39642
493,13191,20.6,40788
494,13193,32.1,31358
495,13195,14.9,47151
496,13197,23.4,38734
497,13199,21.2,34508
498,13201,23.1,42771
499,13205,29.9,33490
500,13207,12.2,55626
501,13209,22.7,39074
502,13211,13.1,55347
503,13213,18.1,43203
504,13215,21.5,40895
505,13217,17.5,51167
506,13219,6.8,88570
507,13221,15.4,45319
508,13223,8.6,65480
509,13225,21.4,44330
510,13227,11.3,57637
511,13229,17.3,42908
512,13231,11.7,56901
513,13233,18.6,42470
514,13235,25,36611
515,13237,18.4,44785
516,13239,27.1,30483
517,13241,17.1,41913
518,13243,30.5,31662
519,13245,25.6,41128
520,13247,14.7,56689
521,13249,18.5,43396
522,13251,27.6,36414
523,13253,23.4,34986
524,13255,22.4,43065
525,13257,20.8,37920
526,13259,39.2,24945
527,13261,28.9,35764
528,13263,23.5,36482
529,13265,28.8,30133
530,13267,29.8,35567
531,13269,24.7,31637
532,13271,30.8,32327
533,13273,31.1,34018
534,13275,21.1,40199
535,13277,22.1,39982
536,13279,23.4,36765
537,13281,15.1,42439
538,13283,27.1,32100
539,13285,20.3,42955
540,13287,30.4,31969
541,13289,23.5,38507
542,13291,15.4,47948
543,13293,19.8,34039
544,13295,18.6,40814
545,13297,12.8,55267
546,13299,25.5,34643
547,13301,28.2,36789
548,13303,26.9,35542
549,13305,22.2,42017
550,13307,20.8,36329
551,13309,39.1,29532
552,13311,14.3,44980
553,13313,16.1,46796
554,13315,31,33858
555,13317,22.9,33735
556,13319,20.9,47309
557,13321,21.1,40122
558,15000,9.5,74659
559,15001,15.4,54684
560,15003,8.5,80012
561,15005,.,.
562,15007,8.1,63164
563,15009,9.5,69699
564,16000,13.8,51647
565,16001,10.8,61571
566,16003,15,42310
567,16005,16.8,48453
568,16007,13.9,45875
569,16009,18,45285
570,16011,13.8,51586
571,16013,9.8,66210
572,16015,13.6,50123
573,16017,15.4,48097
574,16019,11.7,59293
575,16021,17,42725
576,16023,18.2,41706
577,16025,9.9,49153
578,16027,15.1,48461
579,16029,11.3,55152
580,16031,14.2,48983
581,16033,16.4,42050
582,16035,15.8,43626
583,16037,15.7,45591
584,16039,13.9,45003
585,16041,9.3,54427
586,16043,16.5,46465
587,16045,17.9,42027
588,16047,13.8,46948
589,16049,16.2,42049
590,16051,10.4,61156
591,16053,16,48590
592,16055,14.5,52019
593,16057,17.6,43767
594,16059,17.7,39934
595,16061,16,41092
596,16063,12.8,47754
597,16065,24.1,41199
598,16067,15.8,48903
599,16069,14.9,50030
600,16071,13.1,46596
601,16073,17.3,35866
602,16075,15.9,46595
603,16077,15.7,45933
604,16079,18.9,39285
605,16081,9.7,60745
606,16083,14.5,49415
607,16085,9.6,58738
608,16087,15.1,41647
609,17000,13,60977
610,17001,12.8,51130
611,17003,29,33344
612,17005,13.6,53631
613,17007,9.6,62081
614,17009,16.7,51826
615,17011,11.5,53410
616,17013,12.2,50952
617,17015,12.6,50330
618,17017,13.7,47511
619,17019,18.9,51032
620,17021,12.7,49324
621,17023,12,49937
622,17025,16,43478
623,17027,9.3,61013
624,17029,19.3,42066
625,17031,15,60025
626,17033,14.4,46374
627,17035,12.4,49733
628,17037,15.8,59586
629,17039,10.6,54926
630,17041,9.8,55891
631,17043,7,84999
632,17045,13.6,47062
633,17047,11.1,48884
634,17049,10.9,51809
635,17051,15.2,46290
636,17053,11.2,51861
637,17055,21.5,40246
638,17057,14.7,49503
639,17059,20.5,39634
640,17061,15.1,44378
641,17063,7.9,71969
642,17065,14.4,47855
643,17067,12,51721
644,17069,21.9,39143
645,17071,11.7,47792
646,17073,11.5,55287
647,17075,13.3,47589
648,17077,23.4,34982
649,17079,10.7,51120
650,17081,15.8,45746
651,17083,11.2,57243
652,17085,9.9,54169
653,17087,14.4,48359
654,17089,10.5,73684
655,17091,14.2,54624
656,17093,4.6,91952
657,17095,17.1,43277
658,17097,8.7,83344
659,17099,13.3,56543
660,17101,18.6,44774
661,17103,13.3,55563
662,17105,14.3,54339
663,17107,13.7,53052
664,17109,20.2,44460
665,17111,7.3,81570
666,17113,12.6,64271
667,17115,17.3,47786
668,17117,13.3,52483
669,17119,13.3,56297
670,17121,15.8,45698
671,17123,9.8,54807
672,17125,15.1,46962
673,17127,20.6,42833
674,17129,9.7,62966
675,17131,10.2,56661
676,17133,4.8,83139
677,17135,16,46997
678,17137,15.7,48600
679,17139,10,57447
680,17141,10.2,58812
681,17143,15.2,52380
682,17145,15.6,48423
683,17147,6.8,65797
684,17149,16.4,41671
685,17151,18.2,42917
686,17153,21.1,35875
687,17155,8,65902
688,17157,13.7,50681
689,17159,14.4,46497
690,17161,15.6,50952
691,17163,15.4,50598
692,17165,20.4,40690
693,17167,13.8,55090
694,17169,12.1,49566
695,17171,11.5,52386
696,17173,11.7,51069
697,17175,11.5,56414
698,17177,15.4,45863
699,17179,8.8,60590
700,17181,17.4,45476
701,17183,20.2,45247
702,17185,13.5,50195
703,17187,13.6,48346
704,17189,9.3,58587
705,17191,13.9,45583
706,17193,16.2,44874
707,17195,11.9,51567
708,17197,7.2,81640
709,17199,15.9,48112
710,17201,15.6,50296
711,17203,6.6,73055
712,18000,14,52289
713,18001,15.2,51517
714,18003,15,51329
715,18005,11.7,59765
716,18007,11.5,47218
717,18009,12.8,42588
718,18011,7,80634
719,18013,10.9,56323
720,18015,10.3,55708
721,18017,12.5,46287
722,18019,10.5,51837
723,18021,14.2,50185
724,18023,13.7,53862
725,18025,17.2,46210
726,18027,14.2,49237
727,18029,8.2,63876
728,18031,11.5,51999
729,18033,9,52599
730,18035,21.6,41404
731,18037,6.6,62852
732,18039,13.2,54582
733,18041,17.8,44673
734,18043,10.3,58703
735,18045,13.2,43571
736,18047,10.7,57674
737,18049,12.5,46662
738,18051,10.8,54690
739,18053,20.3,40177
740,18055,16.1,46019
741,18057,4.8,92406
742,18059,7.3,70655
743,18061,10.2,57573
744,18063,5.8,78464
745,18065,16.2,45356
746,18067,14.8,49204
747,18069,11.1,50138
748,18071,13.1,51871
749,18073,9.4,56034
750,18075,13.9,46949
751,18077,13.4,51534
752,18079,12.7,50425
753,18081,7.6,67215
754,18083,17,43897
755,18085,10.4,56010
756,18087,10,60402
757,18089,16.6,53600
758,18091,15.7,52763
759,18093,13.7,47997
760,18095,17.5,45853
761,18097,18.9,45300
762,18099,12,53767
763,18101,12.4,51008
764,18103,15.7,47650
765,18105,23.8,44442
766,18107,11.3,51527
767,18109,10.5,60482
768,18111,12.2,51183
769,18113,11.4,52318
770,18115,10.1,54422
771,18117,16.3,41077
772,18119,13.8,46069
773,18121,16.3,47599
774,18123,14.9,48905
775,18125,11.4,49578
776,18127,7.8,67302
777,18129,8.7,61619
778,18131,11.5,47243
779,18133,12.6,50896
780,18135,15.4,46750
781,18137,12.2,55129
782,18139,13.9,50412
783,18141,16.2,48960
784,18143,15.8,47738
785,18145,12.3,53019
786,18147,9.1,58217
787,18149,16.1,46602
788,18151,10.7,54071
789,18153,14.2,46706
790,18155,17.2,45337
791,18157,17.6,51385
792,18159,8.5,60756
793,18161,12.8,46862
794,18163,17.4,46750
795,18165,13.3,51425
796,18167,17.8,43560
797,18169,11.5,51561
798,18171,9.1,55466
799,18173,7.5,65809
800,18175,14.3,48939
801,18177,17,42983
802,18179,9.7,56054
803,18181,10.9,47439
804,18183,9,54873
805,19000,11.7,56354
806,19001,10.7,53416
807,19003,12.3,46939
808,19005,13.2,49439
809,19007,18.7,39124
810,19009,11.1,49560
811,19011,7.8,63069
812,19013,16.1,50887
813,19015,9.2,60421
814,19017,6.7,65733
815,19019,10.1,57228
816,19021,12.1,52344
817,19023,9.8,54970
818,19025,12.4,50767
819,19027,8.8,56292
820,19029,12.8,47897
821,19031,6.6,63672
822,19033,11.7,53109
823,19035,10.9,53534
824,19037,10.9,49197
825,19039,11.6,47753
826,19041,9.1,53549
827,19043,9.9,53809
828,19045,13.5,49850
829,19047,14.1,51473
830,19049,4.9,82123
831,19051,12.9,49636
832,19053,20,36808
833,19055,9.5,56747
834,19057,16.1,48991
835,19059,7.8,58019
836,19061,10.5,59403
837,19063,10.9,48035
838,19065,12.8,52192
839,19067,12.9,49771
840,19069,11.6,52860
841,19071,11.6,53861
842,19073,11.2,48769
843,19075,6.3,64146
844,19077,9.9,55531
845,19079,9.3,58920
846,19081,8.8,57222
847,19083,11,50616
848,19085,10.9,55325
849,19087,12.4,50684
850,19089,9.8,49916
851,19091,10,54315
852,19093,10.2,53300
853,19095,7.2,57771
854,19097,13,49769
855,19099,10.1,53829
856,19101,14,46617
857,19103,17,58904
858,19105,10.5,55210
859,19107,12,49898
860,19109,11.4,55129
861,19111,14,49654
862,19113,10,64625
863,19115,11.4,52271
864,19117,14.9,55871
865,19119,7.3,62496
866,19121,7.8,64776
867,19123,12.3,51839
868,19125,8.5,61098
869,19127,12.2,53645
870,19129,8.8,75550
871,19131,10.1,55129
872,19133,12.8,47371
873,19135,12.5,49402
874,19137,12.9,47197
875,19139,10.8,57583
876,19141,10.1,50607
877,19143,10.5,55375
878,19145,14.7,49507
879,19147,10.3,50642
880,19149,8.4,66070
881,19151,11.8,51260
882,19153,10.9,64169
883,19155,10.3,55442
884,19157,11,52408
885,19159,14.3,47638
886,19161,11.6,54660
887,19163,13.4,56208
888,19165,9,59121
889,19167,7.3,66605
890,19169,19.2,55561
891,19171,12.1,50468
892,19173,12.3,50695
893,19175,13.2,47422
894,19177,14.5,44875
895,19179,16.6,41312
896,19181,6.8,74031
897,19183,9.9,57315
898,19185,17.9,41118
899,19187,14.3,48013
900,19189,10.5,52953
901,19191,9.4,62115
902,19193,13.3,51877
903,19195,8.9,54628
904,19197,12.6,47815
905,20000,12.2,54828
906,20001,15.5,41950
907,20003,12.9,49215
908,20005,15.8,49826
909,20007,12,47540
910,20009,13.9,47194
911,20011,17.4,44424
912,20013,13.3,43960
913,20015,8.9,60836
914,20017,11.4,44940
915,20019,17.5,40859
916,20021,15.8,41140
917,20023,11.2,42649
918,20025,11.5,51280
919,20027,10.3,50291
920,20029,13.2,42431
921,20031,10.4,57224
922,20033,11.7,44898
923,20035,14,45907
924,20037,22.3,39521
925,20039,14.8,41095
926,20041,11.1,50268
927,20043,13.7,47320
928,20045,15.8,55446
929,20047,11.2,46825
930,20049,17.9,40227
931,20051,12.4,52265
932,20053,10.2,50403
933,20055,14.3,51812
934,20057,13.4,47175
935,20059,11.9,50155
936,20061,11.6,46326
937,20063,10.4,51445
938,20065,12.3,42224
939,20067,12,58620
940,20069,8.2,64274
941,20071,11.7,47620
942,20073,14.8,40518
943,20075,13.5,49932
944,20077,14.6,42023
945,20079,10.5,56848
946,20081,10.1,50514
947,20083,9.9,51244
948,20085,8.9,57869
949,20087,9.5,62285
950,20089,12.7,40940
951,20091,5.6,80872
952,20093,11.6,59254
953,20095,10.7,59721
954,20097,13,42976
955,20099,20.8,41103
956,20101,10.1,56677
957,20103,8.8,67558
958,20105,12.4,42092
959,20107,16.6,44391
960,20109,9.9,48453
961,20111,16.3,43600
962,20113,9.7,56488
963,20115,11.2,51569
964,20117,10.3,48687
965,20119,10.9,57187
966,20121,8.2,67651
967,20123,11.9,49552
968,20125,18.9,41281
969,20127,11.8,48093
970,20129,12.4,49717
971,20131,9.3,55324
972,20133,16.4,42441
973,20135,11.3,46439
974,20137,13.7,45845
975,20139,10.9,54760
976,20141,14.2,41967
977,20143,10.7,52808
978,20145,14.7,46961
979,20147,12.6,49386
980,20149,8.2,64704
981,20151,11.4,51419
982,20153,12.4,47377
983,20155,14.7,46208
984,20157,11.4,43921
985,20159,12.8,47737
986,20161,18.2,49901
987,20163,11.9,45268
988,20165,12,45281
989,20167,14.5,43857
990,20169,12,48748
991,20171,7.5,60540
992,20173,14.9,52612
993,20175,13.6,48648
994,20177,10.9,55387
995,20179,11.5,49860
996,20181,14.4,48456
997,20183,14.2,40006
998,20185,13.3,46104
999,20187,10.9,58135
1000,20189,10,57432
1001,20191,13.5,52186
1002,20193,10.5,53816
1003,20195,11,46756
1004,20197,8.1,61502
1005,20199,12.1,47844
1006,20201,10.8,45077
1007,20203,11.7,55336
1008,20205,16.4,43134
1009,20207,18.4,35417
1010,20209,19.4,43396
1011,21000,18.2,46610
1012,21001,26.1,33925
1013,21003,18.6,41368
1014,21005,10.6,57448
1015,21007,16.2,45074
1016,21009,21.8,40274
1017,21011,24.9,36468
1018,21013,38.7,26014
1019,21015,7.6,72942
1020,21017,17.6,46231
1021,21019,18.2,44569
1022,21021,17.1,44834
1023,21023,16.7,47182
1024,21025,34.3,26659
1025,21027,17.3,43053
1026,21029,10.4,63570
1027,21031,17.8,41701
1028,21033,20.4,40327
1029,21035,21.2,39438
1030,21037,12.5,61490
1031,21039,14.5,45362
1032,21041,20.8,47726
1033,21043,22.6,37406
1034,21045,27.8,29417
1035,21047,20.8,41081
1036,21049,15.9,48474
1037,21051,42.1,24901
1038,21053,25.3,29582
1039,21055,18.6,40656
1040,21057,25.3,30771
1041,21059,16.4,51153
1042,21061,22.3,38395
1043,21063,30.7,33335
1044,21065,27.3,33839
1045,21067,17.9,53288
1046,21069,21.2,38860
1047,21071,30.4,31295
1048,21073,13.7,52395
1049,21075,30,30605
1050,21077,14.5,49945
1051,21079,16.3,46967
1052,21081,15.6,49312
1053,21083,20.7,41705
1054,21085,22.1,38418
1055,21087,20.4,36246
1056,21089,17.4,46815
1057,21091,12.6,56823
1058,21093,13.8,52040
1059,21095,37.1,25240
1060,21097,15.3,49615
1061,21099,21.8,36628
1062,21101,17.1,46936
1063,21103,18.5,51774
1064,21105,20.1,39859
1065,21107,18.3,43590
1066,21109,31.9,30798
1067,21111,14.9,52008
1068,21113,15.9,55047
1069,21115,25.9,35408
1070,21117,12.6,61798
1071,21119,38.2,29786
1072,21121,39.2,27432
1073,21123,16.9,44522
1074,21125,23.2,38323
1075,21127,27.1,33757
1076,21129,39,25372
1077,21131,31.8,28595
1078,21133,31.6,29308
1079,21135,26.8,32848
1080,21137,22.9,35934
1081,21139,14.5,45229
1082,21141,17.5,43985
1083,21143,16.4,44767
1084,21145,18.7,42936
1085,21147,39.3,25087
1086,21149,17.3,43656
1087,21151,21.3,45406
1088,21153,31.9,28996
1089,21155,20.1,41233
1090,21157,12.1,50165
1091,21159,39.3,29861
1092,21161,19.4,43683
1093,21163,13.4,51893
1094,21165,24.1,33734
1095,21167,14.5,51048
1096,21169,22.7,33562
1097,21171,23.2,33425
1098,21173,17.9,44890
1099,21175,27.2,33716
1100,21177,19.6,42098
1101,21179,11.6,56239
1102,21181,19.8,38958
1103,21183,20.3,40859
1104,21185,5.9,92454
1105,21187,18.2,46358
1106,21189,45.2,23115
1107,21191,14.4,51680
1108,21193,30.9,31814
1109,21195,31.4,32734
1110,21197,26.5,35169
1111,21199,18.9,37782
1112,21201,24.6,41877
1113,21203,24.2,35567
1114,21205,25.4,38684
1115,21207,25,33490
1116,21209,10.4,64809
1117,21211,11.5,61700
1118,21213,15.1,45643
1119,21215,8.8,71156
1120,21217,21.3,37806
1121,21219,20.4,41072
1122,21221,14.5,37965
1123,21223,14.8,51827
1124,21225,18.6,47017
1125,21227,18.5,47253
1126,21229,15.7,48041
1127,21231,26.9,30923
1128,21233,17.9,43605
1129,21235,29.3,31985
1130,21237,32.2,28443
1131,21239,12.1,58712
1132,22000,20.1,45374
1133,22001,23.1,40218
1134,22003,21.4,41584
1135,22005,10.7,74212
1136,22007,21.2,45847
1137,22009,25.9,34997
1138,22011,14.8,49436
1139,22013,23.5,33887
1140,22015,16.7,50048
1141,22017,26.4,38414
1142,22019,19.9,47052
1143,22021,22.6,35428
1144,22023,12.3,52479
1145,22025,27.5,33154
1146,22027,34.9,34228
1147,22029,28.5,32685
1148,22031,21.1,43325
1149,22033,19.9,50451
1150,22035,43.5,25810
1151,22037,20,46172
1152,22039,29.4,34440
1153,22041,29.2,31873
1154,22043,21.5,42948
1155,22045,23.4,41604
1156,22047,22.8,41679
1157,22049,21.2,41192
1158,22051,16.1,49681
1159,22053,19.3,42134
1160,22055,18.1,51125
1161,22057,17.1,52220
1162,22059,19.3,45169
1163,22061,30.2,39158
