,County FIPS,Poverty Percent All Ages,Median Household Income
153,05075,23.5,31045
154,05077,42.6,23716
155,05079,31.5,33945
156,05081,15.1,34776
157,05083,20.7,32827
158,05085,13.1,50910
159,05087,18.7,33117
160,05089,20.4,33617
161,05091,19,38855
162,05093,23.4,33660
163,05095,27.5,26054
164,05097,20.5,32238
165,05099,21.5,31360
166,05101,25.5,29403
167,05103,21.9,32393
168,05105,18.6,37451
169,05107,34.7,24427
170,05109,18.8,33328
171,05111,26.3,31478
172,05113,21.9,29875
173,05115,18.4,38224
174,05117,18.8,34936
175,05119,16.7,42107
176,05121,20,31847
177,05123,31.8,28880
178,05125,8.5,52630
179,05127,24.5,29922
180,05129,27,25397
181,05131,17.6,39088
182,05133,22.9,36248
183,05135,21.9,28950
184,05137,23.3,27960
185,05139,23.3,35005
186,05141,18.7,34287
187,05143,18.7,41098
188,05145,16.5,38796
189,05147,27.4,26754
190,05149,18.6,33699
191,06000,14.2,58925
192,06001,10.8,68258
193,06003,17.3,45391
194,06005,11.3,54461
195,06007,18.5,41196
196,06009,11.3,51564
197,06011,13.4,47472
198,06013,9.5,75084
199,06015,23.1,38252
200,06017,7.6,68778
201,06019,21.5,45219
202,06021,15.8,41904
203,06023,19,35985
204,06025,22.8,37846
205,06027,12.5,44090
206,06029,22.2,46938
207,06031,19.5,44102
208,06033,22.1,36895
209,06035,18.2,46377
210,06037,16,54375
211,06039,20.6,42769
212,06041,7.3,86658
213,06043,13.5,42775
214,06045,17.5,41488
215,06047,24.6,39922
216,06049,19,34290
217,06051,11.7,53973
218,06053,17.2,57647
219,06055,8.6,66970
220,06057,10.1,57250
221,06059,10.7,71735
222,06061,7.2,70751
223,06063,12.3,42684
224,06065,13.9,55151
225,06067,15.3,52502
226,06069,13.9,61281
227,06071,17,52137
228,06073,12.5,60103
229,06075,11.7,70247
230,06077,15.7,52201
231,06079,13.2,55638
232,06081,7.6,84678
233,06083,15,58555
234,06085,9.1,84990
235,06087,13.9,60816
236,06089,15.5,42552
237,06091,13.1,41788
238,06093,16.1,39218
239,06095,10.7,65079
240,06097,9.5,61985
241,06099,17,48550
242,06101,14.8,48073
243,06103,18.9,38179
244,06105,18.2,33546
245,06107,23,39876
246,06109,14.2,48027
247,06111,10.5,71246
248,06113,15.7,56120
249,06115,19.5,40947
250,08000,12.6,55735
251,08001,13.3,53779
252,08003,22.2,35960
253,08005,12.3,56099
254,08007,12.9,46013
255,08009,18.3,32660
256,08011,37.2,30890
257,08013,12.9,63757
258,08014,4.9,77606
259,08015,12,42602
260,08017,13.4,42026
261,08019,8.1,64241
262,08021,24.5,29594
263,08023,27.4,24758
264,08025,53,29104
265,08027,13.9,45898
266,08029,13.9,41528
267,08031,18.8,46693
268,08033,12.4,43248
269,08035,3.3,100447
270,08037,8,74220
271,08039,5.4,77123
272,08041,11.5,55621
273,08043,18.1,39714
274,08045,8.6,62716
275,08047,7.3,59632
276,08049,8.5,58209
277,08051,13.4,45711
278,08053,11.2,48372
279,08055,26.9,30176
280,08057,15,41337
281,08059,8.1,66059
282,08061,14.8,36931
283,08063,15.4,40677
284,08065,13.8,43935
285,08067,11.6,56610
286,08069,14.7,56281
287,08071,18.5,36575
288,08073,16.7,37439
289,08075,17,39953
290,08077,11.8,52290
291,08079,10.5,43172
292,08081,10.1,54615
293,08083,16.9,40859
294,08085,12.8,48108
295,08087,14.4,41441
296,08089,23.6,30373
297,08091,8.5,59810
298,08093,9.1,61127
299,08095,12.4,40178
300,08097,6.5,69352
301,08099,23.1,33646
302,08101,16.9,39016
303,08103,7.7,59017
304,08105,17,37993
305,08107,6.4,64892
306,08109,30.1,28866
307,08111,13.5,38253
308,08113,10.7,60115
309,08115,15.5,35336
310,08117,8.7,65952
311,08119,8.2,53928
312,08121,12.1,40778
313,08123,14.8,54578
314,08125,13.3,42813
315,09000,9.3,66906
316,09001,8.2,78892
317,09003,10.1,61962
318,09005,6.5,67688
319,09007,5.7,74524
320,09009,11.9,60388
321,09011,7.9,63450
322,09013,6.7,78471
323,09015,9.8,56342
324,10000,11.2,56985
325,10001,13.6,50884
326,10003,10.1,62051
327,10005,12.2,50024
328,11000,17.6,58906
329,11001,17.6,58906
330,12000,15,44755
331,12001,23,38597
332,12003,17.2,46513
333,12005,14.4,43930
334,12007,22.5,38360
335,12009,11.6,45683
336,12011,13,48772
337,12013,20.8,32920
338,12015,12.2,40874
339,12017,15.8,37861
340,12019,9.2,57858
341,12021,12.6,53934
342,12023,19.1,36923
343,12027,25.6,33791
344,12029,23.7,30268
345,12031,15.3,47002
346,12033,18.9,40794
347,12035,11.3,50249
348,12037,23.1,33956
349,12039,26,34570
350,12041,18,37139
351,12043,21.5,34920
352,12045,23,35656
353,12047,28.5,31038
354,12049,28.4,33728
355,12051,22.6,35858
356,12053,13.1,40352
357,12055,19.9,33401
358,12057,15.2,47129
359,12059,24,31861
360,12061,13.8,43685
361,12063,22,35968
362,12065,19.1,38193
363,12067,24.6,35689
364,12069,12.6,42479
365,12071,12.8,45624
366,12073,22.3,40725
367,12075,21.8,32528
368,12077,23.1,36809
369,12079,26.2,31174
370,12081,14.4,45565
371,12083,15.9,38988
372,12085,13.5,50351
373,12086,17.7,41367
374,12087,12.6,49740
375,12089,11.5,55180
376,12091,12.5,49215
377,12093,22.3,35349
378,12095,14.3,46826
379,12097,15.8,42626
380,12099,14.4,49660
381,12101,13.2,40289
382,12103,13.3,43200
383,12105,16.8,41913
384,12107,25.6,31492
385,12109,8.7,62180
386,12111,15.6,44545
387,12113,11.4,53419
388,12115,12.7,45953
389,12117,10.4,56201
390,12119,15.6,46586
391,12121,19.7,34372
392,12123,23.8,34240
393,12125,26.5,38077
394,12127,15.2,41390
395,12129,14.1,48022
396,12131,15.8,42854
397,12133,21,36519
398,13000,16.6,47469
399,13001,22.8,32752
400,13003,26.1,28917
401,13005,22.3,30148
402,13007,29.2,31837
403,13009,21.2,37029
404,13011,16.2,43026
405,13013,12.2,47864
406,13015,14.9,46981
407,13017,26,28711
408,13019,23,33142
409,13021,21.8,37367
410,13023,20.2,38610
411,13025,19.9,34631
412,13027,22.3,31769
413,13029,12.1,58092
414,13031,26.1,33858
415,13033,26.9,31031
416,13035,16.1,42931
417,13037,33.5,28902
418,13039,15.2,49581
419,13043,25.2,31020
420,13045,17.4,45158
421,13047,13.1,43814
422,13049,25.8,34824
423,13051,16.3,42431
424,13053,26.5,40725
425,13055,19.9,33342
426,13057,8.3,66972
427,13059,36.3,32727
428,13061,31.5,25915
429,13063,16.4,42975
430,13065,25,29779
431,13067,11.4,62893
432,13069,25.9,31761
433,13071,22,30793
434,13073,6.8,68986
435,13075,22,31220
436,13077,10.1,59848
437,13079,20.2,41560
438,13081,31.8,28473
439,13083,18.3,38797
440,13085,11.9,53215
441,13087,25.2,30144
442,13089,17,50092
443,13091,23.4,32743
444,13093,30.1,31229
445,13095,28,32953
446,13097,12.3,50798
447,13099,35.9,27076
448,13101,27.2,28491
449,13103,10.9,54678
450,13105,20.8,32865
451,13107,26.5,27038
452,13109,27.9,30513
453,13111,18.8,33698
454,13113,5.5,77491
455,13115,19.8,39682
456,13117,6.6,84567
457,13119,20,35021
458,13121,17.6,56313
459,13123,20.5,38275
460,13125,18.5,34129
461,13127,16.8,46386
462,13129,17.7,40652
463,13131,23.8,32041
464,13133,19.9,38613
465,13135,13.7,58732
466,13137,17.7,37168
467,13139,15.1,49334
468,13141,31.6,25102
469,13143,19.2,37156
470,13145,8.8,63351
471,13147,19.7,35343
472,13149,20.4,36846
473,13151,7.6,63892
474,13153,13.7,50733
475,13155,23.3,35649
476,13157,14.3,50591
477,13159,15.5,44958
478,13161,23.8,31455
479,13163,26.5,29835
480,13165,28.7,26340
481,13167,31,27279
482,13169,13.3,49618
483,13171,18.8,40302
484,13173,21.3,37166
485,13175,22.4,36476
486,13177,10,57044
487,13179,17.3,41275
488,13181,20.9,36179
489,13183,23,37358
490,13185,23.6,38143
491,13187,16.5,45211
492,13189,20.2,33748
493,13191,21.2,34659
494,13193,28.1,27831
495,13195,18.3,40871
496,13197,24.7,33075
497,13199,20,34861
498,13201,23.6,32124
499,13205,26.1,34733
500,13207,13,53805
501,13209,25.3,33803
502,13211,15.5,44296
503,13213,20.6,38573
504,13215,17.5,39060
505,13217,12.8,50137
506,13219,8.4,74630
507,13221,15.8,41836
508,13223,7.2,63663
509,13225,22.5,39195
510,13227,12,50790
511,13229,20.2,35475
512,13231,12.1,55674
513,13233,22.5,37989
514,13235,23.2,35180
515,13237,16.9,41604
516,13239,26,28772
517,13241,17.2,36887
518,13243,24.8,26370
519,13245,22.6,34552
520,13247,13.2,51265
521,13249,18.2,38245
522,13251,23.6,33711
523,13253,27.2,29025
524,13255,20.4,40231
525,13257,21,32426
526,13259,26.4,28677
527,13261,29.8,32952
528,13263,24.9,30105
529,13265,31.6,25293
530,13267,27.6,31894
531,13269,26.9,29133
532,13271,33.7,27816
533,13273,30.2,30163
534,13275,24.2,33387
535,13277,27.3,35023
536,13279,28.8,30331
537,13281,16.6,35791
538,13283,31.3,29002
539,13285,21.2,40329
540,13287,27.7,29069
541,13289,23.1,34000
542,13291,17.7,37631
543,13293,19.8,33560
544,13295,17.4,38497
545,13297,12.5,50321
546,13299,25,31004
547,13301,27.4,30056
548,13303,24.6,32698
549,13305,23.5,36239
550,13307,19,31931
551,13309,40.8,28182
552,13311,17.7,40827
553,13313,23.1,40050
554,13315,30.2,30792
555,13317,23.2,29587
556,13319,20.9,34660
557,13321,20.5,36005
558,15000,10.4,63741
559,15001,14.5,50739
560,15003,9.7,67019
561,15005,,
562,15007,10.4,55723
563,15009,10.2,58167
564,16000,14.4,44644
565,16001,11.8,53828
566,16003,14.9,35932
567,16005,14.5,44451
568,16007,13,42199
569,16009,16.3,36635
570,16011,15.9,43262
571,16013,8,62717
572,16015,12.8,49056
573,16017,15.8,41270
574,16019,11.9,49446
575,16021,15.9,38618
576,16023,14.4,40650
577,16025,10.3,47758
578,16027,18.2,39457
579,16029,10.9,51060
580,16031,16.3,40389
581,16033,16.1,41580
582,16035,16.5,39800
583,16037,13.4,41773
584,16039,13.8,41922
585,16041,10.6,45404
586,16043,14.9,41316
587,16045,14.8,42396
588,16047,16.5,36298
589,16049,21,34778
590,16051,11.1,50649
591,16053,15.4,39636
592,16055,13.8,47196
593,16057,18.4,38817
594,16059,18.5,34890
595,16061,15.2,38737
596,16063,12.2,46100
597,16065,28.9,35400
598,16067,14.9,42051
599,16069,13.7,42989
600,16071,12.8,43057
601,16073,17.4,33753
602,16075,15.5,45974
603,16077,16.6,38509
604,16079,14.8,35168
605,16081,10.3,57999
606,16083,12.5,41194
607,16085,10.4,47457
608,16087,16.6,36152
609,17000,13.3,53974
610,17001,15.7,41582
611,17003,29.4,28370
612,17005,13.7,45520
613,17007,8.9,60425
614,17009,15.9,42134
615,17011,12.8,47015
616,17013,11.3,44930
617,17015,13.2,41578
618,17017,12.5,41828
619,17019,19.9,42101
620,17021,14.7,43182
621,17023,13.4,43003
622,17025,14.7,37055
623,17027,8.4,53873
624,17029,19.1,37790
625,17031,16,52516
626,17033,15.2,40572
627,17035,11.4,41962
628,17037,17,51087
629,17039,11.1,47820
630,17041,8.7,49916
631,17043,6.7,73554
632,17045,16,40560
633,17047,11.3,40030
634,17049,10.2,47485
635,17051,20.2,39611
636,17053,9.9,45821
637,17055,18.8,32417
638,17057,13.9,40694
639,17059,19.3,34319
640,17061,14.3,39226
641,17063,6.8,63349
642,17065,14.2,39337
643,17067,11.6,43774
644,17069,21.4,33367
645,17071,12.2,43041
646,17073,9.8,50193
647,17075,12.2,46419
648,17077,28.5,30899
649,17079,11.3,47087
650,17081,18.9,38326
651,17083,10,48573
652,17085,10.5,47103
653,17087,16.9,40497
654,17089,9.4,66604
655,17091,15.1,49375
656,17093,4.2,82835
657,17095,13.2,40056
658,17097,7.6,76336
659,17099,12.5,52208
660,17101,18.1,36587
661,17103,10.5,46901
662,17105,11.2,50173
663,17107,13.8,45722
664,17109,22.6,36381
665,17111,6.6,74669
666,17113,14.4,56471
667,17115,15.1,44407
668,17117,12.1,44673
669,17119,13.1,50628
670,17121,19.4,37277
671,17123,10.4,46526
672,17125,12.5,43947
673,17127,16.4,38302
674,17129,9.3,55260
675,17131,9.4,54533
676,17133,5,71342
677,17135,14.9,37458
678,17137,14.1,42672
679,17139,10.8,45758
680,17141,10.9,52197
681,17143,16.8,47330
682,17145,17.8,40276
683,17147,6.7,58519
684,17149,17.1,38191
685,17151,18,37177
686,17153,25.1,32671
687,17155,8.5,56372
688,17157,13.3,43160
689,17159,15.1,40037
690,17161,11.2,48668
691,17163,17.1,46368
692,17165,16.6,35723
693,17167,13.1,52581
694,17169,13.3,44814
695,17171,10.4,49450
696,17173,10.9,44956
697,17175,11.5,46211
698,17177,13,44307
699,17179,8.3,53904
700,17181,20,38080
701,17183,21.7,37167
702,17185,12.7,42564
703,17187,13.6,43296
704,17189,9.6,50299
705,17191,14.6,40497
706,17193,15.5,38905
707,17195,11.8,45359
708,17197,7,72478
709,17199,18.3,39386
710,17201,17.7,44390
711,17203,6.8,64748
712,18000,14.4,45427
713,18001,15.8,42994
714,18003,14.6,47284
715,18005,9.6,49888
716,18007,10,42994
717,18009,14.1,38371
718,18011,7.9,66166
719,18013,12.5,48388
720,18015,9.9,48054
721,18017,13.8,43079
722,18019,11.9,48284
723,18021,14,42667
724,18023,12.5,46315
725,18025,19,36811
726,18027,15.6,41675
727,18029,8.9,55168
728,18031,12,45042
729,18033,9.6,44702
730,18035,20.7,35935
731,18037,7.2,54687
732,18039,14.4,43531
733,18041,17.8,35343
734,18043,12.3,51812
735,18045,13,43678
736,18047,10.9,49117
737,18049,11.9,39535
738,18051,11.4,47446
739,18053,18.1,38629
740,18055,16.6,41394
741,18057,5.6,76878
742,18059,6.5,59652
743,18061,9.8,48028
744,18063,5.1,67011
745,18065,15,39989
746,18067,15.1,47108
747,18069,10.5,44820
748,18071,13.3,41861
749,18073,9.6,53325
750,18075,16,38453
751,18077,13.6,42204
752,18079,15.8,41588
753,18081,9.7,57634
754,18083,17.8,37805
755,18085,10.8,47152
756,18087,13.2,45578
757,18089,16.4,47054
758,18091,14.5,46022
759,18093,15.4,39398
760,18095,14.7,41774
761,18097,19.7,41201
762,18099,13.6,46767
763,18101,13.5,42825
764,18103,17,39392
765,18105,21.9,36061
766,18107,13.6,47134
767,18109,10.2,55411
768,18111,11,47764
769,18113,13.9,43350
770,18115,10.2,49541
771,18117,16.9,36620
772,18119,14.3,41422
773,18121,15.7,41011
774,18123,12,44652
775,18125,11.8,40452
776,18127,7.6,60718
777,18129,8.4,55517
778,18131,13.1,44483
779,18133,13.1,47394
780,18135,17.5,37021
781,18137,11.8,44179
782,18139,13.6,43716
783,18141,16.4,43544
784,18143,16.6,38812
785,18145,12.4,50611
786,18147,10,49006
787,18149,13.8,40369
788,18151,13.6,45879
789,18153,17.1,39091
790,18155,17.2,41837
791,18157,20.9,41917
792,18159,9.1,52423
793,18161,13.8,43630
794,18163,15.2,42404
795,18165,15.4,40164
796,18167,20.9,37876
797,18169,13.9,42076
798,18171,8.8,50841
799,18173,8,58436
800,18175,15.5,40419
801,18177,19.9,38909
802,18179,9.3,48000
803,18181,10.8,46495
804,18183,8,48451
805,19000,11.8,48065
806,19001,10.7,47553
807,19003,12.4,38191
808,19005,14.1,44119
809,19007,19.3,33663
810,19009,10,45280
811,19011,7.9,56592
812,19013,17.3,42753
813,19015,8.2,51678
814,19017,7.5,54482
815,19019,10.9,51052
816,19021,15.2,43864
817,19023,10.3,50400
818,19025,11.2,44833
819,19027,9.8,46086
820,19029,13.1,40358
821,19031,7.9,52600
822,19033,10.6,44494
823,19035,9.7,44474
824,19037,9.3,43990
825,19039,12,42384
826,19041,9,44294
827,19043,11.3,43387
828,19045,11.9,47020
829,19047,12.3,42916
830,19049,6,71854
831,19051,14.9,42741
832,19053,21.1,32242
833,19055,9.3,48574
834,19057,12.8,41273
835,19059,8.4,50069
836,19061,9.5,46894
837,19063,11.3,42979
838,19065,12.9,41809
839,19067,12.6,43288
840,19069,10.2,46082
841,19071,10.4,45897
842,19073,11.3,44476
843,19075,6.3,55901
844,19077,9.2,48626
845,19079,9.2,46994
846,19081,9.2,48040
847,19083,9.8,44705
848,19085,10.6,50368
849,19087,15.8,43887
850,19089,11.6,42421
851,19091,10.1,46437
852,19093,11.2,44892
853,19095,7.6,52079
854,19097,10.6,44567
855,19099,10,48439
856,19101,15.4,41523
857,19103,16.6,48955
858,19105,9.5,48254
859,19107,12.1,42969
860,19109,10.1,47812
861,19111,14.9,40921
862,19113,9.5,53700
863,19115,10.9,45367
864,19117,16.7,38122
865,19119,8,48467
866,19121,8.5,55607
867,19123,13,45021
868,19125,9.2,52221
869,19127,12.6,45190
870,19129,9.1,54646
871,19131,9,46684
872,19133,12.2,41072
873,19135,12.9,41103
874,19137,14.5,39430
875,19139,12,48671
876,19141,9.4,43292
877,19143,9.2,42469
878,19145,15.1,40692
879,19147,11,43752
880,19149,7.2,58440
881,19151,10.5,45593
882,19153,10.9,54948
883,19155,13.1,45769
884,19157,12.6,47337
885,19159,15.6,35035
886,19161,11.8,44135
887,19163,12.5,50707
888,19165,9.1,45177
889,19167,7.1,50978
890,19169,17.3,48165
891,19171,10.5,45564
892,19173,14.2,39727
893,19175,14.2,41167
894,19177,17.8,37544
895,19179,16.7,39941
896,19181,7.2,60253
897,19183,10.9,49760
898,19185,16.6,35092
899,19187,15,40501
900,19189,10.7,44608
901,19191,10,48562
902,19193,14.7,43820
903,19195,9.2,49371
904,19197,10.2,47130
905,20000,13.2,47709
906,20001,16.2,38169
907,20003,13.9,41040
908,20005,15,43685
909,20007,11.9,42319
910,20009,14,42558
911,20011,17.5,36113
912,20013,16,38599
913,20015,9.3,54165
914,20017,14.6,38229
915,20019,15.8,34874
916,20021,18.4,35201
917,20023,13,35478
918,20025,12.6,40253
919,20027,11.5,44454
920,20029,14.2,36200
921,20031,11.2,47358
922,20033,10.3,36771
923,20035,15.7,38100
924,20037,19.5,34753
925,20039,13.6,36964
926,20041,9.9,44307
927,20043,13.4,41404
928,20045,21.7,44309
929,20047,11.9,40617
930,20049,19.3,31233
931,20051,12,41631
932,20053,12,42616
933,20055,15.3,44364
934,20057,14.4,46554
935,20059,11.2,46584
936,20061,11.4,44033
937,20063,11.4,40025
938,20065,12.4,41982
939,20067,10.3,52963
940,20069,9.1,47710
941,20071,10.5,47657
942,20073,17,36061
943,20075,12.5,42589
944,20077,14.4,38022
945,20079,10.5,48312
946,20081,10.9,51145
947,20083,10.1,42816
948,20085,10.9,48900
949,20087,8.9,53799
950,20089,12.8,37336
951,20091,6.8,72006
952,20093,12.2,48525
953,20095,10.4,45307
954,20097,12.8,40529
955,20099,17.2,37653
956,20101,9.6,42632
957,20103,9.5,57691
958,20105,12.9,36864
959,20107,12.8,41597
960,20109,10.3,41120
961,20111,17,37321
962,20113,9,49841
963,20115,10.7,42039
964,20117,11.7,43052
965,20119,10.8,47697
966,20121,9.1,57705
967,20123,9.5,41771
968,20125,17.4,35966
969,20127,11.5,41524
970,20129,10.5,49689
971,20131,10.3,44280
972,20133,18.6,37965
973,20135,9.5,45651
974,20137,12.7,38590
975,20139,11.2,48656
976,20141,13.7,34601
977,20143,10.1,46743
978,20145,14.4,41015
979,20147,12.1,40247
980,20149,9.1,54949
981,20151,11.2,44479
982,20153,13.6,37483
983,20155,13.8,41536
984,20157,12.1,36356
985,20159,12.2,43617
986,20161,26.3,40612
987,20163,12.4,41699
988,20165,12.5,39763
989,20167,14.1,36730
990,20169,12.8,43827
991,20171,8.6,45882
992,20173,13.5,48071
993,20175,15.7,44868
994,20177,16.6,46194
995,20179,13.3,44323
996,20181,16,38536
997,20183,13.2,37860
998,20185,14.9,38922
999,20187,12.5,49090
1000,20189,12.3,51913
1001,20191,11.4,47091
1002,20193,11.2,44836
1003,20195,11.8,40457
1004,20197,8.8,55341
1005,20199,14,41741
1006,20201,11.6,37302
1007,20203,12.6,42344
1008,20205,15,36419
1009,20207,18.1,25245
1010,20209,21.4,37341
1011,21000,18.4,40061
1012,21001,24,29200
1013,21003,17.9,36563
1014,21005,11,51486
1015,21007,14.9,39995
1016,21009,19.7,35993
1017,21011,25.1,30574
1018,21013,36,24501
1019,21015,7.9,67994
1020,21017,17.1,37966
1021,21019,20.9,37496
1022,21021,19.8,39687
1023,21023,16.7,39141
1024,21025,32,23863
1025,21027,20.8,37074
1026,21029,10.7,48344
1027,21031,20.1,33499
1028,21033,17.4,35252
1029,21035,20.2,34947
1030,21037,11.1,50033
1031,21039,15.7,35853
1032,21041,17.3,43862
1033,21043,25,33888
1034,21045,25.8,27247
1035,21047,19,35785
1036,21049,14.5,44908
1037,21051,43.3,22255
1038,21053,27.1,25776
1039,21055,19,35330
1040,21057,25.2,26913
1041,21059,15.2,43031
1042,21061,20.8,33550
1043,21063,32.4,27486
1044,21065,28,27765
1045,21067,17.4,46386
1046,21069,21.3,32258
1047,21071,30.3,29725
1048,21073,14,45619
1049,21075,27.8,27524
1050,21077,19.3,40603
1051,21079,17.2,40210
1052,21081,16.7,42814
1053,21083,20.2,34550
1054,21085,21,31936
1055,21087,23.5,31189
1056,21089,16,39382
1057,21091,13.2,48464
1058,21093,14.7,45358
1059,21095,33.4,26356
1060,21097,19.7,42415
1061,21099,25.3,29989
1062,21101,16.7,42438
1063,21103,16.8,42733
1064,21105,18.6,37045
1065,21107,20.7,36518
1066,21109,30.7,25634
1067,21111,15.8,44516
1068,21113,14.1,46940
1069,21115,22.9,32063
1070,21117,13.2,50957
1071,21119,23.7,29375
1072,21121,38.6,22493
1073,21123,16.8,40679
1074,21125,21.5,36664
1075,21127,29.9,30855
1076,21129,36.8,23791
1077,21131,30.8,26767
1078,21133,30.6,29835
1079,21135,28.2,28349
1080,21137,24.2,31306
1081,21139,14.7,40921
1082,21141,18.4,37329
1083,21143,18.4,39417
1084,21145,15.5,40976
1085,21147,35.4,23163
1086,21149,16.4,37766
1087,21151,19.2,40241
1088,21153,31.7,26815
1089,21155,20.6,35609
1090,21157,14.3,41891
1091,21159,45,25825
1092,21161,18.8,37987
1093,21163,12.4,42922
1094,21165,27.7,27241
1095,21167,14.5,44256
1096,21169,23.6,29626
1097,21171,26.5,26650
1098,21173,21.1,32964
1099,21175,30.9,29473
1100,21177,19.2,35163
1101,21179,15.8,43498
1102,21181,19.1,36910
1103,21183,17.4,37965
1104,21185,5.9,79353
1105,21187,17.7,38605
1106,21189,41.4,21177
1107,21191,15.4,44195
1108,21193,27.7,29660
1109,21195,25.8,32258
1110,21197,30.8,30954
1111,21199,19.5,32038
1112,21201,22.2,35050
1113,21203,25,29654
1114,21205,26.6,33081
1115,21207,25.3,29421
1116,21209,13.1,58595
1117,21211,12.4,51439
1118,21213,15.1,40357
1119,21215,9.6,63218
1120,21217,22.4,33601
1121,21219,18.4,38678
1122,21221,15.3,42967
1123,21223,15.7,45767
1124,21225,16.7,42252
1125,21227,17.1,43316
1126,21229,16.6,39742
1127,21231,27.3,27210
1128,21233,17.1,40803
1129,21235,33.3,26145
1130,21237,33,25203
1131,21239,10.1,52126
1132,22000,17.6,42460
1133,22001,20.3,35583
1134,22003,23.1,34506
1135,22005,11.2,60995
1136,22007,17.8,42494
1137,22009,24.9,30791
1138,22011,14,42167
1139,22013,23.2,29847
1140,22015,14.3,49053
1141,22017,16.9,38095
1142,22019,16.4,43534
1143,22021,21.2,35345
1144,22023,12.3,55117
1145,22025,24.6,29892
1146,22027,25.8,32301
1147,22029,30,28520
1148,22031,19.3,34958
1149,22033,17.5,44720
1150,22035,44.3,23186
1151,22037,19.7,38856
1152,22039,21.7,30897
1153,22041,26.1,30031
1154,22043,18.4,38335
1155,22045,19.1,41272
1156,22047,20.3,38703
1157,22049,17.3,35359
1158,22051,13.7,46428
1159,22053,16.4,39359
1160,22055,13.7,47901
1161,22057,15.5,47909
1162,22059,15.2,41808
1163,22061,26.1,35111
1164,22063,12,51946
1165,22065,37.1,24485
1166,22067,25.9,28909
1167,22069,26.9,31554
1168,22071,23.9,35243
