,County FIPS,Poverty Percent All Ages,Median Household Income
256,08011,31.7,33540
257,08013,14.2,66894
258,08014,6.4,81040
259,08015,13.8,44651
260,08017,12.2,51093
261,08019,9.6,65359
262,08021,24.7,31970
263,08023,27.4,26075
264,08025,51.2,30460
265,08027,16.2,46744
266,08029,17.5,41208
267,08031,19.5,50455
268,08033,14.5,39254
269,08035,4.3,98426
270,08037,9.5,69870
271,08039,6.1,81528
272,08041,13.1,55312
273,08043,19.4,40809
274,08045,11.9,54088
275,08047,8.5,61447
276,08049,9.9,56191
277,08051,16,49861
278,08053,10,50177
279,08055,24,31574
280,08057,15.7,43190
281,08059,9.3,67401
282,08061,13.1,40216
283,08063,14.3,44059
284,08065,15.9,45504
285,08067,12.5,55888
286,08069,13.7,56132
287,08071,19.7,38713
288,08073,19.4,38098
289,08075,17.7,42740
290,08077,15.1,46940
291,08079,11.5,47169
292,08081,12.1,57023
293,08083,21.2,40351
294,08085,16.4,45226
295,08087,13.4,44577
296,08089,23.1,35026
297,08091,10.1,61657
298,08093,11.5,60731
299,08095,12.2,46216
300,08097,8.2,67057
301,08099,21.9,36580
302,08101,20.2,41209
303,08103,10.1,57922
304,08105,20.6,37837
305,08107,8.9,62271
306,08109,32.5,30197
307,08111,16.8,35734
308,08113,11.2,53477
309,08115,14.6,37633
310,08117,10.2,61286
311,08119,9.7,59558
312,08121,14.6,43446
313,08123,14.3,55332
314,08125,13.5,45059
315,09000,10.6,67275
316,09001,8.9,79536
317,09003,12.2,63374
318,09005,7,67746
319,09007,6.4,74588
320,09009,13.3,59217
321,09011,9.3,65573
322,09013,7.3,75048
323,09015,12.1,54221
324,10000,12.7,58326
325,10001,13.4,51695
326,10003,11.4,62086
327,10005,15.7,48684
328,11000,18.8,65231
329,11001,18.8,65231
330,12000,17.2,45006
331,12001,26.6,41297
332,12003,18.8,45721
333,12005,16.5,45259
334,12007,23.1,38680
335,12009,14.8,46332
336,12011,15.2,49564
337,12013,24,33418
338,12015,13.8,44454
339,12017,18.7,38937
340,12019,10.9,56359
341,12021,14.2,54475
342,12023,23.4,37091
343,12027,30.2,33602
344,12029,27.3,31913
345,12031,18,43835
346,12033,17.8,44539
347,12035,15.3,44460
348,12037,24.5,37868
349,12039,26.7,35854
350,12041,22,38016
351,12043,26.3,37004
352,12045,24.4,34940
353,12047,28.9,32232
354,12049,28.2,34012
355,12051,26.9,36515
356,12053,18.5,37093
357,12055,22,34722
358,12057,19.1,46534
359,12059,22.9,36272
360,12061,16.1,42638
361,12063,21.4,34978
362,12065,21.3,38244
363,12067,26.4,34054
364,12069,15.6,41579
365,12071,15.3,46396
366,12073,21.2,46014
367,12075,22.7,32815
368,12077,26,37726
369,12079,25.6,31469
370,12081,15.5,46999
371,12083,18.6,37287
372,12085,14.6,47120
373,12086,20.8,41311
374,12087,14,52152
375,12089,13,55367
376,12091,13.2,52381
377,12093,25.7,34742
378,12095,18.1,45565
379,12097,19.5,42743
380,12099,14.5,51217
381,12101,13.4,42695
382,12103,14.1,44819
383,12105,18.1,41337
384,12107,25.7,33593
385,12109,9.5,62112
386,12111,17.5,41934
387,12113,12.3,59854
388,12115,12.7,48239
389,12117,12.6,54901
390,12119,13.7,47017
391,12121,28.1,34434
392,12123,24.2,36257
393,12125,26.2,39486
394,12127,19.7,40114
395,12129,16.1,46773
396,12131,18.2,40239
397,12133,22.6,36560
398,13000,19.2,47125
399,13001,21.7,35757
400,13003,26.1,28693
401,13005,23.8,32460
402,13007,26,30042
403,13009,29.4,35412
404,13011,17.6,43102
405,13013,14.7,49608
406,13015,16.5,46693
407,13017,29,29155
408,13019,24.2,32955
409,13021,27.4,36198
410,13023,20.3,40922
411,13025,21.9,36303
412,13027,26.8,32176
413,13029,11.2,61561
414,13031,31.5,35078
415,13033,30.2,32324
416,13035,20,42815
417,13037,38.3,28818
418,13039,14.2,51638
419,13043,27.7,31703
420,13045,20.2,43636
421,13047,14.8,46600
422,13049,31.3,32626
423,13051,20.3,42694
424,13053,20.1,43020
425,13055,23.3,34976
426,13057,9.6,68800
427,13059,34.2,32720
428,13061,34,26957
429,13063,28.4,37594
430,13065,26.6,31347
431,13067,13.9,62596
432,13069,27.5,32646
433,13071,27.2,32692
434,13073,10,69582
435,13075,27.6,32107
436,13077,12.6,61153
437,13079,19.8,42409
438,13081,32.7,29175
439,13083,16.7,40984
440,13085,12.9,54503
441,13087,33.1,30331
442,13089,21.1,49061
443,13091,25,32926
444,13093,32.8,30371
445,13095,34.2,31065
446,13097,15.2,51540
447,13099,33,30953
448,13101,29.7,32664
449,13103,12.1,62568
450,13105,20.2,33081
451,13107,30.4,28254
452,13109,28.9,31683
453,13111,21.5,35474
454,13113,7.5,78717
455,13115,23.3,38523
456,13117,6.6,87380
457,13119,20.2,35150
458,13121,18.9,55816
459,13123,19.1,39637
460,13125,20.5,35637
461,13127,19.6,43782
462,13129,18.6,41141
463,13131,25.9,32860
464,13133,22.5,43406
465,13135,14.7,56665
466,13137,17,41343
467,13139,19.3,49636
468,13141,38.3,25416
469,13143,21.6,39407
470,13145,10.9,63806
471,13147,25.2,36483
472,13149,21.4,39756
473,13151,13.2,57848
474,13153,16.8,54307
475,13155,25.6,32965
476,13157,16,50403
477,13159,20.3,41842
478,13161,24.8,32867
479,13163,28.1,29316
480,13165,37.5,29525
481,13167,32.6,28995
482,13169,13.9,51941
483,13171,20.1,38892
484,13173,23.5,33481
485,13175,29,34910
486,13177,11.6,63338
487,13179,18.3,41922
488,13181,20.4,36396
489,13183,21.6,39176
490,13185,25.3,36920
491,13187,19.5,44289
492,13189,24.5,36331
493,13191,23.1,37040
494,13193,34.8,28654
495,13195,17.1,40209
496,13197,24.2,33633
497,13199,22.6,35312
498,13201,26.4,32262
499,13205,30.2,30020
500,13207,14,50594
501,13209,30.2,33983
502,13211,14.6,46445
503,13213,21.9,35918
504,13215,18.5,43264
505,13217,16.1,48780
506,13219,8.7,75532
507,13221,16.2,42992
508,13223,12,59621
509,13225,24.9,39726
510,13227,14.1,50131
511,13229,20.8,38777
512,13231,12.6,51781
513,13233,20.6,37815
514,13235,25.2,35847
515,13237,20.6,40644
516,13239,26.7,28675
517,13241,19.9,37684
518,13243,30.7,28497
519,13245,27.4,36490
520,13247,17.6,50699
521,13249,19.9,39105
522,13251,26.3,33508
523,13253,23.4,31785
524,13255,27,35761
525,13257,22.5,34384
526,13259,45.6,27009
527,13261,30.9,32590
528,13263,24.9,30909
529,13265,30,27124
530,13267,28.2,37818
531,13269,28.5,30266
532,13271,41.2,27655
533,13273,28,31095
534,13275,25.4,35909
535,13277,25.7,33716
536,13279,29.9,31820
537,13281,18.4,37826
538,13283,30.5,32063
539,13285,21.9,38598
540,13287,30.9,26408
541,13289,23.8,36549
542,13291,19.5,38334
543,13293,23.2,34395
544,13295,20.4,36628
545,13297,14.7,52737
546,13299,26.1,33017
547,13301,28.8,30063
548,13303,27.3,33068
549,13305,22.8,37957
550,13307,22,32789
551,13309,48.1,27514
552,13311,18.4,41283
553,13313,19.9,39860
554,13315,32.5,31241
555,13317,25.9,31957
556,13319,21.4,36219
557,13321,21.4,35815
558,15000,11.8,66086
559,15001,18.9,49048
560,15003,10.4,70779
561,15005,.,.
562,15007,12.3,55614
563,15009,11.2,59281
564,16000,16,45296
565,16001,12.5,54337
566,16003,17.8,34207
567,16005,16.8,42993
568,16007,14,42134
569,16009,18,40069
570,16011,15,46816
571,16013,10.7,59910
572,16015,15.4,48986
573,16017,17.6,39720
574,16019,14.4,50347
575,16021,17.8,38257
576,16023,16.1,43611
577,16025,12.3,48621
578,16027,21.1,41700
579,16029,11.6,55010
580,16031,16.3,42155
581,16033,16.6,44997
582,16035,17.8,38980
583,16037,14.5,44309
584,16039,16.7,42391
585,16041,12.4,46607
586,16043,16.3,41629
587,16045,17.6,40399
588,16047,18.5,39809
589,16049,21,36365
590,16051,13.1,50080
591,16053,17,43384
592,16055,13.4,46886
593,16057,22.1,40873
594,16059,18,36797
595,16061,16.9,40035
596,16063,14.8,42224
597,16065,27.4,37565
598,16067,16.2,42978
599,16069,12.7,45155
600,16071,13.2,44628
601,16073,20.3,38197
602,16075,19.8,41314
603,16077,16.9,40713
604,16079,19.7,37294
605,16081,13.4,54231
606,16083,18.4,41499
607,16085,13,46314
608,16087,18.9,36767
609,17000,14.7,55126
610,17001,12.4,46038
611,17003,32.9,28933
612,17005,15.5,46639
613,17007,10.2,60433
614,17009,16.3,46481
615,17011,12,48005
616,17013,12.1,47131
617,17015,12.6,47376
618,17017,13.6,44651
619,17019,20.5,46708
620,17021,15.4,43393
621,17023,13.1,47404
622,17025,14.3,40573
623,17027,9.9,60498
624,17029,22.9,36093
625,17031,18,52160
626,17033,14.4,44363
627,17035,12.4,44384
628,17037,17,50502
629,17039,11.2,51794
630,17041,10.1,52758
631,17043,7.3,78131
632,17045,17,42645
633,17047,11.1,43124
634,17049,9.7,51319
635,17051,17.6,41997
636,17053,11.7,48652
637,17055,17.1,38992
638,17057,15.4,41899
639,17059,17.8,38126
640,17061,14.1,41576
641,17063,8.3,63167
642,17065,14.7,42673
643,17067,13.1,45183
644,17069,20.7,36576
645,17071,11.9,47047
646,17073,10.8,53998
647,17075,14.1,47201
648,17077,29.4,31900
649,17079,10.8,48726
650,17081,15.9,40596
651,17083,10,52049
652,17085,12.1,49671
653,17087,13.8,43237
654,17089,11.9,64870
655,17091,17.1,50985
656,17093,5.1,84816
657,17095,14.9,40973
658,17097,9.4,74459
659,17099,14.4,49431
660,17101,16.8,39474
661,17103,12.5,50304
662,17105,12.5,55150
663,17107,14.6,47111
664,17109,22.3,40487
665,17111,7.6,76417
666,17113,14.8,62129
667,17115,21.8,44889
668,17117,13.7,48349
669,17119,13,51736
670,17121,18,40890
671,17123,9.9,53100
672,17125,15.3,45314
673,17127,17.4,40837
674,17129,10.1,62001
675,17131,8.4,52503
676,17133,4.5,72265
677,17135,13.5,45365
678,17137,13.5,47514
679,17139,10.3,50859
680,17141,10.4,52976
681,17143,19.4,47310
682,17145,17.4,40877
683,17147,7.2,63656
684,17149,16.1,40087
685,17151,21.7,38588
686,17153,24.4,32510
687,17155,8.7,58776
688,17157,14.4,46817
689,17159,14.4,41667
690,17161,14,49875
691,17163,19.3,46921
692,17165,21,38056
693,17167,14,55386
694,17169,12.3,47766
695,17171,11.8,47541
696,17173,11.8,47428
697,17175,10.6,48225
698,17177,15,45907
699,17179,8.6,60403
700,17181,16.6,41054
701,17183,18.9,40709
702,17185,13.4,46323
703,17187,14.6,43045
704,17189,9.8,54564
705,17191,14.2,43662
706,17193,14.4,42911
707,17195,11.9,45818
708,17197,8.4,72395
709,17199,15.2,41033
710,17201,16.1,49060
711,17203,6.4,69806
712,18000,15.5,46954
713,18001,18.1,42944
714,18003,15.8,48795
715,18005,11.8,53475
716,18007,11.3,48692
717,18009,14.9,38927
718,18011,6.6,69919
719,18013,13.7,49837
720,18015,10.7,51038
721,18017,15.6,40809
722,18019,12.8,49164
723,18021,15.6,44230
724,18023,13.8,47748
725,18025,18.9,39534
726,18027,15.5,44689
727,18029,9.5,57465
728,18031,15,47387
729,18033,12.8,48116
730,18035,22.4,37339
731,18037,8.5,53814
732,18039,15.2,45806
733,18041,17.2,39998
734,18043,13.4,53367
735,18045,12.3,47905
736,18047,12.5,45992
737,18049,15.5,44300
738,18051,11.6,49320
739,18053,18.7,39151
740,18055,15.9,42684
741,18057,4.7,88429
742,18059,7.3,66131
743,18061,11.4,50704
744,18063,5.7,70886
745,18065,15.6,41565
746,18067,17.2,42148
747,18069,11.6,43552
748,18071,12.7,46573
749,18073,10.2,54092
750,18075,14.2,42410
751,18077,15.7,43104
752,18079,15.7,46023
753,18081,9.6,61671
754,18083,15.9,41356
755,18085,11.4,50153
756,18087,12.9,47870
757,18089,19.6,48015
758,18091,17.1,46127
759,18093,17,39447
760,18095,15.9,42707
761,18097,21.6,41586
762,18099,12.6,46129
763,18101,12.8,44597
764,18103,17.2,43608
765,18105,24.3,39309
766,18107,16.5,45404
767,18109,12.6,52886
768,18111,11.8,50129
769,18113,14,44192
770,18115,11.1,49301
771,18117,17.4,38651
772,18119,16.3,41106
773,18121,18.2,41311
774,18123,14.6,42942
775,18125,10.8,44977
776,18127,10.5,63879
777,18129,9.5,61587
778,18131,13.9,41818
779,18133,13.1,47161
780,18135,16.6,40656
781,18137,11.4,48227
782,18139,14.2,44979
783,18141,16.6,45248
784,18143,18.5,40299
785,18145,12.7,49965
786,18147,10,55824
787,18149,16.5,41700
788,18151,13.2,46412
789,18153,18.2,41223
790,18155,20.2,42497
791,18157,20.4,43529
792,18159,10,53917
793,18161,13.5,44796
794,18163,15.3,41784
795,18165,14.6,42709
796,18167,20.3,40091
797,18169,12.5,45849
798,18171,9,53781
799,18173,9.7,60551
800,18175,16.8,41598
801,18177,22.2,35220
802,18179,11.2,49264
803,18181,12.1,48274
804,18183,9.6,52081
805,19000,12.7,50997
806,19001,11.1,46917
807,19003,12.9,42338
808,19005,11.7,45923
809,19007,15.8,38685
810,19009,13,47823
811,19011,9,59333
812,19013,13.9,48625
813,19015,9.7,51399
814,19017,7.5,60034
815,19019,11,54382
816,19021,13.4,45582
817,19023,8.9,51605
818,19025,13,47044
819,19027,9.3,50372
820,19029,13.5,44906
821,19031,8.5,57084
822,19033,15,43822
823,19035,10.4,48794
824,19037,10.5,48963
825,19039,12.8,44043
826,19041,10.4,48190
827,19043,11.7,44236
828,19045,15.5,46217
829,19047,16.8,48775
830,19049,6.2,73052
831,19051,20.1,42459
832,19053,23.7,37561
833,19055,10,54718
834,19057,17.9,42082
835,19059,8.3,51885
836,19061,12.1,50137
837,19063,12.8,44060
838,19065,14.5,43039
839,19067,11.5,43478
840,19069,11.2,51139
841,19071,11.9,50826
842,19073,12.9,46295
843,19075,6.4,57011
844,19077,10.6,49400
845,19079,11.3,51773
846,19081,9.1,49006
847,19083,12.5,48445
848,19085,12.2,50963
849,19087,15.8,45647
850,19089,11.6,48169
851,19091,11.5,51637
852,19093,11,51014
853,19095,8.5,55723
854,19097,15.6,45885
855,19099,10.1,51723
856,19101,18,40921
857,19103,16.1,52934
858,19105,11.8,52442
859,19107,13.8,44648
860,19109,9.6,51137
861,19111,15.7,41291
862,19113,9.8,57663
863,19115,12.1,48191
864,19117,15.3,45158
865,19119,8.8,54695
866,19121,8.3,59417
867,19123,14.2,48705
868,19125,10.1,55505
869,19127,13.2,51348
870,19129,10.1,56968
871,19131,11.1,50848
872,19133,14,44254
873,19135,13.6,45265
874,19137,13.1,46142
875,19139,13.8,53219
876,19141,9.2,49861
877,19143,9.5,46270
878,19145,15.7,45205
879,19147,11.8,47639
880,19149,7.8,58885
881,19151,12.5,45780
882,19153,13.4,57942
883,19155,12.4,49911
884,19157,11.9,50883
885,19159,16.4,40049
886,19161,10.6,46997
887,19163,12.2,53315
888,19165,9.7,53135
889,19167,7.8,61176
890,19169,19.5,51291
891,19171,13.8,47799
892,19173,14.1,44939
893,19175,14.8,42430
894,19177,16.1,42183
895,19179,16.8,41547
896,19181,9.1,63310
897,19183,9.7,53888
898,19185,17.6,39060
899,19187,15.3,42444
900,19189,10.9,49213
901,19191,10,49889
902,19193,16.5,43163
903,19195,10.2,48382
904,19197,11.8,47677
905,20000,14,50140
906,20001,19,37952
907,20003,15.3,42424
908,20005,17.2,43253
909,20007,11.1,47811
910,20009,15.2,43371
911,20011,20.9,37057
912,20013,17.3,42256
913,20015,9.4,58031
914,20017,12.7,42940
915,20019,17.9,35714
916,20021,18.6,39938
917,20023,11.3,40810
918,20025,12.9,43310
919,20027,11.2,47736
920,20029,14.7,40184
921,20031,10.4,50826
922,20033,10.3,42851
923,20035,18.8,37436
924,20037,22.3,35365
925,20039,13.2,40168
926,20041,10.8,47962
927,20043,13.4,44524
928,20045,19.5,48813
929,20047,12.4,44028
930,20049,18.8,34857
931,20051,13,45969
932,20053,11.7,48874
933,20055,14.4,46496
934,20057,16.3,46668
935,20059,13.6,48895
936,20061,13,46008
937,20063,10.9,47114
938,20065,12,45650
939,20067,11.8,53369
940,20069,8.8,55780
941,20071,9.9,50619
942,20073,15.5,41382
943,20075,12.7,43380
944,20077,13.6,41399
945,20079,12.5,49624
946,20081,11.1,53430
947,20083,9.3,51276
948,20085,9.8,50943
949,20087,10.5,55057
950,20089,13.2,34195
951,20091,6.8,73712
952,20093,11.9,50626
953,20095,12.3,49431
954,20097,13.6,42543
955,20099,17.4,36715
956,20101,9.5,51366
957,20103,10.5,59662
958,20105,13.6,42847
959,20107,14.6,43726
960,20109,10.2,45933
961,20111,20.2,39195
962,20113,8.6,53969
963,20115,12.3,45243
964,20117,11.5,44693
965,20119,10.8,50863
966,20121,9.7,64629
967,20123,9.6,46204
968,20125,20.5,39553
969,20127,11.5,42765
970,20129,12,52950
971,20131,9,50077
972,20133,17.4,40541
973,20135,10,49541
974,20137,12.7,42202
975,20139,11,46706
976,20141,14.9,39468
977,20143,9.8,48266
978,20145,14.4,43901
979,20147,12.7,43519
980,20149,9.9,56891
981,20151,12.4,47220
982,20153,13.8,44563
983,20155,13.4,43094
984,20157,12.2,39085
985,20159,14,44833
986,20161,21.2,43574
987,20163,13.3,41363
988,20165,13.8,40415
989,20167,14.2,36614
990,20169,15.3,45225
991,20171,8.9,51245
992,20173,16.4,47649
993,20175,16.3,47801
994,20177,16.4,48122
995,20179,10.2,50601
996,20181,15.8,39160
997,20183,12.9,40075
998,20185,13.3,43240
999,20187,11.5,53087
1000,20189,10.2,53045
1001,20191,13.3,49535
1002,20193,12,48982
1003,20195,11.1,46693
1004,20197,9.3,54375
1005,20199,10.8,49091
1006,20201,10.8,43889
1007,20203,11.6,48734
1008,20205,16.7,36879
1009,20207,18.9,32681
1010,20209,23.7,37780
1011,21000,19.3,41717
1012,21001,27.1,31032
1013,21003,20.4,37770
1014,21005,11,54704
1015,21007,16.6,41947
1016,21009,20.4,37211
1017,21011,25.5,31964
1018,21013,32.9,25771
1019,21015,8.7,66085
1020,21017,18.3,39002
1021,21019,17.8,40155
1022,21021,17.8,42058
1023,21023,17.8,41217
1024,21025,33.6,25831
1025,21027,19.7,40530
1026,21029,10.8,56377
1027,21031,21.6,37603
1028,21033,20.9,36613
1029,21035,21,37478
1030,21037,14.5,54627
1031,21039,16.2,41990
1032,21041,21.3,40473
1033,21043,24,35721
1034,21045,27.9,28734
1035,21047,22,37539
1036,21049,14.8,45116
1037,21051,42,22834
1038,21053,27.5,26899
1039,21055,23.2,35250
1040,21057,27.9,27049
1041,21059,16.7,44502
1042,21061,18.8,36039
1043,21063,33.1,28893
1044,21065,27.8,29895
1045,21067,17.7,46452
1046,21069,20.5,34231
1047,21071,33.1,31061
1048,21073,16.2,46946
1049,21075,30.6,28754
1050,21077,17.3,43469
1051,21079,18.5,42620
1052,21081,17.1,46103
1053,21083,18.4,39280
1054,21085,21.5,35126
1055,21087,21.9,32246
1056,21089,17.8,43869
1057,21091,14.3,50095
1058,21093,15.1,48852
1059,21095,29.5,27137
1060,21097,18.9,38249
1061,21099,25.2,31387
1062,21101,17.6,41745
1063,21103,16.7,45119
1064,21105,20.3,39376
1065,21107,18.3,40076
1066,21109,32.7,27456
1067,21111,18.2,45913
1068,21113,15.7,47872
1069,21115,25.4,35195
1070,21117,14.7,53500
1071,21119,30.5,29198
1072,21121,32.5,27545
1073,21123,18.9,40232
1074,21125,20.7,35061
1075,21127,25.3,32114
1076,21129,41,25020
1077,21131,27.1,27517
1078,21133,25.9,32527
1079,21135,30.9,28759
1080,21137,25.2,33640
1081,21139,16.3,39724
1082,21141,19.1,38962
1083,21143,17.5,40110
1084,21145,18,42853
1085,21147,41.6,23810
1086,21149,17,39789
1087,21151,22.3,40798
1088,21153,31.2,28069
1089,21155,20.3,39028
1090,21157,13.7,43583
1091,21159,38.9,28836
1092,21161,21.9,36729
1093,21163,16.2,48452
1094,21165,33.2,28459
1095,21167,17.6,41129
1096,21169,25.9,29499
1097,21171,27.9,28516
1098,21173,23.5,38900
1099,21175,30.8,30678
1100,21177,19.9,38388
1101,21179,17.1,46235
1102,21181,19.8,36514
1103,21183,19.5,38273
1104,21185,6.7,77851
1105,21187,19.8,40353
1106,21189,42.9,22148
1107,21191,14.8,46663
1108,21193,27,32323
1109,21195,23.6,33736
1110,21197,28.1,31826
1111,21199,23.5,32339
1112,21201,23.8,36770
1113,21203,27.7,30310
1114,21205,28.2,35483
1115,21207,28,28174
1116,21209,10.9,63063
1117,21211,13.2,56021
1118,21213,18,41961
1119,21215,9.9,65038
1120,21217,22.1,34992
1121,21219,21.1,37631
1122,21221,16.8,42419
1123,21223,17.8,43903
1124,21225,20.4,41801
1125,21227,19.8,42514
1126,21229,16.9,39432
1127,21231,26.9,28185
1128,21233,15.5,41428
1129,21235,29.8,29089
1130,21237,36.6,25321
1131,21239,10.5,58205
1132,22000,20.1,42998
1133,22001,20.7,36923
1134,22003,22,36082
1135,22005,12.1,65271
1136,22007,21.3,41472
1137,22009,25,32582
1138,22011,18.6,44303
1139,22013,25.7,31732
1140,22015,13.3,52725
1141,22017,20.4,40455
1142,22019,17.4,44307
1143,22021,23.7,34845
1144,22023,13,50016
1145,22025,25.7,31389
1146,22027,34.7,32678
1147,22029,29.4,29778
1148,22031,22.4,38085
1149,22033,20.5,47389
1150,22035,45.8,24688
1151,22037,20.8,42571
1152,22039,26.1,31128
1153,22041,31.6,28215
1154,22043,21.3,37893
1155,22045,21.3,42555
1156,22047,21.3,39405
1157,22049,21.9,36882
1158,22051,16.3,45515
1159,22053,20.2,37814
1160,22055,17.5,48382
1161,22057,15,49464
1162,22059,16.7,42128
1163,22061,27.6,36147
1164,22063,15.2,52865
1165,22065,44.8,23837
1166,22067,31.1,28804
