,County FIPS,Poverty Percent All Ages,Median Household Income
1167,22069,29.6,33786
1168,22071,24,38640
1169,22073,23,38453
1170,22075,17.3,49122
1171,22077,19.3,42919
1172,22079,21.6,42758
1173,22081,25.7,41742
1174,22083,24.7,34588
1175,22085,18.1,42196
1176,22087,20.4,41540
1177,22089,11.8,61601
1178,22091,19.9,36602
1179,22093,18.3,52258
1180,22095,20.5,50596
1181,22097,27,33503
1182,22099,18.3,45435
1183,22101,19.7,40945
1184,22103,12.5,63499
1185,22105,24,41768
1186,22107,35.1,27077
1187,22109,20.1,44450
1188,22111,21.9,38741
1189,22113,18.1,46807
1190,22115,17.5,44733
1191,22117,26.2,33453
1192,22119,25.9,34566
1193,22121,15.1,55074
1194,22123,22.7,35484
1195,22125,23.9,56680
1196,22127,24,36173
1197,23000,13.2,51419
1198,23001,15,48930
1199,23003,18.4,37104
1200,23005,10.7,63191
1201,23007,14.6,42859
1202,23009,11.5,48601
1203,23011,13.1,50408
1204,23013,11.4,47489
1205,23015,14.1,50152
1206,23017,17,42674
1207,23019,17.1,44647
1208,23021,19.1,36463
1209,23023,11.2,55645
1210,23025,18.7,40165
1211,23027,14.4,43198
1212,23029,18.8,35576
1213,23031,8.3,61340
1214,24000,9.9,75784
1215,24001,20,39859
1216,24003,6,90825
1217,24005,9.1,68317
1218,24009,5.9,98937
1219,24011,14.4,51294
1220,24013,6.2,84506
1221,24015,10,68972
1222,24017,7.1,87941
1223,24019,18.1,44664
1224,24021,7.4,83746
1225,24023,13.6,46469
1226,24025,7.8,77992
1227,24027,5.2,110224
1228,24029,14.8,52274
1229,24031,7.5,98314
1230,24033,9.5,76366
1231,24035,7.2,83914
1232,24037,8.7,83148
1233,24039,25.8,38692
1234,24041,10.4,62018
1235,24043,12,55270
1236,24045,14.7,52153
1237,24047,11.3,53366
1238,24510,22.7,43192
1239,25000,11.5,70659
1240,25001,7.6,65735
1241,25003,14.3,50646
1242,25005,12.6,59839
1243,25007,8.5,64456
1244,25009,11.5,68237
1245,25011,11.8,57325
1246,25013,17.1,51415
1247,25015,15.3,60853
1248,25017,7.6,90025
1249,25019,7.3,86014
1250,25021,7.1,93187
1251,25023,9.7,74736
1252,25025,19.8,56530
1253,25027,12.1,65621
1254,26000,15.7,51063
1255,26001,15.8,37618
1256,26003,14.6,43341
1257,26005,11.2,55611
1258,26007,16.2,40665
1259,26009,14.2,49118
1260,26011,20.1,37120
1261,26013,17.3,42389
1262,26015,9.3,57665
1263,26017,14.5,46256
1264,26019,10.5,48127
1265,26021,17.1,46588
1266,26023,14.9,47146
1267,26025,16.1,43864
1268,26027,14.8,49889
1269,26029,11.6,48267
1270,26031,17.6,41036
1271,26033,19.7,42473
1272,26035,24.7,33250
1273,26037,10,65051
1274,26039,17.2,40907
1275,26041,14.8,43020
1276,26043,12.3,47616
1277,26045,10.9,56760
1278,26047,11,49774
1279,26049,20.5,44181
1280,26051,19.8,40746
1281,26053,18.6,38416
1282,26055,8.5,54874
1283,26057,16.5,42800
1284,26059,16.6,46786
1285,26061,17.4,41775
1286,26063,11.7,45917
1287,26065,21,47470
1288,26067,14.2,51013
1289,26069,16.1,39874
1290,26071,14.6,36570
1291,26073,26.1,41957
1292,26075,16.2,50683
1293,26077,16,52252
1294,26079,16.5,42829
1295,26081,14.5,54550
1296,26083,13.4,40862
1297,26085,24.8,32971
1298,26087,10,57774
1299,26089,7.9,61397
1300,26091,14.3,49013
1301,26093,6.5,76934
1302,26095,19.6,41870
1303,26097,16.1,40091
1304,26099,11.7,54939
1305,26101,15,41811
1306,26103,15,48108
1307,26105,16.8,43620
1308,26107,21.3,41755
1309,26109,16.9,42591
1310,26111,11.5,59248
1311,26113,17.5,42836
1312,26115,10.6,56161
1313,26117,17.9,41728
1314,26119,18.2,37153
1315,26121,16.1,46709
1316,26123,16.3,45086
1317,26125,9.3,70150
1318,26127,17.2,43211
1319,26129,19.4,37057
1320,26131,14.6,37508
1321,26133,18.7,41782
1322,26135,20.5,36724
1323,26137,12.1,50420
1324,26139,8.6,61429
1325,26141,13.6,41658
1326,26143,19.2,38516
1327,26145,18.6,43344
1328,26147,12.8,51183
1329,26149,14.7,46667
1330,26151,16.7,41861
1331,26153,15.9,36741
1332,26155,12.4,50807
1333,26157,15.5,45800
1334,26159,15.7,47806
1335,26161,14.2,62401
1336,26163,24.8,41585
1337,26165,14.8,42922
1338,27000,10.2,63459
1339,27001,14.2,43817
1340,27003,7.1,73276
1341,27005,11.3,54304
1342,27007,16.2,46031
1343,27009,11.4,52513
1344,27011,11.5,47583
1345,27013,17.2,49664
1346,27015,8.3,56330
1347,27017,10.8,54945
1348,27019,4.5,93857
1349,27021,15,47645
1350,27023,11.1,50896
1351,27025,6.3,70036
1352,27027,12.1,60417
1353,27029,14.6,42689
1354,27031,11.1,50350
1355,27033,13.7,49448
1356,27035,10.4,50755
1357,27037,7.1,77576
1358,27039,6.9,65494
1359,27041,8.8,56819
1360,27043,11.3,52169
1361,27045,10.8,52170
1362,27047,13.4,47418
1363,27049,8.9,60285
1364,27051,10.6,50570
1365,27053,10.9,68902
1366,27055,8.2,56276
1367,27057,10.6,52841
1368,27059,7.7,63134
1369,27061,12.7,52064
1370,27063,9.2,54001
1371,27065,11.7,48907
1372,27067,10.9,52597
1373,27069,10.2,55545
1374,27071,14.3,46807
1375,27073,8.4,50764
1376,27075,9.8,53093
1377,27077,11.7,46128
1378,27079,8.5,62672
1379,27081,9.3,52164
1380,27083,12.2,55051
1381,27085,8.6,60549
1382,27087,21.5,40849
1383,27089,8.3,55889
1384,27091,13.6,48478
1385,27093,7.9,58607
1386,27095,12.4,50633
1387,27097,10.9,54245
1388,27099,10.8,50878
1389,27101,9,50378
1390,27103,10.7,58839
1391,27105,12.9,50100
1392,27107,11.7,50775
1393,27109,8.9,70063
1394,27111,9.7,55357
1395,27113,10.4,51341
1396,27115,13.9,46332
1397,27117,11,51939
1398,27119,11.8,54270
1399,27121,8.4,53267
1400,27123,15.1,57299
1401,27125,9.7,52244
1402,27127,11,48520
1403,27129,9.5,56835
1404,27131,9.2,59863
1405,27133,9.7,55462
1406,27135,9.4,54416
1407,27137,13.4,50141
1408,27139,5.1,92898
1409,27141,7.5,79495
1410,27143,8.9,57052
1411,27145,13.5,55244
1412,27147,9.4,60970
1413,27149,10.9,54323
1414,27151,11.9,47130
1415,27153,12.8,48840
1416,27155,14.4,46764
1417,27157,6.9,57873
1418,27159,15,45597
1419,27161,9.9,54495
1420,27163,5.1,88329
1421,27165,11.3,48044
1422,27167,9.8,56583
1423,27169,12.7,54367
1424,27171,5.1,76407
1425,27173,12.5,51569
1426,28000,22.1,40630
1427,28001,29.6,32673
1428,28003,19.6,41383
1429,28005,22.2,37085
1430,28007,22.9,32988
1431,28009,25.3,32467
1432,28011,36.1,30311
1433,28013,23,33906
1434,28015,19,39439
1435,28017,26.6,31937
1436,28019,24.5,35370
1437,28021,46.3,26959
1438,28023,21.8,38362
1439,28025,27.6,32360
1440,28027,35,25948
1441,28029,26.1,34723
1442,28031,22.4,36206
1443,28033,10,60610
1444,28035,26.6,35198
1445,28037,20.6,36391
1446,28039,17.1,48212
1447,28041,22.6,42699
1448,28043,21.3,35163
1449,28045,20.8,45911
1450,28047,22,42370
1451,28049,27.1,39158
1452,28051,43.3,24065
1453,28053,41.5,25625
1454,28055,40.4,28859
1455,28057,18.1,39296
1456,28059,16.1,46339
1457,28061,22.8,35092
1458,28063,39.3,26405
1459,28065,30.5,28845
1460,28067,23.2,36413
1461,28069,31.9,30381
1462,28071,21,43435
1463,28073,16.4,53205
1464,28075,22,38334
1465,28077,20.9,39460
1466,28079,24.3,35804
1467,28081,17.4,43098
1468,28083,42.3,26520
1469,28085,20,40627
1470,28087,23.5,41880
1471,28089,12.7,67482
1472,28091,24.2,34742
1473,28093,23.3,38006
1474,28095,20.7,38893
1475,28097,25.8,34264
1476,28099,25.5,38068
1477,28101,22.7,36991
1478,28103,34.3,28041
1479,28105,27.1,38011
1480,28107,24.8,35517
1481,28109,21,43420
1482,28111,21,37777
1483,28113,30.1,31976
1484,28115,15.6,39977
1485,28117,19.5,38550
1486,28119,38.2,26467
1487,28121,9.7,58426
1488,28123,21.7,34469
1489,28125,34.3,27589
1490,28127,24.5,37742
1491,28129,19.5,40637
1492,28131,20.5,42295
1493,28133,39.3,28184
1494,28135,32.9,29474
1495,28137,19.2,43376
1496,28139,18.2,38297
1497,28141,17.1,37740
1498,28143,28.9,30970
1499,28145,17,42120
1500,28147,27.6,31202
1501,28149,21.6,40465
1502,28151,36.2,27539
1503,28153,24.5,35989
1504,28155,20.5,40214
1505,28157,34.5,28535
1506,28159,26.6,35216
1507,28161,22.4,36062
1508,28163,34.2,34218
1509,29000,14.8,50200
1510,29001,21.9,40222
1511,29003,9.5,58675
1512,29005,13,46339
1513,29007,18.7,42480
1514,29009,20.7,37467
1515,29011,18,39633
1516,29013,14.1,45887
1517,29015,18.7,34156
1518,29017,18.3,41623
1519,29019,17.7,50865
1520,29021,17.3,48294
1521,29023,23.4,35509
1522,29025,12.7,44470
1523,29027,13.9,50514
1524,29029,14.9,49393
1525,29031,16.4,49615
1526,29033,15.7,43638
1527,29035,21.4,32269
1528,29037,9.2,62996
1529,29039,19.9,37654
1530,29041,13.3,46230
1531,29043,10.4,54044
1532,29045,14.7,43225
1533,29047,7.8,65106
1534,29049,10.4,59655
1535,29051,11.9,56393
1536,29053,14.4,46632
1537,29055,19.4,38491
1538,29057,17.5,38516
1539,29059,18.1,37780
1540,29061,15.3,43135
1541,29063,20,44429
1542,29065,21.5,36808
1543,29067,23.1,32979
1544,29069,27.6,31920
1545,29071,11.4,50438
1546,29073,12.1,47717
1547,29075,14.9,43811
1548,29077,17.7,43885
1549,29079,19.1,38763
1550,29081,18,38005
1551,29083,18.8,42455
1552,29085,23.8,31320
1553,29087,13.7,42845
1554,29089,15.9,44634
1555,29091,19.9,36604
1556,29093,22.9,33415
1557,29095,17.6,48364
1558,29097,16,43724
1559,29099,10.5,58747
1560,29101,16.3,44109
1561,29103,18.7,40356
1562,29105,17.4,40741
1563,29107,12.2,50325
1564,29109,18.3,41619
1565,29111,16.3,45592
1566,29113,11.3,54584
1567,29115,17.4,39618
1568,29117,18.8,40808
1569,29119,20.1,37939
1570,29121,14.6,41080
1571,29123,19.3,35745
1572,29125,15.4,43970
1573,29127,17.7,41297
1574,29129,14.2,43244
1575,29131,18.7,40077
1576,29133,26.6,33283
1577,29135,14.7,50525
1578,29137,14,44048
1579,29139,17,41470
1580,29141,23.1,39219
1581,29143,23.9,36386
1582,29145,14.5,46125
1583,29147,22.9,44119
1584,29149,24.7,33573
1585,29151,9.6,55962
1586,29153,27.7,31838
1587,29155,28,29621
1588,29157,11.1,47226
1589,29159,15.1,42137
1590,29161,19.1,40676
1591,29163,18.2,43007
1592,29165,7.6,72548
1593,29167,17.5,41326
1594,29169,16.2,46756
1595,29171,18,37286
1596,29173,11.5,51015
1597,29175,20,39976
1598,29177,11.1,54361
1599,29179,21.5,34076
1600,29181,25.4,34069
1601,29183,6.3,74009
1602,29185,22.6,35128
1603,29186,10.9,52806
1604,29187,18.2,41222
1605,29189,10.3,61569
1606,29195,16.5,41958
1607,29197,18.3,37851
1608,29199,15.8,41324
1609,29201,18.1,40285
1610,29203,23.9,28171
1611,29205,16.8,41696
1612,29207,19,38773
1613,29209,14.8,42186
1614,29211,17.4,41405
1615,29213,16,39320
1616,29215,23.3,34935
1617,29217,18.5,40186
1618,29219,12.3,51933
1619,29221,20.7,37986
1620,29223,24.3,32566
1621,29225,19.2,43418
1622,29227,15.9,43443
1623,29229,24.1,32634
1624,29510,25.5,37948
1625,30000,14.4,49650
1626,30001,17,41083
1627,30003,31,41008
1628,30005,29.6,34667
1629,30007,10.8,51360
1630,30009,11.7,49389
1631,30011,13.9,46398
1632,30013,14.4,45597
1633,30015,17.6,40280
1634,30017,12.2,47510
1635,30019,10.2,43918
1636,30021,11,56648
1637,30023,18.1,37979
1638,30025,7.7,59928
1639,30027,13.6,43823
1640,30029,14,48063
1641,30031,10.9,57358
1642,30033,14.2,45987
1643,30035,28.1,31666
1644,30037,20.2,37883
1645,30039,14.1,43470
1646,30041,21.2,44178
1647,30043,9.8,62508
1648,30045,13.8,45472
1649,30047,20.8,39383
1650,30049,12.2,56755
1651,30051,17,40052
1652,30053,20.3,37281
1653,30055,13.9,44387
1654,30057,11.4,49872
1655,30059,17.3,41391
1656,30061,16.4,39584
1657,30063,15.8,44998
1658,30065,17.7,41791
1659,30067,12.7,45642
1660,30069,15.4,42919
1661,30071,16.4,38105
1662,30073,20.1,41168
1663,30075,10.7,50491
1664,30077,18.1,42755
1665,30079,12.5,42187
1666,30081,14.9,48468
1667,30083,7,68196
1668,30085,24.3,39147
1669,30087,18.8,51732
1670,30089,18.7,36564
1671,30091,9.4,50857
1672,30093,16.7,42658
1673,30095,9.1,60052
1674,30097,10.7,48361
1675,30099,12.4,47598
1676,30101,17,43879
1677,30103,11.8,49679
1678,30105,12.1,46698
1679,30107,20.1,35665
1680,30109,10.1,49533
1681,30111,10.4,57326
1682,31000,12.2,55073
1683,31001,12.7,48579
1684,31003,12.2,48546
1685,31005,13.2,50753
1686,31007,11.9,54115
1687,31009,16.6,44824
1688,31011,9.2,54070
1689,31013,11.6,54652
1690,31015,12.2,42539
1691,31017,12.6,46856
1692,31019,13,55813
1693,31021,11.6,49792
1694,31023,8.1,55542
1695,31025,7.1,66519
1696,31027,9.4,56092
1697,31029,8.2,55319
1698,31031,11.7,54564
1699,31033,9,57255
1700,31035,10.2,51431
1701,31037,10.9,50744
1702,31039,9.9,56995
1703,31041,11.6,51014
1704,31043,14.6,49093
1705,31045,17.8,44135
1706,31047,12.6,47991
1707,31049,11.1,47641
1708,31051,9.3,52152
1709,31053,11.6,48969
1710,31055,14.5,58405
1711,31057,13.2,45745
1712,31059,9.8,54086
1713,31061,13.3,44911
1714,31063,12.6,50700
1715,31065,13.4,40032
1716,31067,10.2,50746
1717,31069,14.8,42186
1718,31071,11.9,44643
1719,31073,9.1,56882
1720,31075,9.2,56646
1721,31077,12.2,44920
1722,31079,13.5,50093
1723,31081,7.3,65103
1724,31083,12,47844
1725,31085,14.7,50516
1726,31087,14.1,43054
1727,31089,11.9,50434
1728,31091,8.1,42989
1729,31093,10.4,52464
1730,31095,12.3,46812
1731,31097,13.2,47382
1732,31099,8.6,50645
1733,31101,10.9,46888
1734,31103,15.1,45886
1735,31105,12.7,45769
1736,31107,13.7,45566
1737,31109,13.5,54422
1738,31111,12.3,53856
1739,31113,8.9,51098
1740,31115,15.3,52862
1741,31117,12.1,57175
1742,31119,13.8,51330
1743,31121,10.4,51219
1744,31123,13.5,49082
1745,31125,13.2,46958
1746,31127,13.1,52034
1747,31129,12.5,41956
1748,31131,10.6,53015
1749,31133,13.2,43646
1750,31135,10.1,58066
1751,31137,10.4,55566
1752,31139,9.4,56744
1753,31141,8.3,58554
1754,31143,7.9,61965
1755,31145,11.8,49308
1756,31147,13,44648
1757,31149,14.2,51447
1758,31151,10,55850
1759,31153,5.8,73856
1760,31155,8.8,61025
1761,31157,15.1,43428
1762,31159,7.5,62455
1763,31161,14.3,47005
1764,31163,12.5,42643
1765,31165,14,55606
1766,31167,8.5,56423
1767,31169,10.2,48947
1768,31171,12.6,48754
1769,31173,25.6,42290
1770,31175,12.2,49929
1771,31177,6.7,68435
1772,31179,12,54503
1773,31181,12.9,40444
1774,31183,11.4,55106
1775,31185,10.1,59500
1776,32000,14.9,52544
1777,32001,13.1,54134
1778,32003,15.4,51624
1779,32005,9.4,63620
1780,32007,9.9,76518
1781,32009,14.7,49057
1782,32011,9.5,65459
1783,32013,9.4,68060
1784,32015,10.8,76713
1785,32017,14.3,51788
1786,32019,13.8,51934
1787,32021,18,42164
1788,32023,17.5,43819
1789,32027,18.3,54416
1790,32029,7.8,61594
1791,32031,13.8,56457
1792,32033,14.1,54975
1793,32510,16.4,47015
1794,33000,8.4,70003
1795,33001,8.8,63377
1796,33003,9.6,54351
1797,33005,9.9,60339
1798,33007,16.1,40286
1799,33009,11.2,57827
1800,33011,8,73474
1801,33013,8.3,68148
1802,33015,5.2,87103
1803,33017,11.4,60931
1804,33019,11.2,53804
1805,34000,10.8,72337
1806,34001,14.1,53296
1807,34003,7.1,88512
1808,34005,7.7,74844
1809,34007,13.1,63589
1810,34009,10.5,55632
1811,34011,17.2,50259
1812,34013,16.8,52206
1813,34015,7.7,76780
1814,34017,17.7,60053
1815,34019,5,102797
1816,34021,11.2,72172
1817,34023,8.5,78249
1818,34025,7.5,86722
1819,34027,5.3,101754
1820,34029,10.9,63478
1821,34031,17.3,55723
1822,34033,11.9,63988
1823,34035,5.5,99059
1824,34037,5.6,84431
1825,34039,10.6,70581
1826,34041,7.7,71672
1827,35000,19.8,45524
1828,35001,19,47870
1829,35003,23.4,36570
1830,35005,21.1,39265
1831,35006,29.2,35580
1832,35007,19.7,37269
1833,35009,21.7,41879
1834,35011,20.2,33427
1835,35013,25.7,39421
1836,35015,12.3,60407
1837,35017,20.5,39792
1838,35019,23.9,31710
1839,35021,14.3,39561
1840,35023,25.2,34336
1841,35025,14.3,54686
1842,35027,17.8,40297
1843,35028,4,107126
1844,35029,30.9,27151
1845,35031,34.1,29040
1846,35033,23.9,31816
1847,35035,23,38381
1848,35037,23,29047
1849,35039,24.2,37319
1850,35041,20.4,38053
1851,35043,11.2,62833
1852,35045,18.8,49173
1853,35047,28.7,32303
1854,35049,13.1,55247
1855,35051,28.7,29432
1856,35053,23.5,33673
1857,35055,19.9,37092
1858,35057,26.2,35950
1859,35059,17.1,36715
1860,35061,19.8,42395
1861,36000,15.5,60805
1862,36001,12.6,57312
1863,36003,16.8,44331
1864,36005,30.3,35102
1865,36007,17.7,46067
1866,36009,18,40933
1867,36011,12.7,51925
1868,36013,17.2,43973
1869,36015,14.9,51285
1870,36017,14.3,49082
1871,36019,17.5,46747
1872,36021,13.6,58335
1873,36023,16.2,49894
1874,36025,16.9,42907
1875,36027,10.4,71348
1876,36029,15.6,52176
1877,36031,12.2,52282
1878,36033,18.3,45682
1879,36035,17.9,46543
1880,36037,13.4,53771
1881,36039,16.4,48144
1882,36041,11.1,47997
1883,36043,12.7,49504
1884,36045,14.1,50179
1885,36047,22.3,51026
1886,36049,14,50846
1887,36051,13.2,53945
1888,36053,12.9,58094
1889,36055,14.8,54204
1890,36057,18.4,44414
1891,36059,6.1,101568
1892,36061,17.6,75136
1893,36063,15.5,48517
1894,36065,18,47390
1895,36067,14.6,57114
1896,36069,9.6,58085
1897,36071,12.1,71162
1898,36073,14.2,48126
1899,36075,17.4,49391
1900,36077,16.8,47942
1901,36079,6,90497
1902,36081,13.9,60241
1903,36083,12,60117
1904,36085,14.2,71058
1905,36087,14,84249
1906,36089,18.5,42811
1907,36091,6.4,75029
1908,36093,12,59432
1909,36095,13.7,50588
1910,36097,12.5,49664
1911,36099,14.1,49813
1912,36101,15.4,47352
1913,36103,7.8,87634
1914,36105,18.1,49161
1915,36107,11.7,57541
1916,36109,20.1,55839
1917,36111,14,58328
1918,36113,11.3,54492
1919,36115,13.3,51188
1920,36117,12.2,51273
1921,36119,10.1,85688
1922,36121,13.3,52796
1923,36123,13.6,46392
1924,37000,16.4,47884
1925,37001,18.9,41566
1926,37003,15.5,41092
1927,37005,22.9,36113
1928,37007,25.2,35307
1929,37009,20.2,35238
1930,37011,19.7,37120
1931,37013,19.2,41725
1932,37015,24.8,31967
1933,37017,25.4,33882
1934,37019,14.3,48831
1935,37021,15.2,45094
1936,37023,16.7,42711
1937,37025,10.8,57881
1938,37027,16.2,39636
1939,37029,9.7,62000
1940,37031,13.8,50837
1941,37033,20.1,40504
1942,37035,15.1,41745
1943,37037,11.6,58860
1944,37039,18.3,38284
1945,37041,19.4,40794
1946,37043,17.4,38980
1947,37045,19.8,40237
1948,37047,24,34478
1949,37049,15,47805
1950,37051,18.8,42380
1951,37053,10.4,66426
1952,37055,10.3,53585
1953,37057,14.1,46400
1954,37059,12.3,52525
1955,37061,24.9,38397
1956,37063,17.1,53875
1957,37065,27.8,32529
1958,37067,18.1,47346
1959,37069,16,48009
1960,37071,17.3,45031
1961,37073,16.7,46387
1962,37075,21,33827
1963,37077,16,50314
1964,37079,25.4,35060
1965,37081,15.7,48283
1966,37083,27.9,31952
1967,37085,17.7,48301
1968,37087,17.6,43573
1969,37089,13.1,47280
1970,37091,26.9,34453
1971,37093,19.9,42819
1972,37095,23,37074
1973,37097,14.2,55848
1974,37099,20.9,41537
1975,37101,13,52681
1976,37103,21.4,39688
1977,37105,17.1,44294
1978,37107,22.7,37085
1979,37109,13.4,49343
1980,37111,18.8,37430
1981,37113,16.9,41395
1982,37115,20.9,37899
1983,37117,22.5,36543
1984,37119,14.3,57029
1985,37121,16.7,39955
1986,37123,19.9,39096
1987,37125,13.2,52139
1988,37127,18.1,43450
1989,37129,17.3,52456
1990,37131,26.8,33301
1991,37133,15.3,46144
1992,37135,14.3,61570
1993,37137,14.6,41004
1994,37139,19.1,42171
1995,37141,14.8,49390
1996,37143,17.6,42337
1997,37145,16.3,43917
1998,37147,25.9,41909
1999,37149,13.5,45672
2000,37151,16.4,43216
2001,37153,28.7,33017
2002,37155,30.6,32128
2003,37157,18.4,40148
2004,37159,17.3,44862
2005,37161,19.2,36998
2006,37163,21.4,40660
2007,37165,29,35447
2008,37167,17.1,44878
2009,37169,15.3,42889
2010,37171,18.2,38408
2011,37173,16.2,36103
2012,37175,15.4,45792
2013,37177,25,33759
2014,37179,9.7,71690
2015,37181,24.6,32698
2016,37183,11.1,70629
2017,37185,27.3,34149
2018,37187,23.4,35146
2019,37189,25.3,41762
2020,37191,18.4,41161
2021,37193,18.7,40647
2022,37195,19.9,41276
2023,37197,16.3,41208
2024,37199,19.3,36418
2025,38000,10.7,61674
2026,38001,10.1,48106
2027,38003,12.4,51053
2028,38005,27.9,39969
2029,38007,7.1,76913
2030,38009,10.6,56645
2031,38011,7.6,62892
2032,38013,8.4,68477
2033,38015,9,66057
2034,38017,10.7,55946
2035,38019,9.4,57200
2036,38021,10.3,56325
2037,38023,8.6,62922
2038,38025,9.9,73135
2039,38027,11.3,47804
2040,38029,13.9,46952
2041,38031,8.4,53408
2042,38033,10.2,56948
2043,38035,14.3,52022
2044,38037,15.6,40879
2045,38039,10,47222
2046,38041,10.6,53403
2047,38043,13.9,46800
2048,38045,10.9,58638
2049,38047,11.8,50047
2050,38049,11.1,56351
2051,38051,12.5,48494
2052,38053,8.4,82906
2053,38055,10,62480
2054,38057,7.2,75698
2055,38059,7.8,64260
2056,38061,11.2,65606
2057,38063,11.6,48196
2058,38065,10.2,65798
2059,38067,8.8,58683
2060,38069,16.1,43419
2061,38071,12,51607
2062,38073,9.1,60122
2063,38075,7.6,65651
2064,38077,10.2,56942
2065,38079,25.5,37634
2066,38081,7.8,58626
2067,38083,17.6,38234
2068,38085,40.4,32895
2069,38087,9,56833
2070,38089,7.5,76844
2071,38091,7.8,61352
2072,38093,11.4,54925
2073,38095,10.4,51561
2074,38097,9.5,54814
2075,38099,10.8,51749
2076,38101,8.4,61170
2077,38103,10.4,51857
2078,38105,7.8,89860
2079,39000,14.8,51086
2080,39001,21.3,36609
2081,39003,15.5,49297
2082,39005,14.1,48338
2083,39007,18.6,44258
2084,39009,31.5,38400
2085,39011,8.7,58840
2086,39013,14.6,45675
2087,39015,14.9,47202
2088,39017,14.4,58954
2089,39019,13,52166
2090,39021,10.8,58837
2091,39023,15.1,47651
2092,39025,9.5,62214
2093,39027,13.6,47055
2094,39029,14.7,42301
2095,39031,15.1,41643
2096,39033,16.5,41471
2097,39035,18.2,45506
2098,39037,9.6,51131
2099,39039,10.2,53936
2100,39041,4.4,97679
2101,39043,12.7,48129
2102,39045,9.1,61450
2103,39047,16.3,45068
2104,39049,17.1,53939
2105,39051,8.5,58782
2106,39053,21.7,38738
2107,39055,6.7,76315
2108,39057,12.7,61250
2109,39059,18.6,41630
2110,39061,16.6,51070
2111,39063,10.6,55265
2112,39065,16.5,44101
2113,39067,15.5,44221
2114,39069,9.4,56986
2115,39071,17.9,41494
2116,39073,15.7,43598
2117,39075,10.8,53540
2118,39077,13.1,48838
2119,39079,20.4,42828
2120,39081,17.8,43306
2121,39083,14.8,50914
2122,39085,8.3,60782
2123,39087,21,39698
2124,39089,12.6,59119
2125,39091,10.9,49690
2126,39093,13.5,52779
2127,39095,19.5,43136
2128,39097,9.3,63736
2129,39099,16.8,42443
2130,39101,18.2,43529
2131,39103,7,70576
2132,39105,22.8,38479
2133,39107,7.8,56124
2134,39109,10.7,51685
2135,39111,18.3,41754
2136,39113,17.7,46696
2137,39115,19,39969
2138,39117,11.3,52312
2139,39119,16.5,43324
2140,39121,15,47714
2141,39123,9.7,58793
2142,39125,10.9,49796
2143,39127,18.8,44738
2144,39129,12.4,58472
2145,39131,21.4,39851
2146,39133,13.6,53609
2147,39135,12.7,51042
2148,39137,7.2,60036
2149,39139,15.1,45273
2150,39141,17.8,45615
2151,39143,12.2,49994
2152,39145,23,37277
2153,39147,13.6,48617
2154,39149,8.9,59149
2155,39151,13.4,48976
2156,39153,14.4,51434
2157,39155,17.6,42831
2158,39157,13,47588
2159,39159,7.6,76116
2160,39161,11.2,51264
2161,39163,18.9,41675
2162,39165,5.2,81383
2163,39167,15,44697
2164,39169,11.3,52717
2165,39171,12,49031
2166,39173,11.7,57390
2167,39175,8.8,51109
2168,40000,16,48595
2169,40001,28.4,31572
2170,40003,14.6,52551
2171,40005,23,34850
2172,40007,11.1,59544
2173,40009,13.9,51394
2174,40011,16.3,43540
2175,40013,18.1,40875
2176,40015,21.3,43548
2177,40017,9.8,63291
2178,40019,16.3,45287
2179,40021,21.5,40600
2180,40023,29.9,30572
2181,40025,17,44023
2182,40027,11.5,59417
2183,40029,19.4,38954
2184,40031,15.1,46821
2185,40033,16.8,42901
2186,40035,18.2,41119
2187,40037,15.7,47395
2188,40039,17.9,47745
2189,40041,20.5,38840
2190,40043,13.1,53004
2191,40045,11.9,57524
2192,40047,14.5,49070
2193,40049,14.2,46139
2194,40051,13.1,53208
2195,40053,11.4,50729
2196,40055,23.7,36495
2197,40057,23.6,33144
2198,40059,9.8,52635
2199,40061,18.1,36888
2200,40063,20.1,37676
2201,40065,17.2,44723
2202,40067,19.9,36227
2203,40069,21.4,38980
2204,40071,18.7,43373
2205,40073,10.6,59462
2206,40075,21.1,37721
2207,40077,19.4,38313
2208,40079,19.3,38261
2209,40081,14.7,46976
2210,40083,13.1,57892
2211,40085,12.4,45223
2212,40087,10.7,56700
2213,40089,25.3,31723
2214,40091,21.3,35775
2215,40093,10.8,55020
2216,40095,17.1,41312
2217,40097,18.5,46373
2218,40099,14.4,45560
2219,40101,21.1,40340
2220,40103,11.8,51977
2221,40105,16.4,43341
2222,40107,23.9,37289
2223,40109,16.2,49750
2224,40111,22.5,39825
2225,40113,16.3,46093
2226,40115,23,36166
2227,40117,16,45184
2228,40119,22.7,41747
2229,40121,17,43257
2230,40123,15.4,44798
2231,40125,17,43587
2232,40127,21.1,34910
2233,40129,10.8,57063
2234,40131,10,63263
2235,40133,20.7,39102
2236,40135,24.4,36718
2237,40137,15.6,47949
2238,40139,11.4,51092
2239,40141,23.1,38247
2240,40143,15.9,51366
2241,40145,10.2,57948
2242,40147,13.5,52056
2243,40149,15.8,49606
2244,40151,13.8,52920
2245,40153,11.8,60290
2246,41000,15.2,54074
2247,41001,15.3,40855
2248,41003,18.3,54773
2249,41005,9.4,69523
2250,41007,13.9,47340
2251,41009,13.4,52060
2252,41011,18.7,38934
2253,41013,15.9,45046
2254,41015,17.2,38126
2255,41017,13.4,56911
2256,41019,19.5,41696
2257,41021,12.9,50694
