FIPS,Deaths,Population,Crude_Rate
"01117",28,210622,13.3

"01119",Suppressed,13040,Suppressed

"01121",Suppressed,80103,Suppressed

"01123",Suppressed,40727,Suppressed

"01125",Suppressed,206102,Suppressed

"01127",Suppressed,64967,Suppressed

"01129",Suppressed,16756,Suppressed

"01131",Suppressed,10986,Suppressed

"01133",Suppressed,23805,Suppressed

"02013",Suppressed,3296,Suppressed

"02016",Suppressed,5647,Suppressed

"02020",37,298192,12.4

"02050",Suppressed,17968,Suppressed

"02060",Suppressed,898,Suppressed

"02068",Suppressed,1953,Suppressed

"02070",Suppressed,4954,Suppressed

"02090",Suppressed,100605,Suppressed

"02100",Suppressed,2496,Suppressed

"02105",Suppressed,2078,Suppressed

"02110",Suppressed,32468,Suppressed

"02122",13,58506,Unreliable

"02130",Suppressed,13746,Suppressed

"02150",Suppressed,13732,Suppressed

"02164",Suppressed,1562,Suppressed

"02170",17,104365,Unreliable

"02180",Suppressed,9917,Suppressed

"02185",Suppressed,9606,Suppressed

"02188",Suppressed,7673,Suppressed

"02195",Suppressed,3149,Suppressed

"02198",Suppressed,6347,Suppressed

"02201",Missing,Missing,Missing

"02220",Suppressed,8830,Suppressed

"02230",Suppressed,1088,Suppressed

"02232",Missing,Missing,Missing

"02240",Suppressed,6876,Suppressed

"02261",Suppressed,9355,Suppressed

"02270",Suppressed,8049,Suppressed

"02275",Suppressed,2411,Suppressed

"02280",Missing,Missing,Missing

"02282",Suppressed,601,Suppressed

"02290",Suppressed,5526,Suppressed

"04001",Suppressed,73112,Suppressed

"04003",18,125770,Unreliable

"04005",Suppressed,140908,Suppressed

"04007",Suppressed,53556,Suppressed

"04009",Suppressed,37599,Suppressed

"04011",Suppressed,9613,Suppressed

"04012",Suppressed,20317,Suppressed

"04013",441,4242997,10.4

"04015",31,205249,15.1

"04017",Suppressed,110026,Suppressed

"04019",160,1016206,15.7

"04021",30,418540,7.2

"04023",Suppressed,45985,Suppressed

"04025",15,225562,Unreliable

"04027",Suppressed,205631,Suppressed

"05001",Suppressed,18214,Suppressed

"05003",Suppressed,20492,Suppressed

"05005",Suppressed,41062,Suppressed

"05007",20,258291,7.7

"05009",Suppressed,37304,Suppressed

"05011",Suppressed,10996,Suppressed

"05013",Suppressed,5144,Suppressed

"05015",Suppressed,27646,Suppressed

"05017",Suppressed,10945,Suppressed

"05019",Suppressed,22657,Suppressed

"05021",Suppressed,14920,Suppressed

"05023",Suppressed,25264,Suppressed

"05025",Suppressed,8241,Suppressed

"05027",Suppressed,23901,Suppressed

"05029",Suppressed,20937,Suppressed

"05031",Suppressed,105835,Suppressed

"05033",Suppressed,62267,Suppressed

"05035",Suppressed,49235,Suppressed

"05037",Suppressed,17037,Suppressed

"05039",Suppressed,7469,Suppressed

"05041",Suppressed,11876,Suppressed

"05043",Suppressed,18651,Suppressed

"05045",Suppressed,122227,Suppressed

"05047",Suppressed,17626,Suppressed

"05049",Suppressed,12123,Suppressed

"05051",10,97477,Unreliable

"05053",Suppressed,18082,Suppressed

"05055",Suppressed,44598,Suppressed

"05057",Suppressed,21974,Suppressed

"05059",Suppressed,33374,Suppressed

"05061",Suppressed,13377,Suppressed

"05063",Suppressed,37168,Suppressed

"05065",Suppressed,13433,Suppressed

"05067",Suppressed,17221,Suppressed

"05069",Suppressed,70016,Suppressed

"05071",Suppressed,26176,Suppressed

"05073",Suppressed,6847,Suppressed

"05075",Suppressed,16735,Suppressed

"05077",Suppressed,9310,Suppressed

"05079",Suppressed,13705,Suppressed

"05081",Suppressed,12451,Suppressed

"05083",Suppressed,21792,Suppressed

"05085",Suppressed,72228,Suppressed

"05087",Suppressed,16072,Suppressed

"05089",Suppressed,16325,Suppressed

"05091",Suppressed,43787,Suppressed

"05093",Suppressed,42835,Suppressed

"05095",Suppressed,7169,Suppressed

"05097",Suppressed,8879,Suppressed

"05099",Suppressed,8398,Suppressed

"05101",Suppressed,7936,Suppressed

"05103",Suppressed,24098,Suppressed

"05105",Suppressed,10132,Suppressed

"05107",Suppressed,18975,Suppressed

"05109",Suppressed,10832,Suppressed

"05111",Suppressed,24023,Suppressed

"05113",Suppressed,20173,Suppressed

"05115",Suppressed,63779,Suppressed

"05117",Suppressed,8251,Suppressed

"05119",19,393250,Unreliable

"05121",Suppressed,17448,Suppressed

"05123",Suppressed,26196,Suppressed

"05125",10,118703,Unreliable

"05127",Suppressed,10277,Suppressed

"05129",Suppressed,7967,Suppressed

"05131",Suppressed,127793,Suppressed

"05133",Suppressed,16910,Suppressed

"05135",Suppressed,17157,Suppressed

"05137",Suppressed,12539,Suppressed

"05139",Suppressed,39887,Suppressed

"05141",Suppressed,16628,Suppressed

"05143",Suppressed,228049,Suppressed

"05145",Suppressed,79263,Suppressed

"05147",Suppressed,6641,Suppressed

"05149",Suppressed,21552,Suppressed

"06001",50,1647704,3.0

"06003",Suppressed,1071,Suppressed

"06005",Suppressed,37383,Suppressed

"06007",17,226864,Unreliable

"06009",Suppressed,45171,Suppressed

"06011",Suppressed,21588,Suppressed

"06013",53,1135127,4.7

"06015",Suppressed,27540,Suppressed

"06017",Suppressed,185625,Suppressed

"06019",63,979915,6.4

"06021",Suppressed,28085,Suppressed

"06023",32,136646,23.4

"06025",11,180883,Unreliable

"06027",Suppressed,18144,Suppressed

"06029",54,884788,6.1

"06031",Suppressed,149785,Suppressed

"06033",Suppressed,64116,Suppressed

"06035",Suppressed,30870,Suppressed

"06037",342,10137915,3.4

"06039",10,154697,Unreliable

"06041",15,260651,Unreliable

"06043",Suppressed,17410,Suppressed

"06045",17,87628,Unreliable

"06047",22,268672,8.2

"06049",Suppressed,8795,Suppressed

"06051",Suppressed,13981,Suppressed

"06053",13,435232,Unreliable

"06055",Suppressed,142166,Suppressed

"06057",Suppressed,99107,Suppressed

"06059",277,3172532,8.7

"06061",11,380531,Unreliable

"06063",Suppressed,18627,Suppressed

"06065",110,2387741,4.6

"06067",40,1514460,2.6

"06069",Suppressed,59414,Suppressed

"06071",33,2140096,1.5

"06073",252,3317749,7.6

"06075",95,870887,10.9

"06077",53,733709,7.2

"06079",21,282887,7.4

"06081",20,764797,2.6

"06083",33,446170,7.4

"06085",62,1919402,3.2

"06087",31,274673,11.3

"06089",17,179631,Unreliable

"06091",Suppressed,2947,Suppressed

"06093",10,43603,Unreliable

"06095",15,440207,Unreliable

"06097",25,503070,5.0

"06099",14,541560,Unreliable

"06101",Suppressed,96651,Suppressed

"06103",Suppressed,63276,Suppressed

"06105",Suppressed,12782,Suppressed

"06107",14,460437,Unreliable

"06109",Suppressed,53804,Suppressed

"06111",44,849738,5.2

"06113",Suppressed,215802,Suppressed

"06115",Suppressed,75275,Suppressed

"08001",57,498187,11.4

"08003",Suppressed,16654,Suppressed

"08005",65,637068,10.2

"08007",Suppressed,12854,Suppressed

"08009",Suppressed,3568,Suppressed

"08011",Suppressed,5861,Suppressed

"08013",19,322226,Unreliable

"08014",Suppressed,66529,Suppressed

"08015",Suppressed,19058,Suppressed

"08017",Suppressed,1848,Suppressed

"08019",Suppressed,9436,Suppressed

"08021",Suppressed,8129,Suppressed

"08023",Suppressed,3721,Suppressed

"08025",Suppressed,5694,Suppressed

"08027",Suppressed,4602,Suppressed

"08029",Suppressed,30442,Suppressed

"08031",84,693060,12.1

"08033",Suppressed,2056,Suppressed

"08035",11,328632,Unreliable

"08037",Suppressed,53989,Suppressed

"08039",Suppressed,25231,Suppressed

"08041",90,688284,13.1

"08043",Suppressed,47446,Suppressed

"08045",Suppressed,58887,Suppressed

"08047",Suppressed,5931,Suppressed

"08049",Suppressed,15008,Suppressed

"08051",Suppressed,16408,Suppressed

"08053",Suppressed,788,Suppressed

"08055",Suppressed,6677,Suppressed

"08057",Suppressed,1357,Suppressed

"08059",50,571837,8.7

"08061",Suppressed,1373,Suppressed

"08063",Suppressed,8195,Suppressed

"08065",Suppressed,7618,Suppressed

"08067",Suppressed,55623,Suppressed

"08069",26,339993,7.6

"08071",Suppressed,14103,Suppressed

"08073",Suppressed,5643,Suppressed

"08075",Suppressed,21919,Suppressed

"08077",17,150083,Unreliable

"08079",Suppressed,732,Suppressed

"08081",Suppressed,13109,Suppressed

"08083",Suppressed,26999,Suppressed

"08085",Suppressed,41471,Suppressed

"08087",Suppressed,28274,Suppressed

"08089",Suppressed,18295,Suppressed

"08091",Suppressed,4857,Suppressed

"08093",Suppressed,17166,Suppressed

"08095",Suppressed,4288,Suppressed

"08097",Suppressed,17752,Suppressed

"08099",Suppressed,11922,Suppressed

"08101",21,165123,12.7

"08103",Suppressed,6545,Suppressed

"08105",Suppressed,11479,Suppressed

"08107",Suppressed,24648,Suppressed

"08109",Suppressed,6389,Suppressed

"08111",Suppressed,694,Suppressed

"08113",Suppressed,8017,Suppressed

"08115",Suppressed,2407,Suppressed

"08117",Suppressed,30374,Suppressed

"08119",Suppressed,24043,Suppressed

"08121",Suppressed,4908,Suppressed

"08123",18,294932,Unreliable

"08125",Suppressed,10103,Suppressed

"09001",149,944177,15.8

"09003",244,892389,27.3

"09005",35,182571,19.2

"09007",45,163329,27.6

"09009",225,856875,26.3

"09011",87,269801,32.2

"09013",34,151118,22.5

"09015",30,116192,25.8

"10001",22,174827,12.6

"10003",82,556987,14.7

"10005",45,220251,20.4

"11001",191,681170,28.0

"12001",17,263496,Unreliable

"12003",Suppressed,27937,Suppressed

"12005",41,183974,22.3

"12007",Suppressed,26926,Suppressed

"12009",52,579130,9.0

"12011",262,1909632,13.7

"12013",Suppressed,14423,Suppressed

"12015",15,178465,Unreliable

"12017",20,143621,13.9

"12019",61,208311,29.3

"12021",46,365136,12.6

"12023",Suppressed,69299,Suppressed

"12027",Suppressed,35800,Suppressed

"12029",Suppressed,16300,Suppressed

"12031",310,926255,33.5

"12033",29,315187,9.2

"12035",12,108310,Unreliable

"12037",Suppressed,11901,Suppressed

"12039",Suppressed,46006,Suppressed

"12041",Suppressed,17212,Suppressed

"12043",Suppressed,13970,Suppressed

"12045",Suppressed,15990,Suppressed

"12047",Suppressed,14361,Suppressed

"12049",Suppressed,27360,Suppressed

"12051",Suppressed,39290,Suppressed

"12053",11,182835,Unreliable

"12055",Suppressed,100917,Suppressed

"12057",162,1376238,11.8

"12059",Suppressed,19487,Suppressed

"12061",10,151563,Unreliable

"12063",Suppressed,48229,Suppressed

"12065",Suppressed,13906,Suppressed

"12067",Suppressed,8617,Suppressed

"12069",14,335396,Unreliable

"12071",121,722336,16.8

"12073",15,287822,Unreliable

"12075",Suppressed,39961,Suppressed

"12077",Suppressed,8202,Suppressed

"12079",Suppressed,18224,Suppressed

"12081",144,375888,38.3

"12083",42,349020,12.0

"12085",10,158701,Unreliable

"12086",245,2712945,9.0

"12087",11,79077,Unreliable

"12089",19,80622,Unreliable

"12091",35,201170,17.4

"12093",Suppressed,40314,Suppressed

"12095",166,1314367,12.6

"12097",38,336015,11.3

"12099",294,1443810,20.4

"12101",67,512368,13.1

"12103",87,960730,9.1

"12105",32,666149,4.8

"12107",10,72277,Unreliable

"12109",31,235087,13.2

"12111",41,306507,13.4

"12113",12,170497,Unreliable

"12115",71,412569,17.2

"12117",68,455479,14.9

"12119",Suppressed,123996,Suppressed

"12121",Suppressed,43794,Suppressed

"12123",Suppressed,22175,Suppressed

"12125",Suppressed,15142,Suppressed

"12127",82,529364,15.5

"12129",Suppressed,31893,Suppressed

"12131",Suppressed,65889,Suppressed

"12133",Suppressed,24569,Suppressed

"13001",Suppressed,18428,Suppressed

"13003",Suppressed,8273,Suppressed

"13005",Suppressed,11372,Suppressed

"13007",Suppressed,3150,Suppressed

"13009",Suppressed,45144,Suppressed

"13011",Suppressed,18397,Suppressed

"13013",10,77126,Unreliable

"13015",14,103807,Unreliable

"13017",Suppressed,17243,Suppressed

"13019",Suppressed,18993,Suppressed

"13021",12,152760,Unreliable

"13023",Suppressed,12970,Suppressed

"13025",Suppressed,18355,Suppressed

"13027",Suppressed,15687,Suppressed

"13029",Suppressed,36230,Suppressed

"13031",Suppressed,74722,Suppressed

"13033",Suppressed,22688,Suppressed

"13035",Suppressed,23817,Suppressed

"13037",Suppressed,6324,Suppressed

"13039",Suppressed,53008,Suppressed

"13043",Suppressed,10910,Suppressed

"13045",20,116261,17.2

"13047",10,66398,Unreliable

"13049",Suppressed,12497,Suppressed

"13051",25,289082,8.6

"13053",Suppressed,10922,Suppressed

"13055",Suppressed,24824,Suppressed

"13057",34,241689,14.1

"13059",12,124707,Unreliable

"13061",Suppressed,3020,Suppressed

"13063",15,279462,Unreliable

"13065",Suppressed,6829,Suppressed

"13067",96,748150,12.8

"13069",Suppressed,43012,Suppressed

"13071",Suppressed,45708,Suppressed

"13073",16,147450,Unreliable

"13075",Suppressed,17167,Suppressed

"13077",14,140526,Unreliable

"13079",Suppressed,12322,Suppressed

"13081",Suppressed,22721,Suppressed

"13083",Suppressed,16257,Suppressed

"13085",Suppressed,23604,Suppressed

"13087",Suppressed,26822,Suppressed

"13089",45,740321,6.1

"13091",Suppressed,20563,Suppressed

"13093",Suppressed,13763,Suppressed

"13095",Suppressed,90017,Suppressed

"13097",23,142224,16.2

"13099",Suppressed,10339,Suppressed

"13101",Suppressed,3962,Suppressed

"13103",Suppressed,58712,Suppressed

"13105",Suppressed,19143,Suppressed

"13107",Suppressed,22635,Suppressed

"13109",Suppressed,10670,Suppressed

"13111",Suppressed,24900,Suppressed

"13113",Suppressed,111627,Suppressed

"13115",Suppressed,96560,Suppressed

"13117",13,221009,Unreliable

"13119",Suppressed,22320,Suppressed

"13121",103,1023336,10.1

"13123",Suppressed,29733,Suppressed

"13125",Suppressed,3006,Suppressed

"13127",Suppressed,84502,Suppressed

"13129",Suppressed,56904,Suppressed

"13131",Suppressed,24808,Suppressed

"13133",Suppressed,17003,Suppressed

"13135",55,907135,6.1

"13137",Suppressed,44246,Suppressed

"13139",13,196637,Unreliable

"13141",Suppressed,8640,Suppressed

"13143",Suppressed,29042,Suppressed

"13145",Suppressed,33652,Suppressed

"13147",Suppressed,25553,Suppressed

"13149",Suppressed,11487,Suppressed

"13151",28,221768,12.6

"13153",Suppressed,152122,Suppressed

"13155",Suppressed,9422,Suppressed

"13157",Suppressed,64615,Suppressed

"13159",Suppressed,13654,Suppressed

"13161",Suppressed,14877,Suppressed

"13163",Suppressed,15916,Suppressed

"13165",Suppressed,8849,Suppressed

"13167",Suppressed,9505,Suppressed

"13169",Suppressed,28623,Suppressed

"13171",Suppressed,18469,Suppressed

"13173",Suppressed,10399,Suppressed

"13175",Suppressed,47516,Suppressed

"13177",Suppressed,29337,Suppressed

"13179",Suppressed,62570,Suppressed

"13181",Suppressed,7828,Suppressed

"13183",Suppressed,18437,Suppressed

"13185",Suppressed,114628,Suppressed

"13187",Suppressed,31445,Suppressed

"13189",Suppressed,21490,Suppressed

"13191",Suppressed,13927,Suppressed

"13193",Suppressed,13450,Suppressed

"13195",Suppressed,28824,Suppressed

"13197",Suppressed,8524,Suppressed

"13199",Suppressed,21074,Suppressed

"13201",Suppressed,5926,Suppressed

"13205",Suppressed,22459,Suppressed

"13207",Suppressed,27306,Suppressed

"13209",Suppressed,9060,Suppressed

"13211",Suppressed,18170,Suppressed

"13213",Suppressed,39315,Suppressed

"13215",Suppressed,197485,Suppressed

"13217",Suppressed,106999,Suppressed

"13219",Suppressed,36838,Suppressed

"13221",Suppressed,14921,Suppressed

"13223",25,155825,16.0

"13225",Suppressed,26655,Suppressed

"13227",Suppressed,30832,Suppressed

"13229",Suppressed,19171,Suppressed

"13231",Suppressed,17941,Suppressed

"13233",Suppressed,41776,Suppressed

"13235",Suppressed,11251,Suppressed

"13237",Suppressed,21477,Suppressed

"13239",Suppressed,2335,Suppressed

"13241",Suppressed,16559,Suppressed

"13243",Suppressed,7177,Suppressed

"13245",27,201647,13.4

"13247",Suppressed,89355,Suppressed

"13249",Suppressed,5098,Suppressed

"13251",Suppressed,14044,Suppressed

"13253",Suppressed,8468,Suppressed

"13255",Suppressed,64806,Suppressed

"13257",Suppressed,25751,Suppressed

"13259",Suppressed,5705,Suppressed

"13261",Suppressed,30389,Suppressed

"13263",Suppressed,6171,Suppressed

"13265",Suppressed,1593,Suppressed

"13267",Suppressed,25092,Suppressed

"13269",Suppressed,8232,Suppressed

"13271",Suppressed,15965,Suppressed

"13273",Suppressed,8967,Suppressed

"13275",Suppressed,45248,Suppressed

"13277",Suppressed,40828,Suppressed

"13279",Suppressed,27196,Suppressed

"13281",Suppressed,11391,Suppressed

"13283",Suppressed,6637,Suppressed

"13285",Suppressed,70005,Suppressed

"13287",Suppressed,8030,Suppressed

"13289",Suppressed,8171,Suppressed

"13291",Suppressed,22928,Suppressed

"13293",Suppressed,26335,Suppressed

"13295",10,67896,Unreliable

"13297",12,90184,Unreliable

"13299",Suppressed,35738,Suppressed

"13301",Suppressed,5442,Suppressed

"13303",Suppressed,20457,Suppressed

"13305",Suppressed,30104,Suppressed

"13307",Suppressed,2599,Suppressed

"13309",Suppressed,7978,Suppressed

"13311",Suppressed,28884,Suppressed

"13313",Suppressed,104589,Suppressed

"13315",Suppressed,8761,Suppressed

"13317",Suppressed,9805,Suppressed

"13319",Suppressed,9104,Suppressed

"13321",Suppressed,20748,Suppressed

"15001",11,198449,Unreliable

"15003",47,992605,4.7

"15005",Suppressed,88,Suppressed

"15007",Suppressed,72029,Suppressed

"15009",10,165386,Unreliable

"16001",30,444028,6.8

"16003",Suppressed,3900,Suppressed

"16005",13,84377,Unreliable

"16007",Suppressed,5945,Suppressed

"16009",Suppressed,9092,Suppressed

"16011",Suppressed,45201,Suppressed

"16013",Suppressed,21791,Suppressed

"16015",Suppressed,7124,Suppressed

"16017",Suppressed,42536,Suppressed

"16019",Suppressed,112232,Suppressed

"16021",Suppressed,11681,Suppressed

"16023",Suppressed,2501,Suppressed

"16025",Suppressed,1072,Suppressed

"16027",Suppressed,211698,Suppressed

"16029",Suppressed,6887,Suppressed

"16031",Suppressed,23504,Suppressed

"16033",Suppressed,860,Suppressed

"16035",Suppressed,8497,Suppressed

"16037",Suppressed,4096,Suppressed

"16039",Suppressed,26018,Suppressed

"16041",Suppressed,13406,Suppressed

"16043",Suppressed,12943,Suppressed

"16045",Suppressed,17184,Suppressed

"16047",Suppressed,15185,Suppressed

"16049",Suppressed,16156,Suppressed

"16051",Suppressed,27839,Suppressed

"16053",Suppressed,22994,Suppressed

"16055",13,154311,Unreliable

"16057",Suppressed,39196,Suppressed

"16059",Suppressed,7723,Suppressed

"16061",Suppressed,3853,Suppressed

"16063",Suppressed,5271,Suppressed

"16065",Suppressed,39048,Suppressed

"16067",Suppressed,20616,Suppressed

"16069",Suppressed,40369,Suppressed

"16071",Suppressed,4343,Suppressed

"16073",Suppressed,11389,Suppressed

"16075",Suppressed,23026,Suppressed

"16077",Suppressed,7654,Suppressed

"16079",Suppressed,12452,Suppressed

"16081",Suppressed,10960,Suppressed

"16083",Suppressed,83514,Suppressed

"16085",Suppressed,10496,Suppressed

"16087",Suppressed,10172,Suppressed

"17001",Suppressed,66578,Suppressed

"17003",Suppressed,6478,Suppressed

"17005",Suppressed,16824,Suppressed

"17007",Suppressed,53503,Suppressed

"17009",Suppressed,6762,Suppressed

"17011",Suppressed,33359,Suppressed

"17013",Suppressed,4894,Suppressed

"17015",Suppressed,14539,Suppressed

"17017",Suppressed,12676,Suppressed

"17019",18,208419,Unreliable

"17021",Suppressed,33309,Suppressed

"17023",Suppressed,15938,Suppressed

"17025",Suppressed,13300,Suppressed

"17027",Suppressed,37729,Suppressed

"17029",Suppressed,52343,Suppressed

"17031",955,5203499,18.4

"17033",Suppressed,19308,Suppressed

"17035",Suppressed,10858,Suppressed

"17037",12,104528,Unreliable

"17039",Suppressed,16226,Suppressed

"17041",Suppressed,19630,Suppressed

"17043",108,929368,11.6

"17045",Suppressed,17566,Suppressed

"17047",Suppressed,6523,Suppressed

"17049",Suppressed,34386,Suppressed

"17051",Suppressed,21789,Suppressed

"17053",Suppressed,13575,Suppressed

"17055",Suppressed,39156,Suppressed

"17057",Suppressed,35536,Suppressed

"17059",Suppressed,5212,Suppressed

"17061",Suppressed,13093,Suppressed

"17063",10,50437,Unreliable

"17065",Suppressed,8061,Suppressed

"17067",Suppressed,18508,Suppressed

"17069",Suppressed,4024,Suppressed

"17071",Suppressed,6869,Suppressed

"17073",Suppressed,49280,Suppressed

"17075",Suppressed,28334,Suppressed

"17077",Suppressed,58870,Suppressed

"17079",Suppressed,9536,Suppressed

"17081",Suppressed,38460,Suppressed

"17083",Suppressed,22025,Suppressed

"17085",Suppressed,21770,Suppressed

"17087",Suppressed,12902,Suppressed

"17089",40,531715,7.5

"17091",13,110008,Unreliable

"17093",20,124695,16.0

"17095",Suppressed,50938,Suppressed

"17097",70,703047,10.0

"17099",14,110642,Unreliable

"17101",Suppressed,16377,Suppressed

"17103",Suppressed,34251,Suppressed

"17105",Suppressed,36526,Suppressed

"17107",Suppressed,29527,Suppressed

"17109",Suppressed,30996,Suppressed

"17111",46,307004,15.0

"17113",12,172418,Unreliable

"17115",14,106550,Unreliable

"17117",Suppressed,45908,Suppressed

"17119",55,265759,20.7

"17121",Suppressed,38140,Suppressed

"17123",Suppressed,11939,Suppressed

"17125",Suppressed,13507,Suppressed

"17127",Suppressed,14658,Suppressed

"17129",Suppressed,12516,Suppressed

"17131",Suppressed,15730,Suppressed

"17133",Suppressed,34068,Suppressed

"17135",Suppressed,28952,Suppressed

"17137",Suppressed,34277,Suppressed

"17139",Suppressed,14827,Suppressed

"17141",Suppressed,51273,Suppressed

"17143",27,185006,14.6

"17145",Suppressed,21357,Suppressed

"17147",Suppressed,16560,Suppressed

"17149",Suppressed,15950,Suppressed

"17151",Suppressed,4157,Suppressed

"17153",Suppressed,5619,Suppressed

"17155",Suppressed,5611,Suppressed

"17157",Suppressed,32621,Suppressed

"17159",Suppressed,15930,Suppressed

"17161",Suppressed,144784,Suppressed

"17163",33,262759,12.6

"17165",Suppressed,24307,Suppressed

"17167",21,197499,10.6

"17169",Suppressed,6923,Suppressed

"17171",Suppressed,5053,Suppressed

"17173",Suppressed,21717,Suppressed

"17175",Suppressed,5776,Suppressed

"17177",Suppressed,45624,Suppressed

"17179",21,134385,15.6

"17181",Suppressed,17212,Suppressed

"17183",15,78111,Unreliable

"17185",Suppressed,11492,Suppressed

"17187",Suppressed,17378,Suppressed

"17189",Suppressed,14154,Suppressed

"17191",Suppressed,16396,Suppressed

"17193",Suppressed,14292,Suppressed

"17195",Suppressed,56536,Suppressed

"17197",101,689529,14.6

"17199",Suppressed,67560,Suppressed

"17201",82,285873,28.7

"17203",Suppressed,39140,Suppressed

"18001",Suppressed,35232,Suppressed

"18003",17,370404,Unreliable

"18005",Suppressed,81402,Suppressed

"18007",Suppressed,8650,Suppressed

"18009",Suppressed,12149,Suppressed

"18011",12,64653,Unreliable

"18013",Suppressed,14912,Suppressed

"18015",Suppressed,19970,Suppressed

"18017",Suppressed,37946,Suppressed

"18019",22,116031,19.0

"18021",Suppressed,26309,Suppressed

"18023",Suppressed,32457,Suppressed

"18025",Suppressed,10539,Suppressed

"18027",Suppressed,32969,Suppressed

"18029",11,49331,Unreliable

"18031",Suppressed,26598,Suppressed

"18033",Suppressed,42746,Suppressed

"18035",12,115603,Unreliable

"18037",Suppressed,42552,Suppressed

"18039",12,203781,Unreliable

"18041",Suppressed,23331,Suppressed

"18043",20,76990,26.0

"18045",Suppressed,16486,Suppressed

"18047",Suppressed,22715,Suppressed

"18049",Suppressed,20139,Suppressed

"18051",Suppressed,33703,Suppressed

"18053",11,66937,Unreliable

"18055",Suppressed,32211,Suppressed

"18057",19,316373,Unreliable

"18059",Suppressed,73717,Suppressed

"18061",Suppressed,39826,Suppressed

"18063",Suppressed,160610,Suppressed

"18065",Suppressed,48521,Suppressed

"18067",Suppressed,82568,Suppressed

"18069",Suppressed,36400,Suppressed

"18071",Suppressed,44013,Suppressed

"18073",Suppressed,33433,Suppressed

"18075",Suppressed,21046,Suppressed

"18077",Suppressed,32418,Suppressed

"18079",Suppressed,27758,Suppressed

"18081",Suppressed,151982,Suppressed

"18083",Suppressed,37744,Suppressed

"18085",Suppressed,79092,Suppressed

"18087",Suppressed,39110,Suppressed

"18089",55,485846,11.3

