FIPS,Deaths,Population,Crude_Rate
"05093",Suppressed,45562,Suppressed

"05095",Suppressed,7828,Suppressed

"05097",Suppressed,9340,Suppressed

"05099",Suppressed,8925,Suppressed

"05101",Suppressed,8086,Suppressed

"05103",Suppressed,25396,Suppressed

"05105",Suppressed,10339,Suppressed

"05107",Suppressed,20784,Suppressed

"05109",Suppressed,11247,Suppressed

"05111",Suppressed,24307,Suppressed

"05113",Suppressed,20471,Suppressed

"05115",Suppressed,62765,Suppressed

"05117",Suppressed,8458,Suppressed

"05119",17,388953,Unreliable

"05121",Suppressed,17930,Suppressed

"05123",Suppressed,27858,Suppressed

"05125",Suppressed,111845,Suppressed

"05127",Suppressed,11010,Suppressed

"05129",Suppressed,8007,Suppressed

"05131",Suppressed,127304,Suppressed

"05133",Suppressed,17177,Suppressed

"05135",Suppressed,17054,Suppressed

"05137",Suppressed,12663,Suppressed

"05139",Suppressed,40867,Suppressed

"05141",Suppressed,17030,Suppressed

"05143",10,211411,Unreliable

"05145",Suppressed,78493,Suppressed

"05147",Suppressed,7100,Suppressed

"05149",Suppressed,21932,Suppressed

"06001",33,1554720,2.1

"06003",Suppressed,1129,Suppressed

"06005",Suppressed,37035,Suppressed

"06007",16,221539,Unreliable

"06009",Suppressed,44742,Suppressed

"06011",Suppressed,21411,Suppressed

"06013",43,1079597,4.0

"06015",Suppressed,28290,Suppressed

"06017",Suppressed,180561,Suppressed

"06019",39,947895,4.1

"06021",Suppressed,27992,Suppressed

"06023",22,134827,16.3

"06025",Suppressed,176948,Suppressed

"06027",Suppressed,18495,Suppressed

"06029",46,856158,5.4

"06031",Suppressed,151364,Suppressed

"06033",15,63983,Unreliable

"06035",Suppressed,33658,Suppressed

"06037",233,9962789,2.3

"06039",17,152218,Unreliable

"06041",14,256069,Unreliable

"06043",Suppressed,17905,Suppressed

"06045",Suppressed,87428,Suppressed

"06047",Suppressed,262305,Suppressed

"06049",Suppressed,9327,Suppressed

"06051",Suppressed,14348,Suppressed

"06053",24,426762,5.6

"06055",Suppressed,139045,Suppressed

"06057",Suppressed,98292,Suppressed

"06059",206,3090132,6.7

"06061",Suppressed,361682,Suppressed

"06063",Suppressed,19399,Suppressed

"06065",120,2268783,5.3

"06067",59,1450121,4.1

"06069",Suppressed,56884,Suppressed

"06071",56,2081313,2.7

"06073",264,3177063,8.3

"06075",58,825863,7.0

"06077",40,702612,5.7

"06079",19,274804,Unreliable

"06081",17,739311,Unreliable

"06083",14,431249,Unreliable

"06085",40,1837504,2.2

"06087",26,266776,9.7

"06089",24,178586,13.4

"06091",Suppressed,3086,Suppressed

"06093",Suppressed,44154,Suppressed

"06095",Suppressed,420757,Suppressed

"06097",25,491829,5.1

"06099",13,521726,Unreliable

"06101",Suppressed,95022,Suppressed

"06103",Suppressed,63406,Suppressed

"06105",Suppressed,13526,Suppressed

"06107",Suppressed,451977,Suppressed

"06109",Suppressed,54008,Suppressed

"06111",90,835981,10.8

"06113",Suppressed,204118,Suppressed

"06115",Suppressed,72926,Suppressed

"08001",62,459598,13.5

"08003",Suppressed,16148,Suppressed

"08005",13,595546,Unreliable

"08007",Suppressed,12070,Suppressed

"08009",Suppressed,3751,Suppressed

"08011",Suppressed,5773,Suppressed

"08013",25,305318,8.2

"08014",Suppressed,58298,Suppressed

"08015",Suppressed,18150,Suppressed

"08017",Suppressed,1874,Suppressed

"08019",Suppressed,9026,Suppressed

"08021",Suppressed,8275,Suppressed

"08023",Suppressed,3594,Suppressed

"08025",Suppressed,5365,Suppressed

"08027",Suppressed,4249,Suppressed

"08029",Suppressed,30432,Suppressed

"08031",68,634265,10.7

"08033",Suppressed,1994,Suppressed

"08035",22,298215,7.4

"08037",Suppressed,51874,Suppressed

"08039",Suppressed,23383,Suppressed

"08041",45,644964,7.0

"08043",Suppressed,46788,Suppressed

"08045",Suppressed,56953,Suppressed

"08047",Suppressed,5491,Suppressed

"08049",Suppressed,14195,Suppressed

"08051",Suppressed,15475,Suppressed

"08053",Suppressed,810,Suppressed

"08055",Suppressed,6596,Suppressed

"08057",Suppressed,1348,Suppressed

"08059",49,545358,9.0

"08061",Suppressed,1444,Suppressed

"08063",Suppressed,8094,Suppressed

"08065",Suppressed,7338,Suppressed

"08067",Suppressed,52401,Suppressed

"08069",20,310487,6.4

"08071",Suppressed,14945,Suppressed

"08073",Suppressed,5453,Suppressed

"08075",Suppressed,22631,Suppressed

"08077",Suppressed,147848,Suppressed

"08079",Suppressed,709,Suppressed

"08081",Suppressed,13200,Suppressed

"08083",Suppressed,25431,Suppressed

"08085",Suppressed,40725,Suppressed

"08087",Suppressed,28472,Suppressed

"08089",Suppressed,18698,Suppressed

"08091",Suppressed,4530,Suppressed

"08093",Suppressed,16029,Suppressed

"08095",Suppressed,4367,Suppressed

"08097",Suppressed,17263,Suppressed

"08099",Suppressed,12389,Suppressed

"08101",26,160852,16.2

"08103",Suppressed,6857,Suppressed

"08105",Suppressed,11943,Suppressed

"08107",Suppressed,23334,Suppressed

"08109",Suppressed,6304,Suppressed

"08111",Suppressed,690,Suppressed

"08113",Suppressed,7580,Suppressed

"08115",Suppressed,2383,Suppressed

"08117",Suppressed,28044,Suppressed

"08119",Suppressed,23389,Suppressed

"08121",Suppressed,4766,Suppressed

"08123",15,263691,Unreliable

"08125",Suppressed,10119,Suppressed

"09001",37,933835,4.0

"09003",45,897259,5.0

"09005",13,187530,Unreliable

"09007",11,165602,Unreliable

"09009",43,862813,5.0

"09011",31,274170,11.3

"09013",10,151539,Unreliable

"09015",Suppressed,117599,Suppressed

"10001",20,167626,11.9

"10003",43,546076,7.9

"10005",14,203390,Unreliable

"11001",36,632323,5.7

"12001",Suppressed,251417,Suppressed

"12003",Suppressed,27086,Suppressed

"12005",11,171903,Unreliable

"12007",Suppressed,27049,Suppressed

"12009",25,547307,4.6

"12011",113,1815137,6.2

"12013",Suppressed,14723,Suppressed

"12015",Suppressed,162449,Suppressed

"12017",19,139360,Unreliable

"12019",25,194345,12.9

"12021",31,332427,9.3

"12023",11,67966,Unreliable

"12027",Suppressed,34712,Suppressed

"12029",Suppressed,16126,Suppressed

"12031",109,879602,12.4

"12033",24,302715,7.9

"12035",Suppressed,98359,Suppressed

"12037",Suppressed,11686,Suppressed

"12039",Suppressed,46528,Suppressed

"12041",Suppressed,16815,Suppressed

"12043",Suppressed,13107,Suppressed

"12045",Suppressed,15718,Suppressed

"12047",Suppressed,14708,Suppressed

"12049",Suppressed,27514,Suppressed

"12051",Suppressed,37447,Suppressed

"12053",13,173422,Unreliable

"12055",Suppressed,98128,Suppressed

"12057",136,1277746,10.6

"12059",Suppressed,19804,Suppressed

"12061",11,140567,Unreliable

"12063",Suppressed,48968,Suppressed

"12065",Suppressed,14256,Suppressed

"12067",Suppressed,8804,Suppressed

"12069",Suppressed,303186,Suppressed

"12071",44,645293,6.8

"12073",Suppressed,283769,Suppressed

"12075",Suppressed,40025,Suppressed

"12077",Suppressed,8276,Suppressed

"12079",Suppressed,18907,Suppressed

"12081",38,333895,11.4

"12083",10,335125,Unreliable

"12085",Suppressed,148817,Suppressed

"12086",79,2591035,3.0

"12087",Suppressed,74809,Suppressed

"12089",14,74629,Unreliable

"12091",15,190083,Unreliable

"12093",Suppressed,39467,Suppressed

"12095",104,1202234,8.7

"12097",24,287416,8.4

"12099",54,1356545,4.0

"12101",35,470391,7.4

"12103",66,921319,7.2

"12105",12,616158,Unreliable

"12107",Suppressed,73263,Suppressed

"12109",12,202188,Unreliable

"12111",13,283866,Unreliable

"12113",10,158512,Unreliable

"12115",57,386147,14.8

"12117",34,430838,7.9

"12119",Suppressed,101620,Suppressed

"12121",Suppressed,43656,Suppressed

"12123",Suppressed,22744,Suppressed

"12125",Suppressed,15212,Suppressed

"12127",57,496950,11.5

"12129",Suppressed,30818,Suppressed

"12131",Suppressed,57582,Suppressed

"12133",Suppressed,24892,Suppressed

"13001",Suppressed,18368,Suppressed

"13003",Suppressed,8284,Suppressed

"13005",Suppressed,11198,Suppressed

"13007",Suppressed,3366,Suppressed

"13009",Suppressed,46367,Suppressed

"13011",Suppressed,18316,Suppressed

"13013",Suppressed,70169,Suppressed

"13015",10,100661,Unreliable

"13017",Suppressed,17538,Suppressed

"13019",Suppressed,19041,Suppressed

"13021",Suppressed,156462,Suppressed

"13023",Suppressed,12913,Suppressed

"13025",Suppressed,18587,Suppressed

"13027",Suppressed,15403,Suppressed

"13029",Suppressed,32214,Suppressed

"13031",Suppressed,72694,Suppressed

"13033",Suppressed,23125,Suppressed

"13035",Suppressed,23524,Suppressed

"13037",Suppressed,6504,Suppressed

"13039",Suppressed,51402,Suppressed

"13043",Suppressed,11117,Suppressed

"13045",11,111580,Unreliable

"13047",14,65046,Unreliable

"13049",Suppressed,13295,Suppressed

"13051",Suppressed,276434,Suppressed

"13053",Suppressed,13037,Suppressed

"13055",Suppressed,25725,Suppressed

"13057",12,221315,Unreliable

"13059",Suppressed,120266,Suppressed

"13061",Suppressed,3116,Suppressed

"13063",19,265888,Unreliable

"13065",Suppressed,6718,Suppressed

"13067",17,707442,Unreliable

"13069",Suppressed,43170,Suppressed

"13071",Suppressed,46137,Suppressed

"13073",Suppressed,131627,Suppressed

"13075",Suppressed,16923,Suppressed

"13077",11,130929,Unreliable

"13079",Suppressed,12600,Suppressed

"13081",Suppressed,23606,Suppressed

"13083",Suppressed,16490,Suppressed

"13085",Suppressed,22422,Suppressed

"13087",Suppressed,27509,Suppressed

"13089",24,707089,3.4

"13091",Suppressed,21329,Suppressed

"13093",Suppressed,14318,Suppressed

"13095",Suppressed,94501,Suppressed

"13097",Suppressed,133971,Suppressed

"13099",Suppressed,10594,Suppressed

"13101",Suppressed,3988,Suppressed

"13103",Suppressed,53293,Suppressed

"13105",Suppressed,19684,Suppressed

"13107",Suppressed,22898,Suppressed

"13109",Suppressed,10689,Suppressed

"13111",Suppressed,23492,Suppressed

"13113",Suppressed,107524,Suppressed

"13115",Suppressed,96177,Suppressed

"13117",12,187928,Unreliable

"13119",Suppressed,21894,Suppressed

"13121",54,977773,5.5

"13123",Suppressed,28190,Suppressed

"13125",Suppressed,3142,Suppressed

"13127",Suppressed,81022,Suppressed

"13129",Suppressed,55766,Suppressed

"13131",Suppressed,25440,Suppressed

"13133",Suppressed,16092,Suppressed

"13135",28,842046,3.3

"13137",Suppressed,43520,Suppressed

"13139",10,185416,Unreliable

"13141",Suppressed,8996,Suppressed

"13143",Suppressed,28400,Suppressed

"13145",Suppressed,32550,Suppressed

"13147",Suppressed,25518,Suppressed

"13149",Suppressed,11633,Suppressed

"13151",Suppressed,209053,Suppressed

"13153",Suppressed,146136,Suppressed

"13155",Suppressed,9600,Suppressed

"13157",Suppressed,60571,Suppressed

"13159",Suppressed,13630,Suppressed

"13161",Suppressed,15156,Suppressed

"13163",Suppressed,16432,Suppressed

"13165",Suppressed,9213,Suppressed

"13167",Suppressed,9897,Suppressed

"13169",Suppressed,28577,Suppressed

"13171",Suppressed,18057,Suppressed

"13173",Suppressed,10400,Suppressed

"13175",Suppressed,48041,Suppressed

"13177",Suppressed,28746,Suppressed

"13179",Suppressed,65471,Suppressed

"13181",Suppressed,7737,Suppressed

"13183",Suppressed,16048,Suppressed

"13185",Suppressed,114552,Suppressed

"13187",Suppressed,30611,Suppressed

"13189",Suppressed,21663,Suppressed

"13191",Suppressed,13839,Suppressed

"13193",Suppressed,14263,Suppressed

"13195",Suppressed,27922,Suppressed

"13197",Suppressed,8711,Suppressed

"13199",Suppressed,21273,Suppressed

"13201",Suppressed,5969,Suppressed

"13205",Suppressed,23144,Suppressed

"13207",Suppressed,26637,Suppressed

"13209",Suppressed,8913,Suppressed

"13211",Suppressed,17881,Suppressed

"13213",Suppressed,39392,Suppressed

"13215",10,198413,Unreliable

"13217",Suppressed,101505,Suppressed

"13219",Suppressed,33619,Suppressed

"13221",Suppressed,14618,Suppressed

"13223",18,144800,Unreliable

"13225",Suppressed,27622,Suppressed

"13227",Suppressed,29268,Suppressed

"13229",Suppressed,18844,Suppressed

"13231",Suppressed,17810,Suppressed

"13233",Suppressed,41188,Suppressed

"13235",Suppressed,11720,Suppressed

"13237",Suppressed,21198,Suppressed

"13239",Suppressed,2404,Suppressed

"13241",Suppressed,16297,Suppressed

"13243",Suppressed,7327,Suppressed

"13245",Suppressed,202587,Suppressed

"13247",Suppressed,85820,Suppressed

"13249",Suppressed,4990,Suppressed

"13251",Suppressed,14202,Suppressed

"13253",Suppressed,8947,Suppressed

"13255",10,63865,Unreliable

"13257",Suppressed,25891,Suppressed

"13259",Suppressed,6042,Suppressed

"13261",Suppressed,31554,Suppressed

"13263",Suppressed,6517,Suppressed

"13265",Suppressed,1680,Suppressed

"13267",Suppressed,25384,Suppressed

"13269",Suppressed,8420,Suppressed

"13271",Suppressed,16349,Suppressed

"13273",Suppressed,9045,Suppressed

"13275",Suppressed,44724,Suppressed

"13277",Suppressed,41064,Suppressed

"13279",Suppressed,27315,Suppressed

"13281",Suppressed,10495,Suppressed

"13283",Suppressed,6769,Suppressed

"13285",Suppressed,68468,Suppressed

"13287",Suppressed,8410,Suppressed

"13289",Suppressed,8447,Suppressed

"13291",Suppressed,21451,Suppressed

"13293",Suppressed,26630,Suppressed

"13295",Suppressed,68094,Suppressed

"13297",10,84575,Unreliable

"13299",Suppressed,35821,Suppressed

"13301",Suppressed,5578,Suppressed

"13303",Suppressed,20879,Suppressed

"13305",Suppressed,30305,Suppressed

"13307",Suppressed,2793,Suppressed

"13309",Suppressed,7888,Suppressed

"13311",Suppressed,27556,Suppressed

"13313",Suppressed,103359,Suppressed

"13315",Suppressed,9068,Suppressed

"13317",Suppressed,10076,Suppressed

"13319",Suppressed,9577,Suppressed

"13321",Suppressed,21741,Suppressed

"15001",Suppressed,189191,Suppressed

"15003",36,976372,3.7

"15005",Suppressed,90,Suppressed

"15007",Suppressed,68434,Suppressed

"15009",Suppressed,158226,Suppressed

"16001",13,409061,Unreliable

"16003",Suppressed,3915,Suppressed

"16005",Suppressed,83800,Suppressed

"16007",Suppressed,5907,Suppressed

"16009",Suppressed,9117,Suppressed

"16011",Suppressed,45474,Suppressed

"16013",Suppressed,21146,Suppressed

"16015",Suppressed,6835,Suppressed

"16017",Suppressed,40476,Suppressed

"16019",Suppressed,106684,Suppressed

"16021",Suppressed,10808,Suppressed

"16023",Suppressed,2740,Suppressed

"16025",Suppressed,1077,Suppressed

"16027",Suppressed,193888,Suppressed

"16029",Suppressed,6787,Suppressed

"16031",Suppressed,23249,Suppressed

"16033",Suppressed,869,Suppressed

"16035",Suppressed,8590,Suppressed

"16037",Suppressed,4331,Suppressed

"16039",Suppressed,26223,Suppressed

"16041",Suppressed,12786,Suppressed

"16043",Suppressed,12957,Suppressed

"16045",Suppressed,16673,Suppressed

"16047",Suppressed,15291,Suppressed

"16049",Suppressed,16308,Suppressed

"16051",Suppressed,26684,Suppressed

"16053",Suppressed,22499,Suppressed

"16055",Suppressed,142357,Suppressed

"16057",Suppressed,38184,Suppressed

"16059",Suppressed,7758,Suppressed

"16061",Suppressed,3889,Suppressed

"16063",Suppressed,5277,Suppressed

"16065",Suppressed,37456,Suppressed

"16067",Suppressed,20037,Suppressed

"16069",Suppressed,39531,Suppressed

"16071",Suppressed,4215,Suppressed

"16073",Suppressed,11439,Suppressed

"16075",Suppressed,22639,Suppressed

"16077",Suppressed,7778,Suppressed

"16079",Suppressed,12702,Suppressed

"16081",Suppressed,10052,Suppressed

"16083",Suppressed,78595,Suppressed

"16085",Suppressed,9545,Suppressed

"16087",Suppressed,10099,Suppressed

"17001",Suppressed,67197,Suppressed

"17003",Suppressed,7748,Suppressed

"17005",Suppressed,17644,Suppressed

"17007",Suppressed,53940,Suppressed

"17009",Suppressed,6914,Suppressed

"17011",Suppressed,34323,Suppressed

"17013",Suppressed,5014,Suppressed

"17015",Suppressed,15011,Suppressed

"17017",Suppressed,13338,Suppressed

"17019",15,203276,Unreliable

"17021",Suppressed,34638,Suppressed

"17023",Suppressed,16209,Suppressed

"17025",Suppressed,13766,Suppressed

"17027",Suppressed,38061,Suppressed

"17029",Suppressed,53655,Suppressed

"17031",473,5231351,9.0

"17033",Suppressed,19600,Suppressed

"17035",Suppressed,10968,Suppressed

"17037",Suppressed,104704,Suppressed

"17039",Suppressed,16434,Suppressed

"17041",Suppressed,19853,Suppressed

"17043",84,927987,9.1

"17045",Suppressed,18191,Suppressed

"17047",Suppressed,6684,Suppressed

"17049",Suppressed,34353,Suppressed

"17051",Suppressed,22014,Suppressed

"17053",Suppressed,14008,Suppressed

"17055",Suppressed,39407,Suppressed

"17057",Suppressed,36651,Suppressed

"17059",Suppressed,5430,Suppressed

"17061",Suppressed,13576,Suppressed

"17063",10,50281,Unreliable

"17065",Suppressed,8370,Suppressed

"17067",Suppressed,18891,Suppressed

"17069",Suppressed,4258,Suppressed

"17071",Suppressed,7043,Suppressed

"17073",Suppressed,50155,Suppressed

"17075",Suppressed,29240,Suppressed

"17077",Suppressed,60071,Suppressed

"17079",Suppressed,9614,Suppressed

"17081",Suppressed,38720,Suppressed

"17083",Suppressed,22742,Suppressed

"17085",Suppressed,22549,Suppressed

"17087",Suppressed,12760,Suppressed

"17089",26,522487,5.0

"17091",Suppressed,113040,Suppressed

"17093",Suppressed,118105,Suppressed

"17095",Suppressed,52247,Suppressed

"17097",54,702120,7.7

"17099",21,112973,18.6

"17101",Suppressed,16604,Suppressed

"17103",Suppressed,35037,Suppressed

"17105",Suppressed,38647,Suppressed

"17107",Suppressed,30013,Suppressed

"17109",Suppressed,32537,Suppressed

"17111",24,308145,7.8

"17113",20,172281,11.6

"17115",Suppressed,110122,Suppressed

"17117",Suppressed,47231,Suppressed

"17119",48,267883,17.9

"17121",Suppressed,38894,Suppressed

"17123",Suppressed,12327,Suppressed

"17125",Suppressed,14327,Suppressed

"17127",Suppressed,15234,Suppressed

"17129",Suppressed,12722,Suppressed

"17131",Suppressed,16219,Suppressed

"17133",Suppressed,33357,Suppressed

"17135",Suppressed,29620,Suppressed

"17137",Suppressed,35272,Suppressed

"17139",Suppressed,14933,Suppressed

"17141",Suppressed,52848,Suppressed

"17143",21,187254,11.2

"17145",Suppressed,22058,Suppressed

"17147",Suppressed,16504,Suppressed

"17149",Suppressed,16308,Suppressed

"17151",Suppressed,4272,Suppressed

"17153",Suppressed,5998,Suppressed

"17155",Suppressed,5886,Suppressed

"17157",Suppressed,32956,Suppressed

"17159",Suppressed,16176,Suppressed

"17161",Suppressed,147457,Suppressed

"17163",33,268858,12.3

"17165",Suppressed,24946,Suppressed

"17167",29,199271,14.6

"17169",Suppressed,7457,Suppressed

"17171",Suppressed,5290,Suppressed

"17173",Suppressed,22196,Suppressed

"17175",Suppressed,5946,Suppressed

"17177",Suppressed,46959,Suppressed

"17179",20,135949,14.7

"17181",Suppressed,17647,Suppressed

"17183",Suppressed,80727,Suppressed

"17185",Suppressed,11727,Suppressed

"17187",Suppressed,17731,Suppressed

"17189",Suppressed,14598,Suppressed

"17191",Suppressed,16574,Suppressed

"17193",Suppressed,14568,Suppressed

"17195",Suppressed,57846,Suppressed

"17197",53,682518,7.8

"17199",Suppressed,66674,Suppressed

"17201",36,292069,12.3

"17203",Suppressed,38971,Suppressed

"18001",Suppressed,34365,Suppressed

"18003",Suppressed,360412,Suppressed

"18005",Suppressed,79129,Suppressed

"18007",Suppressed,8804,Suppressed

"18009",Suppressed,12502,Suppressed

"18011",Suppressed,58944,Suppressed

"18013",Suppressed,15083,Suppressed

"18015",Suppressed,20095,Suppressed

"18017",Suppressed,38581,Suppressed

"18019",13,111951,Unreliable

"18021",Suppressed,26837,Suppressed

"18023",Suppressed,33022,Suppressed

"18025",Suppressed,10665,Suppressed

"18027",Suppressed,32064,Suppressed

"18029",Suppressed,49831,Suppressed

"18031",Suppressed,26042,Suppressed

"18033",Suppressed,42321,Suppressed

"18035",11,117364,Unreliable

"18037",Suppressed,42071,Suppressed

"18039",Suppressed,199619,Suppressed

"18041",Suppressed,24029,Suppressed

"18043",10,75283,Unreliable

"18045",Suppressed,17119,Suppressed

"18047",Suppressed,22969,Suppressed

"18049",Suppressed,20737,Suppressed

"18051",Suppressed,33458,Suppressed

"18053",Suppressed,69330,Suppressed

"18055",Suppressed,32940,Suppressed

"18057",Suppressed,289495,Suppressed

"18059",Suppressed,70933,Suppressed

"18061",Suppressed,39134,Suppressed

"18063",Suppressed,150434,Suppressed

"18065",Suppressed,49345,Suppressed

"18067",Suppressed,82849,Suppressed

"18069",Suppressed,36987,Suppressed

"18071",Suppressed,43083,Suppressed

"18073",Suppressed,33456,Suppressed

"18075",Suppressed,21366,Suppressed

"18077",Suppressed,32554,Suppressed

