FIPS,Deaths,Population,Crude_Rate
"01109",Suppressed,32899,Suppressed

"01111",Suppressed,22913,Suppressed

"01113",Suppressed,52947,Suppressed

"01115",Suppressed,83593,Suppressed

"01117",13,195085,Unreliable

"01119",Suppressed,13763,Suppressed

"01121",Suppressed,82291,Suppressed

"01123",Suppressed,41616,Suppressed

"01125",Suppressed,194656,Suppressed

"01127",20,67023,29.8

"01129",Suppressed,17581,Suppressed

"01131",Suppressed,11670,Suppressed

"01133",Suppressed,24484,Suppressed

"02013",Suppressed,3141,Suppressed

"02016",Suppressed,5561,Suppressed

"02020",25,291826,8.6

"02050",Suppressed,17013,Suppressed

"02060",Suppressed,997,Suppressed

"02068",Suppressed,1826,Suppressed

"02070",Suppressed,4847,Suppressed

"02090",Suppressed,97581,Suppressed

"02100",Suppressed,2508,Suppressed

"02105",Missing,Missing,Missing

"02110",Suppressed,31275,Suppressed

"02122",Suppressed,55400,Suppressed

"02130",Suppressed,13477,Suppressed

"02150",Suppressed,13592,Suppressed

"02164",Suppressed,1631,Suppressed

"02170",Suppressed,88995,Suppressed

"02180",Suppressed,9492,Suppressed

"02185",Suppressed,9430,Suppressed

"02188",Suppressed,7523,Suppressed

"02195",Missing,Missing,Missing

"02198",Missing,Missing,Missing

"02201",Suppressed,5559,Suppressed

"02220",Suppressed,8881,Suppressed

"02230",Missing,Missing,Missing

"02232",Suppressed,3118,Suppressed

"02240",Suppressed,7029,Suppressed

"02261",Suppressed,9636,Suppressed

"02270",Suppressed,7459,Suppressed

"02275",Missing,Missing,Missing

"02280",Suppressed,6184,Suppressed

"02282",Suppressed,662,Suppressed

"02290",Suppressed,5588,Suppressed

"04001",Suppressed,71518,Suppressed

"04003",13,131346,Unreliable

"04005",Suppressed,134421,Suppressed

"04007",Suppressed,53597,Suppressed

"04009",Suppressed,37220,Suppressed

"04011",Suppressed,8437,Suppressed

"04012",Suppressed,20489,Suppressed

"04013",301,3817117,7.9

"04015",51,200186,25.5

"04017",Suppressed,107449,Suppressed

"04019",143,980263,14.6

"04021",20,375770,5.3

"04023",Suppressed,47420,Suppressed

"04025",25,211033,11.8

"04027",Suppressed,195751,Suppressed

"05001",Suppressed,19019,Suppressed

"05003",Suppressed,21853,Suppressed

"05005",Suppressed,41513,Suppressed

"05007",12,221339,Unreliable

"05009",Suppressed,36903,Suppressed

"05011",Suppressed,11508,Suppressed

"05013",Suppressed,5368,Suppressed

"05015",Suppressed,27446,Suppressed

"05017",Suppressed,11800,Suppressed

"05019",Suppressed,22995,Suppressed

"05021",Suppressed,16083,Suppressed

"05023",Suppressed,25970,Suppressed

"05025",Suppressed,8689,Suppressed

"05027",Suppressed,24552,Suppressed

"05029",Suppressed,21273,Suppressed

"05031",Suppressed,96443,Suppressed

"05033",Suppressed,61948,Suppressed

"05035",Suppressed,50902,Suppressed

"05037",Suppressed,17870,Suppressed

"05039",Suppressed,8116,Suppressed

"05041",Suppressed,13008,Suppressed

"05043",Suppressed,18509,Suppressed

"05045",Suppressed,113237,Suppressed

"05047",Suppressed,18125,Suppressed

"05049",Suppressed,12245,Suppressed

"05051",Suppressed,96024,Suppressed

"05053",Suppressed,17853,Suppressed

"05055",Suppressed,42090,Suppressed

"05057",Suppressed,22609,Suppressed

"05059",Suppressed,32923,Suppressed

"05061",Suppressed,13789,Suppressed

"05063",Suppressed,36647,Suppressed

"05065",Suppressed,13696,Suppressed

"05067",Suppressed,17997,Suppressed

"05069",Suppressed,77435,Suppressed

"05071",Suppressed,25540,Suppressed

"05073",Suppressed,7645,Suppressed

"05075",Suppressed,17415,Suppressed

"05077",Suppressed,10424,Suppressed

"05079",Suppressed,14134,Suppressed

"05081",Suppressed,13171,Suppressed

"05083",Suppressed,22353,Suppressed

"05085",Suppressed,68356,Suppressed

"05087",Suppressed,15717,Suppressed

"05089",Suppressed,16653,Suppressed

"05091",Suppressed,43462,Suppressed

"05093",Suppressed,46480,Suppressed

"05095",Suppressed,8149,Suppressed

"05097",Suppressed,9487,Suppressed

"05099",Suppressed,8997,Suppressed

"05101",Suppressed,8330,Suppressed

"05103",Suppressed,26120,Suppressed

"05105",Suppressed,10445,Suppressed

"05107",Suppressed,21757,Suppressed

"05109",Suppressed,11291,Suppressed

"05111",Suppressed,24583,Suppressed

"05113",Suppressed,20662,Suppressed

"05115",Suppressed,61754,Suppressed

"05117",Suppressed,8715,Suppressed

"05119",26,382748,6.8

"05121",Suppressed,17969,Suppressed

"05123",Suppressed,28258,Suppressed

"05125",Suppressed,107118,Suppressed

"05127",Suppressed,11233,Suppressed

"05129",Suppressed,8195,Suppressed

"05131",Suppressed,125744,Suppressed

"05133",Suppressed,17058,Suppressed

"05135",Suppressed,17264,Suppressed

"05137",Suppressed,12394,Suppressed

"05139",Suppressed,41639,Suppressed

"05141",Suppressed,17295,Suppressed

"05143",Suppressed,203065,Suppressed

"05145",Suppressed,77076,Suppressed

"05147",Suppressed,7260,Suppressed

"05149",Suppressed,22185,Suppressed

"06001",37,1510271,2.4

"06003",Suppressed,1175,Suppressed

"06005",Suppressed,38091,Suppressed

"06007",16,220000,Unreliable

"06009",Suppressed,45578,Suppressed

"06011",Suppressed,21419,Suppressed

"06013",33,1049025,3.1

"06015",Suppressed,28610,Suppressed

"06017",13,181058,Unreliable

"06019",74,930450,8.0

"06021",Suppressed,28122,Suppressed

"06023",23,134623,17.1

"06025",Suppressed,174528,Suppressed

"06027",Suppressed,18546,Suppressed

"06029",43,839631,5.1

"06031",10,152982,Unreliable

"06033",18,64665,Unreliable

"06035",12,34895,Unreliable

"06037",245,9818605,2.5

"06039",Suppressed,150865,Suppressed

"06041",14,252409,Unreliable

"06043",Suppressed,18251,Suppressed

"06045",Suppressed,87841,Suppressed

"06047",10,255793,Unreliable

"06049",Suppressed,9686,Suppressed

"06051",Suppressed,14202,Suppressed

"06053",19,415057,Unreliable

"06055",Suppressed,136484,Suppressed

"06057",Suppressed,98764,Suppressed

"06059",204,3010232,6.8

"06061",10,348432,Unreliable

"06063",Suppressed,20007,Suppressed

"06065",116,2189641,5.3

"06067",86,1418788,6.1

"06069",Suppressed,55269,Suppressed

"06071",61,2035210,3.0

"06073",237,3095313,7.7

"06075",104,805235,12.9

"06077",73,685306,10.7

"06079",25,269637,9.3

"06081",16,718451,Unreliable

"06083",10,423895,Unreliable

"06085",40,1781642,2.2

"06087",27,262382,10.3

"06089",24,177223,13.5

"06091",Suppressed,3240,Suppressed

"06093",Suppressed,44900,Suppressed

"06095",16,413344,Unreliable

"06097",43,483878,8.9

"06099",15,514453,Unreliable

"06101",Suppressed,94737,Suppressed

"06103",Suppressed,63463,Suppressed

"06105",Suppressed,13786,Suppressed

"06107",11,442179,Unreliable

"06109",14,55365,Unreliable

"06111",68,823318,8.3

"06113",Suppressed,200849,Suppressed

"06115",Suppressed,72155,Suppressed

"08001",24,441603,5.4

"08003",Suppressed,15445,Suppressed

"08005",15,572003,Unreliable

"08007",Suppressed,12084,Suppressed

"08009",Suppressed,3788,Suppressed

"08011",Suppressed,6499,Suppressed

"08013",17,294567,Unreliable

"08014",Suppressed,55889,Suppressed

"08015",Suppressed,17809,Suppressed

"08017",Suppressed,1836,Suppressed

"08019",Suppressed,9088,Suppressed

"08021",Suppressed,8256,Suppressed

"08023",Suppressed,3524,Suppressed

"08025",Suppressed,5823,Suppressed

"08027",Suppressed,4255,Suppressed

"08029",Suppressed,30952,Suppressed

"08031",76,600158,12.7

"08033",Suppressed,2064,Suppressed

"08035",11,285465,Unreliable

"08037",Suppressed,52197,Suppressed

"08039",Suppressed,23086,Suppressed

"08041",30,622263,4.8

"08043",Suppressed,46824,Suppressed

"08045",Suppressed,56389,Suppressed

"08047",Suppressed,5441,Suppressed

"08049",Suppressed,14843,Suppressed

"08051",Suppressed,15324,Suppressed

"08053",Suppressed,843,Suppressed

"08055",Suppressed,6711,Suppressed

"08057",Suppressed,1394,Suppressed

"08059",31,534543,5.8

"08061",Suppressed,1398,Suppressed

"08063",Suppressed,8270,Suppressed

"08065",Suppressed,7310,Suppressed

"08067",Suppressed,51334,Suppressed

"08069",23,299630,7.7

"08071",Suppressed,15507,Suppressed

"08073",Suppressed,5467,Suppressed

"08075",Suppressed,22709,Suppressed

"08077",Suppressed,146723,Suppressed

"08079",Suppressed,712,Suppressed

"08081",Suppressed,13795,Suppressed

"08083",Suppressed,25535,Suppressed

"08085",Suppressed,41276,Suppressed

"08087",Suppressed,28159,Suppressed

"08089",Suppressed,18831,Suppressed

"08091",Suppressed,4436,Suppressed

"08093",Suppressed,16206,Suppressed

"08095",Suppressed,4442,Suppressed

"08097",Suppressed,17148,Suppressed

"08099",Suppressed,12551,Suppressed

"08101",10,159063,Unreliable

"08103",Suppressed,6666,Suppressed

"08105",Suppressed,11982,Suppressed

"08107",Suppressed,23509,Suppressed

"08109",Suppressed,6108,Suppressed

"08111",Suppressed,699,Suppressed

"08113",Suppressed,7359,Suppressed

"08115",Suppressed,2379,Suppressed

"08117",Suppressed,27994,Suppressed

"08119",Suppressed,23350,Suppressed

"08121",Suppressed,4814,Suppressed

"08123",18,252825,Unreliable

"08125",Suppressed,10043,Suppressed

"09001",31,916829,3.4

"09003",50,894014,5.6

"09005",16,189927,Unreliable

"09007",16,165676,Unreliable

"09009",66,862477,7.7

"09011",21,274055,7.7

"09013",Suppressed,152691,Suppressed

"09015",10,118428,Unreliable

"10001",15,162310,Unreliable

"10003",56,538479,10.4

"10005",26,197145,13.2

"11001",29,601723,4.8

"12001",14,247336,Unreliable

"12003",Suppressed,27115,Suppressed

"12005",19,168852,Unreliable

"12007",Suppressed,28520,Suppressed

"12009",28,543376,5.2

"12011",121,1748066,6.9

"12013",Suppressed,14625,Suppressed

"12015",Suppressed,159978,Suppressed

"12017",15,141236,Unreliable

"12019",12,190865,Unreliable

"12021",41,321520,12.8

"12023",Suppressed,67531,Suppressed

"12027",Suppressed,34862,Suppressed

"12029",Suppressed,16422,Suppressed

"12031",58,864263,6.7

"12033",21,297619,7.1

"12035",Suppressed,95696,Suppressed

"12037",Suppressed,11549,Suppressed

"12039",Suppressed,46389,Suppressed

"12041",Suppressed,16939,Suppressed

"12043",Suppressed,12884,Suppressed

"12045",Suppressed,15863,Suppressed

"12047",Suppressed,14799,Suppressed

"12049",Suppressed,27731,Suppressed

"12051",Suppressed,39140,Suppressed

"12053",22,172778,12.7

"12055",Suppressed,98786,Suppressed

"12057",210,1229226,17.1

"12059",Suppressed,19927,Suppressed

"12061",Suppressed,138028,Suppressed

"12063",Suppressed,49746,Suppressed

"12065",Suppressed,14761,Suppressed

"12067",Suppressed,8870,Suppressed

"12069",14,297052,Unreliable

"12071",84,618754,13.6

"12073",Suppressed,275487,Suppressed

"12075",Suppressed,40801,Suppressed

"12077",Suppressed,8365,Suppressed

"12079",Suppressed,19224,Suppressed

"12081",68,322833,21.1

"12083",24,331298,7.2

"12085",11,146318,Unreliable

"12086",59,2496435,2.4

"12087",Suppressed,73090,Suppressed

"12089",Suppressed,73314,Suppressed

"12091",12,180822,Unreliable

"12093",Suppressed,39996,Suppressed

"12095",117,1145956,10.2

"12097",24,268685,8.9

"12099",102,1320134,7.7

"12101",68,464697,14.6

"12103",90,916542,9.8

"12105",17,602095,Unreliable

"12107",16,74364,Unreliable

"12109",15,190039,Unreliable

"12111",21,277789,7.6

"12113",16,151372,Unreliable

"12115",66,379448,17.4

"12117",56,422718,13.2

"12119",Suppressed,93420,Suppressed

"12121",Suppressed,41551,Suppressed

"12123",Suppressed,22570,Suppressed

"12125",Suppressed,15535,Suppressed

"12127",102,494593,20.6

"12129",Suppressed,30776,Suppressed

"12131",Suppressed,55043,Suppressed

"12133",Suppressed,24896,Suppressed

"13001",Suppressed,18236,Suppressed

"13003",Suppressed,8375,Suppressed

"13005",Suppressed,11096,Suppressed

"13007",Suppressed,3451,Suppressed

"13009",Suppressed,45720,Suppressed

"13011",Suppressed,18395,Suppressed

"13013",Suppressed,69367,Suppressed

"13015",11,100157,Unreliable

"13017",Suppressed,17634,Suppressed

"13019",Suppressed,19286,Suppressed

"13021",Suppressed,155547,Suppressed

"13023",Suppressed,13063,Suppressed

"13025",Suppressed,18411,Suppressed

"13027",Suppressed,16243,Suppressed

"13029",Suppressed,30233,Suppressed

"13031",Suppressed,70217,Suppressed

"13033",Suppressed,23316,Suppressed

"13035",Suppressed,23655,Suppressed

"13037",Suppressed,6694,Suppressed

"13039",Suppressed,50513,Suppressed

"13043",Suppressed,10998,Suppressed

"13045",10,110527,Unreliable

"13047",Suppressed,63942,Suppressed

"13049",Suppressed,12171,Suppressed

"13051",Suppressed,265128,Suppressed

"13053",Suppressed,11267,Suppressed

"13055",Suppressed,26015,Suppressed

"13057",17,214346,Unreliable

"13059",Suppressed,116714,Suppressed

"13061",Suppressed,3183,Suppressed

"13063",14,259424,Unreliable

"13065",Suppressed,6798,Suppressed

"13067",12,688078,Unreliable

"13069",Suppressed,42356,Suppressed

"13071",Suppressed,45498,Suppressed

"13073",10,124053,Unreliable

"13075",Suppressed,17212,Suppressed

"13077",Suppressed,127317,Suppressed

"13079",Suppressed,12630,Suppressed

"13081",Suppressed,23439,Suppressed

"13083",Suppressed,16633,Suppressed

"13085",Suppressed,22330,Suppressed

"13087",Suppressed,27842,Suppressed

"13089",18,691893,Unreliable

"13091",Suppressed,21796,Suppressed

"13093",Suppressed,14918,Suppressed

"13095",Suppressed,94565,Suppressed

"13097",Suppressed,132403,Suppressed

"13099",Suppressed,11008,Suppressed

"13101",Suppressed,4034,Suppressed

"13103",Suppressed,52250,Suppressed

"13105",Suppressed,20166,Suppressed

"13107",Suppressed,22598,Suppressed

"13109",Suppressed,11000,Suppressed

"13111",Suppressed,23682,Suppressed

"13113",Suppressed,106567,Suppressed

"13115",Suppressed,96317,Suppressed

"13117",10,175511,Unreliable

"13119",Suppressed,22084,Suppressed

"13121",50,920581,5.4

"13123",Suppressed,28292,Suppressed

"13125",Suppressed,3082,Suppressed

"13127",Suppressed,79626,Suppressed

"13129",Suppressed,55186,Suppressed

"13131",Suppressed,25011,Suppressed

"13133",Suppressed,15994,Suppressed

"13135",37,805321,4.6

"13137",Suppressed,43041,Suppressed

"13139",13,179684,Unreliable

"13141",Suppressed,9429,Suppressed

"13143",Suppressed,28780,Suppressed

"13145",Suppressed,32024,Suppressed

"13147",Suppressed,25213,Suppressed

"13149",Suppressed,11834,Suppressed

"13151",Suppressed,203922,Suppressed

"13153",Suppressed,139900,Suppressed

"13155",Suppressed,9538,Suppressed

"13157",Suppressed,60485,Suppressed

"13159",Suppressed,13900,Suppressed

"13161",Suppressed,15068,Suppressed

"13163",Suppressed,16930,Suppressed

"13165",Suppressed,8340,Suppressed

"13167",Suppressed,9980,Suppressed

"13169",Suppressed,28669,Suppressed

"13171",Suppressed,18317,Suppressed

"13173",Suppressed,10078,Suppressed

"13175",Suppressed,48434,Suppressed

"13177",Suppressed,28298,Suppressed

"13179",Suppressed,63453,Suppressed

"13181",Suppressed,7996,Suppressed

"13183",Suppressed,14464,Suppressed

"13185",Suppressed,109233,Suppressed

"13187",Suppressed,29966,Suppressed

"13189",Suppressed,21875,Suppressed

"13191",Suppressed,14333,Suppressed

"13193",Suppressed,14740,Suppressed

"13195",Suppressed,28120,Suppressed

"13197",Suppressed,8742,Suppressed

"13199",Suppressed,21992,Suppressed

"13201",Suppressed,6125,Suppressed

"13205",Suppressed,23498,Suppressed

"13207",Suppressed,26424,Suppressed

"13209",Suppressed,9123,Suppressed

"13211",Suppressed,17868,Suppressed

"13213",Suppressed,39628,Suppressed

"13215",13,189885,Unreliable

"13217",Suppressed,99958,Suppressed

"13219",Suppressed,32808,Suppressed

"13221",Suppressed,14899,Suppressed

"13223",17,142324,Unreliable

"13225",Suppressed,27695,Suppressed

"13227",Suppressed,29431,Suppressed

"13229",Suppressed,18758,Suppressed

"13231",Suppressed,17869,Suppressed

"13233",Suppressed,41475,Suppressed

"13235",Suppressed,12010,Suppressed

"13237",Suppressed,21218,Suppressed

"13239",Suppressed,2513,Suppressed

"13241",Suppressed,16276,Suppressed

"13243",Suppressed,7719,Suppressed

"13245",16,200549,Unreliable

"13247",Suppressed,85215,Suppressed

"13249",Suppressed,5010,Suppressed

"13251",Suppressed,14593,Suppressed

"13253",Suppressed,8729,Suppressed

"13255",Suppressed,64073,Suppressed

"13257",Suppressed,26175,Suppressed

"13259",Suppressed,6058,Suppressed

"13261",Suppressed,32819,Suppressed

"13263",Suppressed,6865,Suppressed

"13265",Suppressed,1717,Suppressed

"13267",Suppressed,25520,Suppressed

"13269",Suppressed,8906,Suppressed

"13271",Suppressed,16500,Suppressed

"13273",Suppressed,9315,Suppressed

"13275",Suppressed,44720,Suppressed

"13277",Suppressed,40118,Suppressed

"13279",Suppressed,27223,Suppressed

"13281",Suppressed,10471,Suppressed

"13283",Suppressed,6885,Suppressed

"13285",Suppressed,67044,Suppressed

"13287",Suppressed,8930,Suppressed

"13289",Suppressed,9023,Suppressed

"13291",Suppressed,21356,Suppressed

"13293",Suppressed,27153,Suppressed

"13295",Suppressed,68756,Suppressed

"13297",Suppressed,83768,Suppressed

"13299",Suppressed,36312,Suppressed

"13301",Suppressed,5834,Suppressed

"13303",Suppressed,21187,Suppressed

"13305",Suppressed,30099,Suppressed

"13307",Suppressed,2799,Suppressed

"13309",Suppressed,7421,Suppressed

"13311",Suppressed,27144,Suppressed

"13313",Suppressed,102599,Suppressed

"13315",Suppressed,9255,Suppressed

"13317",Suppressed,10593,Suppressed

"13319",Suppressed,9563,Suppressed

"13321",Suppressed,21679,Suppressed

"15001",Suppressed,185079,Suppressed

"15003",56,953207,5.9

"15005",Suppressed,90,Suppressed

"15007",Suppressed,67091,Suppressed

"15009",Suppressed,154834,Suppressed

"16001",26,392365,6.6

"16003",Suppressed,3976,Suppressed

"16005",Suppressed,82839,Suppressed

"16007",Suppressed,5986,Suppressed

"16009",Suppressed,9285,Suppressed

"16011",Suppressed,45607,Suppressed

"16013",Suppressed,21376,Suppressed

"16015",Suppressed,7028,Suppressed

"16017",Suppressed,40877,Suppressed

"16019",Suppressed,104234,Suppressed

"16021",Suppressed,10972,Suppressed

"16023",Suppressed,2891,Suppressed

"16025",Suppressed,1117,Suppressed

"16027",Suppressed,188923,Suppressed

"16029",Suppressed,6963,Suppressed

"16031",Suppressed,22952,Suppressed

"16033",Suppressed,982,Suppressed

"16035",Suppressed,8761,Suppressed

"16037",Suppressed,4368,Suppressed

"16039",Suppressed,27038,Suppressed

"16041",Suppressed,12786,Suppressed

"16043",Suppressed,13242,Suppressed

"16045",Suppressed,16719,Suppressed

"16047",Suppressed,15464,Suppressed

"16049",Suppressed,16267,Suppressed

"16051",Suppressed,26140,Suppressed

"16053",Suppressed,22374,Suppressed

"16055",Suppressed,138494,Suppressed

"16057",Suppressed,37244,Suppressed

"16059",Suppressed,7936,Suppressed

"16061",Suppressed,3821,Suppressed

"16063",Suppressed,5208,Suppressed

"16065",Suppressed,37536,Suppressed

"16067",Suppressed,20069,Suppressed

"16069",Suppressed,39265,Suppressed

"16071",Suppressed,4286,Suppressed

"16073",Suppressed,11526,Suppressed

"16075",Suppressed,22623,Suppressed

"16077",Suppressed,7817,Suppressed

"16079",Suppressed,12765,Suppressed

"16081",Suppressed,10170,Suppressed

"16083",Suppressed,77230,Suppressed

"16085",Suppressed,9862,Suppressed

"16087",Suppressed,10198,Suppressed

"17001",Suppressed,67103,Suppressed

"17003",Suppressed,8238,Suppressed

"17005",Suppressed,17768,Suppressed

"17007",Suppressed,54165,Suppressed

"17009",Suppressed,6937,Suppressed

"17011",Suppressed,34978,Suppressed

"17013",Suppressed,5089,Suppressed

"17015",Suppressed,15387,Suppressed

"17017",Suppressed,13642,Suppressed

"17019",11,201081,Unreliable

"17021",Suppressed,34800,Suppressed

"17023",Suppressed,16335,Suppressed

"17025",Suppressed,13815,Suppressed

"17027",Suppressed,37762,Suppressed

"17029",Suppressed,53873,Suppressed

"17031",355,5194675,6.8

"17033",Suppressed,19817,Suppressed

"17035",Suppressed,11048,Suppressed

"17037",Suppressed,105160,Suppressed

"17039",Suppressed,16561,Suppressed

"17041",Suppressed,19980,Suppressed

"17043",55,916924,6.0

"17045",Suppressed,18576,Suppressed

"17047",Suppressed,6721,Suppressed

"17049",Suppressed,34242,Suppressed

"17051",Suppressed,22140,Suppressed

"17053",Suppressed,14081,Suppressed

"17055",Suppressed,39561,Suppressed

"17057",Suppressed,37069,Suppressed

"17059",Suppressed,5589,Suppressed

"17061",Suppressed,13886,Suppressed

"17063",Suppressed,50063,Suppressed

"17065",Suppressed,8457,Suppressed

"17067",Suppressed,19104,Suppressed

"17069",Suppressed,4320,Suppressed

"17071",Suppressed,7331,Suppressed

"17073",Suppressed,50486,Suppressed

"17075",Suppressed,29718,Suppressed

"17077",Suppressed,60218,Suppressed

"17079",Suppressed,9698,Suppressed

"17081",Suppressed,38827,Suppressed

"17083",Suppressed,22985,Suppressed

"17085",Suppressed,22678,Suppressed

"17087",Suppressed,12582,Suppressed

"17089",14,515269,Unreliable

"17091",Suppressed,113449,Suppressed

"17093",Suppressed,114736,Suppressed

"17095",Suppressed,52919,Suppressed

"17097",74,703462,10.5

"17099",20,113924,17.6

"17101",Suppressed,16833,Suppressed

"17103",Suppressed,36031,Suppressed

"17105",Suppressed,38950,Suppressed

"17107",Suppressed,30305,Suppressed

"17109",Suppressed,32612,Suppressed

"17111",18,308760,Unreliable

"17113",13,169572,Unreliable

"17115",Suppressed,110768,Suppressed

"17117",Suppressed,47765,Suppressed

"17119",48,269282,17.8

"17121",Suppressed,39437,Suppressed

"17123",Suppressed,12640,Suppressed

"17125",Suppressed,14666,Suppressed

"17127",Suppressed,15429,Suppressed

"17129",Suppressed,12705,Suppressed

"17131",Suppressed,16434,Suppressed

"17133",Suppressed,32957,Suppressed

"17135",Suppressed,30104,Suppressed

"17137",Suppressed,35547,Suppressed

"17139",Suppressed,14846,Suppressed

"17141",Suppressed,53497,Suppressed

"17143",13,186494,Unreliable

"17145",Suppressed,22350,Suppressed

"17147",Suppressed,16729,Suppressed

"17149",Suppressed,16430,Suppressed

"17151",Suppressed,4470,Suppressed

"17153",Suppressed,6161,Suppressed

"17155",Suppressed,6006,Suppressed

"17157",Suppressed,33476,Suppressed

"17159",Suppressed,16233,Suppressed

"17161",Suppressed,147546,Suppressed

"17163",Suppressed,270056,Suppressed

"17165",Suppressed,24913,Suppressed

"17167",Suppressed,197465,Suppressed

"17169",Suppressed,7544,Suppressed

"17171",Suppressed,5355,Suppressed

"17173",Suppressed,22363,Suppressed

"17175",Suppressed,5994,Suppressed

"17177",Suppressed,47711,Suppressed

"17179",Suppressed,135394,Suppressed

"17181",Suppressed,17808,Suppressed

"17183",Suppressed,81625,Suppressed

"17185",Suppressed,11947,Suppressed

"17187",Suppressed,17707,Suppressed

"17189",Suppressed,14716,Suppressed

"17191",Suppressed,16760,Suppressed

"17193",Suppressed,14665,Suppressed

"17195",Suppressed,58498,Suppressed

"17197",44,677560,6.5

"17199",Suppressed,66357,Suppressed

"17201",28,295266,9.5

"17203",Suppressed,38664,Suppressed

"18001",Suppressed,34387,Suppressed

"18003",Suppressed,355329,Suppressed

"18005",Suppressed,76794,Suppressed

"18007",Suppressed,8854,Suppressed

"18009",Suppressed,12766,Suppressed

"18011",Suppressed,56640,Suppressed

"18013",Suppressed,15242,Suppressed

"18015",Suppressed,20155,Suppressed

"18017",Suppressed,38966,Suppressed

"18019",Suppressed,110232,Suppressed

"18021",Suppressed,26890,Suppressed

"18023",Suppressed,33224,Suppressed

"18025",Suppressed,10713,Suppressed

"18027",Suppressed,31648,Suppressed

"18029",Suppressed,50047,Suppressed

"18031",Suppressed,25740,Suppressed

"18033",Suppressed,42223,Suppressed

"18035",12,117671,Unreliable

"18037",Suppressed,41889,Suppressed

"18039",Suppressed,197559,Suppressed

"18041",Suppressed,24277,Suppressed

"18043",10,74578,Unreliable

"18045",Suppressed,17240,Suppressed

"18047",Suppressed,23087,Suppressed

"18049",Suppressed,20836,Suppressed

"18051",Suppressed,33503,Suppressed

"18053",Suppressed,70061,Suppressed

"18055",Suppressed,33165,Suppressed

"18057",Suppressed,274569,Suppressed

"18059",Suppressed,70002,Suppressed

"18061",Suppressed,39364,Suppressed

"18063",Suppressed,145448,Suppressed

"18065",Suppressed,49462,Suppressed

"18067",Suppressed,82752,Suppressed
