FIPS,Deaths,Population,Crude_Rate
"13103",Suppressed,55423,Suppressed

"13105",Suppressed,19438,Suppressed

"13107",Suppressed,22755,Suppressed

"13109",Suppressed,10898,Suppressed

"13111",Suppressed,23753,Suppressed

"13113",13,109664,Unreliable

"13115",Suppressed,96063,Suppressed

"13117",22,204302,10.8

"13119",Suppressed,22264,Suppressed

"13121",92,996319,9.2

"13123",Suppressed,28829,Suppressed

"13125",Suppressed,3053,Suppressed

"13127",Suppressed,82175,Suppressed

"13129",Suppressed,56047,Suppressed

"13131",Suppressed,25359,Suppressed

"13133",Suppressed,16490,Suppressed

"13135",41,877922,4.7

"13137",Suppressed,43752,Suppressed

"13139",10,190761,Unreliable

"13141",Suppressed,8509,Suppressed

"13143",Suppressed,28641,Suppressed

"13145",Suppressed,32876,Suppressed

"13147",Suppressed,25377,Suppressed

"13149",Suppressed,11603,Suppressed

"13151",12,213869,Unreliable

"13153",Suppressed,149111,Suppressed

"13155",Suppressed,9104,Suppressed

"13157",Suppressed,61870,Suppressed

"13159",Suppressed,13432,Suppressed

"13161",Suppressed,14859,Suppressed

"13163",Suppressed,16272,Suppressed

"13165",Suppressed,9125,Suppressed

"13167",Suppressed,9701,Suppressed

"13169",Suppressed,28787,Suppressed

"13171",Suppressed,18207,Suppressed

"13173",Suppressed,10373,Suppressed

"13175",Suppressed,47851,Suppressed

"13177",Suppressed,29191,Suppressed

"13179",Suppressed,65198,Suppressed

"13181",Suppressed,7622,Suppressed

"13183",Suppressed,17113,Suppressed

"13185",Suppressed,113523,Suppressed

"13187",Suppressed,31176,Suppressed

"13189",Suppressed,21370,Suppressed

"13191",Suppressed,14214,Suppressed

"13193",Suppressed,13792,Suppressed

"13195",Suppressed,28312,Suppressed

"13197",Suppressed,8797,Suppressed

"13199",Suppressed,21198,Suppressed

"13201",Suppressed,5958,Suppressed

"13205",Suppressed,22771,Suppressed

"13207",Suppressed,27051,Suppressed

"13209",Suppressed,8991,Suppressed

"13211",Suppressed,17956,Suppressed

"13213",Suppressed,39410,Suppressed

"13215",Suppressed,200887,Suppressed

"13217",Suppressed,103675,Suppressed

"13219",Suppressed,35093,Suppressed

"13221",Suppressed,14673,Suppressed

"13223",29,148987,19.5

"13225",Suppressed,26922,Suppressed

"13227",Suppressed,29997,Suppressed

"13229",Suppressed,18991,Suppressed

"13231",Suppressed,17784,Suppressed

"13233",Suppressed,41133,Suppressed

"13235",Suppressed,11483,Suppressed

"13237",Suppressed,21192,Suppressed

"13239",Suppressed,2315,Suppressed

"13241",Suppressed,16243,Suppressed

"13243",Suppressed,7313,Suppressed

"13245",15,201368,Unreliable

"13247",Suppressed,87754,Suppressed

"13249",Suppressed,5163,Suppressed

"13251",Suppressed,14085,Suppressed

"13253",Suppressed,8686,Suppressed

"13255",Suppressed,63988,Suppressed

"13257",Suppressed,25480,Suppressed

"13259",Suppressed,5744,Suppressed

"13261",Suppressed,31232,Suppressed

"13263",Suppressed,6390,Suppressed

"13265",Suppressed,1693,Suppressed

"13267",Suppressed,25224,Suppressed

"13269",Suppressed,8442,Suppressed

"13271",Suppressed,16518,Suppressed

"13273",Suppressed,9132,Suppressed

"13275",Suppressed,44959,Suppressed

"13277",Suppressed,40704,Suppressed

"13279",Suppressed,27282,Suppressed

"13281",Suppressed,11098,Suppressed

"13283",Suppressed,6778,Suppressed

"13285",10,69469,Unreliable

"13287",Suppressed,8153,Suppressed

"13289",Suppressed,8320,Suppressed

"13291",Suppressed,21984,Suppressed

"13293",Suppressed,26256,Suppressed

"13295",Suppressed,68218,Suppressed

"13297",10,87615,Unreliable

"13299",12,35515,Unreliable

"13301",Suppressed,5520,Suppressed

"13303",Suppressed,20635,Suppressed

"13305",Suppressed,29949,Suppressed

"13307",Suppressed,2649,Suppressed

"13309",Suppressed,7995,Suppressed

"13311",Suppressed,27970,Suppressed

"13313",Suppressed,103542,Suppressed

"13315",Suppressed,8847,Suppressed

"13317",Suppressed,9940,Suppressed

"13319",Suppressed,9326,Suppressed

"13321",Suppressed,20940,Suppressed

"15001",Suppressed,194190,Suppressed

"15003",34,991788,3.4

"15005",Suppressed,89,Suppressed

"15007",Suppressed,70475,Suppressed

"15009",12,163019,Unreliable

"16001",35,426236,8.2

"16003",Suppressed,3861,Suppressed

"16005",Suppressed,83347,Suppressed

"16007",Suppressed,5957,Suppressed

"16009",Suppressed,9118,Suppressed

"16011",Suppressed,45269,Suppressed

"16013",Suppressed,21482,Suppressed

"16015",Suppressed,6824,Suppressed

"16017",Suppressed,41585,Suppressed

"16019",Suppressed,108623,Suppressed

"16021",Suppressed,10979,Suppressed

"16023",Suppressed,2622,Suppressed

"16025",Suppressed,1039,Suppressed

"16027",Suppressed,203143,Suppressed

"16029",Suppressed,6837,Suppressed

"16031",Suppressed,23540,Suppressed

"16033",Suppressed,867,Suppressed

"16035",Suppressed,8562,Suppressed

"16037",Suppressed,4140,Suppressed

"16039",Suppressed,26094,Suppressed

"16041",Suppressed,13021,Suppressed

"16043",Suppressed,12867,Suppressed

"16045",Suppressed,16866,Suppressed

"16047",Suppressed,15064,Suppressed

"16049",Suppressed,16215,Suppressed

"16051",Suppressed,27021,Suppressed

"16053",Suppressed,22818,Suppressed

"16055",Suppressed,147326,Suppressed

"16057",Suppressed,38411,Suppressed

"16059",Suppressed,7726,Suppressed

"16061",Suppressed,3838,Suppressed

"16063",Suppressed,5316,Suppressed

"16065",Suppressed,38038,Suppressed

"16067",Suppressed,20323,Suppressed

"16069",Suppressed,40007,Suppressed

"16071",Suppressed,4184,Suppressed

"16073",Suppressed,11353,Suppressed

"16075",Suppressed,22836,Suppressed

"16077",Suppressed,7617,Suppressed

"16079",Suppressed,12390,Suppressed

"16081",Suppressed,10341,Suppressed

"16083",Suppressed,80914,Suppressed

"16085",Suppressed,9826,Suppressed

"16087",Suppressed,10021,Suppressed

"17001",Suppressed,66988,Suppressed

"17003",Suppressed,7492,Suppressed

"17005",Suppressed,17269,Suppressed

"17007",Suppressed,53869,Suppressed

"17009",Suppressed,6832,Suppressed

"17011",Suppressed,33840,Suppressed

"17013",Suppressed,4956,Suppressed

"17015",Suppressed,14715,Suppressed

"17017",Suppressed,13156,Suppressed

"17019",22,207133,10.6

"17021",Suppressed,33892,Suppressed

"17023",Suppressed,16180,Suppressed

"17025",Suppressed,13520,Suppressed

"17027",Suppressed,37857,Suppressed

"17029",Suppressed,53320,Suppressed

"17031",473,5246456,9.0

"17033",Suppressed,19393,Suppressed

"17035",Suppressed,10833,Suppressed

"17037",Suppressed,105462,Suppressed

"17039",Suppressed,16284,Suppressed

"17041",Suppressed,19889,Suppressed

"17043",65,932708,7.0

"17045",Suppressed,17841,Suppressed

"17047",Suppressed,6617,Suppressed

"17049",Suppressed,34320,Suppressed

"17051",Suppressed,21870,Suppressed

"17053",Suppressed,13688,Suppressed

"17055",Suppressed,39411,Suppressed

"17057",Suppressed,36007,Suppressed

"17059",Suppressed,5291,Suppressed

"17061",Suppressed,13434,Suppressed

"17063",Suppressed,50425,Suppressed

"17065",Suppressed,8296,Suppressed

"17067",Suppressed,18564,Suppressed

"17069",Suppressed,4129,Suppressed

"17071",Suppressed,6916,Suppressed

"17073",Suppressed,49635,Suppressed

"17075",Suppressed,28879,Suppressed

"17077",Suppressed,59677,Suppressed

"17079",Suppressed,9623,Suppressed

"17081",Suppressed,38534,Suppressed

"17083",Suppressed,22571,Suppressed

"17085",Suppressed,22254,Suppressed

"17087",Suppressed,12601,Suppressed

"17089",24,527306,4.6

"17091",12,111375,Unreliable

"17093",Suppressed,121350,Suppressed

"17095",Suppressed,52069,Suppressed

"17097",60,705186,8.5

"17099",11,111241,Unreliable

"17101",Suppressed,16519,Suppressed

"17103",Suppressed,34735,Suppressed

"17105",Suppressed,37903,Suppressed

"17107",Suppressed,29746,Suppressed

"17109",Suppressed,31880,Suppressed

"17111",24,307283,7.8

"17113",16,174061,Unreliable

"17115",Suppressed,108350,Suppressed

"17117",Suppressed,46453,Suppressed

"17119",72,266560,27.0

"17121",Suppressed,38571,Suppressed

"17123",Suppressed,12014,Suppressed

"17125",Suppressed,13898,Suppressed

"17127",Suppressed,14905,Suppressed

"17129",Suppressed,12570,Suppressed

"17131",Suppressed,15945,Suppressed

"17133",Suppressed,33722,Suppressed

"17135",Suppressed,29359,Suppressed

"17137",Suppressed,34929,Suppressed

"17139",Suppressed,14837,Suppressed

"17141",Suppressed,52085,Suppressed

"17143",19,187319,Unreliable

"17145",Suppressed,21672,Suppressed

"17147",Suppressed,16431,Suppressed

"17149",Suppressed,16022,Suppressed

"17151",Suppressed,4276,Suppressed

"17153",Suppressed,5815,Suppressed

"17155",Suppressed,5814,Suppressed

"17157",Suppressed,32869,Suppressed

"17159",Suppressed,16061,Suppressed

"17161",Suppressed,146063,Suppressed

"17163",26,265729,9.8

"17165",Suppressed,24612,Suppressed

"17167",28,198997,14.1

"17169",Suppressed,7330,Suppressed

"17171",Suppressed,5204,Suppressed

"17173",Suppressed,22048,Suppressed

"17175",Suppressed,5813,Suppressed

"17177",Suppressed,46435,Suppressed

"17179",16,135707,Unreliable

"17181",Suppressed,17447,Suppressed

"17183",10,79728,Unreliable

"17185",Suppressed,11549,Suppressed

"17187",Suppressed,17874,Suppressed

"17189",Suppressed,14337,Suppressed

"17191",Suppressed,16543,Suppressed

"17193",Suppressed,14374,Suppressed

"17195",Suppressed,56876,Suppressed

"17197",61,685419,8.9

"17199",Suppressed,67008,Suppressed

"17201",55,288542,19.1

"17203",Suppressed,39187,Suppressed

"18001",Suppressed,34791,Suppressed

"18003",13,365918,Unreliable

"18005",Suppressed,80217,Suppressed

"18007",Suppressed,8700,Suppressed

"18009",Suppressed,12401,Suppressed

"18011",Suppressed,61915,Suppressed

"18013",Suppressed,14962,Suppressed

"18015",Suppressed,19923,Suppressed

"18017",Suppressed,38438,Suppressed

"18019",Suppressed,114262,Suppressed

"18021",Suppressed,26562,Suppressed

"18023",Suppressed,32776,Suppressed

"18025",Suppressed,10655,Suppressed

"18027",Suppressed,32729,Suppressed

"18029",Suppressed,49506,Suppressed

"18031",Suppressed,26524,Suppressed

"18033",Suppressed,42383,Suppressed

"18035",22,117074,18.8

"18037",Suppressed,42345,Suppressed

"18039",10,201971,Unreliable

"18041",Suppressed,23468,Suppressed

"18043",14,76179,Unreliable

"18045",Suppressed,16658,Suppressed

"18047",Suppressed,22934,Suppressed

"18049",Suppressed,20500,Suppressed

"18051",Suppressed,33759,Suppressed

"18053",Suppressed,68569,Suppressed

"18055",Suppressed,32726,Suppressed

"18057",Suppressed,302623,Suppressed

"18059",12,71978,Unreliable

"18061",Suppressed,39299,Suppressed

"18063",Suppressed,156056,Suppressed

"18065",Suppressed,48995,Suppressed

"18067",Suppressed,82982,Suppressed

"18069",Suppressed,36706,Suppressed

"18071",Suppressed,43705,Suppressed

"18073",Suppressed,33475,Suppressed

"18075",Suppressed,21179,Suppressed

"18077",Suppressed,32494,Suppressed

"18079",Suppressed,28000,Suppressed

"18081",Suppressed,147538,Suppressed

"18083",Suppressed,37938,Suppressed

"18085",Suppressed,78564,Suppressed

"18087",Suppressed,38436,Suppressed

"18089",33,490228,6.7

"18091",Suppressed,111444,Suppressed

"18093",Suppressed,45704,Suppressed

"18095",18,130069,Unreliable

"18097",70,934243,7.5

"18099",Suppressed,47107,Suppressed

"18101",Suppressed,10203,Suppressed

"18103",Suppressed,35954,Suppressed

"18105",Suppressed,143339,Suppressed

"18107",Suppressed,38146,Suppressed

"18109",Suppressed,69693,Suppressed

"18111",Suppressed,14156,Suppressed

"18113",Suppressed,47618,Suppressed

