FIPS,Deaths,Population,Crude_Rate

"05039",Suppressed,8188,Suppressed

"05041",Suppressed,13108,Suppressed

"05043",Suppressed,18495,Suppressed

"05045",Suppressed,110813,Suppressed

"05047",Suppressed,18145,Suppressed

"05049",Suppressed,12231,Suppressed

"05051",Suppressed,95840,Suppressed

"05053",Suppressed,17751,Suppressed

"05055",Suppressed,41723,Suppressed

"05057",Suppressed,22615,Suppressed

"05059",Suppressed,32797,Suppressed

"05061",Suppressed,13741,Suppressed

"05063",Suppressed,36259,Suppressed

"05065",Suppressed,13679,Suppressed

"05067",Suppressed,17945,Suppressed

"05069",Suppressed,77759,Suppressed

"05071",Suppressed,25374,Suppressed

"05073",Suppressed,7654,Suppressed

"05075",Suppressed,17336,Suppressed

"05077",Suppressed,10458,Suppressed

"05079",Suppressed,14185,Suppressed

"05081",Suppressed,13228,Suppressed

"05083",Suppressed,22429,Suppressed

"05085",Suppressed,67481,Suppressed

"05087",Suppressed,15673,Suppressed

"05089",Suppressed,16721,Suppressed

"05091",Suppressed,43284,Suppressed

"05093",Suppressed,46857,Suppressed

"05095",Suppressed,8286,Suppressed

"05097",Suppressed,9490,Suppressed

"05099",Suppressed,9058,Suppressed

"05101",Suppressed,8311,Suppressed

"05103",Suppressed,26024,Suppressed

"05105",Suppressed,10443,Suppressed

"05107",Suppressed,21976,Suppressed

"05109",Suppressed,11260,Suppressed

"05111",Suppressed,24632,Suppressed

"05113",Suppressed,20583,Suppressed

"05115",Suppressed,61302,Suppressed

"05117",Suppressed,8754,Suppressed

"05119",18,380053,Unreliable

"05121",Suppressed,17964,Suppressed

"05123",Suppressed,28336,Suppressed

"05125",Suppressed,105362,Suppressed

"05127",Suppressed,11097,Suppressed

"05129",Suppressed,8190,Suppressed

"05131",10,125116,Unreliable

"05133",Suppressed,16812,Suppressed

"05135",Suppressed,17373,Suppressed

"05137",Suppressed,12340,Suppressed

"05139",Suppressed,41944,Suppressed

"05141",Suppressed,17293,Suppressed

"05143",Suppressed,199774,Suppressed

"05145",Suppressed,76284,Suppressed

"05147",Suppressed,7294,Suppressed

"05149",Suppressed,22145,Suppressed

"06001",25,1498539,1.7

"06003",Suppressed,1197,Suppressed

"06005",11,38238,Unreliable

"06007",16,219777,Unreliable

"06009",Suppressed,45900,Suppressed

"06011",Suppressed,21250,Suppressed

"06013",38,1037890,3.7

"06015",Suppressed,28599,Suppressed

"06017",21,180455,11.6

"06019",65,921478,7.1

"06021",Suppressed,28100,Suppressed

"06023",25,133744,18.7

"06025",Suppressed,172008,Suppressed

"06027",Suppressed,18544,Suppressed

"06029",55,830137,6.6

"06031",Suppressed,152278,Suppressed

"06033",13,64413,Unreliable

"06035",Suppressed,35160,Suppressed

"06037",272,9787400,2.8

"06039",Suppressed,149234,Suppressed

"06041",13,250862,Unreliable

"06043",Suppressed,18212,Suppressed

"06045",10,87722,Unreliable

"06047",10,252302,Unreliable

"06049",Suppressed,9646,Suppressed

"06051",Suppressed,14008,Suppressed

"06053",20,410263,4.9

"06055",Suppressed,135280,Suppressed

"06057",Suppressed,98591,Suppressed

"06059",232,2987177,7.8

"06061",Suppressed,343810,Suppressed

"06063",Suppressed,20169,Suppressed

"06065",125,2146725,5.8

"06067",79,1408601,5.6

"06069",Suppressed,54436,Suppressed

"06071",66,2013960,3.3

"06073",245,3061203,8.0

"06075",92,801922,11.5

"06077",67,677736,9.9

"06079",15,268145,Unreliable

"06081",15,713617,Unreliable

"06083",18,420356,Unreliable

"06085",41,1765137,2.3

"06087",28,260009,10.8

"06089",27,177279,15.2

"06091",Suppressed,3248,Suppressed

"06093",Suppressed,44788,Suppressed

"06095",15,410290,Unreliable

"06097",33,479479,6.9

"06099",37,511536,7.2

"06101",Suppressed,94366,Suppressed

"06103",Suppressed,62891,Suppressed

"06105",Suppressed,13762,Suppressed

"06107",25,436987,5.7

"06109",12,55845,Unreliable

"06111",60,815130,7.4

"06113",10,199791,Unreliable

"06115",Suppressed,71607,Suppressed

"08001",30,435700,6.9

"08003",Suppressed,15289,Suppressed

"08005",30,563161,5.3

"08007",Suppressed,12169,Suppressed

"08009",Suppressed,3767,Suppressed

"08011",Suppressed,6425,Suppressed

"08013",27,293190,9.2

"08014",Suppressed,54789,Suppressed

"08015",Suppressed,17852,Suppressed

"08017",Suppressed,1843,Suppressed

"08019",Suppressed,8994,Suppressed

"08021",Suppressed,8140,Suppressed

"08023",Suppressed,3481,Suppressed

"08025",Suppressed,5797,Suppressed

"08027",Suppressed,4190,Suppressed

"08029",Suppressed,31156,Suppressed

"08031",122,589011,20.7

"08033",Suppressed,2057,Suppressed

"08035",13,281386,Unreliable

"08037",Suppressed,52513,Suppressed

"08039",Suppressed,22965,Suppressed

"08041",33,608061,5.4

"08043",Suppressed,46871,Suppressed

"08045",Suppressed,57089,Suppressed

"08047",Suppressed,5352,Suppressed

"08049",Suppressed,14902,Suppressed

"08051",Suppressed,15356,Suppressed

"08053",Suppressed,834,Suppressed

"08055",Suppressed,6824,Suppressed

"08057",Suppressed,1408,Suppressed

"08059",40,531961,7.5

"08061",Suppressed,1378,Suppressed

"08063",Suppressed,8383,Suppressed

"08065",Suppressed,7426,Suppressed

"08067",Suppressed,51105,Suppressed

"08069",23,296696,7.8

"08071",Suppressed,15775,Suppressed

"08073",Suppressed,5423,Suppressed

"08075",Suppressed,22451,Suppressed

"08077",Suppressed,147851,Suppressed

"08079",Suppressed,732,Suppressed

"08081",Suppressed,13728,Suppressed

"08083",Suppressed,25507,Suppressed

"08085",Suppressed,41535,Suppressed

"08087",Suppressed,28099,Suppressed

"08089",Suppressed,18743,Suppressed

"08091",Suppressed,4395,Suppressed

"08093",Suppressed,16098,Suppressed

"08095",Suppressed,4359,Suppressed

"08097",Suppressed,17008,Suppressed

"08099",Suppressed,12593,Suppressed

"08101",12,157846,Unreliable

"08103",Suppressed,6779,Suppressed

"08105",Suppressed,11872,Suppressed

"08107",Suppressed,23688,Suppressed

"08109",Suppressed,6134,Suppressed

"08111",Suppressed,657,Suppressed

"08113",Suppressed,7379,Suppressed

"08115",Suppressed,2392,Suppressed

"08117",Suppressed,27678,Suppressed

"08119",Suppressed,22937,Suppressed

"08121",Suppressed,4800,Suppressed

"08123",Suppressed,248193,Suppressed

"08125",Suppressed,10022,Suppressed

"09001",45,910421,4.9

"09003",46,891667,5.2

"09005",17,190015,Unreliable

"09007",Suppressed,165607,Suppressed

"09009",57,860025,6.6

"09011",24,273630,8.8

"09013",10,152330,Unreliable

"09015",Suppressed,118112,Suppressed

"10001",11,160081,Unreliable

"10003",43,536898,8.0

"10005",18,194751,Unreliable

"11001",Suppressed,592228,Suppressed

"12001",11,246657,Unreliable

"12003",Suppressed,27124,Suppressed

"12005",16,167464,Unreliable

"12007",Suppressed,28979,Suppressed

"12009",34,542109,6.3

"12011",123,1733310,7.1

"12013",Suppressed,14692,Suppressed

"12015",Suppressed,159629,Suppressed

"12017",Suppressed,141381,Suppressed

"12019",22,189101,11.6

"12021",36,318485,11.3

"12023",Suppressed,67412,Suppressed

"12027",Suppressed,34592,Suppressed

"12029",Suppressed,16403,Suppressed

"12031",70,859795,8.1

"12033",14,297015,Unreliable

"12035",Suppressed,94700,Suppressed

"12037",Suppressed,11515,Suppressed

"12039",Suppressed,46264,Suppressed

"12041",Suppressed,16829,Suppressed

"12043",Suppressed,12839,Suppressed

"12045",Suppressed,15933,Suppressed

"12047",Suppressed,14930,Suppressed

"12049",Suppressed,27661,Suppressed

"12051",Suppressed,39010,Suppressed

"12053",19,171950,Unreliable

"12055",Suppressed,98956,Suppressed

"12057",229,1214050,18.9

"12059",Suppressed,20147,Suppressed

"12061",16,137016,Unreliable

"12063",Suppressed,50064,Suppressed

"12065",Suppressed,14704,Suppressed

"12067",Suppressed,8435,Suppressed

"12069",18,295511,Unreliable

"12071",74,612297,12.1

"12073",Suppressed,273263,Suppressed

"12075",Suppressed,40880,Suppressed

"12077",Suppressed,8347,Suppressed

"12079",Suppressed,19329,Suppressed

"12081",55,320711,17.1

"12083",20,330880,6.0

"12085",11,145506,Unreliable

"12086",96,2463943,3.9

"12087",Suppressed,72627,Suppressed

"12089",Suppressed,72671,Suppressed

"12091",15,181153,Unreliable

"12093",Suppressed,39899,Suppressed

"12095",96,1131351,8.5

"12097",12,265267,Unreliable

"12099",64,1307371,4.9

"12101",44,462607,9.5

"12103",72,915330,7.9

"12105",30,598683,5.0

"12107",Suppressed,74546,Suppressed

"12109",Suppressed,186281,Suppressed

"12111",22,274344,8.0

"12113",10,149544,Unreliable

"12115",64,377262,17.0

"12117",58,419788,13.8

"12119",Suppressed,90643,Suppressed

"12121",Suppressed,41263,Suppressed

"12123",Suppressed,22482,Suppressed

"12125",Suppressed,15340,Suppressed

"12127",85,494688,17.2

"12129",Suppressed,30459,Suppressed

"12131",Suppressed,54534,Suppressed

"12133",Suppressed,24693,Suppressed

"13001",Suppressed,18144,Suppressed

"13003",Suppressed,8386,Suppressed

"13005",Suppressed,11134,Suppressed

"13007",Suppressed,3560,Suppressed

"13009",Suppressed,47087,Suppressed

"13011",Suppressed,18208,Suppressed

"13013",Suppressed,68548,Suppressed

"13015",Suppressed,99807,Suppressed

"13017",Suppressed,17581,Suppressed

"13019",Suppressed,19067,Suppressed

"13021",Suppressed,155154,Suppressed

"13023",Suppressed,13034,Suppressed

"13025",Suppressed,18129,Suppressed

"13027",Suppressed,16375,Suppressed

"13029",Suppressed,29987,Suppressed

"13031",Suppressed,68598,Suppressed

"13033",Suppressed,23117,Suppressed

"13035",Suppressed,23682,Suppressed

"13037",Suppressed,6670,Suppressed

"13039",Suppressed,50024,Suppressed

"13043",Suppressed,10880,Suppressed

"13045",17,110433,Unreliable

"13047",Suppressed,63874,Suppressed

"13049",Suppressed,12665,Suppressed

"13051",11,262122,Unreliable

"13053",Suppressed,11955,Suppressed

"13055",Suppressed,25894,Suppressed

"13057",13,212232,Unreliable

"13059",Suppressed,116843,Suppressed

"13061",Suppressed,3201,Suppressed

"13063",Suppressed,260067,Suppressed

"13065",Suppressed,6799,Suppressed

"13067",22,684776,3.2

"13069",Suppressed,42089,Suppressed

"13071",Suppressed,45152,Suppressed

"13073",Suppressed,121050,Suppressed

"13075",Suppressed,17114,Suppressed

"13077",11,125501,Unreliable

"13079",Suppressed,12711,Suppressed

"13081",Suppressed,23378,Suppressed

"13083",Suppressed,16657,Suppressed

"13085",Suppressed,22325,Suppressed

"13087",Suppressed,28058,Suppressed

"13089",14,690658,Unreliable

"13091",Suppressed,21659,Suppressed

"13093",Suppressed,14769,Suppressed

"13095",Suppressed,94688,Suppressed

"13097",Suppressed,131292,Suppressed

"13099",Suppressed,11101,Suppressed

"13101",Suppressed,4012,Suppressed

"13103",Suppressed,51908,Suppressed

"13105",Suppressed,20335,Suppressed

"13107",Suppressed,22456,Suppressed

"13109",Suppressed,11016,Suppressed

"13111",Suppressed,23661,Suppressed

"13113",10,105493,Unreliable

"13115",Suppressed,96383,Suppressed

"13117",Suppressed,171993,Suppressed

"13119",Suppressed,22152,Suppressed

"13121",44,905511,4.9

"13123",Suppressed,28174,Suppressed

"13125",Suppressed,3066,Suppressed

"13127",Suppressed,78946,Suppressed

"13129",Suppressed,54945,Suppressed

"13131",Suppressed,24893,Suppressed

"13133",Suppressed,15934,Suppressed

"13135",22,796276,2.8

"13137",Suppressed,42947,Suppressed

"13139",10,178503,Unreliable

"13141",Suppressed,9508,Suppressed

"13143",Suppressed,28774,Suppressed

"13145",Suppressed,31494,Suppressed

"13147",Suppressed,25108,Suppressed

"13149",Suppressed,11765,Suppressed

"13151",11,199622,Unreliable

"13153",Suppressed,137416,Suppressed

"13155",Suppressed,9536,Suppressed

"13157",Suppressed,60052,Suppressed

"13159",Suppressed,13842,Suppressed

"13161",Suppressed,14892,Suppressed

"13163",Suppressed,17067,Suppressed

"13165",Suppressed,8339,Suppressed

"13167",Suppressed,9990,Suppressed

"13169",Suppressed,28710,Suppressed

"13171",Suppressed,18233,Suppressed

"13173",Suppressed,9810,Suppressed

"13175",Suppressed,48601,Suppressed

"13177",Suppressed,28326,Suppressed

"13179",Suppressed,67061,Suppressed

"13181",Suppressed,8073,Suppressed

"13183",Suppressed,13787,Suppressed

"13185",Suppressed,107583,Suppressed

"13187",Suppressed,29723,Suppressed

"13189",Suppressed,21836,Suppressed

"13191",Suppressed,14268,Suppressed

"13193",Suppressed,14842,Suppressed

"13195",Suppressed,28008,Suppressed

"13197",Suppressed,8561,Suppressed

"13199",Suppressed,22446,Suppressed

"13201",Suppressed,6131,Suppressed

"13205",Suppressed,23592,Suppressed

"13207",Suppressed,26233,Suppressed

"13209",Suppressed,9136,Suppressed

"13211",Suppressed,17921,Suppressed

"13213",Suppressed,39888,Suppressed

"13215",Suppressed,188796,Suppressed

"13217",Suppressed,99494,Suppressed

"13219",Suppressed,32386,Suppressed

"13221",Suppressed,14784,Suppressed

"13223",13,140761,Unreliable

"13225",Suppressed,27474,Suppressed

"13227",Suppressed,29542,Suppressed

"13229",Suppressed,18564,Suppressed

"13231",Suppressed,17721,Suppressed

"13233",Suppressed,41386,Suppressed

"13235",Suppressed,11903,Suppressed

"13237",Suppressed,21179,Suppressed

"13239",Suppressed,2497,Suppressed

"13241",Suppressed,16295,Suppressed

"13243",Suppressed,7736,Suppressed

"13245",Suppressed,198489,Suppressed

"13247",Suppressed,84625,Suppressed

"13249",Suppressed,4954,Suppressed

"13251",Suppressed,14905,Suppressed

"13253",Suppressed,8760,Suppressed

"13255",Suppressed,64135,Suppressed

"13257",Suppressed,26069,Suppressed

"13259",Suppressed,5968,Suppressed

"13261",Suppressed,32724,Suppressed

"13263",Suppressed,6873,Suppressed

"13265",Suppressed,1774,Suppressed

"13267",Suppressed,25068,Suppressed

"13269",Suppressed,8854,Suppressed

"13271",Suppressed,16200,Suppressed

"13273",Suppressed,9596,Suppressed

"13275",Suppressed,44689,Suppressed

"13277",Suppressed,39748,Suppressed

"13279",Suppressed,27079,Suppressed

"13281",Suppressed,10444,Suppressed

"13283",Suppressed,6906,Suppressed

"13285",Suppressed,66422,Suppressed

"13287",Suppressed,8900,Suppressed

"13289",Suppressed,9257,Suppressed

"13291",Suppressed,21338,Suppressed

"13293",Suppressed,27360,Suppressed

"13295",Suppressed,68612,Suppressed

"13297",Suppressed,83353,Suppressed

"13299",Suppressed,35985,Suppressed

"13301",Suppressed,5914,Suppressed

"13303",Suppressed,21240,Suppressed

"13305",Suppressed,30016,Suppressed

"13307",Suppressed,2772,Suppressed

"13309",Suppressed,7150,Suppressed

"13311",Suppressed,26949,Suppressed

"13313",Suppressed,101009,Suppressed

"13315",Suppressed,9156,Suppressed

"13317",Suppressed,10571,Suppressed

"13319",Suppressed,9652,Suppressed

"13321",Suppressed,21799,Suppressed

"15001",Suppressed,183629,Suppressed

"15003",30,943177,3.2

"15005",Suppressed,93,Suppressed

"15007",Suppressed,66518,Suppressed

"15009",Suppressed,153300,Suppressed

"16001",27,388577,6.9

"16003",Suppressed,4000,Suppressed

"16005",Suppressed,81994,Suppressed

"16007",Suppressed,6014,Suppressed

"16009",Suppressed,9286,Suppressed

"16011",Suppressed,45087,Suppressed

"16013",Suppressed,21590,Suppressed

"16015",Suppressed,7051,Suppressed

"16017",Suppressed,40809,Suppressed

"16019",Suppressed,103016,Suppressed

"16021",Suppressed,10819,Suppressed

"16023",Suppressed,2835,Suppressed

"16025",Suppressed,1133,Suppressed

"16027",Suppressed,187357,Suppressed

"16029",Suppressed,6922,Suppressed

"16031",Suppressed,22476,Suppressed

"16033",Suppressed,961,Suppressed

"16035",Suppressed,8761,Suppressed

"16037",Suppressed,4363,Suppressed

"16039",Suppressed,26769,Suppressed

"16041",Suppressed,12757,Suppressed

"16043",Suppressed,13173,Suppressed

"16045",Suppressed,16809,Suppressed

"16047",Suppressed,15270,Suppressed

"16049",Suppressed,16138,Suppressed

"16051",Suppressed,25770,Suppressed

"16053",Suppressed,22039,Suppressed

"16055",Suppressed,137407,Suppressed

"16057",Suppressed,36939,Suppressed

"16059",Suppressed,7870,Suppressed

"16061",Suppressed,3832,Suppressed

"16063",Suppressed,5151,Suppressed

"16065",Suppressed,37121,Suppressed

"16067",Suppressed,19884,Suppressed

"16069",Suppressed,39049,Suppressed

"16071",Suppressed,4248,Suppressed

"16073",Suppressed,11547,Suppressed

"16075",Suppressed,22665,Suppressed

"16077",Suppressed,7628,Suppressed

"16079",Suppressed,12862,Suppressed

"16081",Suppressed,10041,Suppressed

"16083",Suppressed,76271,Suppressed

"16085",Suppressed,9975,Suppressed

"16087",Suppressed,10173,Suppressed

"17001",Suppressed,67039,Suppressed

"17003",Suppressed,8295,Suppressed

"17005",Suppressed,17747,Suppressed

"17007",Suppressed,54154,Suppressed

"17009",Suppressed,6963,Suppressed

"17011",Suppressed,35058,Suppressed

"17013",Suppressed,5082,Suppressed

"17015",Suppressed,15476,Suppressed

"17017",Suppressed,13623,Suppressed

"17019",14,199968,Unreliable

"17021",Suppressed,34808,Suppressed

"17023",Suppressed,16431,Suppressed

"17025",Suppressed,13826,Suppressed

"17027",Suppressed,37459,Suppressed

"17029",Suppressed,53612,Suppressed

"17031",347,5181728,6.7

"17033",Suppressed,19845,Suppressed

"17035",Suppressed,11044,Suppressed

"17037",Suppressed,105146,Suppressed

"17039",Suppressed,16538,Suppressed

"17041",Suppressed,19949,Suppressed

"17043",45,912732,4.9

"17045",Suppressed,18668,Suppressed

"17047",Suppressed,6675,Suppressed

"17049",Suppressed,34275,Suppressed

"17051",Suppressed,22089,Suppressed

"17053",Suppressed,14084,Suppressed

"17055",Suppressed,39482,Suppressed

"17057",Suppressed,37090,Suppressed

"17059",Suppressed,5631,Suppressed

"17061",Suppressed,13926,Suppressed

"17063",Suppressed,49702,Suppressed

"17065",Suppressed,8448,Suppressed

"17067",Suppressed,19080,Suppressed

"17069",Suppressed,4344,Suppressed

"17071",Suppressed,7340,Suppressed

"17073",Suppressed,50536,Suppressed

"17075",Suppressed,29863,Suppressed

"17077",Suppressed,59664,Suppressed

"17079",Suppressed,9701,Suppressed

"17081",Suppressed,38970,Suppressed

"17083",Suppressed,23060,Suppressed

"17085",Suppressed,22685,Suppressed

"17087",Suppressed,12604,Suppressed

"17089",19,511273,Unreliable

"17091",12,113107,Unreliable

"17093",Suppressed,112490,Suppressed

"17095",Suppressed,52817,Suppressed

"17097",57,701042,8.1

"17099",20,113999,17.5

"17101",Suppressed,16802,Suppressed

"17103",Suppressed,36189,Suppressed

"17105",Suppressed,39054,Suppressed

"17107",Suppressed,30342,Suppressed

"17109",Suppressed,32611,Suppressed

"17111",23,308067,7.5

"17113",19,168727,Unreliable

"17115",Suppressed,110732,Suppressed

"17117",Suppressed,47630,Suppressed

"17119",30,268978,11.2

"17121",Suppressed,39465,Suppressed

"17123",Suppressed,12671,Suppressed

"17125",Suppressed,14787,Suppressed

"17127",Suppressed,15435,Suppressed

"17129",Suppressed,12720,Suppressed

"17131",Suppressed,16438,Suppressed

"17133",Suppressed,32848,Suppressed

"17135",Suppressed,30124,Suppressed

"17137",Suppressed,35602,Suppressed

"17139",Suppressed,14787,Suppressed

"17141",Suppressed,53621,Suppressed

"17143",19,186930,Unreliable

"17145",Suppressed,22374,Suppressed

"17147",Suppressed,16774,Suppressed

"17149",Suppressed,16473,Suppressed

"17151",Suppressed,4431,Suppressed

"17153",Suppressed,6164,Suppressed

"17155",Suppressed,5997,Suppressed

"17157",Suppressed,33528,Suppressed

"17159",Suppressed,16229,Suppressed

"17161",Suppressed,147552,Suppressed

"17163",19,268489,Unreliable

"17165",Suppressed,24911,Suppressed

"17167",Suppressed,196180,Suppressed

"17169",Suppressed,7489,Suppressed

"17171",Suppressed,5373,Suppressed

"17173",Suppressed,22386,Suppressed

"17175",Suppressed,6043,Suppressed

"17177",Suppressed,47792,Suppressed

"17179",Suppressed,135054,Suppressed

"17181",Suppressed,17909,Suppressed

"17183",Suppressed,81710,Suppressed

"17185",Suppressed,12040,Suppressed

"17187",Suppressed,17689,Suppressed

"17189",Suppressed,14755,Suppressed

"17191",Suppressed,16788,Suppressed

"17193",Suppressed,14767,Suppressed

"17195",Suppressed,58667,Suppressed

"17197",52,674970,7.7

"17199",Suppressed,66229,Suppressed

"17201",29,295612,9.8

"17203",Suppressed,38675,Suppressed

"18001",Suppressed,34351,Suppressed

"18003",Suppressed,353693,Suppressed

"18005",Suppressed,76566,Suppressed

"18007",Suppressed,8735,Suppressed

"18009",Suppressed,12844,Suppressed

"18011",Suppressed,55915,Suppressed

"18013",Suppressed,15261,Suppressed

"18015",Suppressed,20103,Suppressed

"18017",Suppressed,38968,Suppressed

"18019",Suppressed,109067,Suppressed

"18021",Suppressed,26901,Suppressed

"18023",Suppressed,33280,Suppressed

"18025",Suppressed,10664,Suppressed

"18027",Suppressed,31389,Suppressed

"18029",Suppressed,49931,Suppressed

"18031",Suppressed,25595,Suppressed

"18033",Suppressed,42053,Suppressed

"18035",16,117490,Unreliable

"18037",Suppressed,41897,Suppressed

"18039",12,197514,Unreliable

"18041",Suppressed,24247,Suppressed

"18043",Suppressed,74284,Suppressed

"18045",Suppressed,17183,Suppressed

"18047",Suppressed,23195,Suppressed

"18049",Suppressed,20772,Suppressed

"18051",Suppressed,33345,Suppressed

"18053",Suppressed,70195,Suppressed

"18055",Suppressed,32995,Suppressed

"18057",Suppressed,269394,Suppressed

"18059",Suppressed,69183,Suppressed

"18061",Suppressed,39148,Suppressed

"18063",Suppressed,143944,Suppressed

"18065",Suppressed,49305,Suppressed

"18067",Suppressed,82701,Suppressed

"18069",Suppressed,37205,Suppressed

"18071",Suppressed,41798,Suppressed

"18073",Suppressed,33278,Suppressed

"18075",Suppressed,21399,Suppressed

