FIPS,Deaths,Population,Crude_Rate
"18143",Suppressed,23744,Suppressed

"18145",Suppressed,44478,Suppressed

"18147",Suppressed,20715,Suppressed

"18149",Suppressed,22958,Suppressed

"18151",Suppressed,34372,Suppressed

"18153",Suppressed,20928,Suppressed

"18155",Suppressed,10524,Suppressed

"18157",11,185826,Unreliable

"18159",Suppressed,15267,Suppressed

"18161",Suppressed,7182,Suppressed

"18163",12,181877,Unreliable

"18165",Suppressed,15692,Suppressed

"18167",Suppressed,107896,Suppressed

"18169",Suppressed,32138,Suppressed

"18171",Suppressed,8269,Suppressed

"18173",Suppressed,61897,Suppressed

"18175",Suppressed,27827,Suppressed

"18177",21,67001,31.3

"18179",Suppressed,27964,Suppressed

"18181",Suppressed,24293,Suppressed

"18183",Suppressed,33406,Suppressed

"19001",Suppressed,7228,Suppressed

"19003",Suppressed,3796,Suppressed

"19005",Suppressed,13886,Suppressed

"19007",Suppressed,12529,Suppressed

"19009",Suppressed,5773,Suppressed

"19011",Suppressed,25658,Suppressed

"19013",Suppressed,133455,Suppressed

"19015",Suppressed,26643,Suppressed

"19017",Suppressed,24722,Suppressed

"19019",Suppressed,21062,Suppressed

"19021",Suppressed,20493,Suppressed

"19023",Suppressed,14915,Suppressed

"19025",Suppressed,9818,Suppressed

"19027",Suppressed,20498,Suppressed

"19029",Suppressed,13427,Suppressed

"19031",Suppressed,18340,Suppressed

"19033",Suppressed,43017,Suppressed

"19035",Suppressed,11574,Suppressed

"19037",Suppressed,12097,Suppressed

"19039",Suppressed,9259,Suppressed

"19041",Suppressed,16507,Suppressed

"19043",Suppressed,17644,Suppressed

"19045",Suppressed,47768,Suppressed

"19047",Suppressed,17094,Suppressed

"19049",Suppressed,80133,Suppressed

"19051",Suppressed,8769,Suppressed

"19053",Suppressed,8220,Suppressed

"19055",Suppressed,17403,Suppressed

"19057",Suppressed,40055,Suppressed

"19059",Suppressed,17111,Suppressed

"19061",Suppressed,97125,Suppressed

"19063",Suppressed,9769,Suppressed

"19065",Suppressed,20257,Suppressed

"19067",Suppressed,15960,Suppressed

"19069",Suppressed,10295,Suppressed

"19071",Suppressed,6906,Suppressed

"19073",Suppressed,9027,Suppressed

"19075",Suppressed,12435,Suppressed

"19077",Suppressed,10676,Suppressed

"19079",Suppressed,15190,Suppressed

"19081",Suppressed,10974,Suppressed

"19083",Suppressed,17367,Suppressed

"19085",Suppressed,14265,Suppressed

"19087",Suppressed,19950,Suppressed

"19089",Suppressed,9410,Suppressed

"19091",Suppressed,9555,Suppressed

"19093",Suppressed,7028,Suppressed

"19095",Suppressed,16401,Suppressed

"19097",Suppressed,19444,Suppressed

"19099",Suppressed,36827,Suppressed

"19101",Suppressed,17555,Suppressed

"19103",Suppressed,144251,Suppressed

"19105",Suppressed,20466,Suppressed

"19107",Suppressed,10163,Suppressed

"19109",Suppressed,15165,Suppressed

"19111",Suppressed,35089,Suppressed

"19113",18,219916,Unreliable

"19115",Suppressed,11185,Suppressed

"19117",Suppressed,8682,Suppressed

"19119",Suppressed,11745,Suppressed

"19121",Suppressed,15753,Suppressed

"19123",Suppressed,22324,Suppressed

"19125",Suppressed,33294,Suppressed

"19127",Suppressed,40746,Suppressed

"19129",Suppressed,14844,Suppressed

"19131",Suppressed,10832,Suppressed

"19133",Suppressed,8979,Suppressed

"19135",Suppressed,7973,Suppressed

"19137",Suppressed,10234,Suppressed

"19139",Suppressed,43011,Suppressed

"19141",Suppressed,13984,Suppressed

"19143",Suppressed,6154,Suppressed

"19145",Suppressed,15527,Suppressed

"19147",Suppressed,9133,Suppressed

"19149",Suppressed,24800,Suppressed

"19151",Suppressed,7008,Suppressed

"19153",41,467711,8.8

"19155",Suppressed,93671,Suppressed

"19157",Suppressed,18550,Suppressed

"19159",Suppressed,5068,Suppressed

"19161",Suppressed,10021,Suppressed

"19163",21,172126,12.2

"19165",Suppressed,11927,Suppressed

"19167",Suppressed,34937,Suppressed

"19169",Suppressed,96021,Suppressed

"19171",Suppressed,17337,Suppressed

"19173",Suppressed,6205,Suppressed

"19175",Suppressed,12469,Suppressed

"19177",Suppressed,7344,Suppressed

"19179",Suppressed,35173,Suppressed

"19181",Suppressed,48626,Suppressed

"19183",Suppressed,22247,Suppressed

"19185",Suppressed,6385,Suppressed

"19187",Suppressed,37071,Suppressed

"19189",Suppressed,10609,Suppressed

"19191",Suppressed,20709,Suppressed

"19193",Suppressed,102782,Suppressed

"19195",Suppressed,7569,Suppressed

"19197",Suppressed,12773,Suppressed

"20001",Suppressed,12717,Suppressed

"20003",Suppressed,7808,Suppressed

"20005",Suppressed,16398,Suppressed

"20007",Suppressed,4823,Suppressed

"20009",Suppressed,27103,Suppressed

"20011",Suppressed,14712,Suppressed

"20013",Suppressed,9776,Suppressed

"20015",Suppressed,66741,Suppressed

"20017",Suppressed,2679,Suppressed

"20019",Suppressed,3402,Suppressed

"20021",Suppressed,20533,Suppressed

"20023",Suppressed,2679,Suppressed

"20025",Suppressed,2096,Suppressed

"20027",Suppressed,8347,Suppressed

"20029",Suppressed,9219,Suppressed

"20031",Suppressed,8384,Suppressed

"20033",Suppressed,1843,Suppressed

"20035",Suppressed,35788,Suppressed

"20037",Suppressed,39217,Suppressed

"20039",Suppressed,2932,Suppressed

"20041",Suppressed,19303,Suppressed

"20043",Suppressed,7797,Suppressed

"20045",Suppressed,118053,Suppressed

"20047",Suppressed,2968,Suppressed

"20049",Suppressed,2605,Suppressed

"20051",Suppressed,29029,Suppressed

"20053",Suppressed,6343,Suppressed

"20055",Suppressed,37118,Suppressed

"20057",Suppressed,34536,Suppressed

"20059",Suppressed,25609,Suppressed

"20061",Suppressed,37030,Suppressed

"20063",Suppressed,2640,Suppressed

"20065",Suppressed,2591,Suppressed

"20067",Suppressed,7733,Suppressed

"20069",Suppressed,6133,Suppressed

"20071",Suppressed,1330,Suppressed

"20073",Suppressed,6244,Suppressed

"20075",Suppressed,2474,Suppressed

"20077",Suppressed,5817,Suppressed

"20079",Suppressed,35073,Suppressed

"20081",Suppressed,4064,Suppressed

"20083",Suppressed,1893,Suppressed

"20085",Suppressed,13338,Suppressed

"20087",Suppressed,18930,Suppressed

"20089",Suppressed,2970,Suppressed

"20091",27,580159,4.7

"20093",Suppressed,3956,Suppressed

"20095",Suppressed,7687,Suppressed

"20097",Suppressed,2564,Suppressed

"20099",Suppressed,20803,Suppressed

"20101",Suppressed,1670,Suppressed

"20103",Suppressed,79315,Suppressed

"20105",Suppressed,3105,Suppressed

"20107",Suppressed,9536,Suppressed

"20109",Suppressed,2825,Suppressed

"20111",Suppressed,33339,Suppressed

"20113",Suppressed,28941,Suppressed

"20115",Suppressed,12103,Suppressed

"20117",Suppressed,9936,Suppressed

"20119",Suppressed,4330,Suppressed

"20121",Suppressed,32553,Suppressed

"20123",Suppressed,6282,Suppressed

"20125",Suppressed,33314,Suppressed

"20127",Suppressed,5645,Suppressed

"20129",Suppressed,3007,Suppressed

"20131",Suppressed,10227,Suppressed

"20133",Suppressed,16346,Suppressed

"20135",Suppressed,3005,Suppressed

"20137",Suppressed,5550,Suppressed

"20139",Suppressed,15847,Suppressed

"20141",Suppressed,3683,Suppressed

"20143",Suppressed,5975,Suppressed

"20145",Suppressed,6838,Suppressed

"20147",Suppressed,5428,Suppressed

"20149",Suppressed,23298,Suppressed

"20151",Suppressed,9691,Suppressed

"20153",Suppressed,2506,Suppressed

"20155",Suppressed,63718,Suppressed

"20157",Suppressed,4725,Suppressed

"20159",Suppressed,9977,Suppressed

"20161",Suppressed,75247,Suppressed

"20163",Suppressed,5174,Suppressed

"20165",Suppressed,3130,Suppressed

"20167",Suppressed,7039,Suppressed

"20169",Suppressed,55691,Suppressed

"20171",Suppressed,4964,Suppressed

"20173",26,511574,5.1

"20175",Suppressed,23152,Suppressed

"20177",16,178725,Unreliable

"20179",Suppressed,2512,Suppressed

"20181",Suppressed,5983,Suppressed

"20183",Suppressed,3704,Suppressed

"20185",Suppressed,4236,Suppressed

"20187",Suppressed,2072,Suppressed

"20189",Suppressed,5806,Suppressed

"20191",Suppressed,23535,Suppressed

"20193",Suppressed,7904,Suppressed

"20195",Suppressed,2927,Suppressed

"20197",Suppressed,6951,Suppressed

"20199",Suppressed,1518,Suppressed

"20201",Suppressed,5598,Suppressed

"20203",Suppressed,2157,Suppressed

"20205",Suppressed,8856,Suppressed

"20207",Suppressed,3115,Suppressed

"20209",Suppressed,163369,Suppressed

"21001",Suppressed,19027,Suppressed

"21003",Suppressed,20640,Suppressed

"21005",Suppressed,21979,Suppressed

"21007",Suppressed,8212,Suppressed

"21009",Suppressed,43570,Suppressed

"21011",Suppressed,12228,Suppressed

"21013",Suppressed,27337,Suppressed

"21015",32,127712,25.1

"21017",Suppressed,20116,Suppressed

"21019",18,48325,Unreliable

"21021",Suppressed,29809,Suppressed

"21023",Suppressed,8321,Suppressed

"21025",Suppressed,13484,Suppressed

"21027",Suppressed,20018,Suppressed

"21029",11,78702,Unreliable

"21031",Suppressed,12938,Suppressed

"21033",Suppressed,12681,Suppressed

"21035",Suppressed,38343,Suppressed

"21037",37,92066,40.2

"21039",Suppressed,4874,Suppressed

"21041",Suppressed,10699,Suppressed

"21043",Suppressed,27158,Suppressed

"21045",Suppressed,15808,Suppressed

"21047",Suppressed,73309,Suppressed

"21049",Suppressed,35757,Suppressed

"21051",Suppressed,21013,Suppressed

"21053",Suppressed,10174,Suppressed

"21055",Suppressed,9183,Suppressed

"21057",Suppressed,6759,Suppressed

"21059",10,99259,Unreliable

"21061",Suppressed,12007,Suppressed

"21063",Suppressed,7648,Suppressed

"21065",Suppressed,14375,Suppressed

"21067",96,314488,30.5

"21069",Suppressed,14637,Suppressed

"21071",15,37756,Unreliable

"21073",Suppressed,50375,Suppressed

"21075",Suppressed,6238,Suppressed

"21077",Suppressed,8636,Suppressed

"21079",Suppressed,17237,Suppressed

"21081",Suppressed,24757,Suppressed

"21083",Suppressed,37421,Suppressed

"21085",Suppressed,26221,Suppressed

"21087",Suppressed,11010,Suppressed

"21089",Suppressed,36068,Suppressed

"21091",Suppressed,8692,Suppressed

"21093",Suppressed,106439,Suppressed

"21095",Suppressed,27703,Suppressed

"21097",Suppressed,18763,Suppressed

"21099",Suppressed,18454,Suppressed

"21101",Suppressed,46407,Suppressed

"21103",Suppressed,15620,Suppressed

"21105",Suppressed,4612,Suppressed

"21107",Suppressed,46222,Suppressed

"21109",Suppressed,13352,Suppressed

"21111",100,763623,13.1

"21113",13,51961,Unreliable

"21115",Suppressed,23175,Suppressed

"21117",73,165012,44.2

"21119",Suppressed,15693,Suppressed

"21121",12,31730,Unreliable

"21123",Suppressed,14241,Suppressed

"21125",Suppressed,60094,Suppressed

"21127",Suppressed,15745,Suppressed

"21129",Suppressed,6752,Suppressed

"21131",Suppressed,10711,Suppressed

"21133",Suppressed,23123,Suppressed

"21135",Suppressed,13682,Suppressed

"21137",Suppressed,24463,Suppressed

"21139",Suppressed,9316,Suppressed

"21141",Suppressed,26910,Suppressed

"21143",Suppressed,8306,Suppressed

"21145",Suppressed,65018,Suppressed

"21147",Suppressed,17878,Suppressed

"21149",Suppressed,9512,Suppressed

"21151",26,87824,29.6

"21153",Suppressed,12808,Suppressed

"21155",Suppressed,19365,Suppressed

"21157",Suppressed,31101,Suppressed

"21159",Suppressed,12307,Suppressed

"21161",Suppressed,17099,Suppressed

"21163",Suppressed,27924,Suppressed

"21165",Suppressed,6358,Suppressed

"21167",Suppressed,21407,Suppressed

"21169",Suppressed,9909,Suppressed

"21171",Suppressed,10667,Suppressed

"21173",Suppressed,27608,Suppressed

"21175",Suppressed,13275,Suppressed

"21177",Suppressed,31183,Suppressed

"21179",Suppressed,45126,Suppressed

"21181",Suppressed,7131,Suppressed

"21183",Suppressed,24216,Suppressed

"21185",Suppressed,64875,Suppressed

"21187",Suppressed,10730,Suppressed

"21189",Suppressed,4461,Suppressed

"21191",Suppressed,14408,Suppressed

"21193",Suppressed,27565,Suppressed

"21195",17,61792,Unreliable

"21197",Suppressed,12269,Suppressed

"21199",Suppressed,63782,Suppressed

"21201",Suppressed,2138,Suppressed

"21203",Suppressed,16942,Suppressed

"21205",Suppressed,23892,Suppressed

"21207",Suppressed,17662,Suppressed

"21209",12,52420,Unreliable

"21211",10,45632,Unreliable

"21213",Suppressed,18006,Suppressed

"21215",Suppressed,17894,Suppressed

"21217",Suppressed,25420,Suppressed

"21219",Suppressed,12531,Suppressed

"21221",Suppressed,14233,Suppressed

"21223",Suppressed,8769,Suppressed

"21225",Suppressed,15050,Suppressed

"21227",Suppressed,122851,Suppressed

"21229",Suppressed,12063,Suppressed

"21231",Suppressed,20464,Suppressed

"21233",Suppressed,13170,Suppressed

"21235",11,36129,Unreliable

"21237",Suppressed,7259,Suppressed

"21239",Suppressed,25793,Suppressed

"22001",Suppressed,62577,Suppressed

"22003",Suppressed,25683,Suppressed

"22005",Suppressed,119455,Suppressed

"22007",Suppressed,22842,Suppressed

"22009",Suppressed,41103,Suppressed

"22011",Suppressed,36462,Suppressed

"22013",Suppressed,13786,Suppressed

"22015",Suppressed,125175,Suppressed

"22017",10,251460,Unreliable

"22019",Suppressed,198788,Suppressed

"22021",Suppressed,9993,Suppressed

"22023",Suppressed,6817,Suppressed

"22025",Suppressed,10147,Suppressed

"22027",Suppressed,16295,Suppressed

"22029",Suppressed,20142,Suppressed

"22031",Suppressed,27052,Suppressed

"22033",19,446753,Unreliable

"22035",Suppressed,7307,Suppressed

"22037",Suppressed,19696,Suppressed

"22039",Suppressed,33743,Suppressed

"22041",Suppressed,20410,Suppressed

"22043",Suppressed,22343,Suppressed

"22045",Suppressed,74103,Suppressed

"22047",Suppressed,33095,Suppressed

"22049",Suppressed,15858,Suppressed

"22051",87,436275,19.9

"22053",Suppressed,31439,Suppressed

"22055",Suppressed,240098,Suppressed

"22057",Suppressed,98325,Suppressed

"22059",Suppressed,14974,Suppressed

"22061",Suppressed,47774,Suppressed

"22063",Suppressed,137788,Suppressed

"22065",Suppressed,11514,Suppressed

"22067",Suppressed,26395,Suppressed

"22069",Suppressed,39179,Suppressed

"22071",21,389617,5.4

"22073",Suppressed,156761,Suppressed

"22075",Suppressed,23495,Suppressed

"22077",Suppressed,22251,Suppressed

"22079",Suppressed,132141,Suppressed

"22081",Suppressed,8593,Suppressed

"22083",Suppressed,20523,Suppressed

"22085",Suppressed,24186,Suppressed

"22087",Suppressed,45408,Suppressed

"22089",Suppressed,52812,Suppressed

"22091",Suppressed,10567,Suppressed

"22093",Suppressed,21567,Suppressed

"22095",Suppressed,43626,Suppressed

"22097",Suppressed,83848,Suppressed

"22099",Suppressed,53835,Suppressed

"22101",Suppressed,52810,Suppressed

"22103",49,250088,19.6

"22105",Suppressed,128755,Suppressed

"22107",Suppressed,4740,Suppressed

"22109",Suppressed,113972,Suppressed

"22111",Suppressed,22477,Suppressed

"22113",Suppressed,59875,Suppressed

"22115",Suppressed,50803,Suppressed

"22117",11,46371,Unreliable

"22119",Suppressed,40021,Suppressed

"22121",Suppressed,25490,Suppressed

"22123",Suppressed,11293,Suppressed

"22125",Suppressed,15385,Suppressed

"22127",Suppressed,14568,Suppressed

"23001",20,107233,18.7

"23003",Suppressed,68628,Suppressed

"23005",67,289977,23.1

"23007",Suppressed,29991,Suppressed

"23009",Suppressed,54659,Suppressed

"23011",26,119980,21.7

"23013",Suppressed,39855,Suppressed

"23015",Suppressed,33969,Suppressed

"23017",Suppressed,57202,Suppressed

"23019",25,152692,16.4

"23021",Suppressed,16931,Suppressed

"23023",Suppressed,35149,Suppressed

"23025",Suppressed,51113,Suppressed

"23027",Suppressed,39155,Suppressed

"23029",Suppressed,31625,Suppressed

"23031",41,201169,20.4

"24001",Suppressed,72528,Suppressed

"24003",28,564195,5.0

"24005",54,831128,6.5

"24009",Suppressed,90595,Suppressed

"24011",Suppressed,32579,Suppressed

"24013",13,167627,Unreliable

"24015",11,102382,Unreliable

"24017",Suppressed,156118,Suppressed

"24019",Suppressed,32384,Suppressed

"24021",10,245322,Unreliable

"24023",Suppressed,29460,Suppressed

"24025",10,250290,Unreliable

"24027",Suppressed,313414,Suppressed

"24029",Suppressed,19787,Suppressed

"24031",20,1040116,1.9

"24033",22,909535,2.4

"24035",Suppressed,48904,Suppressed

"24037",Suppressed,111413,Suppressed

"24039",Suppressed,25768,Suppressed

"24041",Suppressed,37512,Suppressed

"24043",10,149585,Unreliable

"24045",Suppressed,102370,Suppressed

"24047",Suppressed,51540,Suppressed

"24510",69,621849,11.1

"25001",60,214333,28.0

"25003",30,127828,23.5

"25005",155,556772,27.8

"25007",Suppressed,17299,Suppressed

"25009",204,776043,26.3

"25011",17,70601,Unreliable

"25013",93,470690,19.8

"25015",16,161292,Unreliable

"25017",293,1585139,18.5

"25019",Suppressed,10925,Suppressed

"25021",140,696023,20.1

"25023",151,510393,29.6

"25025",174,778121,22.4

"25027",200,818963,24.4

"26001",Suppressed,10349,Suppressed

"26003",Suppressed,9383,Suppressed

"26005",Suppressed,114625,Suppressed

"26007",Suppressed,28803,Suppressed

"26009",Suppressed,23154,Suppressed

"26011",Suppressed,15261,Suppressed

"26013",Suppressed,8575,Suppressed

"26015",Suppressed,59314,Suppressed

"26017",Suppressed,105659,Suppressed

"26019",Suppressed,17457,Suppressed

"26021",17,154636,Unreliable

"26023",Suppressed,43664,Suppressed

"26025",36,134314,26.8

"26027",Suppressed,51657,Suppressed

"26029",Suppressed,26238,Suppressed

"26031",Suppressed,25427,Suppressed

"26033",Suppressed,38033,Suppressed

"26035",Suppressed,30553,Suppressed

"26037",Suppressed,77390,Suppressed

"26039",Suppressed,13801,Suppressed

"26041",Suppressed,36377,Suppressed

"26043",Suppressed,25788,Suppressed

"26045",20,108801,18.4

"26047",Suppressed,33161,Suppressed

"26049",44,410849,10.7

"26051",Suppressed,25164,Suppressed

"26053",Suppressed,15431,Suppressed

"26055",10,91636,Unreliable

"26057",Suppressed,41540,Suppressed

"26059",Suppressed,45941,Suppressed

"26061",Suppressed,36380,Suppressed

"26063",Suppressed,31883,Suppressed

"26065",48,286085,16.8

"26067",Suppressed,64223,Suppressed

"26069",Suppressed,25345,Suppressed

"26071",Suppressed,11348,Suppressed

"26073",10,70698,Unreliable

"26075",Suppressed,159494,Suppressed

"26077",17,260263,Unreliable

"26079",Suppressed,17260,Suppressed

"26081",80,636369,12.6

"26083",Suppressed,2168,Suppressed

"26085",Suppressed,11424,Suppressed

"26087",Suppressed,88373,Suppressed

"26089",Suppressed,21981,Suppressed

"26091",16,98573,Unreliable

"26093",20,187316,10.7

"26095",Suppressed,6415,Suppressed

"26097",Suppressed,10890,Suppressed

"26099",151,864840,17.5

"26101",Suppressed,24461,Suppressed

"26103",Suppressed,67215,Suppressed

"26105",Suppressed,28783,Suppressed

"26107",Suppressed,43067,Suppressed

"26109",Suppressed,23548,Suppressed

"26111",Suppressed,83632,Suppressed

"26113",Suppressed,14903,Suppressed

"26115",35,149568,23.4

"26117",13,62945,Unreliable

"26119",Suppressed,9259,Suppressed

"26121",30,172790,17.4

"26123",Suppressed,47948,Suppressed

"26125",37,1242304,3.0

"26127",Suppressed,26105,Suppressed

"26129",Suppressed,20937,Suppressed

"26131",Suppressed,6007,Suppressed

"26133",Suppressed,23058,Suppressed

"26135",Suppressed,8251,Suppressed

"26137",Suppressed,24253,Suppressed

"26139",25,279955,8.9

"26141",Suppressed,12841,Suppressed

"26143",Suppressed,23898,Suppressed

"26145",Suppressed,193307,Suppressed

"26147",20,159875,12.5

"26149",Suppressed,61018,Suppressed

"26151",Suppressed,41475,Suppressed

"26153",Suppressed,8173,Suppressed

"26155",Suppressed,68619,Suppressed

"26157",Suppressed,53777,Suppressed

"26159",Suppressed,75077,Suppressed

"26161",54,358880,15.0

"26163",411,1759335,23.4

"26165",Suppressed,33003,Suppressed

"27001",Suppressed,15702,Suppressed

"27003",23,344151,6.7

"27005",Suppressed,33386,Suppressed

"27007",Suppressed,45672,Suppressed

"27009",Suppressed,39710,Suppressed

"27011",Suppressed,5040,Suppressed

"27013",Suppressed,65787,Suppressed

"27015",Suppressed,25313,Suppressed

"27017",Suppressed,35569,Suppressed

"27019",Suppressed,98741,Suppressed

"27021",Suppressed,28706,Suppressed

"27023",Suppressed,12109,Suppressed

"27025",Suppressed,54293,Suppressed

"27027",Suppressed,62324,Suppressed

"27029",Suppressed,8803,Suppressed

"27031",Suppressed,5194,Suppressed

"27033",Suppressed,11549,Suppressed

"27035",Suppressed,63428,Suppressed

"27037",23,414686,5.5

"27039",Suppressed,20364,Suppressed

"27041",Suppressed,37075,Suppressed

"27043",Suppressed,14050,Suppressed

"27045",Suppressed,20834,Suppressed

"27047",Suppressed,30613,Suppressed

"27049",Suppressed,46435,Suppressed

"27051",Suppressed,5903,Suppressed

"27053",98,1223149,8.0

"27055",Suppressed,18773,Suppressed

"27057",Suppressed,20655,Suppressed

"27059",Suppressed,38429,Suppressed

"27061",Suppressed,45435,Suppressed

"27063",Suppressed,10079,Suppressed

"27065",Suppressed,15837,Suppressed

"27067",Suppressed,42542,Suppressed

"27069",Suppressed,4424,Suppressed

"27071",Suppressed,12841,Suppressed

"27073",Suppressed,6856,Suppressed

"27075",Suppressed,10631,Suppressed

"27077",Suppressed,3923,Suppressed

"27079",Suppressed,27663,Suppressed

"27081",Suppressed,5771,Suppressed

"27083",Suppressed,25673,Suppressed

"27085",Suppressed,35932,Suppressed

"27087",Suppressed,5457,Suppressed

"27089",Suppressed,9423,Suppressed

"27091",Suppressed,20022,Suppressed

"27093",Suppressed,23102,Suppressed

"27095",Suppressed,25788,Suppressed

"27097",Suppressed,32775,Suppressed

"27099",Suppressed,39116,Suppressed

"27101",Suppressed,8413,Suppressed

"27103",Suppressed,33347,Suppressed

"27105",Suppressed,21770,Suppressed

"27107",Suppressed,6678,Suppressed

"27109",Suppressed,151436,Suppressed

"27111",Suppressed,57716,Suppressed

"27113",Suppressed,14219,Suppressed

"27115",Suppressed,29069,Suppressed

"27117",Suppressed,9271,Suppressed

"27119",Suppressed,31533,Suppressed

"27121",Suppressed,11041,Suppressed

"27123",35,538133,6.5

"27125",Suppressed,4055,Suppressed

"27127",Suppressed,15471,Suppressed

"27129",Suppressed,14892,Suppressed

"27131",Suppressed,65400,Suppressed

"27133",Suppressed,9600,Suppressed

"27135",Suppressed,15770,Suppressed

"27137",24,200431,12.0

"27139",Suppressed,141660,Suppressed

"27141",Suppressed,91705,Suppressed

"27143",Suppressed,14875,Suppressed

"27145",11,154708,Unreliable

"27147",Suppressed,36755,Suppressed

"27149",Suppressed,9796,Suppressed

"27151",Suppressed,9340,Suppressed

"27153",Suppressed,24257,Suppressed

"27155",Suppressed,3401,Suppressed

"27157",Suppressed,21239,Suppressed

"27159",Suppressed,13875,Suppressed

"27161",Suppressed,18989,Suppressed

"27163",10,251597,Unreliable

"27165",Suppressed,10952,Suppressed

"27167",Suppressed,6396,Suppressed

"27169",Suppressed,50885,Suppressed

"27171",Suppressed,131311,Suppressed

"27173",Suppressed,9875,Suppressed

"28001",Suppressed,31254,Suppressed

"28003",Suppressed,37388,Suppressed

"28005",Suppressed,12574,Suppressed

"28007",Suppressed,19043,Suppressed

"28009",Suppressed,8182,Suppressed

"28011",Suppressed,33322,Suppressed

"28013",Suppressed,14717,Suppressed

"28015",Suppressed,10243,Suppressed

"28017",Suppressed,17328,Suppressed

"28019",Suppressed,8299,Suppressed

"28021",Suppressed,9150,Suppressed

"28023",Suppressed,16006,Suppressed

"28025",Suppressed,20048,Suppressed

"28027",Suppressed,24620,Suppressed

"28029",Suppressed,28773,Suppressed

"28031",Suppressed,19543,Suppressed

"28033",29,173323,16.7

"28035",Suppressed,75944,Suppressed

"28037",Suppressed,7743,Suppressed

"28039",Suppressed,23373,Suppressed

"28041",Suppressed,13522,Suppressed

"28043",Suppressed,21578,Suppressed

"28045",Suppressed,46420,Suppressed

"28047",Suppressed,201410,Suppressed

"28049",Suppressed,242891,Suppressed

"28051",Suppressed,18340,Suppressed

"28053",Suppressed,8669,Suppressed

"28055",Suppressed,1337,Suppressed

"28057",Suppressed,23609,Suppressed

"28059",10,141425,Unreliable

"28061",Suppressed,16569,Suppressed

"28063",Suppressed,7507,Suppressed

"28065",Suppressed,11665,Suppressed

"28067",Suppressed,68215,Suppressed

"28069",Suppressed,9969,Suppressed

"28071",Suppressed,53154,Suppressed

"28073",Suppressed,60618,Suppressed

"28075",Suppressed,78524,Suppressed

"28077",Suppressed,12622,Suppressed

"28079",Suppressed,22763,Suppressed

"28081",Suppressed,85300,Suppressed

"28083",Suppressed,30999,Suppressed

"28085",Suppressed,34649,Suppressed

"28087",Suppressed,59710,Suppressed

"28089",Suppressed,103465,Suppressed

"28091",Suppressed,25563,Suppressed

"28093",Suppressed,35916,Suppressed

"28095",Suppressed,35827,Suppressed

"28097",Suppressed,10152,Suppressed

"28099",Suppressed,29463,Suppressed

"28101",Suppressed,21747,Suppressed

"28103",Suppressed,11043,Suppressed

"28105",Suppressed,49800,Suppressed

"28107",Suppressed,34167,Suppressed

"28109",Suppressed,55191,Suppressed

"28111",Suppressed,12277,Suppressed

"28113",Suppressed,39956,Suppressed

"28115",Suppressed,30908,Suppressed

"28117",Suppressed,25459,Suppressed

"28119",Suppressed,7486,Suppressed

"28121",Suppressed,149039,Suppressed

"28123",Suppressed,28265,Suppressed

"28125",Suppressed,4585,Suppressed

"28127",Suppressed,27222,Suppressed

"28129",Suppressed,16059,Suppressed

"28131",Suppressed,18070,Suppressed

"28133",Suppressed,27005,Suppressed

"28135",Suppressed,14588,Suppressed

"28137",Suppressed,28296,Suppressed

"28139",Suppressed,22131,Suppressed

"28141",Suppressed,19552,Suppressed

"28143",Suppressed,10343,Suppressed

"28145",Suppressed,28429,Suppressed

"28147",Suppressed,14638,Suppressed

"28149",Suppressed,47485,Suppressed

"28151",Suppressed,48130,Suppressed

"28153",Suppressed,20566,Suppressed

"28155",Suppressed,9899,Suppressed

"28157",Suppressed,9122,Suppressed

"28159",Suppressed,18317,Suppressed

"28161",Suppressed,12447,Suppressed

"28163",Suppressed,27387,Suppressed

"29001",Suppressed,25378,Suppressed

"29003",Suppressed,17296,Suppressed

"29005",Suppressed,5306,Suppressed

"29007",Suppressed,26096,Suppressed

"29009",Suppressed,35829,Suppressed

"29011",Suppressed,11880,Suppressed

