"County"	FIPS	Deaths	Population	Crude_Rate
	"Wells County, IN"	"18179"	Suppressed	27652	Suppressed
	"White County, IN"	"18181"	Suppressed	24426	Suppressed
	"Whitley County, IN"	"18183"	Suppressed	33342	Suppressed
	"Adair County, IA"	"19001"	Suppressed	7481	Suppressed
	"Adams County, IA"	"19003"	Suppressed	3911	Suppressed
	"Allamakee County, IA"	"19005"	Suppressed	14237	Suppressed
	"Appanoose County, IA"	"19007"	Suppressed	12700	Suppressed
	"Audubon County, IA"	"19009"	Suppressed	5910	Suppressed
	"Benton County, IA"	"19011"	Suppressed	25827	Suppressed
	"Black Hawk County, IA"	"19013"	Suppressed	131820	Suppressed
	"Boone County, IA"	"19015"	Suppressed	26195	Suppressed
	"Bremer County, IA"	"19017"	Suppressed	24479	Suppressed
	"Buchanan County, IA"	"19019"	Suppressed	20942	Suppressed
	"Buena Vista County, IA"	"19021"	Suppressed	20592	Suppressed
	"Butler County, IA"	"19023"	Suppressed	14986	Suppressed
	"Calhoun County, IA"	"19025"	Suppressed	9909	Suppressed
	"Carroll County, IA"	"19027"	Suppressed	20631	Suppressed
	"Cass County, IA"	"19029"	Suppressed	13723	Suppressed
	"Cedar County, IA"	"19031"	Suppressed	18416	Suppressed
	"Cerro Gordo County, IA"	"19033"	Suppressed	43788	Suppressed
	"Cherokee County, IA"	"19035"	Suppressed	11946	Suppressed
	"Chickasaw County, IA"	"19037"	Suppressed	12276	Suppressed
	"Clarke County, IA"	"19039"	Suppressed	9370	Suppressed
	"Clay County, IA"	"19041"	Suppressed	16599	Suppressed
	"Clayton County, IA"	"19043"	Suppressed	17835	Suppressed
	"Clinton County, IA"	"19045"	Suppressed	48717	Suppressed
	"Crawford County, IA"	"19047"	Suppressed	17309	Suppressed
	"Dallas County, IA"	"19049"	Suppressed	71967	Suppressed
	"Davis County, IA"	"19051"	Suppressed	8689	Suppressed
	"Decatur County, IA"	"19053"	Suppressed	8253	Suppressed
	"Delaware County, IA"	"19055"	Suppressed	17574	Suppressed
	"Des Moines County, IA"	"19057"	Suppressed	40340	Suppressed
	"Dickinson County, IA"	"19059"	Suppressed	16972	Suppressed
	"Dubuque County, IA"	"19061"	Suppressed	95097	Suppressed
	"Emmet County, IA"	"19063"	Suppressed	10120	Suppressed
	"Fayette County, IA"	"19065"	Suppressed	20793	Suppressed
	"Floyd County, IA"	"19067"	Suppressed	16056	Suppressed
	"Franklin County, IA"	"19069"	Suppressed	10554	Suppressed
	"Fremont County, IA"	"19071"	Suppressed	7147	Suppressed
	"Greene County, IA"	"19073"	Suppressed	9153	Suppressed
	"Grundy County, IA"	"19075"	Suppressed	12448	Suppressed
	"Guthrie County, IA"	"19077"	Suppressed	10777	Suppressed
	"Hamilton County, IA"	"19079"	Suppressed	15344	Suppressed
	"Hancock County, IA"	"19081"	Suppressed	11134	Suppressed
	"Hardin County, IA"	"19083"	Suppressed	17302	Suppressed
	"Harrison County, IA"	"19085"	Suppressed	14548	Suppressed
	"Henry County, IA"	"19087"	Suppressed	20236	Suppressed
	"Howard County, IA"	"19089"	Suppressed	9563	Suppressed
	"Humboldt County, IA"	"19091"	Suppressed	9729	Suppressed
	"Ida County, IA"	"19093"	Suppressed	7108	Suppressed
	"Iowa County, IA"	"19095"	Suppressed	16189	Suppressed
	"Jackson County, IA"	"19097"	Suppressed	19712	Suppressed
	"Jasper County, IA"	"19099"	Suppressed	36602	Suppressed
	"Jefferson County, IA"	"19101"	Suppressed	16867	Suppressed
	"Johnson County, IA"	"19103"	10	136317	Unreliable
	"Jones County, IA"	"19105"	Suppressed	20639	Suppressed
	"Keokuk County, IA"	"19107"	Suppressed	10374	Suppressed
	"Kossuth County, IA"	"19109"	Suppressed	15346	Suppressed
	"Lee County, IA"	"19111"	Suppressed	35617	Suppressed
	"Linn County, IA"	"19113"	15	215295	Unreliable
	"Louisa County, IA"	"19115"	Suppressed	11278	Suppressed
	"Lucas County, IA"	"19117"	Suppressed	8760	Suppressed
	"Lyon County, IA"	"19119"	Suppressed	11757	Suppressed
	"Madison County, IA"	"19121"	Suppressed	15654	Suppressed
	"Mahaska County, IA"	"19123"	Suppressed	22443	Suppressed
	"Marion County, IA"	"19125"	Suppressed	33419	Suppressed
	"Marshall County, IA"	"19127"	Suppressed	40857	Suppressed
	"Mills County, IA"	"19129"	Suppressed	14837	Suppressed
	"Mitchell County, IA"	"19131"	Suppressed	10725	Suppressed
	"Monona County, IA"	"19133"	Suppressed	9124	Suppressed
	"Monroe County, IA"	"19135"	Suppressed	8063	Suppressed
	"Montgomery County, IA"	"19137"	Suppressed	10566	Suppressed
	"Muscatine County, IA"	"19139"	Suppressed	42879	Suppressed
	"O'Brien County, IA"	"19141"	Suppressed	14172	Suppressed
	"Osceola County, IA"	"19143"	Suppressed	6193	Suppressed
	"Page County, IA"	"19145"	Suppressed	15713	Suppressed
	"Palo Alto County, IA"	"19147"	Suppressed	9275	Suppressed
	"Plymouth County, IA"	"19149"	Suppressed	24907	Suppressed
	"Pocahontas County, IA"	"19151"	Suppressed	7150	Suppressed
	"Polk County, IA"	"19153"	43	443710	9.7
	"Pottawattamie County, IA"	"19155"	Suppressed	92913	Suppressed
	"Poweshiek County, IA"	"19157"	Suppressed	18736	Suppressed
	"Ringgold County, IA"	"19159"	Suppressed	5096	Suppressed
	"Sac County, IA"	"19161"	Suppressed	10153	Suppressed
	"Scott County, IA"	"19163"	20	168799	11.8
	"Shelby County, IA"	"19165"	Suppressed	12069	Suppressed
	"Sioux County, IA"	"19167"	Suppressed	34268	Suppressed
	"Story County, IA"	"19169"	Suppressed	91140	Suppressed
	"Tama County, IA"	"19171"	Suppressed	17536	Suppressed
	"Taylor County, IA"	"19173"	Suppressed	6208	Suppressed
	"Union County, IA"	"19175"	Suppressed	12594	Suppressed
	"Van Buren County, IA"	"19177"	Suppressed	7449	Suppressed
	"Wapello County, IA"	"19179"	Suppressed	35366	Suppressed
	"Warren County, IA"	"19181"	Suppressed	46891	Suppressed
	"Washington County, IA"	"19183"	Suppressed	21914	Suppressed
	"Wayne County, IA"	"19185"	Suppressed	6344	Suppressed
	"Webster County, IA"	"19187"	Suppressed	37273	Suppressed
	"Winnebago County, IA"	"19189"	Suppressed	10600	Suppressed
	"Winneshiek County, IA"	"19191"	Suppressed	21061	Suppressed
	"Woodbury County, IA"	"19193"	Suppressed	102323	Suppressed
	"Worth County, IA"	"19195"	Suppressed	7519	Suppressed
	"Wright County, IA"	"19197"	Suppressed	12991	Suppressed
	"Allen County, KS"	"20001"	Suppressed	13319	Suppressed
	"Anderson County, KS"	"20003"	Suppressed	7917	Suppressed
	"Atchison County, KS"	"20005"	Suppressed	16813	Suppressed
	"Barber County, KS"	"20007"	Suppressed	4861	Suppressed
	"Barton County, KS"	"20009"	Suppressed	27557	Suppressed
	"Bourbon County, KS"	"20011"	Suppressed	14897	Suppressed
	"Brown County, KS"	"20013"	Suppressed	9881	Suppressed
	"Butler County, KS"	"20015"	Suppressed	65827	Suppressed
	"Chase County, KS"	"20017"	Suppressed	2757	Suppressed
	"Chautauqua County, KS"	"20019"	Suppressed	3571	Suppressed
	"Cherokee County, KS"	"20021"	Suppressed	21226	Suppressed
	"Cheyenne County, KS"	"20023"	Suppressed	2678	Suppressed
	"Clark County, KS"	"20025"	Suppressed	2181	Suppressed
	"Clay County, KS"	"20027"	Suppressed	8531	Suppressed
	"Cloud County, KS"	"20029"	Suppressed	9397	Suppressed
	"Coffey County, KS"	"20031"	Suppressed	8502	Suppressed
	"Comanche County, KS"	"20033"	Suppressed	1913	Suppressed
	"Cowley County, KS"	"20035"	Suppressed	36288	Suppressed
	"Crawford County, KS"	"20037"	Suppressed	39361	Suppressed
	"Decatur County, KS"	"20039"	Suppressed	2871	Suppressed
	"Dickinson County, KS"	"20041"	Suppressed	19762	Suppressed
	"Doniphan County, KS"	"20043"	Suppressed	7864	Suppressed
	"Douglas County, KS"	"20045"	10	112864	Unreliable
	"Edwards County, KS"	"20047"	Suppressed	2979	Suppressed
	"Elk County, KS"	"20049"	Suppressed	2720	Suppressed
	"Ellis County, KS"	"20051"	Suppressed	29053	Suppressed
	"Ellsworth County, KS"	"20053"	Suppressed	6494	Suppressed
	"Finney County, KS"	"20055"	Suppressed	37200	Suppressed
	"Ford County, KS"	"20057"	Suppressed	34752	Suppressed
	"Franklin County, KS"	"20059"	Suppressed	25906	Suppressed
	"Geary County, KS"	"20061"	Suppressed	38013	Suppressed
	"Gove County, KS"	"20063"	Suppressed	2729	Suppressed
	"Graham County, KS"	"20065"	Suppressed	2578	Suppressed
	"Grant County, KS"	"20067"	Suppressed	7923	Suppressed
	"Gray County, KS"	"20069"	Suppressed	6030	Suppressed
	"Greeley County, KS"	"20071"	Suppressed	1298	Suppressed
	"Greenwood County, KS"	"20073"	Suppressed	6454	Suppressed
	"Hamilton County, KS"	"20075"	Suppressed	2639	Suppressed
	"Harper County, KS"	"20077"	Suppressed	5911	Suppressed
	"Harvey County, KS"	"20079"	Suppressed	34852	Suppressed
	"Haskell County, KS"	"20081"	Suppressed	4256	Suppressed
	"Hodgeman County, KS"	"20083"	Suppressed	1963	Suppressed
	"Jackson County, KS"	"20085"	Suppressed	13449	Suppressed
	"Jefferson County, KS"	"20087"	Suppressed	18945	Suppressed
	"Jewell County, KS"	"20089"	Suppressed	3046	Suppressed
	"Johnson County, KS"	"20091"	32	559913	5.7
	"Kearny County, KS"	"20093"	Suppressed	3968	Suppressed
	"Kingman County, KS"	"20095"	Suppressed	7863	Suppressed
	"Kiowa County, KS"	"20097"	Suppressed	2496	Suppressed
	"Labette County, KS"	"20099"	Suppressed	21284	Suppressed
	"Lane County, KS"	"20101"	Suppressed	1704	Suppressed
	"Leavenworth County, KS"	"20103"	Suppressed	77739	Suppressed
	"Lincoln County, KS"	"20105"	Suppressed	3174	Suppressed
	"Linn County, KS"	"20107"	Suppressed	9441	Suppressed
	"Logan County, KS"	"20109"	Suppressed	2784	Suppressed
	"Lyon County, KS"	"20111"	Suppressed	33748	Suppressed
	"McPherson County, KS"	"20113"	Suppressed	29356	Suppressed
	"Marion County, KS"	"20115"	Suppressed	12347	Suppressed
	"Marshall County, KS"	"20117"	Suppressed	10022	Suppressed
	"Meade County, KS"	"20119"	Suppressed	4396	Suppressed
	"Miami County, KS"	"20121"	Suppressed	32612	Suppressed
	"Mitchell County, KS"	"20123"	Suppressed	6355	Suppressed
	"Montgomery County, KS"	"20125"	Suppressed	34459	Suppressed
	"Morris County, KS"	"20127"	Suppressed	5854	Suppressed
	"Morton County, KS"	"20129"	Suppressed	3169	Suppressed
	"Nemaha County, KS"	"20131"	Suppressed	10132	Suppressed
	"Neosho County, KS"	"20133"	Suppressed	16406	Suppressed
	"Ness County, KS"	"20135"	Suppressed	3068	Suppressed
	"Norton County, KS"	"20137"	Suppressed	5612	Suppressed
	"Osage County, KS"	"20139"	Suppressed	16142	Suppressed
	"Osborne County, KS"	"20141"	Suppressed	3806	Suppressed
	"Ottawa County, KS"	"20143"	Suppressed	6072	Suppressed
	"Pawnee County, KS"	"20145"	Suppressed	6928	Suppressed
	"Phillips County, KS"	"20147"	Suppressed	5519	Suppressed
	"Pottawatomie County, KS"	"20149"	Suppressed	22302	Suppressed
	"Pratt County, KS"	"20151"	Suppressed	9728	Suppressed
	"Rawlins County, KS"	"20153"	Suppressed	2560	Suppressed
	"Reno County, KS"	"20155"	Suppressed	64438	Suppressed
	"Republic County, KS"	"20157"	Suppressed	4858	Suppressed
	"Rice County, KS"	"20159"	Suppressed	9985	Suppressed
	"Riley County, KS"	"20161"	Suppressed	75508	Suppressed
	"Rooks County, KS"	"20163"	Suppressed	5223	Suppressed
	"Rush County, KS"	"20165"	Suppressed	3220	Suppressed
	"Russell County, KS"	"20167"	Suppressed	6946	Suppressed
	"Saline County, KS"	"20169"	Suppressed	55988	Suppressed
	"Scott County, KS"	"20171"	Suppressed	4937	Suppressed
	"Sedgwick County, KS"	"20173"	27	503889	5.4
	"Seward County, KS"	"20175"	Suppressed	23547	Suppressed
	"Shawnee County, KS"	"20177"	Suppressed	178991	Suppressed
	"Sheridan County, KS"	"20179"	Suppressed	2538	Suppressed
	"Sherman County, KS"	"20181"	Suppressed	6113	Suppressed
	"Smith County, KS"	"20183"	Suppressed	3765	Suppressed
	"Stafford County, KS"	"20185"	Suppressed	4358	Suppressed
	"Stanton County, KS"	"20187"	Suppressed	2175	Suppressed
	"Stevens County, KS"	"20189"	Suppressed	5756	Suppressed
	"Sumner County, KS"	"20191"	Suppressed	23674	Suppressed
	"Thomas County, KS"	"20193"	Suppressed	7941	Suppressed
	"Trego County, KS"	"20195"	Suppressed	2986	Suppressed
	"Wabaunsee County, KS"	"20197"	Suppressed	7039	Suppressed
	"Wallace County, KS"	"20199"	Suppressed	1517	Suppressed
	"Washington County, KS"	"20201"	Suppressed	5758	Suppressed
	"Wichita County, KS"	"20203"	Suppressed	2256	Suppressed
	"Wilson County, KS"	"20205"	Suppressed	9105	Suppressed
	"Woodson County, KS"	"20207"	Suppressed	3278	Suppressed
	"Wyandotte County, KS"	"20209"	11	159129	Unreliable
	"Adair County, KY"	"21001"	Suppressed	18675	Suppressed
	"Allen County, KY"	"21003"	Suppressed	20210	Suppressed
	"Anderson County, KY"	"21005"	Suppressed	21728	Suppressed
	"Ballard County, KY"	"21007"	Suppressed	8333	Suppressed
	"Barren County, KY"	"21009"	Suppressed	42631	Suppressed
	"Bath County, KY"	"21011"	Suppressed	11802	Suppressed
	"Bell County, KY"	"21013"	Suppressed	28183	Suppressed
	"Boone County, KY"	"21015"	25	123316	20.3
	"Bourbon County, KY"	"21017"	Suppressed	19978	Suppressed
	"Boyd County, KY"	"21019"	Suppressed	49164	Suppressed
	"Boyle County, KY"	"21021"	Suppressed	28658	Suppressed
	"Bracken County, KY"	"21023"	Suppressed	8494	Suppressed
	"Breathitt County, KY"	"21025"	Suppressed	13635	Suppressed
	"Breckinridge County, KY"	"21027"	Suppressed	20071	Suppressed
	"Bullitt County, KY"	"21029"	14	75896	Unreliable
	"Butler County, KY"	"21031"	Suppressed	12840	Suppressed
	"Caldwell County, KY"	"21033"	Suppressed	12935	Suppressed
	"Calloway County, KY"	"21035"	Suppressed	37655	Suppressed
	"Campbell County, KY"	"21037"	48	90908	52.8
	"Carlisle County, KY"	"21039"	Suppressed	5034	Suppressed
	"Carroll County, KY"	"21041"	Suppressed	10900	Suppressed
	"Carter County, KY"	"21043"	Suppressed	27348	Suppressed
	"Casey County, KY"	"21045"	Suppressed	16082	Suppressed
	"Christian County, KY"	"21047"	Suppressed	75427	Suppressed
	"Clark County, KY"	"21049"	13	35787	Unreliable
	"Clay County, KY"	"21051"	Suppressed	21556	Suppressed
	"Clinton County, KY"	"21053"	Suppressed	10285	Suppressed
	"Crittenden County, KY"	"21055"	Suppressed	9280	Suppressed
	"Cumberland County, KY"	"21057"	Suppressed	6819	Suppressed
	"Daviess County, KY"	"21059"	Suppressed	97847	Suppressed
	"Edmonson County, KY"	"21061"	Suppressed	12071	Suppressed
	"Elliott County, KY"	"21063"	Suppressed	7780	Suppressed
	"Estill County, KY"	"21065"	Suppressed	14493	Suppressed
	"Fayette County, KY"	"21067"	35	305489	11.5
	"Fleming County, KY"	"21069"	Suppressed	14560	Suppressed
	"Floyd County, KY"	"21071"	12	38949	Unreliable
	"Franklin County, KY"	"21073"	Suppressed	49804	Suppressed
	"Fulton County, KY"	"21075"	Suppressed	6525	Suppressed
	"Gallatin County, KY"	"21077"	Suppressed	8479	Suppressed
	"Garrard County, KY"	"21079"	Suppressed	16913	Suppressed
	"Grant County, KY"	"21081"	12	24485	Unreliable
	"Graves County, KY"	"21083"	Suppressed	37544	Suppressed
	"Grayson County, KY"	"21085"	Suppressed	25964	Suppressed
	"Green County, KY"	"21087"	Suppressed	11315	Suppressed
	"Greenup County, KY"	"21089"	Suppressed	36707	Suppressed
	"Hancock County, KY"	"21091"	Suppressed	8677	Suppressed
	"Hardin County, KY"	"21093"	Suppressed	107025	Suppressed
	"Harlan County, KY"	"21095"	11	28543	Unreliable
	"Harrison County, KY"	"21097"	Suppressed	18624	Suppressed
	"Hart County, KY"	"21099"	Suppressed	18366	Suppressed
	"Henderson County, KY"	"21101"	Suppressed	46513	Suppressed
	"Henry County, KY"	"21103"	Suppressed	15318	Suppressed
	"Hickman County, KY"	"21105"	Suppressed	4754	Suppressed
	"Hopkins County, KY"	"21107"	Suppressed	46718	Suppressed
	"Jackson County, KY"	"21109"	Suppressed	13331	Suppressed
	"Jefferson County, KY"	"21111"	82	750828	10.9
	"Jessamine County, KY"	"21113"	Suppressed	49635	Suppressed
	"Johnson County, KY"	"21115"	Suppressed	23383	Suppressed
	"Kenton County, KY"	"21117"	42	161711	26.0
	"Knott County, KY"	"21119"	Suppressed	16124	Suppressed
	"Knox County, KY"	"21121"	10	31735	Unreliable
	"Larue County, KY"	"21123"	Suppressed	14151	Suppressed
	"Laurel County, KY"	"21125"	Suppressed	59462	Suppressed
	"Lawrence County, KY"	"21127"	Suppressed	15848	Suppressed
	"Lee County, KY"	"21129"	Suppressed	7706	Suppressed
	"Leslie County, KY"	"21131"	Suppressed	11170	Suppressed
	"Letcher County, KY"	"21133"	Suppressed	23952	Suppressed
	"Lewis County, KY"	"21135"	Suppressed	13835	Suppressed
	"Lincoln County, KY"	"21137"	Suppressed	24461	Suppressed
	"Livingston County, KY"	"21139"	Suppressed	9423	Suppressed
	"Logan County, KY"	"21141"	Suppressed	26646	Suppressed
	"Lyon County, KY"	"21143"	Suppressed	8351	Suppressed
	"McCracken County, KY"	"21145"	Suppressed	65549	Suppressed
	"McCreary County, KY"	"21147"	Suppressed	18069	Suppressed
	"McLean County, KY"	"21149"	Suppressed	9506	Suppressed
	"Madison County, KY"	"21151"	18	84786	Unreliable
	"Magoffin County, KY"	"21153"	Suppressed	13041	Suppressed
	"Marion County, KY"	"21155"	Suppressed	20090	Suppressed
	"Marshall County, KY"	"21157"	Suppressed	31344	Suppressed
	"Martin County, KY"	"21159"	Suppressed	12743	Suppressed
	"Mason County, KY"	"21161"	Suppressed	17512	Suppressed
	"Meade County, KY"	"21163"	Suppressed	29237	Suppressed
	"Menifee County, KY"	"21165"	Suppressed	6220	Suppressed
	"Mercer County, KY"	"21167"	Suppressed	21261	Suppressed
	"Metcalfe County, KY"	"21169"	Suppressed	9969	Suppressed
	"Monroe County, KY"	"21171"	Suppressed	10821	Suppressed
	"Montgomery County, KY"	"21173"	Suppressed	26902	Suppressed
	"Morgan County, KY"	"21175"	Suppressed	13668	Suppressed
	"Muhlenberg County, KY"	"21177"	Suppressed	31181	Suppressed
	"Nelson County, KY"	"21179"	Suppressed	44319	Suppressed
	"Nicholas County, KY"	"21181"	Suppressed	7000	Suppressed
	"Ohio County, KY"	"21183"	Suppressed	24075	Suppressed
	"Oldham County, KY"	"21185"	Suppressed	61412	Suppressed
	"Owen County, KY"	"21187"	Suppressed	10765	Suppressed
	"Owsley County, KY"	"21189"	Suppressed	4722	Suppressed
	"Pendleton County, KY"	"21191"	Suppressed	14604	Suppressed
	"Perry County, KY"	"21193"	Suppressed	28241	Suppressed
	"Pike County, KY"	"21195"	17	64178	Unreliable
	"Powell County, KY"	"21197"	Suppressed	12483	Suppressed
	"Pulaski County, KY"	"21199"	Suppressed	63593	Suppressed
	"Robertson County, KY"	"21201"	Suppressed	2188	Suppressed
	"Rockcastle County, KY"	"21203"	Suppressed	17006	Suppressed
	"Rowan County, KY"	"21205"	Suppressed	23447	Suppressed
	"Russell County, KY"	"21207"	Suppressed	17497	Suppressed
	"Scott County, KY"	"21209"	10	49057	Unreliable
	"Shelby County, KY"	"21211"	Suppressed	43614	Suppressed
	"Simpson County, KY"	"21213"	Suppressed	17538	Suppressed
	"Spencer County, KY"	"21215"	Suppressed	17416	Suppressed
	"Taylor County, KY"	"21217"	Suppressed	24691	Suppressed
	"Todd County, KY"	"21219"	Suppressed	12651	Suppressed
	"Trigg County, KY"	"21221"	Suppressed	14447	Suppressed
	"Trimble County, KY"	"21223"	Suppressed	8787	Suppressed
	"Union County, KY"	"21225"	Suppressed	14850	Suppressed
	"Warren County, KY"	"21227"	Suppressed	117110	Suppressed
	"Washington County, KY"	"21229"	Suppressed	11833	Suppressed
	"Wayne County, KY"	"21231"	Suppressed	20824	Suppressed
	"Webster County, KY"	"21233"	Suppressed	13583	Suppressed
	"Whitley County, KY"	"21235"	15	35499	Unreliable
	"Wolfe County, KY"	"21237"	Suppressed	7164	Suppressed
	"Woodford County, KY"	"21239"	Suppressed	25077	Suppressed
	"Acadia Parish, LA"	"22001"	Suppressed	61912	Suppressed
	"Allen Parish, LA"	"22003"	Suppressed	25539	Suppressed
	"Ascension Parish, LA"	"22005"	Suppressed	112286	Suppressed
	"Assumption Parish, LA"	"22007"	Suppressed	23026	Suppressed
	"Avoyelles Parish, LA"	"22009"	Suppressed	41632	Suppressed
	"Beauregard Parish, LA"	"22011"	Suppressed	36281	Suppressed
	"Bienville Parish, LA"	"22013"	Suppressed	14076	Suppressed
	"Bossier Parish, LA"	"22015"	Suppressed	122197	Suppressed
	"Caddo Parish, LA"	"22017"	Suppressed	257093	Suppressed
	"Calcasieu Parish, LA"	"22019"	Suppressed	194493	Suppressed
	"Caldwell Parish, LA"	"22021"	Suppressed	10004	Suppressed
	"Cameron Parish, LA"	"22023"	Suppressed	6702	Suppressed
	"Catahoula Parish, LA"	"22025"	Suppressed	10292	Suppressed
	"Claiborne Parish, LA"	"22027"	Suppressed	16828	Suppressed
	"Concordia Parish, LA"	"22029"	Suppressed	20365	Suppressed
	"De Soto Parish, LA"	"22031"	Suppressed	26963	Suppressed
	"East Baton Rouge Parish, LA"	"22033"	11	444526	Unreliable
	"East Carroll Parish, LA"	"22035"	Suppressed	7526	Suppressed
	"East Feliciana Parish, LA"	"22037"	Suppressed	20008	Suppressed
	"Evangeline Parish, LA"	"22039"	Suppressed	33710	Suppressed
	"Franklin Parish, LA"	"22041"	Suppressed	20561	Suppressed
	"Grant Parish, LA"	"22043"	Suppressed	22068	Suppressed
	"Iberia Parish, LA"	"22045"	Suppressed	73999	Suppressed
	"Iberville Parish, LA"	"22047"	Suppressed	33228	Suppressed
	"Jackson Parish, LA"	"22049"	Suppressed	16216	Suppressed
	"Jefferson Parish, LA"	"22051"	50	433676	11.5
	"Jefferson Davis Parish, LA"	"22053"	Suppressed	31432	Suppressed
	"Lafayette Parish, LA"	"22055"	Suppressed	227055	Suppressed
	"Lafourche Parish, LA"	"22057"	Suppressed	97029	Suppressed
	"LaSalle Parish, LA"	"22059"	Suppressed	14927	Suppressed
	"Lincoln Parish, LA"	"22061"	Suppressed	46953	Suppressed
	"Livingston Parish, LA"	"22063"	Suppressed	131942	Suppressed
	"Madison Parish, LA"	"22065"	Suppressed	12154	Suppressed
	"Morehouse Parish, LA"	"22067"	Suppressed	27559	Suppressed
	"Natchitoches Parish, LA"	"22069"	Suppressed	39436	Suppressed
	"Orleans Parish, LA"	"22071"	15	369250	Unreliable
	"Ouachita Parish, LA"	"22073"	Suppressed	155363	Suppressed
	"Plaquemines Parish, LA"	"22075"	Suppressed	23921	Suppressed
	"Pointe Coupee Parish, LA"	"22077"	Suppressed	22726	Suppressed
	"Rapides Parish, LA"	"22079"	Suppressed	132373	Suppressed
	"Red River Parish, LA"	"22081"	Suppressed	8983	Suppressed
	"Richland Parish, LA"	"22083"	Suppressed	20921	Suppressed
	"Sabine Parish, LA"	"22085"	Suppressed	24325	Suppressed
	"St. Bernard Parish, LA"	"22087"	Suppressed	41635	Suppressed
	"St. Charles Parish, LA"	"22089"	Suppressed	52681	Suppressed
	"St. Helena Parish, LA"	"22091"	Suppressed	11071	Suppressed
	"St. James Parish, LA"	"22093"	Suppressed	21722	Suppressed
	"St. John the Baptist Parish, LA"	"22095"	Suppressed	44758	Suppressed
	"St. Landry Parish, LA"	"22097"	Suppressed	83662	Suppressed
	"St. Martin Parish, LA"	"22099"	Suppressed	52726	Suppressed
	"St. Mary Parish, LA"	"22101"	Suppressed	53697	Suppressed
	"St. Tammany Parish, LA"	"22103"	33	239453	13.8
	"Tangipahoa Parish, LA"	"22105"	Suppressed	123441	Suppressed
	"Tensas Parish, LA"	"22107"	Suppressed	4954	Suppressed
	"Terrebonne Parish, LA"	"22109"	Suppressed	111893	Suppressed
	"Union Parish, LA"	"22111"	Suppressed	22419	Suppressed
	"Vermilion Parish, LA"	"22113"	Suppressed	58723	Suppressed
	"Vernon Parish, LA"	"22115"	Suppressed	53869	Suppressed
	"Washington Parish, LA"	"22117"	Suppressed	46670	Suppressed
	"Webster Parish, LA"	"22119"	Suppressed	40940	Suppressed
	"West Baton Rouge Parish, LA"	"22121"	Suppressed	24106	Suppressed
	"West Carroll Parish, LA"	"22123"	Suppressed	11512	Suppressed
	"West Feliciana Parish, LA"	"22125"	Suppressed	15405	Suppressed
	"Winn Parish, LA"	"22127"	Suppressed	15000	Suppressed
	"Androscoggin County, ME"	"23001"	Suppressed	107609	Suppressed
	"Aroostook County, ME"	"23003"	Suppressed	70868	Suppressed
	"Cumberland County, ME"	"23005"	31	283921	10.9
	"Franklin County, ME"	"23007"	Suppressed	30630	Suppressed
	"Hancock County, ME"	"23009"	Suppressed	54558	Suppressed
	"Kennebec County, ME"	"23011"	Suppressed	121853	Suppressed
	"Knox County, ME"	"23013"	Suppressed	39668	Suppressed
	"Lincoln County, ME"	"23015"	Suppressed	34180	Suppressed
	"Oxford County, ME"	"23017"	Suppressed	57481	Suppressed
	"Penobscot County, ME"	"23019"	Suppressed	153746	Suppressed
	"Piscataquis County, ME"	"23021"	Suppressed	17290	Suppressed
	"Sagadahoc County, ME"	"23023"	Suppressed	35191	Suppressed
	"Somerset County, ME"	"23025"	Suppressed	51910	Suppressed
	"Waldo County, ME"	"23027"	Suppressed	38820	Suppressed
	"Washington County, ME"	"23029"	Suppressed	32462	Suppressed
	"York County, ME"	"23031"	19	199005	Unreliable
	"Allegany County, MD"	"24001"	Suppressed	74012	Suppressed
	"Anne Arundel County, MD"	"24003"	12	550488	Unreliable
	"Baltimore County, MD"	"24005"	28	817455	3.4
	"Calvert County, MD"	"24009"	Suppressed	89628	Suppressed
	"Caroline County, MD"	"24011"	Suppressed	32718	Suppressed
	"Carroll County, MD"	"24013"	Suppressed	167217	Suppressed
	"Cecil County, MD"	"24015"	11	101696	Unreliable
	"Charles County, MD"	"24017"	Suppressed	150592	Suppressed
	"Dorchester County, MD"	"24019"	Suppressed	32551	Suppressed
	"Frederick County, MD"	"24021"	Suppressed	239582	Suppressed
	"Garrett County, MD"	"24023"	Suppressed	29854	Suppressed
	"Harford County, MD"	"24025"	Suppressed	248622	Suppressed
	"Howard County, MD"	"24027"	Suppressed	299430	Suppressed
	"Kent County, MD"	"24029"	Suppressed	20191	Suppressed
	"Montgomery County, MD"	"24031"	11	1004709	Unreliable
	"Prince George's County, MD"	"24033"	11	881138	Unreliable
	"Queen Anne's County, MD"	"24035"	Suppressed	48595	Suppressed
	"St. Mary's County, MD"	"24037"	Suppressed	108987	Suppressed
	"Somerset County, MD"	"24039"	Suppressed	26253	Suppressed
	"Talbot County, MD"	"24041"	Suppressed	38098	Suppressed
	"Washington County, MD"	"24043"	Suppressed	149180	Suppressed
	"Wicomico County, MD"	"24045"	Suppressed	100647	Suppressed
	"Worcester County, MD"	"24047"	Suppressed	51578	Suppressed
	"Baltimore city, MD"	"24510"	32	621342	5.2
	"Barnstable County, MA"	"25001"	21	215423	9.7
	"Berkshire County, MA"	"25003"	15	130016	Unreliable
	"Bristol County, MA"	"25005"	94	551082	17.1
	"Dukes County, MA"	"25007"	Suppressed	17041	Suppressed
	"Essex County, MA"	"25009"	89	755618	11.8
