FIPS_Code,Prescription_Rate_2012
12081,89.0
12083,91.1
12085,81.8
12086,34.6
12087,99.0
12089,123.1
12091,102.7
12093,117.0
12095,58.0
12097,74.3
12099,66.9
12101,102.5
12103,94.4
12105,79.0
12107,117.1
12109,69.1
12111,73.9
12113,125.5
12115,90.5
12117,67.4
12119,73.9
12121,90.3
12123,133.6
12125,67.9
12127,91.3
12129,97.7
12131,100.3
12133,169.9
13001,130.3
13003,75.9
13005,175.3
13007,–
13009,120.4
13011,60.2
13013,97.4
13015,120.5
13017,179.8
13019,95.8
13021,162.3
13023,153.3
13025,64.4
13027,116.0
13029,97.2
13031,88.3
13033,87.8
13035,94.9
13037,–
13039,83.7
13043,146.4
13045,139.8
13047,185.9
13049,95.0
13051,96.8
13053,–
13055,159.3
13057,77.2
13059,130.2
13061,108.8
13063,54.5
13065,143.2
13067,73.0
13069,176.9
13071,79.6
13073,93.2
13075,121.1
13077,94.5
13079,–
13081,174.7
13083,112.7
13085,170.1
13087,148.1
13089,49.4
13091,107.9
13093,–
13095,132.8
13097,104.7
13099,104.3
13101,–
13103,77.9
13105,136.8
13107,116.0
13109,169.2
13111,140.2
13113,86.1
13115,176.4
13117,65.5
13119,163.9
13121,54.1
13123,154.2
13125,–
13127,118.8
13129,154.5
13131,74.8
13133,133.4
13135,55.0
13137,127.4
13139,103.9
13141,53.7
13143,241.9
13145,7.7
13147,124.0
13149,–
13151,89.5
13153,114.6
13155,57.9
13157,120.9
13159,57.3
13161,115.0
13163,133.2
13165,36.0
13167,39.6
13169,48.3
13171,97.2
13173,–
13175,169.0
13177,49.7
13179,59.3
13181,–
13183,–
13185,120.7
13187,90.8
13189,170.8
13191,98.9
13193,60.0
13195,126.3
13197,–
13199,46.7
13201,140.1
13205,101.7
13207,64.6
13209,–
13211,63.3
13213,118.6
13215,110.0
13217,104.4
13219,64.6
13221,–
13223,69.4
13225,96.8
13227,148.1
13229,48.2
13231,–
13233,204.2
13235,99.5
13237,74.3
13239,–
13241,163.0
13243,183.1
13245,110.4
13247,85.6
13249,–
13251,44.2
13253,152.8
13255,164.2
13257,189.3
13259,68.8
13261,97.5
13263,–
13265,–
13267,61.7
13269,47.7
13271,52.5
13273,57.1
13275,110.8
13277,156.6
13279,189.3
13281,116.2
13283,–
13285,139.8
13287,79.3
13289,–
13291,171.6
13293,145.2
13295,47.1
13297,126.8
13299,215.0
13301,–
13303,102.0
13305,167.2
13307,–
13309,–
13311,94.4
13313,106.7
13315,–
13317,170.5
13319,–
13321,96.2
15001,85.8
15003,38.9
15005,–
15007,71.6
15009,69.7
19001,38.9
19003,–
19005,59.0
19007,123.4
19009,37.7
19011,4.3
19013,93.1
19015,65.0
19017,45.8
19019,36.1
19021,47.9
19023,38.6
19025,47.2
19027,121.4
19029,119.3
19031,20.5
19033,125.5
19035,63.4
19037,37.1
19039,92.3
19041,118.8
19043,37.0
19045,83.7
19047,64.2
19049,24.1
19051,58.1
19053,–
19055,55.1
19057,111.5
19059,86.1
19061,66.9
19063,51.5
19065,91.9
19067,102.8
19069,31.5
19071,72.2
19073,94.5
19075,8.9
19077,22.9
19079,67.3
19081,19.2
19083,61.6
19085,67.9
19087,78.8
19089,48.9
19091,55.4
19093,76.7
19095,21.4
19097,39.5
19099,80.7
19101,89.8
19103,43.1
19105,28.2
19107,17.8
19109,53.0
19111,132.1
19113,82.8
19115,26.9
19117,95.0
19119,24.4
19121,43.5
19123,73.4
19125,67.5
19127,91.9
19129,31.5
19131,35.0
19133,79.3
19135,105.7
19137,77.4
19139,75.0
19141,29.7
19143,29.0
19145,130.7
19147,56.5
19149,46.6
19151,64.9
19153,105.7
19155,104.4
19157,53.0
19159,66.8
19161,17.0
19163,87.5
19165,63.5
19167,29.8
19169,42.8
19171,22.7
19173,53.5
19175,145.8
19177,–
19179,120.7
19181,46.5
19183,45.0
19185,81.5
19187,98.5
19189,46.7
19191,40.2
19193,70.0
19195,–
19197,79.5
16001,87.0
16003,–
16005,116.1
16007,123.9
16009,94.3
16011,79.5
16013,50.0
16015,–
16017,105.1
16019,110.6
16021,82.6
16023,92.5
16025,–
16027,87.1
16029,113.9
16031,128.9
16033,–
16035,114.1
16037,40.2
16039,65.2
16041,88.9
16043,41.0
16045,119.4
16047,51.0
16049,71.0
16051,38.5
16053,84.6
16055,111.1
16057,76.5
16059,92.0
16061,227.0
16063,–
16065,56.6
16067,37.0
16069,148.7
16071,91.5
16073,31.1
16075,42.8
16077,35.1
16079,131.8
16081,69.6
16083,131.2
16085,109.6
16087,127.3
17001,136.8
17003,51.1
17005,75.1
17007,58.6
17009,–
17011,33.1
17013,–
17015,21.8
17017,53.7
17019,76.4
17021,107.1
17023,102.4
17025,98.6
17027,35.1
17029,122.7
17031,47.5
17033,30.5
17035,–
17037,62.3
17039,99.4
17041,14.1
17043,54.6
17045,129.2
17047,50.7
17049,127.3
17051,85.4
17053,–
17055,165.2
17057,80.9
17059,–
17061,9.3
17063,85.4
17065,–
17067,30.3
17069,253.2
17071,–
17073,64.5
17075,71.9
17077,135.0
17079,50.4
17081,138.0
17083,113.2
17085,48.2
17087,–
17089,48.0
17091,90.0
17093,64.5
17095,121.4
17097,60.9
17099,96.3
17101,115.0
17103,77.1
17105,90.3
17107,97.9
17109,82.4
17111,74.1
17113,67.9
17115,115.3
17117,48.6
17119,123.8
17121,136.0
17123,18.9
17125,76.7
17127,135.4
17129,–
17131,42.9
17133,89.1
17135,151.4
17137,128.5
17139,43.3
17141,27.4
17143,94.6
17145,121.2
17147,44.6
17149,59.4
17151,–
17153,78.1
17155,–
17157,61.3
17159,113.9
17161,88.0
17163,87.4
17165,237.1
17167,124.1
17169,118.3
17171,–
17173,40.2
17175,–
17177,94.0
17179,107.5
17181,163.8
17183,116.1
17185,132.7
17187,72.4
17189,6.6
17191,107.8
17193,123.5
17195,81.9
17197,60.6
17199,179.6
17201,117.7
17203,20.6
18001,71.5
18003,96.1
18005,141.7
18007,26.2
18009,134.7
18011,84.4
18013,48.9
18015,42.0
18017,86.1
18019,146.9
18021,128.8
18023,113.8
18025,72.7
18027,120.5
18029,108.3
18031,114.5
18033,86.9
18035,145.5
18037,131.5
18039,93.3
18041,180.5
18043,197.6
18045,144.0
18047,67.3
18049,118.7
18051,105.8
18053,147.4
18055,106.7
18057,65.0
18059,96.6
18061,118.7
18063,92.8
18065,120.9
18067,174.0
18069,107.4
18071,137.8
18073,130.8
18075,139.3
18077,151.5
18079,147.5
18081,113.6
18083,160.4
18085,91.2
18087,28.7
18089,95.6
18091,127.7
18093,165.4
18095,153.4
18097,101.4
18099,99.5
18101,123.4
18103,78.0
18105,93.4
18107,121.4
18109,159.1
18111,31.5
18113,93.7
18115,–
18117,144.1
18119,86.9
18121,64.1
18123,117.3
18125,118.2
18127,107.0
18129,72.5
18131,90.7
18133,99.7
18135,108.8
18137,119.9
18139,111.1
18141,100.5
18143,237.4
18145,103.6
18147,78.2
18149,155.8
18151,98.8
18153,147.1
18155,64.9
18157,90.5
18159,89.9
18161,65.9
18163,183.3
18165,122.1
18167,147.0
18169,116.3
18171,–
18173,101.3
18175,111.7
18177,130.7
18179,83.3
18181,98.6
18183,119.0
20001,196.8
20003,–
20005,121.9
20007,113.4
20009,122.8
20011,112.7
20013,50.2
20015,114.3
20017,–
20019,20.7
20021,40.6
20023,101.6
20025,–
20027,93.2
20029,89.7
20031,–
20033,–
20035,99.1
20037,149.3
20039,121.0
20041,59.4
20043,–
20045,82.2
20047,–
20049,–
20051,137.9
20053,85.7
20055,85.1
20057,91.0
20059,145.2
20061,79.4
20063,–
20065,177.2
20067,–
20069,25.1
20071,145.5
20073,–
20075,71.1
20077,74.7
20079,104.9
20081,–
20083,–
20085,54.5
20087,13.8
20089,–
20091,79.6
20093,71.7
20095,–
20097,–
20099,106.1
20101,–
20103,60.0
20105,–
20107,–
20109,100.3
20111,80.1
20113,97.2
20115,35.2
20117,35.1
20119,–
20121,23.6
20123,–
20125,118.7
20127,–
20129,271.6
20131,29.1
20133,32.7
20135,–
20137,99.1
20139,–
20141,175.1
20143,–
20145,47.5
20147,–
20149,–
20151,216.6
20153,–
20155,121.9
20157,121.5
20159,43.5
20161,78.8
20163,–
20165,61.5
20167,–
20169,157.5
20171,139.3
20173,114.7
20175,154.9
20177,122.1
20179,56.8
20181,112.0
20183,154.2
20185,–
20187,–
20189,–
20191,85.7
20193,128.1
20195,151.0
20197,–
20199,13.5
20201,18.6
20203,–
20205,120.3
20207,–
20209,81.7
21001,132.1
21003,93.5
21005,127.8
21007,125.5
21009,139.3
21011,40.3
21013,281.9
21015,120.2
21017,116.6
21019,148.6
21021,180.9
21023,20.5
21025,244.6
21027,58.6
21029,84.1
21031,169.5
21033,162.2
21035,117.8
21037,116.0
21039,72.7
21041,199.1
21043,115.7
21045,71.6
21047,77.7
21049,145.4
21051,265.3
21053,–
21055,142.3
21057,236.4
21059,141.4
21061,106.7
21063,–
21065,200.3
21067,86.6
21069,223.7
21071,387.2
21073,126.2
21075,212.1
21077,–
21079,65.5
21081,159.6
21083,98.9
21085,156.6
21087,96.5
21089,123.9
21091,–
21093,96.9
21095,171.7
21097,109.7
21099,72.6
21101,166.4
21103,65.6
21105,85.0
21107,162.4
21109,58.3
21111,114.3
21113,115.0
21115,219.1
21117,95.8
21119,89.8
21121,120.5
21123,83.4
21125,150.4
21127,153.0
21129,206.4
21131,235.4
21133,195.9
21135,38.2
21137,87.2
21139,–
21141,91.4
21143,139.3
21145,225.6
21147,148.2
21149,68.2
21151,114.0
21153,160.2
21155,130.1
21157,132.0
21159,96.9
21161,129.9
21163,66.7
21165,51.0
21167,117.3
21169,63.2
21171,171.9
21173,199.6
21175,63.5
21177,153.0
21179,123.4
21181,–
21183,121.0
21185,72.4
21187,73.7
21189,352.0
21191,59.8
21193,292.4
21195,306.2
21197,144.9
21199,139.5
21201,–
21203,104.4
21205,167.5
21207,212.2
21209,97.7
21211,102.0
21213,152.0
21215,63.5
21217,137.0
21219,94.3
21221,114.4
21223,3.5
21225,153.8
21227,127.9
21229,54.8
21231,174.0
21233,135.6
21235,364.2
21237,101.1
21239,80.0
22001,84.7
22003,99.0
22005,117.1
22007,39.9
22009,134.9
22011,109.7
22013,–
22015,107.2
22017,122.5
22019,121.7
22021,–
22023,–
22025,114.7
22027,66.8
22029,63.3
22031,33.3
22033,118.2
22035,106.2
22037,71.9
22039,227.8
22041,102.7
22043,–
22045,120.4
22047,102.5
22049,34.1
22051,124.1
22053,115.8
22055,136.3
22057,107.3
22059,135.9
22061,104.8
22063,118.9
22065,–
22067,115.3
22069,89.8
22071,73.8
22073,128.0
22075,–
22077,98.6
22079,169.5
22081,–
22083,67.8
22085,101.6
22087,143.7
22089,88.9
22091,52.1
22093,45.6
22095,93.9
22097,161.0
22099,90.6
22101,139.9
22103,135.5
22105,148.0
22107,–
22109,121.5
22111,68.7
22113,83.2
22115,87.3
22117,162.9
22119,126.1
22121,82.7
22123,105.2
22125,47.2
22127,33.0
25001,83.8
25003,89.8
25005,94.6
25007,80.3
25009,65.3
25011,67.9
25013,91.0
25015,72.8
25017,48.4
25019,48.9
25021,57.1
25023,71.7
25025,48.2
25027,73.9
24001,136.7
24003,81.9
24005,87.3
24009,110.3
24011,65.2
24013,85.2
24015,96.8
24017,96.0
24019,79.6
24021,86.4
24023,111.5
24025,91.2
24027,40.9
24029,140.3
24031,42.0
24033,48.7
24035,83.1
24037,73.5
24039,59.8
24041,118.7
24043,128.2
24045,108.4
24047,103.9
24510,72.2
23001,102.2
23003,83.2
23005,78.7
23007,76.7
23009,85.3
23011,120.7
23013,76.2
23015,72.6
23017,91.7
23019,107.7
23021,111.1
23023,87.6
23025,87.7
23027,66.5
23029,80.0
23031,81.3
26001,34.0
26003,85.5
26005,59.3
26007,139.7
26009,52.9
26011,132.9
26013,109.3
26015,53.8
26017,105.0
26019,85.4
26021,119.3
26023,94.3
26025,122.1
26027,45.0
26029,102.7
26031,145.1
26033,85.0
26035,156.7
26037,42.6
26039,116.4
26041,123.7
26043,142.2
26045,107.6
26047,138.0
26049,134.0
26051,125.1
26053,132.8
26055,148.1
26057,92.5
26059,80.6
26061,32.0
26063,74.3
26065,93.5
26067,75.3
26069,160.5
26071,118.2
26073,91.1
26075,104.5
26077,96.3
26079,127.6
26081,90.2
26083,–
26085,–
26087,89.1
26089,25.9
26091,86.9
26093,72.2
26095,140.8
26097,97.3
26099,116.8
26101,121.5
26103,87.7
26105,170.3
26107,109.5
26109,70.7
26111,90.3
26113,21.9
26115,108.6
26117,127.9
26119,68.3
26121,155.1
26123,144.6
26125,87.1
26127,48.4
26129,164.4
26131,45.6
26133,97.7
26135,154.0
26137,174.1
26139,68.0
26141,58.3
26143,207.5
26145,108.7
26147,109.0
26149,129.1
26151,51.2
26153,107.6
26155,107.0
26157,79.8
26159,110.4
26161,60.8
26163,106.9
26165,182.8
27001,122.9
27003,65.3
27005,71.6
27007,89.1
27009,51.1
27011,129.1
27013,78.9
27015,82.1
27017,113.3
27019,52.1
27021,52.1
27023,74.2
27025,29.5
27027,67.9
27029,89.3
27031,–
27033,82.1
27035,74.4
27037,63.8
27039,21.9
27041,109.3
27043,53.3
27045,23.1
27047,40.1
27049,57.9
27051,52.5
27053,54.3
27055,0.5
27057,76.4
27059,60.5
27061,95.1
27063,34.2
27065,78.3
27067,75.3
27069,38.5
27071,74.8
27073,57.6
27075,–
27077,84.4
27079,25.2
27081,54.4
27083,48.8
27085,77.9
27087,73.0
27089,32.0
27091,103.3
27093,49.4
27095,93.3
27097,77.2
27099,55.6
27101,37.0
27103,28.2
27105,60.3
27107,49.8
27109,44.7
27111,62.6
27113,91.8
27115,60.7
27117,81.8
27119,62.0
27121,64.8
27123,56.3
27125,41.1
27127,54.5
27129,27.9
27131,63.0
27133,47.5
27135,56.3
27137,92.0
27139,44.4
27141,54.9
27143,28.6
27145,65.5
27147,64.2
27149,52.3
27151,64.1
27153,30.3
27155,47.8
27157,–
27159,180.1
27161,51.3
27163,68.8
27165,42.4
27167,89.2
27169,68.4
27171,61.3
27173,41.7
29001,146.3
29003,–
29005,48.1
29007,89.8
29009,107.7
29011,54.4
29013,41.4
29015,110.5
29017,89.7
29019,58.5
29021,149.9
29023,261.4
29025,–
29027,45.7
29029,144.8
29031,135.3
29033,124.4
29035,–
29037,124.2
29039,–
29041,–
29043,102.7
29045,–
29047,104.2
29049,44.0
29051,143.4
29053,44.6
29055,64.4
29057,54.3
29059,28.5
29061,35.4
29063,–
29065,119.1
29067,77.0
29069,161.8
29071,117.2
29073,28.6
29075,44.3
29077,143.1
29079,144.6
29081,115.8
29083,141.3
29085,–
29087,–
29089,–
29091,200.7
29093,59.3
29095,95.2
29097,167.6
29099,90.5
29101,44.9
29103,–
29105,144.4
29107,10.0
29109,56.3
29111,47.2
29113,94.9
29115,68.2
29117,179.0
29119,38.1
29121,46.4
29123,133.5
29125,–
29127,134.1
29129,78.2
29131,81.4
29133,88.7
29135,5.8
29137,–
29139,90.8
29141,28.0
29143,66.5
29145,50.6
29147,73.6
29149,34.0
29151,15.3
29153,61.1
29155,171.8
29157,74.9
29159,94.4
29161,171.7
29163,64.9
29165,85.8
29167,177.7
29169,62.8
29171,–
29173,–
29175,117.9
29177,46.7
29179,–
29181,195.1
29183,90.9
29185,–
29186,48.2
29187,188.4
29189,80.7
29195,31.1
29197,–
29199,9.0
29201,156.4
29203,–
29205,38.0
29207,113.9
29209,95.6
29211,–
29213,130.1
29215,63.2
29217,124.5
29219,82.2
29221,126.0
29223,23.9
29225,115.3
29227,–
29229,154.9
29510,68.0
28001,222.4
28003,249.0
28005,62.7
28007,135.6
28009,84.5
28011,106.5
28013,69.7
28015,–
28017,116.8
28019,–
28021,88.3
28023,98.6
28025,145.3
28027,81.6
28029,110.3
28031,95.5
28033,116.7
28035,270.4
28037,101.5
28039,187.5
28041,10.3
28043,172.7
28045,106.3
28047,151.6
28049,81.0
28051,37.7
28053,52.7
28055,–
28057,132.8
28059,141.8
28061,–
28063,–
28065,143.4
28067,177.5
28069,–
28071,94.1
28073,42.4
28075,176.5
28077,124.9
28079,77.5
28081,151.2
28083,97.6
28085,142.0
28087,173.9
28089,77.6
28091,246.4
28093,43.8
28095,119.2
28097,63.5
28099,218.9
28101,48.2
28103,102.4
28105,81.3
28107,124.3
28109,155.2
28111,58.9
28113,178.3
28115,128.6
28117,146.6
28119,–
28121,113.0
28123,109.0
28125,–
28127,157.1
28129,31.6
28131,147.8
28133,55.0
28135,9.5
28137,134.3
28139,138.3
28141,139.5
28143,–
28145,135.3
28147,53.2
28149,137.6
28151,95.6
28153,196.2
28155,124.1
28157,22.4
28159,112.6
28161,55.5
28163,71.6
30001,80.5
30003,–
30005,47.9
30007,34.7
30009,–
30011,–
30013,121.6
30015,46.2
30017,123.2
30019,–
30021,84.2
30023,94.2
30025,–
30027,75.1
30029,118.2
30031,57.7
30033,–
30035,56.5
30037,–
30039,–
30041,91.7
30043,15.1
30045,–
30047,94.4
30049,88.7
30051,–
30053,135.0
30055,–
30057,26.9
30059,81.0
30061,96.9
30063,112.9
30065,–
30067,48.4
30069,–
30071,78.8
30073,–
30075,71.0
30077,78.2
30079,–
30081,93.5
30083,69.3
30085,24.4
30087,42.6
30089,100.9
30091,–
30093,117.0
30095,9.1
30097,–
30099,92.6
30101,54.1
30103,–
30105,55.8
30107,–
30109,–
30111,106.5
37001,104.4
37003,28.4
37005,101.2
37007,86.7
37009,105.5
37011,109.9
37013,156.1
37015,63.0
37017,107.7
37019,125.9
37021,105.3
37023,175.2
37025,116.6
37027,154.5
37029,–
37031,118.2
37033,5.8
37035,152.8
37037,50.4
37039,151.7
37041,114.8
37043,122.2
37045,159.2
37047,191.8
37049,178.8
37051,103.1
37053,21.2
37055,142.5
37057,96.5
37059,114.2
37061,92.6
37063,63.6
37065,55.7
37067,101.3
37069,64.1
37071,148.7
37073,–
37075,124.5
37077,81.1
37079,36.2
37081,94.2
37083,131.6
37085,84.5
37087,123.8
37089,107.0
37091,131.6
37093,49.0
37095,–
37097,122.1
37099,102.0
37101,77.3
37103,–
37105,159.0
37107,107.6
37109,134.0
37111,93.3
37113,120.6
37115,74.3
37117,92.5
37119,68.7
37121,149.0
37123,79.4
37125,122.5
37127,112.9
37129,120.7
37131,–
37133,94.1
37135,47.3
37137,67.4
37139,146.5
37141,48.4
37143,45.5
37145,110.6
37147,99.4
37149,56.6
37151,83.9
37153,170.2
37155,132.0
37157,166.3
37159,103.4
37161,106.5
37163,93.6
37165,175.0
37167,140.3
37169,96.9
37171,187.0
37173,83.0
37175,119.5
37177,–
37179,77.3
37181,148.2
37183,65.1
37185,29.9
37187,74.4
37189,92.1
37191,88.6
37193,108.4
37195,108.5
37197,90.8
37199,95.3
38001,148.6
38003,90.9
38005,5.6
38007,–
38009,49.3
38011,71.1
38013,–
38015,86.0
38017,46.4
38019,–
38021,86.5
38023,–
38025,41.4
38027,103.8
38029,80.1
38031,105.5
38033,–
38035,69.5
38037,–
38039,–
38041,26.4
38043,49.4
38045,43.0
38047,–
38049,–
38051,50.9
38053,73.3
38055,53.5
38057,80.4
38059,57.1
38061,17.2
38063,–
38065,–
38067,67.0
38069,106.5
38071,153.3
38073,93.9
38075,38.3
38077,41.0
38079,5.4
38081,–
38083,–
38085,–
38087,–
38089,89.1
38091,–
38093,97.8
38095,–
38097,–
38099,55.3
38101,82.0
38103,–
38105,83.9
31001,89.7
31003,57.2
31005,–
31007,–
31009,–
31011,–
31013,65.8
31015,–
31017,51.7
31019,81.8
31021,41.9
31023,73.7
31025,20.7
31027,37.4
31029,106.8
31031,64.7
31033,77.9
31035,–
31037,–
31039,20.7
31041,82.1
31043,76.2
31045,79.0
31047,49.6
31049,–
31051,11.7
31053,111.8
31055,79.5
31057,128.8
31059,–
31061,19.5
31063,–
31065,–
31067,88.1
31069,99.8
31071,–
31073,–
31075,–
31077,–
31079,96.1
31081,61.5
31083,78.8
31085,–
31087,–
31089,69.2
31091,–
31093,83.2
31095,91.5
31097,14.9
31099,69.2
31101,143.6
31103,–
31105,–
31107,30.6
31109,72.7
31111,109.3
31113,–
31115,–
31117,–
31119,106.2
31121,69.4
31123,40.7
31125,–
31127,105.5
31129,146.4
31131,99.6
31133,109.9
31135,–
31137,104.8
31139,32.1
31141,84.6
31143,32.3
31145,120.4
31147,58.1
31149,–
31151,61.7
31153,66.8
31155,52.0
31157,113.3
31159,48.8
31161,4.9
31163,–
31165,–
31167,–
31169,–
31171,–
31173,33.5
31175,–
31177,66.3
31179,48.8
31181,–
31183,–
31185,111.1
33001,93.4
33003,96.0
33005,84.8
33007,93.3
33009,94.0
33011,75.3
33013,90.3
33015,77.0
33017,102.0
33019,76.9
34001,85.7
34003,48.2
34005,72.4
34007,92.9
34009,101.1
34011,100.7
34013,43.7
34015,87.1
34017,37.7
34019,50.1
34021,60.3
34023,51.5
34025,66.9
34027,49.2
34029,81.9
34031,50.5
34033,79.9
34035,42.0
34037,67.0
34039,49.2
34041,78.7
35001,80.1
35003,–
35005,102.0
35006,24.2
35007,39.9
35009,95.0
35011,–
35013,60.8
35015,103.8
35017,113.3
35019,–
35021,–
35023,–
35025,82.0
35027,117.7
35028,64.9
35029,76.4
35031,27.8
35033,–
35035,70.8
35037,88.9
35039,100.7
35041,22.5
35043,61.0
35045,69.6
35047,94.2
35049,100.6
35051,137.0
35053,83.2
35055,109.4
35057,25.3
35059,50.9
35061,85.1
32001,126.3
32003,94.2
32005,113.8
32007,89.6
32009,–
32011,–
32013,96.3
32015,–
32017,96.2
32019,102.6
32021,150.6
32023,138.2
32027,28.6
32029,–
32031,110.4
32033,175.6
32510,145.9
36001,64.1
36003,69.5
36005,38.1
36007,89.1
36009,90.5
36011,39.8
36013,100.7
36015,112.7
36017,72.8
36019,46.3
36021,74.6
36023,49.1
36025,83.6
36027,69.6
36029,83.6
36031,30.9
36033,30.8
36035,88.1
36037,73.5
36039,82.4
36041,–
36043,43.3
36045,32.4
36047,28.8
36049,22.4
36051,56.6
36053,55.6
36055,62.3
36057,105.2
36059,49.2
36061,47.8
36063,93.1
36065,75.5
36067,57.7
36069,61.9
36071,74.9
36073,69.4
36075,53.8
36077,65.9
36079,44.9
36081,29.1
36083,71.2
36085,57.5
36087,40.1
36089,29.2
36091,64.3
36093,77.2
36095,50.1
36097,72.7
36099,35.0
36101,80.2
36103,66.4
36105,106.8
36107,41.2
36109,45.0
36111,75.1
36113,109.3
36115,77.6
36117,66.2
36119,44.8
36121,64.0
36123,58.7
39001,104.0
39003,114.3
39005,54.0
39007,95.2
39009,103.7
39011,52.1
39013,141.8
39015,106.9
39017,103.1
39019,43.5
39021,86.2
39023,117.1
39025,111.8
39027,132.4
39029,102.2
39031,86.1
39033,110.4
39035,76.2
39037,60.3
39039,91.5
39041,71.6
39043,112.1
39045,93.9
39047,123.8
39049,108.3
39051,91.9
39053,151.5
