FIPS_Code,Prescription_Rate_2009
12083,102.0
12085,89.6
12086,37.6
12087,122.5
12089,114.6
12091,120.3
12093,108.3
12095,66.0
12097,74.8
12099,82.7
12101,115.8
12103,104.5
12105,90.7
12107,118.5
12109,79.4
12111,76.1
12113,131.8
12115,99.2
12117,78.8
12119,66.5
12121,94.2
12123,108.6
12125,74.9
12127,103.0
12129,79.0
12131,116.4
12133,143.2
13001,106.9
13003,66.8
13005,149.0
13007,–
13009,99.7
13011,21.1
13013,97.0
13015,116.0
13017,143.8
13019,97.7
13021,160.3
13023,131.2
13025,40.6
13027,90.2
13029,69.8
13031,96.0
13033,79.0
13035,86.4
13037,–
13039,94.5
13043,122.1
13045,133.2
13047,168.0
13049,87.7
13051,100.6
13053,–
13055,116.9
13057,80.1
13059,120.3
13061,134.1
13063,56.7
13065,123.0
13067,78.5
13069,176.0
13071,81.2
13073,93.4
13075,95.3
13077,90.4
13079,–
13081,193.9
13083,89.4
13085,152.5
13087,127.0
13089,50.3
13091,91.7
13093,–
13095,131.3
13097,113.6
13099,96.5
13101,–
13103,76.0
13105,138.2
13107,114.5
13109,145.6
13111,115.3
13113,94.5
13115,159.5
13117,62.8
13119,170.1
13121,59.0
13123,158.4
13125,–
13127,141.2
13129,136.6
13131,64.9
13133,122.1
13135,57.5
13137,144.6
13139,107.4
13141,47.1
13143,216.5
13145,7.3
13147,113.9
13149,–
13151,87.9
13153,125.8
13155,73.6
13157,117.8
13159,55.3
13161,143.0
13163,112.6
13165,38.9
13167,34.3
13169,50.0
13171,85.6
13173,–
13175,160.6
13177,38.4
13179,52.3
13181,–
13183,–
13185,104.9
13187,61.2
13189,181.4
13191,68.5
13193,57.0
13195,95.8
13197,–
13199,32.6
13201,149.3
13205,78.4
13207,68.4
13209,–
13211,46.1
13213,106.0
13215,113.6
13217,101.6
13219,73.5
13221,–
13223,82.1
13225,94.5
13227,128.3
13229,38.6
13231,–
13233,175.7
13235,80.3
13237,55.6
13239,–
13241,146.4
13243,182.2
13245,104.8
13247,91.3
13249,–
13251,45.2
13253,111.7
13255,141.2
13257,152.8
13259,70.3
13261,117.1
13263,–
13265,–
13267,66.3
13269,40.6
13271,47.6
13273,30.2
13275,102.2
13277,141.1
13279,190.9
13281,97.3
13283,–
13285,103.9
13287,70.8
13289,–
13291,158.7
13293,110.2
13295,44.2
13297,114.5
13299,245.4
13301,–
13303,78.2
13305,145.8
13307,–
13309,–
13311,66.2
13313,95.8
13315,–
13317,156.7
13319,–
13321,91.8
15001,75.0
15003,36.7
15005,–
15007,93.0
15009,64.5
19001,44.6
19003,88.8
19005,52.1
19007,81.4
19009,37.4
19011,3.3
19013,77.0
19015,46.8
19017,23.3
19019,40.0
19021,37.2
19023,36.3
19025,41.1
19027,86.7
19029,98.2
19031,21.2
19033,93.3
19035,59.8
19037,27.0
19039,76.0
19041,91.8
19043,36.5
19045,73.2
19047,51.4
19049,12.1
19051,38.4
19053,–
19055,49.9
19057,95.9
19059,49.0
19061,60.7
19063,40.7
19065,78.8
19067,70.1
19069,26.1
19071,67.7
19073,69.0
19075,9.1
19077,21.4
19079,61.2
19081,23.6
19083,56.1
19085,62.0
19087,45.0
19089,45.6
19091,40.8
19093,84.2
19095,10.4
19097,25.1
19099,75.2
19101,52.0
19103,44.4
19105,18.6
19107,17.1
19109,32.1
19111,79.1
19113,64.0
19115,15.7
19117,62.8
19119,23.5
19121,38.6
19123,67.1
19125,53.0
19127,74.4
19129,19.2
19131,34.9
19133,73.5
19135,70.8
19137,76.8
19139,55.3
19141,23.1
19143,–
19145,93.3
19147,49.7
19149,35.6
19151,56.0
19153,88.9
19155,88.7
19157,47.3
19159,68.5
19161,42.0
19163,75.0
19165,39.8
19167,23.6
19169,30.6
19171,8.9
19173,57.6
19175,92.8
19177,–
19179,99.5
19181,32.1
19183,31.2
19185,89.5
19187,76.8
19189,32.0
19191,34.2
19193,60.9
19195,–
19197,68.4
16001,83.5
16003,–
16005,109.2
16007,110.2
16009,104.0
16011,64.5
16013,51.2
16015,–
16017,94.8
16019,93.9
16021,125.7
16023,94.1
16025,–
16027,77.3
16029,84.7
16031,121.8
16033,–
16035,106.9
16037,25.8
16039,55.2
16041,94.9
16043,37.2
16045,112.6
16047,72.1
16049,72.6
16051,36.1
16053,66.1
16055,101.2
16057,75.0
16059,78.4
16061,198.7
16063,–
16065,62.7
16067,32.5
16069,158.7
16071,–
16073,32.0
16075,42.9
16077,78.7
16079,144.4
16081,62.5
16083,101.8
16085,110.3
16087,113.0
17001,103.8
17003,58.1
17005,61.0
17007,54.4
17009,–
17011,30.7
17013,58.8
17015,18.1
17017,50.1
17019,72.3
17021,108.7
17023,79.0
17025,93.5
17027,23.6
17029,97.7
17031,44.8
17033,19.5
17035,–
17037,59.2
17039,71.9
17041,12.6
17043,52.6
17045,97.3
17047,46.8
17049,116.6
17051,70.7
17053,–
17055,123.2
17057,68.3
17059,–
17061,14.2
17063,78.5
17065,–
17067,50.5
17069,268.9
17071,–
17073,58.4
17075,65.0
17077,128.9
17079,75.2
17081,122.9
17083,108.4
17085,41.0
17087,–
17089,46.7
17091,81.4
17093,64.0
17095,97.1
17097,58.4
17099,84.6
17101,98.5
17103,63.3
17105,75.8
17107,88.1
17109,68.4
17111,66.3
17113,62.8
17115,99.9
17117,36.8
17119,109.9
17121,132.8
17123,44.5
17125,70.4
17127,48.8
17129,–
17131,37.2
17133,86.8
17135,135.2
17137,116.4
17139,31.2
17141,23.4
17143,86.9
17145,118.6
17147,30.6
17149,77.3
17151,–
17153,76.6
17155,–
17157,72.1
17159,116.3
17161,78.6
17163,72.8
17165,238.1
17167,113.9
17169,113.1
17171,–
17173,58.0
17175,–
17177,73.5
17179,93.0
17181,127.5
17183,101.9
17185,106.6
17187,68.8
17189,9.6
17191,90.7
17193,120.4
17195,69.1
17197,58.1
17199,184.4
17201,101.8
17203,26.3
18001,68.6
18003,85.2
18005,140.9
18007,6.8
18009,122.3
18011,81.7
18013,52.9
18015,35.2
18017,81.2
18019,144.2
18021,127.0
18023,98.5
18025,69.9
18027,111.9
18029,124.1
18031,100.3
18033,71.0
18035,139.1
18037,135.1
18039,86.2
18041,158.5
18043,212.8
18045,136.5
18047,58.3
18049,113.8
18051,98.2
18053,133.2
18055,106.0
18057,69.4
18059,96.6
18061,101.0
18063,89.0
18065,122.0
18067,172.7
18069,87.9
18071,137.2
18073,122.2
18075,106.9
18077,151.3
18079,141.0
18081,103.9
18083,138.1
18085,84.8
18087,22.8
18089,91.4
18091,107.6
18093,148.6
18095,155.1
18097,102.8
18099,86.9
18101,108.1
18103,70.7
18105,101.4
18107,123.1
18109,165.7
18111,29.9
18113,70.9
18115,35.0
18117,122.3
18119,70.4
18121,60.6
18123,124.5
18125,106.6
18127,100.5
18129,69.0
18131,82.9
18133,88.1
18135,88.2
18137,108.2
18139,109.2
18141,94.4
18143,241.3
18145,101.1
18147,15.3
18149,143.4
18151,109.1
18153,87.1
18155,63.3
18157,83.6
18159,96.1
18161,69.8
18163,154.6
18165,126.3
18167,156.9
18169,107.2
18171,–
18173,86.0
18175,120.4
18177,129.8
18179,73.8
18181,87.3
18183,114.4
20001,152.3
20003,–
20005,113.8
20007,114.3
20009,109.8
20011,92.2
20013,12.7
20015,92.8
20017,–
20019,13.6
20021,15.5
20023,90.7
20025,–
20027,70.2
20029,60.0
20031,–
20033,–
20035,106.8
20037,129.3
20039,147.6
20041,60.3
20043,–
20045,75.4
20047,–
20049,–
20051,115.1
20053,76.1
20055,83.5
20057,90.8
20059,118.5
20061,67.3
20063,–
20065,172.9
20067,–
20069,17.1
20071,212.4
20073,–
20075,76.3
20077,–
20079,94.1
20081,–
20083,–
20085,36.8
20087,11.9
20089,–
20091,77.2
20093,56.2
20095,–
20097,–
20099,96.2
20101,–
20103,45.2
20105,–
20107,–
20109,78.8
20111,81.3
20113,66.9
20115,34.4
20117,19.7
20119,–
20121,18.2
20123,–
20125,96.4
20127,–
20129,215.4
20131,28.1
20133,82.6
20135,–
20137,61.0
20139,–
20141,146.0
20143,–
20145,38.8
20147,–
20149,9.1
20151,186.8
20153,–
20155,93.1
20157,122.1
20159,29.1
20161,71.1
20163,–
20165,57.7
20167,–
20169,145.0
20171,112.5
20173,110.3
20175,116.0
20177,118.5
20179,65.9
20181,85.0
20183,144.0
20185,–
20187,–
20189,72.8
20191,86.3
20193,120.2
20195,126.7
20197,–
20199,–
20201,17.0
20203,–
20205,95.4
20207,–
20209,73.0
21001,103.5
21003,118.2
21005,105.6
21007,139.3
21009,119.2
21011,15.4
21013,365.1
21015,137.9
21017,115.0
21019,201.0
21021,173.9
21023,–
21025,233.0
21027,66.1
21029,90.8
21031,203.2
21033,156.3
21035,126.2
21037,121.1
21039,66.8
21041,184.0
21043,105.3
21045,73.3
21047,83.2
21049,176.9
21051,267.8
21053,174.7
21055,214.0
21057,254.1
21059,140.7
21061,59.8
21063,–
21065,154.2
21067,98.3
21069,116.4
21071,353.3
21073,135.6
21075,134.3
21077,–
21079,71.9
21081,164.2
21083,117.6
21085,125.5
21087,126.0
21089,123.7
21091,–
21093,104.0
21095,172.2
21097,121.7
21099,84.4
21101,154.1
21103,80.0
21105,102.5
21107,158.2
21109,52.8
21111,131.8
21113,117.1
21115,256.9
21117,103.7
21119,84.8
21121,139.0
21123,72.4
21125,156.4
21127,205.5
21129,191.9
21131,233.3
21133,211.7
21135,59.0
21137,89.1
21139,38.1
21141,83.3
21143,39.1
21145,227.3
21147,168.2
21149,67.8
21151,114.8
21153,179.4
21155,117.3
21157,143.1
21159,123.3
21161,136.4
21163,68.7
21165,59.6
21167,114.9
21169,67.0
21171,171.5
21173,187.1
21175,69.0
21177,174.1
21179,127.1
21181,–
21183,134.2
21185,82.1
21187,72.7
21189,293.0
21191,62.1
21193,250.0
21195,324.1
21197,163.8
21199,141.8
21201,–
21203,102.7
21205,166.0
21207,212.4
21209,118.2
21211,105.4
21213,159.3
21215,64.1
21217,143.8
21219,70.7
21221,112.9
21223,58.7
21225,149.3
21227,133.5
21229,71.2
21231,158.0
21233,90.0
21235,308.6
21237,76.7
21239,80.0
22001,93.6
22003,95.8
22005,135.1
22007,38.3
22009,134.3
22011,100.9
22013,–
22015,116.0
22017,136.2
22019,118.2
22021,–
22023,–
22025,117.4
22027,–
22029,105.0
22031,16.7
22033,128.7
22035,101.0
22037,69.2
22039,192.6
22041,109.3
22043,16.9
22045,121.6
22047,97.7
22049,26.1
22051,125.6
22053,128.6
22055,119.4
22057,96.8
22059,104.6
22061,94.3
22063,124.0
22065,63.6
22067,112.6
22069,71.8
22071,70.7
22073,134.3
22075,–
22077,86.3
22079,158.7
22081,–
22083,67.1
22085,43.0
22087,128.5
22089,78.0
22091,65.8
22093,52.6
22095,84.6
22097,158.7
22099,86.6
22101,116.0
22103,142.4
22105,149.5
22107,–
22109,122.3
22111,50.6
22113,92.9
22115,60.9
22117,151.6
22119,123.9
22121,111.8
22123,104.9
22125,27.7
22127,25.6
25001,88.5
25003,94.7
25005,91.7
25007,75.7
25009,69.8
25011,65.3
25013,90.0
25015,71.1
25017,53.1
25019,52.2
25021,60.3
25023,74.1
25025,52.5
25027,79.0
24001,114.3
24003,82.1
24005,77.1
24009,103.7
24011,61.0
24013,77.5
24015,101.0
24017,92.2
24019,67.7
24021,82.0
24023,78.9
24025,86.0
24027,36.9
24029,132.4
24031,40.3
24033,45.9
24035,87.0
24037,77.2
24039,59.4
24041,102.2
24043,105.1
24045,99.5
24047,112.1
24510,60.1
23001,102.1
23003,83.4
23005,83.0
23007,85.3
23009,83.0
23011,113.3
23013,87.2
23015,58.4
23017,86.9
23019,102.3
23021,112.5
23023,84.2
23025,87.0
23027,64.4
23029,72.6
23031,75.3
26001,31.8
26003,82.2
26005,49.3
26007,110.6
26009,60.2
26011,88.9
26013,107.1
26015,32.2
26017,101.4
26019,70.7
26021,101.0
26023,76.6
26025,111.2
26027,39.1
26029,101.0
26031,121.2
26033,87.3
26035,158.0
26037,43.5
26039,136.3
26041,83.4
26043,116.8
26045,95.5
26047,129.9
26049,125.0
26051,121.9
26053,98.3
26055,145.5
26057,78.4
26059,65.9
26061,37.6
26063,68.3
26065,89.2
26067,66.7
26069,132.4
26071,98.1
26073,78.9
26075,102.8
26077,94.8
26079,112.8
26081,83.7
26083,–
26085,–
26087,75.4
26089,16.9
26091,75.4
26093,65.5
26095,155.5
26097,83.6
26099,103.5
26101,109.3
26103,84.1
26105,142.1
26107,100.9
26109,64.5
26111,82.3
26113,20.3
26115,100.5
26117,113.6
26119,69.4
26121,142.1
26123,118.7
26125,78.5
26127,50.6
26129,146.0
26131,37.7
26133,77.8
26135,146.4
26137,174.0
26139,64.4
26141,52.8
26143,169.2
26145,101.0
26147,98.9
26149,106.4
26151,43.1
26153,103.5
26155,104.2
26157,66.4
26159,92.1
26161,67.1
26163,95.1
26165,165.7
27001,118.2
27003,66.2
27005,55.1
27007,74.2
27009,53.0
27011,115.7
27013,70.4
27015,64.5
27017,96.6
27019,50.2
27021,44.8
27023,56.5
27025,26.8
27027,54.9
27029,94.8
27031,–
27033,65.8
27035,75.8
27037,63.4
27039,18.0
27041,89.1
27043,49.6
27045,23.5
27047,47.8
27049,42.1
27051,67.8
27053,55.4
27055,–
27057,61.3
27059,50.3
27061,75.9
27063,35.8
27065,89.3
27067,62.0
27069,27.7
27071,76.6
27073,56.3
27075,–
27077,72.2
27079,26.0
27081,64.3
27083,55.1
27085,79.1
27087,94.3
27089,26.9
27091,107.7
27093,46.2
27095,75.5
27097,53.6
27099,59.8
27101,26.6
27103,25.8
27105,60.4
27107,64.2
27109,36.3
27111,55.7
27113,181.8
27115,38.7
27117,65.1
27119,56.8
27121,58.5
27123,54.8
27125,40.0
27127,52.4
27129,36.6
27131,53.2
27133,49.9
27135,60.2
27137,94.7
27139,46.5
27141,50.7
27143,18.2
27145,58.4
27147,52.7
27149,50.0
27151,57.5
27153,30.3
27155,99.9
27157,1.5
27159,191.4
27161,47.0
27163,67.4
27165,45.2
27167,78.3
27169,62.7
27171,51.2
27173,57.6
29001,114.4
29003,–
29005,60.8
29007,99.4
29009,110.8
29011,55.1
29013,35.6
29015,78.8
29017,–
29019,56.1
29021,132.4
29023,272.6
29025,–
29027,65.1
29029,115.2
29031,127.0
29033,113.0
29035,–
29037,98.4
29039,–
29041,–
29043,111.2
29045,37.1
29047,92.2
29049,27.6
29051,135.5
29053,20.9
29055,92.0
29057,113.8
29059,27.9
29061,19.6
29063,–
29065,112.5
29067,38.9
29069,166.5
29071,103.7
29073,30.3
29075,34.9
29077,140.7
29079,92.2
29081,87.4
29083,103.9
29085,–
29087,–
29089,–
29091,141.1
29093,–
29095,87.3
29097,155.5
29099,90.1
29101,50.0
29103,–
29105,146.2
29107,12.4
29109,42.3
29111,45.4
29113,99.0
29115,72.6
29117,132.1
29119,51.4
29121,42.3
29123,141.3
29125,–
29127,117.2
29129,42.3
29131,67.5
29133,–
29135,37.4
29137,–
29139,76.4
29141,31.7
29143,6.6
29145,45.5
29147,53.9
29149,37.9
29151,1.5
29153,59.3
29155,184.1
29157,125.5
29159,87.2
29161,144.7
29163,46.4
29165,75.4
29167,163.8
29169,59.4
29171,–
29173,–
29175,105.7
29177,55.9
29179,–
29181,192.4
29183,87.4
29185,–
29186,29.9
29187,169.3
29189,80.1
29195,24.3
29197,–
29199,89.6
29201,184.3
29203,–
29205,48.5
29207,59.0
29209,69.2
29211,–
29213,132.0
29215,46.4
29217,92.0
29219,86.0
29221,70.9
29223,29.5
29225,90.5
29227,–
29229,142.2
29510,57.6
28001,203.1
28003,238.8
28005,64.6
28007,137.6
28009,73.3
28011,97.5
28013,89.9
28015,–
28017,93.5
28019,–
28021,92.2
28023,76.6
28025,118.4
28027,76.4
28029,98.4
28031,76.2
28033,119.7
28035,243.5
28037,98.2
28039,203.5
28041,7.3
28043,155.2
28045,96.1
28047,143.3
28049,87.2
28051,44.5
28053,21.2
28055,–
28057,121.3
28059,153.1
28061,–
28063,–
28065,135.1
28067,158.1
28069,–
28071,103.3
28073,34.4
28075,186.8
28077,106.9
28079,80.5
28081,152.6
28083,119.1
28085,145.6
28087,139.9
28089,74.9
28091,226.0
28093,30.9
28095,109.0
28097,96.2
28099,196.2
28101,43.4
28103,93.8
28105,77.4
28107,132.7
28109,149.8
28111,82.3
28113,164.0
28115,106.3
28117,119.7
28119,–
28121,115.3
28123,96.5
28125,54.0
28127,147.1
28129,28.7
28131,165.6
28133,52.5
28135,11.3
28137,125.2
28139,132.4
28141,148.4
28143,–
28145,123.4
28147,57.1
28149,138.6
28151,92.3
28153,151.0
28155,–
28157,20.3
28159,129.1
28161,58.7
28163,58.3
30001,59.3
30003,41.6
30005,46.5
30007,44.1
30009,–
30011,–
30013,113.7
30015,65.8
30017,101.6
30019,–
30021,96.9
30023,101.2
30025,30.8
30027,76.8
30029,119.0
30031,64.7
30033,12.7
30035,57.6
30037,–
30039,–
30041,140.0
30043,15.0
30045,–
30047,77.7
30049,79.9
30051,4.8
30053,121.9
30055,–
30057,27.6
30059,54.6
30061,–
30063,107.8
30065,–
30067,58.4
30069,–
30071,56.3
30073,67.8
30075,70.9
30077,83.1
30079,–
30081,98.3
30083,64.3
30085,33.9
30087,38.7
30089,94.9
30091,85.7
30093,118.9
30095,48.8
30097,–
30099,71.5
30101,67.2
30103,–
30105,53.9
30107,–
30109,–
30111,90.4
37001,91.7
37003,35.7
37005,93.8
37007,68.5
37009,103.7
37011,132.1
37013,135.5
37015,62.8
37017,90.0
37019,123.3
37021,104.1
37023,134.2
37025,108.8
37027,116.9
37029,–
37031,114.3
37033,–
37035,131.7
37037,44.3
37039,128.3
37041,84.2
37043,108.4
37045,144.3
37047,175.9
37049,128.0
37051,84.2
37053,22.3
37055,130.9
37057,91.4
37059,99.9
37061,74.1
37063,70.6
37065,47.6
37067,87.9
37069,49.2
37071,141.7
37073,–
37075,119.0
37077,65.8
37079,50.2
37081,86.7
37083,122.1
37085,76.0
37087,113.4
37089,98.9
37091,120.3
37093,30.3
37095,–
37097,106.6
37099,55.5
37101,73.7
37103,48.7
37105,134.9
37107,84.6
37109,98.9
37111,94.8
37113,112.6
37115,73.8
37117,72.6
37119,64.3
37121,110.0
37123,74.1
37125,114.7
37127,111.4
37129,114.9
37131,–
37133,79.1
37135,43.3
37137,60.2
37139,120.5
37141,52.6
37143,44.7
37145,94.3
37147,87.7
37149,74.0
37151,78.4
37153,144.8
37155,106.9
37157,143.3
37159,92.4
37161,71.1
37163,85.0
37165,140.5
37167,116.2
37169,87.6
37171,169.0
37173,98.7
37175,101.3
37177,91.8
37179,71.0
37181,152.0
37183,64.7
37185,32.7
37187,67.9
37189,95.2
37191,67.8
37193,109.4
37195,96.1
37197,83.5
37199,134.9
38001,155.4
38003,83.8
38005,4.2
38007,–
38009,42.8
38011,58.5
38013,–
38015,79.0
38017,52.8
38019,–
38021,59.7
38023,56.3
38025,28.8
38027,66.9
38029,55.9
38031,76.7
38033,74.3
38035,70.8
38037,35.1
38039,37.4
38041,53.5
38043,29.9
38045,35.2
38047,34.4
38049,14.0
38051,78.5
38053,37.1
38055,61.2
38057,68.7
38059,59.6
38061,35.6
38063,–
38065,–
38067,55.0
38069,82.5
38071,148.3
38073,66.2
38075,30.5
38077,46.8
38079,34.3
38081,–
38083,–
38085,–
38087,–
38089,86.1
38091,–
38093,91.2
38095,36.6
38097,34.9
38099,51.3
38101,52.6
38103,59.1
38105,76.3
31001,80.3
31003,47.1
31005,–
31007,–
31009,–
31011,–
31013,34.5
31015,–
31017,40.4
31019,75.3
31021,21.5
31023,71.1
31025,22.4
31027,30.2
31029,80.7
31031,59.6
31033,86.2
31035,–
31037,–
31039,28.8
31041,93.5
31043,55.6
31045,47.6
31047,54.3
31049,–
31051,9.2
31053,101.7
31055,69.6
31057,100.7
31059,–
31061,–
31063,–
31065,–
31067,74.8
31069,35.6
31071,–
31073,–
31075,–
31077,–
31079,87.4
31081,59.6
31083,86.8
31085,–
31087,–
31089,64.0
31091,–
31093,78.0
31095,30.9
31097,43.1
31099,74.8
31101,111.2
31103,–
31105,–
31107,32.3
31109,74.5
31111,96.6
31113,–
31115,–
31117,–
31119,89.1
31121,68.1
31123,58.3
31125,–
31127,97.6
31129,143.1
31131,87.3
31133,–
31135,–
31137,125.7
31139,30.9
31141,73.2
31143,27.3
31145,111.5
31147,75.9
31149,–
31151,82.3
31153,57.3
31155,50.9
31157,102.0
31159,40.7
31161,47.6
31163,–
31165,–
31167,–
31169,–
31171,–
31173,35.6
31175,–
31177,56.7
31179,36.1
31181,–
31183,–
31185,85.4
33001,92.8
33003,76.4
33005,86.0
33007,81.3
33009,83.1
33011,75.5
33013,90.7
33015,76.9
33017,99.6
33019,63.0
34001,89.0
34003,49.1
34005,71.1
34007,92.1
34009,102.7
34011,91.9
34013,43.0
34015,83.8
34017,39.4
34019,41.2
34021,58.6
34023,52.4
34025,67.0
34027,51.8
34029,82.9
34031,50.4
34033,80.8
34035,42.9
34037,54.0
34039,49.6
34041,66.2
35001,84.0
35003,–
35005,105.1
35006,13.9
35007,18.3
35009,64.0
35011,–
35013,54.4
35015,79.4
35017,107.1
35019,19.4
35021,–
35023,–
35025,76.1
35027,122.2
35028,60.2
35029,56.7
35031,29.3
35033,–
35035,72.8
35037,95.1
35039,97.4
35041,25.7
35043,63.7
35045,72.4
35047,83.5
35049,101.4
35051,90.1
35053,63.0
35055,91.0
35057,33.7
35059,66.4
35061,90.4
32001,119.3
32003,91.7
32005,114.9
32007,79.7
32009,–
32011,–
32013,75.3
32015,–
32017,68.2
32019,91.7
32021,145.1
32023,120.1
32027,–
32029,–
32031,95.9
32033,143.8
32510,149.9
36001,61.1
36003,64.4
36005,34.1
36007,83.0
36009,87.4
36011,32.7
36013,93.8
36015,94.8
36017,69.8
36019,36.9
36021,65.2
36023,40.4
36025,76.1
36027,65.5
36029,87.2
36031,30.4
36033,26.5
36035,83.6
36037,71.0
36039,75.9
36041,–
36043,39.9
36045,27.9
36047,27.1
36049,14.1
36051,50.3
36053,46.9
36055,60.1
36057,78.1
36059,50.8
36061,45.5
36063,100.0
36065,62.0
36067,54.5
36069,54.7
36071,65.6
36073,58.2
36075,40.3
36077,54.0
36079,44.2
36081,26.9
36083,62.2
36085,59.2
36087,39.7
36089,22.6
36091,56.9
36093,66.8
36095,33.0
36097,29.7
36099,29.6
36101,70.9
36103,69.7
36105,81.4
36107,45.9
36109,45.3
36111,67.4
36113,88.8
36115,71.8
36117,60.3
36119,41.8
36121,45.9
36123,58.7
39001,150.3
39003,107.5
39005,52.2
39007,100.4
39009,106.8
39011,43.9
39013,137.0
39015,115.2
39017,104.7
39019,56.5
39021,83.0
39023,127.3
39025,124.2
39027,146.2
39029,100.7
39031,84.8
39033,116.6
39035,76.1
39037,58.8
39039,86.8
39041,76.5
39043,114.3
39045,102.6
39047,124.9
