FIPS_Code,Prescription_Rate_2010
12083,100.7
12085,93.0
12086,37.9
12087,116.0
12089,119.0
12091,127.5
12093,119.6
12095,68.2
12097,80.4
12099,83.0
12101,120.3
12103,106.2
12105,87.7
12107,125.5
12109,77.2
12111,79.7
12113,129.0
12115,100.1
12117,82.8
12119,72.2
12121,97.5
12123,110.0
12125,72.8
12127,104.5
12129,79.1
12131,114.8
12133,152.3
13001,116.3
13003,71.8
13005,198.7
13007,–
13009,116.5
13011,36.4
13013,87.3
13015,115.2
13017,142.5
13019,100.9
13021,166.8
13023,152.3
13025,50.5
13027,102.8
13029,81.9
13031,99.3
13033,81.3
13035,88.3
13037,–
13039,95.9
13043,137.6
13045,139.4
13047,174.0
13049,86.8
13051,104.5
13053,–
13055,110.5
13057,82.4
13059,122.9
13061,130.4
13063,56.7
13065,135.9
13067,78.6
13069,181.6
13071,82.6
13073,97.1
13075,93.7
13077,95.3
13079,–
13081,191.9
13083,105.2
13085,153.4
13087,130.1
13089,51.0
13091,92.2
13093,–
13095,133.5
13097,110.6
13099,101.3
13101,–
13103,76.7
13105,128.9
13107,115.5
13109,164.4
13111,119.9
13113,89.9
13115,164.5
13117,67.4
13119,173.7
13121,61.0
13123,154.6
13125,–
13127,136.9
13129,143.8
13131,65.1
13133,121.8
13135,56.7
13137,137.7
13139,110.0
13141,49.1
13143,238.0
13145,7.5
13147,114.1
13149,–
13151,88.2
13153,125.8
13155,70.0
13157,122.5
13159,54.3
13161,154.4
13163,119.1
13165,38.2
13167,35.7
13169,50.2
13171,87.3
13173,–
13175,161.5
13177,36.1
13179,56.8
13181,–
13183,–
13185,105.5
13187,65.8
13189,175.2
13191,76.4
13193,62.5
13195,91.8
13197,–
13199,31.8
13201,150.2
13205,96.0
13207,62.4
13209,–
13211,49.5
13213,110.6
13215,111.9
13217,101.8
13219,65.4
13221,–
13223,84.1
13225,96.6
13227,138.0
13229,38.2
13231,–
13233,179.8
13235,91.6
13237,57.2
13239,–
13241,157.5
13243,178.1
13245,107.4
13247,89.5
13249,–
13251,49.0
13253,110.2
13255,155.1
13257,168.9
13259,75.5
13261,119.8
13263,–
13265,–
13267,68.0
13269,42.7
13271,52.7
13273,47.2
13275,101.2
13277,146.3
13279,205.0
13281,100.2
13283,–
13285,117.0
13287,71.4
13289,–
13291,160.7
13293,117.3
13295,48.5
13297,114.7
13299,246.8
13301,–
13303,88.1
13305,169.3
13307,–
13309,–
13311,74.9
13313,102.9
13315,–
13317,155.2
13319,–
13321,99.5
15001,80.5
15003,38.1
15005,–
15007,87.8
15009,71.1
19001,36.2
19003,77.4
19005,53.5
19007,82.1
19009,40.8
19011,3.1
19013,80.2
19015,49.4
19017,37.6
19019,41.8
19021,42.6
19023,37.7
19025,39.1
19027,85.9
19029,99.5
19031,23.5
19033,97.7
19035,58.9
19037,27.5
19039,72.2
19041,96.5
19043,36.3
19045,74.3
19047,52.1
19049,15.3
19051,41.5
19053,–
19055,52.7
19057,92.4
19059,49.9
19061,63.9
19063,37.2
19065,75.7
19067,72.9
19069,26.4
19071,68.9
19073,73.5
19075,8.6
19077,21.2
19079,59.9
19081,20.5
19083,58.7
19085,61.2
19087,47.4
19089,59.6
19091,40.1
19093,79.9
19095,18.1
19097,25.1
19099,83.6
19101,52.8
19103,39.0
19105,18.4
19107,15.8
19109,34.4
19111,93.1
19113,66.2
19115,14.7
19117,66.8
19119,24.4
19121,40.6
19123,70.2
19125,55.2
19127,78.6
19129,18.0
19131,26.8
19133,78.0
19135,72.4
19137,70.2
19139,56.6
19141,24.8
19143,–
19145,114.4
19147,54.2
19149,32.9
19151,65.0
19153,91.4
19155,91.9
19157,50.8
19159,68.4
19161,47.9
19163,74.6
19165,43.8
19167,24.1
19169,34.4
19171,9.5
19173,53.7
19175,107.9
19177,–
19179,100.2
19181,32.4
19183,35.2
19185,90.9
19187,82.7
19189,37.0
19191,34.0
19193,60.6
19195,–
19197,71.5
16001,86.2
16003,–
16005,113.1
16007,122.5
16009,103.2
16011,65.0
16013,54.9
16015,–
16017,96.9
16019,96.7
16021,69.1
16023,86.4
16025,–
16027,82.7
16029,89.5
16031,127.5
16033,–
16035,95.5
16037,30.7
16039,56.1
16041,89.2
16043,40.2
16045,121.4
16047,74.0
16049,67.8
16051,36.7
16053,69.8
16055,105.2
16057,81.1
16059,82.9
16061,213.9
16063,–
16065,63.1
16067,32.6
16069,164.1
16071,–
16073,43.5
16075,44.0
16077,76.5
16079,149.8
16081,61.2
16083,118.9
16085,115.1
16087,113.0
17001,112.7
17003,68.2
17005,67.9
17007,57.2
17009,–
17011,31.8
17013,2.4
17015,19.8
17017,42.2
17019,76.8
17021,111.5
17023,89.9
17025,94.0
17027,27.4
17029,106.7
17031,46.0
17033,21.7
17035,–
17037,62.2
17039,77.0
17041,13.5
17043,54.4
17045,98.6
17047,81.6
17049,117.1
17051,72.7
17053,–
17055,160.0
17057,69.4
17059,–
17061,11.3
17063,82.7
17065,–
17067,36.3
17069,280.1
17071,–
17073,64.1
17075,65.1
17077,125.5
17079,69.5
17081,124.7
17083,133.7
17085,42.2
17087,–
17089,48.0
17091,84.6
17093,65.5
17095,100.5
17097,58.9
17099,86.2
17101,96.2
17103,62.4
17105,76.1
17107,89.8
17109,70.0
17111,68.3
17113,66.4
17115,104.7
17117,40.4
17119,114.4
17121,131.3
17123,55.0
17125,73.0
17127,119.7
17129,–
17131,37.0
17133,95.3
17135,147.5
17137,126.2
17139,33.6
17141,26.9
17143,89.8
17145,116.3
17147,28.6
17149,82.1
17151,–
17153,96.0
17155,–
17157,56.4
17159,114.0
17161,79.3
17163,80.4
17165,234.0
17167,118.7
17169,112.2
17171,–
17173,47.8
17175,–
17177,76.9
17179,99.3
17181,173.6
17183,104.6
17185,113.4
17187,69.2
17189,13.7
17191,92.3
17193,139.4
17195,72.6
17197,58.6
17199,183.9
17201,106.1
17203,20.9
18001,65.7
18003,87.1
18005,148.9
18007,17.9
18009,126.0
18011,80.1
18013,49.5
18015,33.4
18017,82.1
18019,144.3
18021,133.5
18023,97.9
18025,71.3
18027,108.1
18029,126.7
18031,100.7
18033,69.4
18035,144.5
18037,134.7
18039,88.7
18041,168.9
18043,214.5
18045,133.9
18047,65.1
18049,118.3
18051,104.7
18053,130.7
18055,109.4
18057,69.1
18059,96.7
18061,106.1
18063,88.2
18065,122.0
18067,172.5
18069,92.1
18071,133.7
18073,123.6
18075,118.1
18077,151.6
18079,145.8
18081,107.7
18083,134.6
18085,87.9
18087,26.7
18089,92.6
18091,114.8
18093,156.6
18095,154.1
18097,102.7
18099,88.7
18101,112.6
18103,74.4
18105,97.6
18107,118.9
18109,161.4
18111,26.4
18113,80.3
18115,–
18117,125.6
18119,73.3
18121,60.2
18123,119.3
18125,113.8
18127,102.1
18129,71.6
18131,88.0
18133,90.4
18135,90.0
18137,108.2
18139,109.3
18141,96.9
18143,239.4
18145,111.5
18147,30.0
18149,146.8
18151,106.3
18153,90.5
18155,61.4
18157,83.9
18159,90.3
18161,67.5
18163,157.0
18165,125.1
18167,169.7
18169,107.9
18171,–
18173,94.1
18175,115.1
18177,129.7
18179,72.0
18181,88.9
18183,113.8
20001,159.9
20003,–
20005,83.6
20007,127.8
20009,116.3
20011,99.0
20013,13.1
20015,101.3
20017,–
20019,19.2
20021,16.1
20023,95.8
20025,–
20027,68.8
20029,55.6
20031,–
20033,–
20035,116.7
20037,137.9
20039,140.0
20041,58.7
20043,–
20045,80.0
20047,–
20049,–
20051,131.5
20053,76.1
20055,91.0
20057,90.0
20059,138.7
20061,66.4
20063,–
20065,159.7
20067,–
20069,20.5
20071,171.9
20073,–
20075,67.3
20077,7.0
20079,93.5
20081,–
20083,–
20085,56.8
20087,14.7
20089,–
20091,78.1
20093,54.9
20095,–
20097,–
20099,93.8
20101,–
20103,53.3
20105,–
20107,–
20109,75.4
20111,92.7
20113,75.4
20115,39.5
20117,20.4
20119,–
20121,19.4
20123,–
20125,106.7
20127,–
20129,228.9
20131,30.8
20133,56.1
20135,–
20137,81.4
20139,–
20141,160.6
20143,–
20145,42.2
20147,–
20149,–
20151,184.1
20153,–
20155,105.6
20157,117.1
20159,31.8
20161,80.2
20163,–
20165,58.6
20167,–
20169,154.1
20171,109.9
20173,112.6
20175,140.3
20177,123.3
20179,63.1
20181,88.0
20183,144.4
20185,–
20187,–
20189,59.1
20191,84.2
20193,116.0
20195,111.0
20197,–
20199,–
20201,16.3
20203,–
20205,98.2
20207,–
20209,75.4
21001,127.6
21003,115.5
21005,104.2
21007,148.5
21009,132.4
21011,33.6
21013,366.3
21015,136.3
21017,110.1
21019,187.2
21021,180.9
21023,–
21025,226.9
21027,67.7
21029,94.1
21031,194.1
21033,152.0
21035,128.2
21037,117.0
21039,89.5
21041,187.5
21043,144.8
21045,77.2
21047,80.1
21049,172.0
21051,257.8
21053,–
21055,198.2
21057,289.0
21059,142.7
21061,91.5
21063,–
21065,148.3
21067,94.1
21069,155.8
21071,386.0
21073,139.6
21075,143.1
21077,–
21079,68.0
21081,194.9
21083,125.4
21085,130.4
21087,116.5
21089,139.7
21091,–
21093,104.9
21095,169.0
21097,119.6
21099,81.2
21101,154.5
21103,78.2
21105,111.4
21107,170.4
21109,50.7
21111,133.3
21113,113.6
21115,243.6
21117,106.3
21119,79.5
21121,130.6
21123,81.7
21125,152.2
21127,170.5
21129,198.1
21131,222.1
21133,229.0
21135,56.6
21137,89.3
21139,17.7
21141,90.3
21143,39.0
21145,230.6
21147,171.8
21149,68.3
21151,121.0
21153,181.3
21155,130.3
21157,148.1
21159,110.7
21161,131.9
21163,70.6
21165,59.8
21167,113.5
21169,59.0
21171,185.4
21173,185.0
21175,63.7
21177,161.3
21179,125.8
21181,43.2
21183,136.5
21185,81.2
21187,74.9
21189,275.5
21191,63.2
21193,288.0
21195,315.4
21197,162.2
21199,142.7
21201,–
21203,93.2
21205,164.3
21207,257.9
21209,115.9
21211,108.0
21213,170.9
21215,63.4
21217,140.2
21219,78.9
21221,104.4
21223,44.7
21225,146.3
21227,143.2
21229,59.9
21231,145.4
21233,99.5
21235,325.4
21237,75.4
21239,78.5
22001,93.4
22003,90.2
22005,124.9
22007,40.9
22009,131.7
22011,117.3
22013,–
22015,113.0
22017,133.4
22019,115.0
22021,–
22023,–
22025,109.5
22027,–
22029,101.6
22031,9.8
22033,125.6
22035,108.1
22037,71.5
22039,193.1
22041,106.5
22043,16.4
22045,118.5
22047,99.8
22049,23.4
22051,122.1
22053,113.7
22055,127.5
22057,101.6
22059,107.1
22061,102.4
22063,117.9
22065,–
22067,108.5
22069,65.3
22071,75.2
22073,135.8
22075,–
22077,79.5
22079,162.2
22081,–
22083,70.1
22085,90.8
22087,122.5
22089,83.2
22091,65.0
22093,55.9
22095,86.0
22097,159.8
22099,80.7
22101,119.3
22103,143.4
22105,145.0
22107,–
22109,127.3
22111,37.6
22113,91.5
22115,68.5
22117,153.9
22119,131.0
22121,104.3
22123,107.8
22125,48.4
22127,23.4
25001,87.4
25003,92.8
25005,91.3
25007,72.9
25009,68.6
25011,63.8
25013,91.2
25015,72.1
25017,51.3
25019,49.8
25021,59.6
25023,74.3
25025,51.8
25027,77.3
24001,124.1
24003,83.8
24005,83.2
24009,112.4
24011,61.3
24013,84.0
24015,113.4
24017,96.2
24019,68.9
24021,85.2
24023,85.6
24025,89.3
24027,40.1
24029,147.3
24031,43.3
24033,47.8
24035,85.5
24037,74.8
24039,64.5
24041,105.2
24043,118.9
24045,112.8
24047,112.2
24510,67.2
23001,111.4
23003,93.4
23005,85.2
23007,84.1
23009,88.9
23011,120.1
23013,86.1
23015,62.6
23017,91.8
23019,107.8
23021,114.2
23023,86.3
23025,92.0
23027,64.4
23029,82.3
23031,80.8
26001,17.9
26003,83.0
26005,53.1
26007,120.8
26009,61.9
26011,108.6
26013,98.9
26015,36.6
26017,104.8
26019,71.6
26021,107.9
26023,80.6
26025,118.9
26027,43.0
26029,105.9
26031,119.4
26033,91.4
26035,154.1
26037,45.9
26039,135.2
26041,89.1
26043,122.6
26045,99.6
26047,136.4
26049,127.3
26051,118.8
26053,111.8
26055,152.3
26057,86.7
26059,68.2
26061,35.9
26063,72.1
26065,94.5
26067,68.2
26069,146.3
26071,100.6
26073,82.8
26075,110.1
26077,101.9
26079,119.2
26081,88.5
26083,–
26085,–
26087,83.8
26089,15.7
26091,77.8
26093,69.4
26095,168.5
26097,83.0
26099,110.1
26101,117.1
26103,86.4
26105,159.0
26107,100.3
26109,60.5
26111,81.9
26113,19.2
26115,103.4
26117,136.0
26119,68.3
26121,146.9
26123,135.1
26125,83.1
26127,46.1
26129,145.7
26131,42.2
26133,93.4
26135,165.5
26137,175.8
26139,65.9
26141,65.4
26143,185.6
26145,105.0
26147,104.1
26149,111.7
26151,49.9
26153,99.9
26155,101.5
26157,69.3
26159,107.9
26161,66.9
26163,98.4
26165,170.4
27001,114.0
27003,67.0
27005,59.9
27007,73.7
27009,52.6
27011,113.1
27013,69.1
27015,65.8
27017,101.0
27019,50.5
27021,47.4
27023,60.5
27025,28.4
27027,54.3
27029,90.4
27031,–
27033,67.1
27035,76.9
27037,60.7
27039,19.7
27041,95.1
27043,49.3
27045,20.8
27047,40.1
27049,64.5
27051,57.4
27053,55.2
27055,–
27057,66.4
27059,55.3
27061,82.9
27063,34.3
27065,86.7
27067,66.2
27069,29.5
27071,80.3
27073,59.2
27075,–
27077,77.9
27079,24.8
27081,55.2
27083,58.1
27085,74.7
27087,74.1
27089,27.0
27091,103.2
27093,47.6
27095,78.7
27097,57.7
27099,70.1
27101,33.4
27103,29.2
27105,57.9
27107,68.7
27109,37.2
27111,58.9
27113,185.8
27115,43.4
27117,69.8
27119,59.6
27121,55.9
27123,56.1
27125,42.9
27127,47.4
27129,31.2
27131,49.0
27133,49.3
27135,51.6
27137,95.0
27139,45.2
27141,52.7
27143,19.9
27145,60.0
27147,52.0
27149,52.0
27151,60.9
27153,28.8
27155,100.2
27157,–
27159,180.3
27161,45.7
27163,67.4
27165,37.8
27167,86.4
27169,63.3
27171,51.7
27173,57.4
29001,116.2
29003,–
29005,48.4
29007,96.6
29009,114.9
29011,56.2
29013,35.9
29015,84.3
29017,–
29019,56.6
29021,142.3
29023,275.1
29025,–
29027,62.3
29029,123.7
29031,128.5
29033,122.1
29035,–
29037,104.6
29039,–
29041,–
29043,108.1
29045,–
29047,97.0
29049,27.4
29051,146.8
29053,20.6
29055,60.4
29057,146.6
29059,27.4
29061,23.7
29063,–
29065,71.6
29067,39.7
29069,142.2
29071,107.1
29073,30.7
29075,36.8
29077,143.8
29079,100.4
29081,87.9
29083,98.5
29085,–
29087,–
29089,–
29091,143.1
29093,–
29095,89.1
29097,160.9
29099,91.7
29101,54.2
29103,–
29105,153.0
29107,12.5
29109,42.0
29111,49.8
29113,106.7
29115,76.4
29117,136.6
29119,54.9
29121,39.2
29123,141.3
29125,–
29127,114.0
29129,43.3
29131,76.9
29133,–
29135,17.8
29137,–
29139,77.8
29141,30.4
29143,32.2
29145,48.6
29147,59.9
29149,36.7
29151,1.4
29153,57.1
29155,178.5
29157,115.3
29159,92.1
29161,180.4
29163,39.2
29165,77.4
29167,199.0
29169,64.0
29171,–
29173,–
29175,108.2
29177,55.3
29179,–
29181,192.3
29183,89.0
29185,–
29186,44.0
29187,171.1
29189,81.6
29195,23.6
29197,–
29199,100.1
29201,155.5
29203,–
29205,42.8
29207,40.0
29209,88.8
29211,–
29213,151.7
29215,48.2
29217,80.8
29219,93.8
29221,100.6
29223,30.1
29225,102.6
29227,–
29229,159.7
29510,61.1
28001,194.9
28003,243.9
28005,64.8
28007,129.7
28009,84.8
28011,104.7
28013,76.6
28015,–
28017,101.5
28019,–
28021,96.9
28023,81.2
28025,127.4
28027,67.9
28029,101.5
28031,82.7
28033,121.7
28035,252.7
28037,105.1
28039,198.5
28041,9.1
28043,160.8
28045,98.3
28047,141.3
28049,85.7
28051,44.7
28053,33.9
28055,–
28057,140.7
28059,153.6
28061,–
28063,–
28065,135.5
28067,154.8
28069,–
28071,99.8
28073,34.5
28075,174.2
28077,111.8
28079,76.2
28081,148.9
28083,102.1
28085,146.0
28087,179.2
28089,74.7
28091,221.9
28093,33.6
28095,119.9
28097,82.4
28099,201.0
28101,43.1
28103,98.4
28105,62.6
28107,124.5
28109,152.1
28111,75.9
28113,166.0
28115,102.0
28117,128.1
28119,–
28121,118.8
28123,105.3
28125,60.0
28127,150.5
28129,24.9
28131,145.5
28133,55.2
28135,10.6
28137,133.4
28139,137.4
28141,121.4
28143,–
28145,139.7
28147,55.0
28149,136.9
28151,96.0
28153,177.3
28155,–
28157,20.3
28159,108.4
28161,60.7
28163,58.8
30001,61.6
30003,39.5
30005,44.9
30007,43.8
30009,–
30011,–
30013,114.0
30015,50.2
30017,100.9
30019,–
30021,96.6
30023,101.7
30025,–
30027,75.3
30029,119.2
30031,66.8
30033,2.7
30035,58.8
30037,–
30039,–
30041,137.3
30043,9.6
30045,–
30047,85.4
30049,84.0
30051,–
30053,144.3
30055,–
30057,29.1
30059,47.5
30061,–
30063,109.2
30065,–
30067,39.4
30069,–
30071,63.2
30073,73.5
30075,73.7
30077,85.8
30079,–
30081,99.9
30083,68.2
30085,34.3
30087,37.5
30089,75.5
30091,83.2
30093,122.8
30095,49.1
30097,–
30099,78.4
30101,75.1
30103,–
30105,50.8
30107,–
30109,–
30111,94.3
37001,95.9
37003,25.2
37005,107.1
37007,58.9
37009,100.6
37011,119.3
37013,142.7
37015,68.9
37017,93.6
37019,121.7
37021,105.3
37023,146.5
37025,114.1
37027,141.4
37029,–
37031,122.7
37033,–
37035,134.7
37037,47.6
37039,143.6
37041,89.2
37043,113.9
37045,154.3
37047,173.6
37049,160.9
37051,91.5
37053,24.3
37055,134.1
37057,94.8
37059,102.6
37061,78.7
37063,69.4
37065,47.8
37067,91.6
37069,54.0
37071,143.8
37073,–
37075,116.5
37077,79.8
37079,27.7
37081,90.1
37083,121.9
37085,72.8
37087,103.2
37089,102.7
37091,118.2
37093,30.7
37095,–
37097,113.2
37099,80.6
37101,72.8
37103,–
37105,160.6
37107,97.5
37109,110.4
37111,88.2
37113,112.0
37115,81.3
37117,70.3
37119,66.6
37121,118.4
37123,63.3
37125,113.0
37127,112.7
37129,122.0
37131,–
37133,84.2
37135,44.5
37137,77.5
37139,127.8
37141,57.5
37143,41.7
37145,95.0
37147,95.6
37149,82.7
37151,82.0
37153,156.5
37155,114.9
37157,149.0
37159,96.8
37161,63.3
37163,89.9
37165,156.7
37167,128.7
37169,86.9
37171,185.5
37173,98.2
37175,109.5
37177,0.0
37179,73.5
37181,148.5
37183,66.8
37185,32.8
37187,76.4
37189,93.0
37191,73.1
37193,110.4
37195,105.5
37197,88.5
37199,112.1
38001,142.2
38003,83.7
38005,4.6
38007,–
38009,36.1
38011,58.4
38013,–
38015,86.1
38017,54.3
38019,–
38021,69.8
38023,59.7
38025,33.1
38027,70.8
38029,39.0
38031,88.9
38033,75.9
38035,71.5
38037,42.0
38039,48.2
38041,57.2
38043,31.8
38045,36.6
38047,39.4
38049,17.3
38051,94.2
38053,42.8
38055,65.2
38057,67.9
38059,61.0
38061,20.0
38063,–
38065,–
38067,61.0
38069,85.9
38071,145.7
38073,71.3
38075,29.6
38077,45.9
38079,35.7
38081,–
38083,–
38085,–
38087,–
38089,95.3
38091,–
38093,89.4
38095,33.6
38097,34.8
38099,58.2
38101,58.5
38103,70.0
38105,80.4
31001,82.7
31003,59.2
31005,–
31007,–
31009,–
31011,–
31013,42.4
31015,–
31017,54.9
31019,84.6
31021,21.2
31023,69.0
31025,24.1
31027,29.8
31029,77.4
31031,60.1
31033,93.4
31035,–
31037,–
31039,23.1
31041,88.2
31043,58.4
31045,49.7
31047,53.7
31049,–
31051,10.9
31053,108.3
31055,72.0
31057,119.5
31059,–
31061,–
31063,–
31065,–
31067,74.4
31069,84.0
31071,–
31073,–
31075,–
31077,–
31079,95.2
31081,60.9
31083,87.0
31085,–
31087,–
31089,66.9
31091,–
31093,79.2
31095,64.4
31097,–
31099,75.6
31101,125.8
31103,–
31105,–
31107,33.0
31109,76.7
31111,101.8
31113,–
31115,–
31117,–
31119,92.2
31121,69.1
31123,32.0
31125,–
31127,99.9
31129,130.2
31131,98.0
31133,–
31135,–
31137,93.1
31139,26.4
31141,76.3
31143,26.4
31145,115.5
31147,66.3
31149,–
31151,74.8
31153,61.0
31155,52.8
31157,109.1
31159,40.4
31161,47.0
31163,–
31165,–
31167,–
31169,–
31171,–
31173,34.1
31175,–
31177,60.5
31179,40.1
31181,–
31183,–
31185,93.1
33001,91.6
33003,79.0
33005,82.8
33007,81.5
33009,85.2
33011,74.3
33013,91.3
33015,77.0
33017,103.3
33019,65.1
34001,83.4
34003,50.0
34005,72.0
34007,91.8
34009,101.6
34011,93.1
34013,44.1
34015,84.2
34017,40.6
34019,48.6
34021,59.3
34023,55.9
34025,68.6
34027,51.7
34029,85.1
34031,51.3
34033,80.6
34035,43.8
34037,60.0
34039,50.2
34041,71.0
35001,90.8
35003,–
35005,111.1
35006,13.8
35007,19.8
35009,85.3
35011,–
35013,62.2
35015,94.7
35017,130.2
35019,–
35021,–
35023,–
35025,82.1
35027,129.9
35028,58.8
35029,67.1
35031,30.8
35033,–
35035,83.9
35037,103.0
35039,105.8
35041,23.5
35043,62.4
35045,74.1
35047,94.8
35049,110.4
35051,95.0
35053,81.2
35055,106.3
35057,30.1
35059,57.2
35061,94.2
32001,122.1
32003,94.1
32005,116.0
32007,82.2
32009,–
32011,–
32013,80.7
32015,–
32017,88.5
32019,94.4
32021,150.4
32023,142.3
32027,–
32029,–
32031,102.3
32033,140.1
32510,151.7
36001,63.6
36003,67.8
36005,36.5
36007,85.8
36009,89.8
36011,33.1
36013,98.6
36015,101.0
36017,75.4
36019,36.5
36021,70.0
36023,40.4
36025,74.7
36027,69.5
36029,88.9
36031,28.9
36033,28.1
36035,87.0
36037,74.7
36039,80.1
36041,–
36043,39.3
36045,28.1
36047,28.1
36049,15.0
36051,53.1
36053,48.9
36055,63.3
36057,88.7
36059,51.4
36061,47.0
36063,100.3
36065,65.8
36067,54.1
36069,55.2
36071,67.6
36073,57.1
36075,39.4
36077,60.2
36079,45.3
36081,28.2
36083,64.5
36085,61.4
36087,39.7
36089,23.0
36091,59.3
36093,70.1
36095,35.0
36097,34.6
36099,32.3
36101,72.0
36103,70.5
36105,89.0
36107,44.1
36109,44.4
36111,69.3
36113,92.7
36115,74.9
36117,61.4
36119,43.0
36121,47.7
36123,60.2
39001,143.4
39003,114.2
39005,53.1
39007,101.8
39009,106.9
39011,43.8
39013,146.4
39015,109.0
39017,108.2
39019,54.6
39021,87.1
39023,125.4
39025,124.5
39027,143.1
39029,103.9
39031,86.7
39033,118.4
39035,79.1
39037,61.0
39039,87.6
39041,76.4
39043,124.4
39045,102.4
39047,130.0
39049,120.3
39051,83.7
39053,168.0
